,tweet,sentiment,tweet,location
39,"Woohoo! The living room wall is done after a COVID-19 delay. Time to plan out the next phase of decor. Thanks Jen for the awesome work you did. It looks amazing, can't wait to add photos and other memories from my… https://t.co/SwpYwTBU1M",0.0,"Woohoo! The living room wall is done after a COVID-19 delay. Time to plan out the next phase of decor. Thanks Jen for the awesome work you did. It looks amazing, can't wait to add photos and other memories from my… https://t.co/SwpYwTBU1M",California
40,🍷🥃 Ready for the weekend!! #BackOutside #WeBack ••• #TAG SUM1 THAT BE ON THAT HENNY!! 😅 #Rona #Corona #socialdistancing #lacker #liquor #ineedadrink #hennyvswine #henny #wine #passmeadrink #hennessy @ Florida https://t.co/gC7baWq0B2,-0.5,🍷🥃 Ready for the weekend!! #BackOutside #WeBack ••• #TAG SUM1 THAT BE ON THAT HENNY!! 😅 #Rona #Corona #socialdistancing #lacker #liquor #ineedadrink #hennyvswine #henny #wine #passmeadrink #hennessy @ Florida https://t.co/gC7baWq0B2,Florida
41,The Well-Known Hazards of Coronavirus Vaccines https://t.co/Wdx0stJAa7 https://t.co/6npM7Xvjpz,0.0,The Well-Known Hazards of Coronavirus Vaccines https://t.co/Wdx0stJAa7 https://t.co/6npM7Xvjpz,California
42,Forbidden love. Yellow tape and signs didn't keep this couple from enjoying a spectacular sunset on Mulholland Drive. #covid_19 #coronavirus #quarantinelife #saferathome #quarantine #mulholland #sunset #losangeles… https://t.co/K49uIkFb2E,0.8,Forbidden love. Yellow tape and signs didn't keep this couple from enjoying a spectacular sunset on Mulholland Drive. #covid_19 #coronavirus #quarantinelife #saferathome #quarantine #mulholland #sunset #losangeles… https://t.co/K49uIkFb2E,California
43,"Here’s your 5/9/20 daily update on COVID-19:

14 new cases
200 current cases 
26 in the hospital 
447 recovered cases 
13,188 tested 
19 people have died 

For more information go to https://t.co/wCP1USLdaK @ Ventura… https://t.co/Jkuf20UJ4t",0.0,"Here’s your 5/9/20 daily update on COVID-19:

14 new cases
200 current cases 
26 in the hospital 
447 recovered cases 
13,188 tested 
19 people have died 

For more information go to https://t.co/wCP1USLdaK @ Ventura… https://t.co/Jkuf20UJ4t",California
44,"#vanlife #vans #vanlifediaries #vanlifeexplorers #vanning #oregon #pnw #covid19 #seanpatrickmooreismyfavoritecomedian @ Rockaway Beach, Oregon https://t.co/MgdPOXCVIX",0.1590909090909091,"#vanlife #vans #vanlifediaries #vanlifeexplorers #vanning #oregon #pnw #covid19 #seanpatrickmooreismyfavoritecomedian @ Rockaway Beach, Oregon https://t.co/MgdPOXCVIX",Oregon
45,"All my Beauty Queens

@breakfastclubam   DONKEY OF THE DAY should go to @gavinnewsom press conference throws nail salons under the bus by accusing them of COVID-19 spread. lack of respect and understanding to an… https://t.co/YVl0GXEzUl",0.0,"All my Beauty Queens

@breakfastclubam   DONKEY OF THE DAY should go to @gavinnewsom press conference throws nail salons under the bus by accusing them of COVID-19 spread. lack of respect and understanding to an… https://t.co/YVl0GXEzUl",California
46,Remember this fool a few weeks ago. Trump asked him if he could look into injecting Clorox in a person's lungs to kill the Coronavirus. This idiot said he would look into it. Do you think he'll drink some bleach if… https://t.co/AeNHVsrB8M,0.0,Remember this fool a few weeks ago. Trump asked him if he could look into injecting Clorox in a person's lungs to kill the Coronavirus. This idiot said he would look into it. Do you think he'll drink some bleach if… https://t.co/AeNHVsrB8M,California
47,Had to get up right quick to creatively make use of this COVID time and PAINT!!! Back to the essence before I release my new merch...... @ Old Fourth Ward https://t.co/DUn3VFymPx,0.0,Had to get up right quick to creatively make use of this COVID time and PAINT!!! Back to the essence before I release my new merch...... @ Old Fourth Ward https://t.co/DUn3VFymPx,Georgia
48,Covid clean up for seniors in need . #! @ Tradecraft Farms Stores https://t.co/wmCIb0OKYA,0.14285714285714285,Covid clean up for seniors in need . #! @ Tradecraft Farms Stores https://t.co/wmCIb0OKYA,California
49,"COVID-19 testing America? Who knows?  Health in America is basically private. 
Hand over money. 
Then we talk about life. 
So two months ago I arrived in Los Angeles with heavy flu.… https://t.co/TJczWNvS6g",0.7000000000000001,"COVID-19 testing America? Who knows?  Health in America is basically private. 
Hand over money. 
Then we talk about life. 
So two months ago I arrived in Los Angeles with heavy flu.… https://t.co/TJczWNvS6g",California
50,"#maskup you need 'em I got 'em! Hit me up for details. #coronavirus  #hustlehard @ Los Angeles, California https://t.co/zIQvsxgYCS",0.0,"#maskup you need 'em I got 'em! Hit me up for details. #coronavirus  #hustlehard @ Los Angeles, California https://t.co/zIQvsxgYCS",California
51,"Happy Mother's Day to every woman in each corner of our world.  As known due to Covid-19, Hair Salons in Los Angeles remain closed until further notice.  However, we are going to celebrate our day with our children… https://t.co/9MrwRT7M3e",0.0,"Happy Mother's Day to every woman in each corner of our world.  As known due to Covid-19, Hair Salons in Los Angeles remain closed until further notice.  However, we are going to celebrate our day with our children… https://t.co/9MrwRT7M3e",California
52,Coronavirus: How Amateur Radio is Connecting People during Lockdown  https://t.co/hvhnTLdpU3  #ham #hamr #amateurr #amateurradio,0.5,Coronavirus: How Amateur Radio is Connecting People during Lockdown  https://t.co/hvhnTLdpU3  #ham #hamr #amateurr #amateurradio,New York
53,#Covid-19  #socialdistancing #funeral  #sixfeetapart #onlytenpeople @ Ivers &amp; Alcorn Funeral Home https://t.co/47bDFWM2Ux,0.0,#Covid-19  #socialdistancing #funeral  #sixfeetapart #onlytenpeople @ Ivers &amp; Alcorn Funeral Home https://t.co/47bDFWM2Ux,California
54,"COVID:  We are not in the same boat. 

Unknown author, but makes great points. Wanted to share.. “Perspective:

WE ARE NOT IN THE SAME BOAT ...
I heard that we are all in the same boat, but it's not like that. We are… https://t.co/c69QYbSviu",0.0,"COVID:  We are not in the same boat. 

Unknown author, but makes great points. Wanted to share.. “Perspective:

WE ARE NOT IN THE SAME BOAT ...
I heard that we are all in the same boat, but it's not like that. We are… https://t.co/c69QYbSviu",Oregon
55,"Shout out to my lovely SuperMom/SuperRN/SuperWife for being an amazing Mother to our baby belly, loving wife, and caring Registered Nurse especially during the Covid19 crisis! Words cannot… https://t.co/BWmCdhzNTW",0.0,"Shout out to my lovely SuperMom/SuperRN/SuperWife for being an amazing Mother to our baby belly, loving wife, and caring Registered Nurse especially during the Covid19 crisis! Words cannot… https://t.co/BWmCdhzNTW",Florida
56,"Well here’s to our first Covid Mother’s Day ... May it be our last!  We hope your day is filled with 🌸🌈🍰 and some alone time to relax 🛁🍹

mothersday #mothersday2020 #portland #momsofinstagram #covid19 @… https://t.co/t41vMLFZ72",0.425,"Well here’s to our first Covid Mother’s Day ... May it be our last!  We hope your day is filled with 🌸🌈🍰 and some alone time to relax 🛁🍹

mothersday #mothersday2020 #portland #momsofinstagram #covid19 @… https://t.co/t41vMLFZ72",Oregon
57,"I popped over to New Jersey on Thursday to hang out with some old friends and meet their monkey. 
Happy Mother’s Day shiv_esq ♥️
•
•
•

.
.
.
.
#havefacetimewilltravel
#shotoniphone #covid19 #quarantineportraits… https://t.co/i6DYppdtI1",0.0,"I popped over to New Jersey on Thursday to hang out with some old friends and meet their monkey. 
Happy Mother’s Day shiv_esq ♥️
•
•
•

.
.
.
.
#havefacetimewilltravel
#shotoniphone #covid19 #quarantineportraits… https://t.co/i6DYppdtI1",New Jersey
58,"Soaring joblessness could shake the U.S. economy, and it's politics, for years!

In other words #Millennials &amp; #GenZ are totally screwed!
 https://t.co/k7RCPV2F5Q #4jobs #HR #Economics #EatTheRich #TrumpVirus #RepublicansHateAmerica #TrumpHatesAmerica #Trumponomics #COVID19",0.1,"Soaring joblessness could shake the U.S. economy, and it's politics, for years!

In other words #Millennials &amp; #GenZ are totally screwed!
 https://t.co/k7RCPV2F5Q #4jobs #HR #Economics #EatTheRich #TrumpVirus #RepublicansHateAmerica #TrumpHatesAmerica #Trumponomics #COVID19",District of Columbia
59,"Yes please...
#coronavirus #covid #serendipiaphotous @ San Fernando, California https://t.co/vOVISwvaGm",0.5,"Yes please...
#coronavirus #covid #serendipiaphotous @ San Fernando, California https://t.co/vOVISwvaGm",California
60,Happy Mother’s Day to all the women out here holding it down before COVID &amp; all during. We are forever heroines and we never get enough credit for the things we do for the betterment of our children. Let’s enjoy… https://t.co/FRwzjWmqDg,-0.009999999999999998,Happy Mother’s Day to all the women out here holding it down before COVID &amp; all during. We are forever heroines and we never get enough credit for the things we do for the betterment of our children. Let’s enjoy… https://t.co/FRwzjWmqDg,Illinois
61,"This will be my new look most likely after the #lockdown due to the #coronavirus #epidemic #pandemic #paranoia is over... After all I'm a Queen and always will be 😎 @ Littlerock, California https://t.co/AnlNoYjAz6",0.13333333333333333,"This will be my new look most likely after the #lockdown due to the #coronavirus #epidemic #pandemic #paranoia is over... After all I'm a Queen and always will be 😎 @ Littlerock, California https://t.co/AnlNoYjAz6",California
62,Prom 2020!  This dress 👗 is beautiful!  But it’s not near as pretty as you ashleyworkman_ It’s the girl that makes the dress! 💗  COVID19 is a mere hiccup in the awesomeness of your life!… https://t.co/LGvyzmD2Pr,0.0,Prom 2020!  This dress 👗 is beautiful!  But it’s not near as pretty as you ashleyworkman_ It’s the girl that makes the dress! 💗  COVID19 is a mere hiccup in the awesomeness of your life!… https://t.co/LGvyzmD2Pr,Arizona
63,"But it's the people you have around you? No one says ""Governor Baker everyone has a mask on! Mike Pence just got in trouble for not wearing a mask! Gov. I think you should put a Mask on!"" 🇺🇸 #MaPoli  #CORONAVIRUS… https://t.co/KKRs6OtAVM",0.0,"But it's the people you have around you? No one says ""Governor Baker everyone has a mask on! Mike Pence just got in trouble for not wearing a mask! Gov. I think you should put a Mask on!"" 🇺🇸 #MaPoli  #CORONAVIRUS… https://t.co/KKRs6OtAVM",Massachusetts
64,Nepal Disaster Risk Reduction and Management Authority COVID19 Dashboard https://t.co/VnM4bzQcxp,-0.3125,Nepal Disaster Risk Reduction and Management Authority COVID19 Dashboard https://t.co/VnM4bzQcxp,Oregon
65,"Covid-19 has been a challenge for everyone. The Historic Northside Café wants to thank everyone for continuing to work through the “new normal” with us. 
We would like to thank @raelyntofte for our amazing photo… https://t.co/J4Plg4Q5Wy",0.0,"Covid-19 has been a challenge for everyone. The Historic Northside Café wants to thank everyone for continuing to work through the “new normal” with us. 
We would like to thank @raelyntofte for our amazing photo… https://t.co/J4Plg4Q5Wy",Iowa
66,"Happy Mother’s Day to my dear Mama! Today we would have been traveling in Europe but Covid19 had other plans. 
.
.
You taught me to enjoy life, not be afraid, and that stereotypes are other people’s problem.… https://t.co/RaVkoUERU9",0.0,"Happy Mother’s Day to my dear Mama! Today we would have been traveling in Europe but Covid19 had other plans. 
.
.
You taught me to enjoy life, not be afraid, and that stereotypes are other people’s problem.… https://t.co/RaVkoUERU9",Florida
67,"UNDER CONTRACT! I have a listing in this building but due to the #covid19 I wasn't been able to show it.  

In the middle of the pandemic, I drove to meet with a new client who was begging me to help him and his… https://t.co/39d6X3vPHo",0.22333333333333333,"UNDER CONTRACT! I have a listing in this building but due to the #covid19 I wasn't been able to show it.  

In the middle of the pandemic, I drove to meet with a new client who was begging me to help him and his… https://t.co/39d6X3vPHo",Florida
68,"A day before the end of #lockdown, the bets are off for cyclists! #mobility #Paris #bike #covid19  https://t.co/IYOic1B9IE",-0.07777777777777779,"A day before the end of #lockdown, the bets are off for cyclists! #mobility #Paris #bike #covid19  https://t.co/IYOic1B9IE",New York
69,Fighting the corona-b @ Lover's Leap Swinging Bridge https://t.co/qzlGgJ8Uib,0.0,Fighting the corona-b @ Lover's Leap Swinging Bridge https://t.co/qzlGgJ8Uib,Iowa
70,"Cannabis extracts are showing potential in making people more resistant to the novel coronavirus, says an Alberta researcher leading a study.

After sifting through 400 cannabis strains, researchers at the University… https://t.co/he7Ca17LH0",0.0,"Cannabis extracts are showing potential in making people more resistant to the novel coronavirus, says an Alberta researcher leading a study.

After sifting through 400 cannabis strains, researchers at the University… https://t.co/he7Ca17LH0",Colorado
