,tweet,sentiment,tweet,location
17,"#FBF to the last time I went out 🤦🏽‍♂️ #MardiGras #MardiGras2020 right before this Covid 😩 #NOLA ⚜️ #NewOrleans @ New Orleans, Louisiana https://t.co/enyolDgjrQ",0.14069264069264067,"#FBF to the last time I went out 🤦🏽‍♂️ #MardiGras #MardiGras2020 right before this Covid 😩 #NOLA ⚜️ #NewOrleans @ New Orleans, Louisiana https://t.co/enyolDgjrQ",Louisiana
18,"""Coronavirus VS Murder Bees."" 🐝😂🐝 @ Los Angeles, California https://t.co/awH9Gq2oSV",0.0,"""Coronavirus VS Murder Bees."" 🐝😂🐝 @ Los Angeles, California https://t.co/awH9Gq2oSV",California
19,"Shirts have arrived, and the support has been great, thank you! These are flying out the door, Grab yours NOW @ https://t.co/ALzIBiv9KY (Link im Bio)

#quarantine #covid #nonessential #workersclub #hospitality #entertainment… https://t.co/iBW60oLiQh",0.0,"Shirts have arrived, and the support has been great, thank you! These are flying out the door, Grab yours NOW @ https://t.co/ALzIBiv9KY (Link im Bio)

#quarantine #covid #nonessential #workersclub #hospitality #entertainment… https://t.co/iBW60oLiQh",Florida
20,"Shirts have arrived, and the support has been great, thank you! These are flying out the door, Grab yours NOW @ https://t.co/a6i0uDPcx5 (Link im Bio)

#quarantine #covid #nonessential #workersclub #hospitality #entertainment… https://t.co/qtPBR7ZZMy",1.0,"Shirts have arrived, and the support has been great, thank you! These are flying out the door, Grab yours NOW @ https://t.co/a6i0uDPcx5 (Link im Bio)

#quarantine #covid #nonessential #workersclub #hospitality #entertainment… https://t.co/qtPBR7ZZMy",Florida
21,"Wow, what a spring it had been. With Everyone being shook up with this covid-19 😷 I have gotten out a lot more to walk the Woods &amp; Hills that are virus free, looking to save history.  It’s my medicine, my own… https://t.co/vUz0WvrPYb",0.0,"Wow, what a spring it had been. With Everyone being shook up with this covid-19 😷 I have gotten out a lot more to walk the Woods &amp; Hills that are virus free, looking to save history.  It’s my medicine, my own… https://t.co/vUz0WvrPYb",Virginia
22,"The #iowawave has a different meaning these days.  Hopefully we’re past more than the end of the 1st quarter.  #teacherparade #covid19 @ Grimes, Iowa https://t.co/pOGsjvmdPs",0.4,"The #iowawave has a different meaning these days.  Hopefully we’re past more than the end of the 1st quarter.  #teacherparade #covid19 @ Grimes, Iowa https://t.co/pOGsjvmdPs",Iowa
23,"Pleased to announce the successful execution of contract of my listing in Lakeside!  It's my 2nd close of escrow in the past 3-weeks and as my friend, Cali, remarked, ""You're the COVID Closer!""   My first execution… https://t.co/deKQU8NbLX",0.5,"Pleased to announce the successful execution of contract of my listing in Lakeside!  It's my 2nd close of escrow in the past 3-weeks and as my friend, Cali, remarked, ""You're the COVID Closer!""   My first execution… https://t.co/deKQU8NbLX",California
24,"We can’t wait to share this with you  🙌🏼🙏🏼
#almarivera #covid19 #quarantine #hope #healing #freedom #newyork #nations #onepurpose #newrelease #song @ New York, New York https://t.co/cJV8A2xN9P",0.275,"We can’t wait to share this with you  🙌🏼🙏🏼
#almarivera #covid19 #quarantine #hope #healing #freedom #newyork #nations #onepurpose #newrelease #song @ New York, New York https://t.co/cJV8A2xN9P",New York
25,"Available 5/15! 'Old Glory' - Neck Gaiter/Face Mask.
✫✫✫https://t.co/yuxHPvQlOw✫✫✫ #facemask #coveryourface #newnormal #oldglory #usa🇺🇸 #usa #covid19 #ppe #staysafe #streetwear @ Toledo, Ohio https://t.co/EYCWsol9BL",0.0,"Available 5/15! 'Old Glory' - Neck Gaiter/Face Mask.
✫✫✫https://t.co/yuxHPvQlOw✫✫✫ #facemask #coveryourface #newnormal #oldglory #usa🇺🇸 #usa #covid19 #ppe #staysafe #streetwear @ Toledo, Ohio https://t.co/EYCWsol9BL",Ohio
26,"Welp, I don't deserve my parents. I haven't seen them since March (very long time for us) but I didn't want to risk anything with COVID. I figured we've both been safe and my mom deserves a visit for mother's day.… https://t.co/evgZfH4rYX",0.3,"Welp, I don't deserve my parents. I haven't seen them since March (very long time for us) but I didn't want to risk anything with COVID. I figured we've both been safe and my mom deserves a visit for mother's day.… https://t.co/evgZfH4rYX",Texas
27,"If ever there was an A-Team this is it!

#htown #979theboxx #IDIDMYPART #ummc #standwithSJL #Coronavirus #cityofhouston #hispanichouston #fox26 #washingtonpost #msnbc #rachelmaddow #chrishayes #shaderoom #naacp #dnc… https://t.co/lGzCtAAx3c",0.2175,"If ever there was an A-Team this is it!

#htown #979theboxx #IDIDMYPART #ummc #standwithSJL #Coronavirus #cityofhouston #hispanichouston #fox26 #washingtonpost #msnbc #rachelmaddow #chrishayes #shaderoom #naacp #dnc… https://t.co/lGzCtAAx3c",Texas
28,"Today’s experiment in watercolors. Mini-art.
#washyourpaws #learningtopaint #learningwatercolor #cat #catsofinstagram #covid19inspiredart #covid19 @ Seattle, Washington https://t.co/z24dfrYvuB",0.0,"Today’s experiment in watercolors. Mini-art.
#washyourpaws #learningtopaint #learningwatercolor #cat #catsofinstagram #covid19inspiredart #covid19 @ Seattle, Washington https://t.co/z24dfrYvuB",Washington
29,"My dad caught corona virus in the hospital or the rest home. He died. He was alone in the hospital, without a ventilator. I never got to be with him, take care of him or hold him. A lot has happened. So much… https://t.co/WoAzlAuxtZ",0.4,"My dad caught corona virus in the hospital or the rest home. He died. He was alone in the hospital, without a ventilator. I never got to be with him, take care of him or hold him. A lot has happened. So much… https://t.co/WoAzlAuxtZ",Illinois
30,"Hide ya kids, hide ya wives...well husbands! #coronavirus @ Charlotte, North Carolina https://t.co/n6AvVsEzVz",0.4833333333333333,"Hide ya kids, hide ya wives...well husbands! #coronavirus @ Charlotte, North Carolina https://t.co/n6AvVsEzVz",North Carolina
31,"Masks off...time to celebrate after a successful virtual week with friends and colleagues 🚊
#thanksboss 
#publictransportation #thisishowwedoit #essentialworkers #covid19 #pandemic @ MTA… https://t.co/JeQUr95THO",0.0,"Masks off...time to celebrate after a successful virtual week with friends and colleagues 🚊
#thanksboss 
#publictransportation #thisishowwedoit #essentialworkers #covid19 #pandemic @ MTA… https://t.co/JeQUr95THO",California
32,"Sad to hear Roy Horn of #siegfriedandroy passed away today of #covid19 I seen their show in #vegas it was amazing, this was before the 2003 the big kitty dragged him off stage.  It was an amazing show. R.I.P with the… https://t.co/HBzvEBsqLg",-0.3166666666666667,"Sad to hear Roy Horn of #siegfriedandroy passed away today of #covid19 I seen their show in #vegas it was amazing, this was before the 2003 the big kitty dragged him off stage.  It was an amazing show. R.I.P with the… https://t.co/HBzvEBsqLg",Nevada
33,https://t.co/MCjPz0pD2e @ The Room Podcast https://t.co/2MhFhk6Wq6,0.0,https://t.co/MCjPz0pD2e @ The Room Podcast https://t.co/2MhFhk6Wq6,Rhode Island
34,😩😩😩 #DontJudgeMe!!! When the stimulus check is used up &amp; u gotta make some money quick! #timesarehard #rona #corona #survivingthetimes #quarantine #nojobs #stimuluscheck #helpme #PPPfortherich #PPP… https://t.co/tuORLeYY1S,0.4,😩😩😩 #DontJudgeMe!!! When the stimulus check is used up &amp; u gotta make some money quick! #timesarehard #rona #corona #survivingthetimes #quarantine #nojobs #stimuluscheck #helpme #PPPfortherich #PPP… https://t.co/tuORLeYY1S,Florida
35,"Stuck between a rock and hard place. 🦋🌻🌈💕🌴 🍑 💦 #covid19 
.
.
.
#groupdistancing #sunsoutbunsout ##naturehike #covid19naturehike #quarantinehike #workouttime #may #🍑 #snake #🐍❤️ #🐍 #staypositive💯 @ Ortega Waterfalls https://t.co/jQrpp1VZBb",0.4166666666666666,"Stuck between a rock and hard place. 🦋🌻🌈💕🌴 🍑 💦 #covid19 
.
.
.
#groupdistancing #sunsoutbunsout ##naturehike #covid19naturehike #quarantinehike #workouttime #may #🍑 #snake #🐍❤️ #🐍 #staypositive💯 @ Ortega Waterfalls https://t.co/jQrpp1VZBb",California
36,"50% Off entire boutique! Mother’s Day, Ramadan, and Eid Sale  
DesignsBySippy 
Open 7 days a week 11am to 8pm
Taking appointments due to COVID and overcrowding 
5722 Star Lane
Houston… https://t.co/n1bp6yvSJt",0.0,"50% Off entire boutique! Mother’s Day, Ramadan, and Eid Sale  
DesignsBySippy 
Open 7 days a week 11am to 8pm
Taking appointments due to COVID and overcrowding 
5722 Star Lane
Houston… https://t.co/n1bp6yvSJt",Texas
37,"3x3” &amp; 4x4” eggshell slaps 📦 @jonathann1913 hmu if you need any custom buttons or stickers made, I’m still working during covid19 pandemic 🙏🏻 https://t.co/OGDwpWKVjA #sdslaps #sfslaps #pdxslaps #nycslaps #stickers… https://t.co/ksTylTZCGO",0.0,"3x3” &amp; 4x4” eggshell slaps 📦 @jonathann1913 hmu if you need any custom buttons or stickers made, I’m still working during covid19 pandemic 🙏🏻 https://t.co/OGDwpWKVjA #sdslaps #sfslaps #pdxslaps #nycslaps #stickers… https://t.co/ksTylTZCGO",California
38,"The Cejudo Covid-19 Crisis Team has arrived in Jacksonville for #ufc249 and we have already located someone with an Anti-Body, @dominickcruz  #stayhomecruz #espn @ Jacksonville, Florida https://t.co/n5wy2JerdH",0.0,"The Cejudo Covid-19 Crisis Team has arrived in Jacksonville for #ufc249 and we have already located someone with an Anti-Body, @dominickcruz  #stayhomecruz #espn @ Jacksonville, Florida https://t.co/n5wy2JerdH",
39,Gearing up for the “New Normal”.... what ever that looks like?? I’m so grateful for the 18 yrs of OR experience.. and that I’m a Clean Freak! 🥰#ocd #covid19 #berespectful… https://t.co/hIE1HGUan9,0.0,Gearing up for the “New Normal”.... what ever that looks like?? I’m so grateful for the 18 yrs of OR experience.. and that I’m a Clean Freak! 🥰#ocd #covid19 #berespectful… https://t.co/hIE1HGUan9,California
40,"#Repost from youknownothing45 by multisave_app
•••

True Dat!!!!!

#happyfuckingfriday #staysafe #covid19 @ Boise, Idaho https://t.co/JZ2EeVViCA",0.28750000000000003,"#Repost from youknownothing45 by multisave_app
•••

True Dat!!!!!

#happyfuckingfriday #staysafe #covid19 @ Boise, Idaho https://t.co/JZ2EeVViCA",Idaho
41,"#MerMay2020 
#Day8
#Heroes

With everything going on with #COVID19, we've seen day after day how #MedicalStaff, #HospitalWorkers, #Nurses, #Doctors, #ServiceWorkers, #NursingHomeStaff &amp;… https://t.co/fD1X88w8ER",-0.06,"#MerMay2020 
#Day8
#Heroes

With everything going on with #COVID19, we've seen day after day how #MedicalStaff, #HospitalWorkers, #Nurses, #Doctors, #ServiceWorkers, #NursingHomeStaff &amp;… https://t.co/fD1X88w8ER",North Carolina
42,"When they tell you #covid19 is delaying your splendid.spoon order 😐
.
.
.
Haha my order delivered on time tbh. SOOOO good and truly perfect for plant-based and up ⬆️. You can add meat proteins to any meal and it… https://t.co/sR6kM0K5wc",0.31999999999999995,"When they tell you #covid19 is delaying your splendid.spoon order 😐
.
.
.
Haha my order delivered on time tbh. SOOOO good and truly perfect for plant-based and up ⬆️. You can add meat proteins to any meal and it… https://t.co/sR6kM0K5wc",Arizona
43,"As #NeimanMarcus becomes the first major luxury retailer to file bankruptcy amidst the #Coronavirus pandemic, it poses a true question about the state of fashion for now, and the future. Tap the 🔗 in our bio to join… https://t.co/xb6MjHOdw4",0.0,"As #NeimanMarcus becomes the first major luxury retailer to file bankruptcy amidst the #Coronavirus pandemic, it poses a true question about the state of fashion for now, and the future. Tap the 🔗 in our bio to join… https://t.co/xb6MjHOdw4",Texas
44,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield #covid19 https://t.co/CoiNS8sxc2,0.0,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield #covid19 https://t.co/CoiNS8sxc2,New York
45,Recycle empty soda bottles into face shields and become a hero!   #BillionShields  French https://t.co/oPi4P8qKSi #BillionShieldsChallenge #faceshield #covid19 https://t.co/8z3nP3Mp5H,0.0,Recycle empty soda bottles into face shields and become a hero!   #BillionShields  French https://t.co/oPi4P8qKSi #BillionShieldsChallenge #faceshield #covid19 https://t.co/8z3nP3Mp5H,New York
46,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #BillionShieldsChallenge #faceshield #covid19 https://t.co/yy5BN15WM1,0.31875,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #BillionShieldsChallenge #faceshield #covid19 https://t.co/yy5BN15WM1,New York
47,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #BillionShieldsChallenge #faceshield #covid19 https://t.co/Neq6Rtq6r3,0.4772727272727272,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #BillionShieldsChallenge #faceshield #covid19 https://t.co/Neq6Rtq6r3,New York
48,❤Help recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/CrjajNCKVl,0.0,❤Help recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/CrjajNCKVl,New York
49,I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield #covid19 https://t.co/xFKmhCl9RP,-0.0625,I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield #covid19 https://t.co/xFKmhCl9RP,New York
50,❤Help Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  @BillionShields https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/mbhV3tWlaY,-0.0625,❤Help Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  @BillionShields https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/mbhV3tWlaY,New York
51,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/qx1BYwiVuV,-0.125,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/qx1BYwiVuV,New York
52,❤Help friends and neighbors recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/LFIXFweDpX,0.26666666666666666,❤Help friends and neighbors recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/LFIXFweDpX,New York
53,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/X03sIrcPxJ,0.0,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/X03sIrcPxJ,New York
54,❤ Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/SwtrYtUn4d,-0.125,❤ Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/SwtrYtUn4d,New York
55,❤Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  @BillionShields https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/Q1rqK5pEnh,0.5,❤Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  @BillionShields https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/Q1rqK5pEnh,New York
56,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield #covid19 https://t.co/JmWpoqHn5X,0.0,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield #covid19 https://t.co/JmWpoqHn5X,New York
57,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield #covid19 https://t.co/AWob9oAvon,0.5181818181818182,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield #covid19 https://t.co/AWob9oAvon,New York
58,Recycle empty soda bottles into face shields and become a hero!   #BillionShields  French https://t.co/oPi4P8qKSi #BillionShieldsChallenge #faceshield #covid19 https://t.co/asWh0eqvVK,0.3528409090909091,Recycle empty soda bottles into face shields and become a hero!   #BillionShields  French https://t.co/oPi4P8qKSi #BillionShieldsChallenge #faceshield #covid19 https://t.co/asWh0eqvVK,New York
59,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #BillionShieldsChallenge #faceshield #covid19 https://t.co/RG8ifTURo6,-0.125,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #BillionShieldsChallenge #faceshield #covid19 https://t.co/RG8ifTURo6,New York
60,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #BillionShieldsChallenge #faceshield #covid19 https://t.co/ERT6DrTdlQ,0.0,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #BillionShieldsChallenge #faceshield #covid19 https://t.co/ERT6DrTdlQ,New York
61,❤Help recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/MD5Cw2wKIl,-0.125,❤Help recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/MD5Cw2wKIl,New York
62,I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield #covid19 https://t.co/rQ07GfyiBr,-0.0625,I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield #covid19 https://t.co/rQ07GfyiBr,New York
63,❤Help Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  @BillionShields https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/eEGQzGTVUN,-0.0625,❤Help Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  @BillionShields https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/eEGQzGTVUN,New York
64,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/76zniNRhjr,-0.125,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/76zniNRhjr,New York
65,❤Help friends and neighbors recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/1d3FFZBw4t,-0.125,❤Help friends and neighbors recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/1d3FFZBw4t,New York
66,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/r79T48TBio,-0.0625,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/r79T48TBio,New York
67,❤ Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/LebzfyJ1fC,0.0,❤ Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge #faceshield #covid19 https://t.co/LebzfyJ1fC,New York
