,tweet,sentiment,tweet,location
14,"#traderjoes #traderjoessigns #traderjoessignartist #traderjoesart #traderjoeslife            froggerdodger does it again #pandemicart #pandemiclife #coronavirus @ Trader Joe's-Modesto,CA https://t.co/TiU5RsrH4H",0.0,"#traderjoes #traderjoessigns #traderjoessignartist #traderjoesart #traderjoeslife            froggerdodger does it again #pandemicart #pandemiclife #coronavirus @ Trader Joe's-Modesto,CA https://t.co/TiU5RsrH4H",California
15,"With all this madness going on in the world, I mean... you might as well, right? #quarantine #music #lockdown #shutdown #virus #corona #airport #closed #endoftheworld #song #ifihadtochoose #itwouldbeyou #staringup… https://t.co/87Yzq2KCMf",-0.04226190476190477,"With all this madness going on in the world, I mean... you might as well, right? #quarantine #music #lockdown #shutdown #virus #corona #airport #closed #endoftheworld #song #ifihadtochoose #itwouldbeyou #staringup… https://t.co/87Yzq2KCMf",Colorado
16,"I heard a new mommy wants me ???  #sphynxkittens  #kittens #catsofig  #catmom #kiittensofig #catsofinstagram #sphynxcat #kittensofinstagram  #kittensofworld  #cataofig  #capecodkittens Corona kottens @ Mashpee,… https://t.co/p9BsD1sjLF",0.16818181818181818,"I heard a new mommy wants me ???  #sphynxkittens  #kittens #catsofig  #catmom #kiittensofig #catsofinstagram #sphynxcat #kittensofinstagram  #kittensofworld  #cataofig  #capecodkittens Corona kottens @ Mashpee,… https://t.co/p9BsD1sjLF",Massachusetts
17,"My baby girl coming to see me for Mother’s Day—against my wishes with respect to our responsibility against CoVid which I just recovered from — but, I MISS her so much. We are wearing my MAH “MariaAritaHoward”… https://t.co/JSP5suZHm5",0.2,"My baby girl coming to see me for Mother’s Day—against my wishes with respect to our responsibility against CoVid which I just recovered from — but, I MISS her so much. We are wearing my MAH “MariaAritaHoward”… https://t.co/JSP5suZHm5",Texas
18,"Huggers everywhere are suffering 🤗 #huggers #anonymous #covid19 #pandemic #coronavirus #goawaycovid19 ❗️#fridaynight #reminiscing #love #peace #inmysoul  🦋 @ Orlando, Florida https://t.co/VekXbGgycb",0.5,"Huggers everywhere are suffering 🤗 #huggers #anonymous #covid19 #pandemic #coronavirus #goawaycovid19 ❗️#fridaynight #reminiscing #love #peace #inmysoul  🦋 @ Orlando, Florida https://t.co/VekXbGgycb",Florida
19,"when this Corona world started i vowed to be extra productive &amp; creative with my time , so these months were not spent in vain.  On top of all the personal, home &amp; family projects i undertook , I also really wanted… https://t.co/stMNaBUK3e",0.2083333333333333,"when this Corona world started i vowed to be extra productive &amp; creative with my time , so these months were not spent in vain.  On top of all the personal, home &amp; family projects i undertook , I also really wanted… https://t.co/stMNaBUK3e",California
20,"I’m honestly fine with the fact that Grubhub banned me after I had to initiate a chargeback for food I wasn’t even provided, so f ‘em https://t.co/yIQk7sO6Ru",0.060416666666666674,"I’m honestly fine with the fact that Grubhub banned me after I had to initiate a chargeback for food I wasn’t even provided, so f ‘em https://t.co/yIQk7sO6Ru",California
21,"Get Your Vitamin D!!!

#HardworkDedication #VictoryMMA #VitaminD #ImmuneSystem #Melatonin #VitaminDDeficiency #Vitamin #AfricanAmerican  #StayHealthy #COVID19 #Coronavirus

***Checkout Victory MMA. Beginners to… https://t.co/eFDKMB48ON",0.4166666666666667,"Get Your Vitamin D!!!

#HardworkDedication #VictoryMMA #VitaminD #ImmuneSystem #Melatonin #VitaminDDeficiency #Vitamin #AfricanAmerican  #StayHealthy #COVID19 #Coronavirus

***Checkout Victory MMA. Beginners to… https://t.co/eFDKMB48ON",Colorado
22,Our #covid19 routine now has us stopping during our walk at neighbors who are working from home so #panda🐼 can play with Boone! She doesn’t normally like big dogs but he’s such a gentle giant. Love watching them… https://t.co/cRTBbWahzi,0.0,Our #covid19 routine now has us stopping during our walk at neighbors who are working from home so #panda🐼 can play with Boone! She doesn’t normally like big dogs but he’s such a gentle giant. Love watching them… https://t.co/cRTBbWahzi,California
23,"Nothing else to do on a Friday night. 
.
.
#covid19 #friday #backyard @ Glen Ellyn, Illinois https://t.co/79b1JECemD",0.14166666666666666,"Nothing else to do on a Friday night. 
.
.
#covid19 #friday #backyard @ Glen Ellyn, Illinois https://t.co/79b1JECemD",Illinois
24,#sanfrancisco #sirfrancisdrake #flowers #coronavirus The art everywhere is refreshing. @ Kimpton Sir Francis Drake Hotel https://t.co/G4ZELVmdrr,0.45,#sanfrancisco #sirfrancisdrake #flowers #coronavirus The art everywhere is refreshing. @ Kimpton Sir Francis Drake Hotel https://t.co/G4ZELVmdrr,California
25,"Special Offer: 
This Ramadan, until EID and due to current Covid-19 situation, we have decided to extend our gratitude and offer FREE Services for Investors joining our Investment Club. 

TIME TO TAKE A SMART… https://t.co/h9fvCbjjeD",-0.05,"Special Offer: 
This Ramadan, until EID and due to current Covid-19 situation, we have decided to extend our gratitude and offer FREE Services for Investors joining our Investment Club. 

TIME TO TAKE A SMART… https://t.co/h9fvCbjjeD",Virginia
26,"Special Offer: 
This Ramadan, until EID and due to current Covid-19 situation, we have decided to extend our gratitude and offer FREE Services for Investors joining our Investment Club. 

TIME TO TAKE A SMART… https://t.co/Y5brkHL4B6",0.1692857142857143,"Special Offer: 
This Ramadan, until EID and due to current Covid-19 situation, we have decided to extend our gratitude and offer FREE Services for Investors joining our Investment Club. 

TIME TO TAKE A SMART… https://t.co/Y5brkHL4B6",Virginia
27,This is a COVID-19 Production @ Timstrel Music Llc https://t.co/JoEZSRnIFN,0.1692857142857143,This is a COVID-19 Production @ Timstrel Music Llc https://t.co/JoEZSRnIFN,Connecticut
28,"📚Day 37 of RONA Elementary - Bad Hair Day x Zoom Meetings📚
.
.
.
#homeschool #quarantine #school #kindergarten #coronavirus #covid19 #stayhome #stayhomeworksafe #learn #read #satx #instasatx #igsanantonio #sanantonio… https://t.co/n9uFJSFPxt",0.0,"📚Day 37 of RONA Elementary - Bad Hair Day x Zoom Meetings📚
.
.
.
#homeschool #quarantine #school #kindergarten #coronavirus #covid19 #stayhome #stayhomeworksafe #learn #read #satx #instasatx #igsanantonio #sanantonio… https://t.co/n9uFJSFPxt",Texas
29,This song literally is what I’m singing to everyone I haven’t seen because of Covid . Ah ah long time .. #soca #quarantine #coronavirus #guyana #guyanese #indian #indiancarribean #indocarribean #socamusic #caribbean… https://t.co/4bMg1JSXwE,0.0,This song literally is what I’m singing to everyone I haven’t seen because of Covid . Ah ah long time .. #soca #quarantine #coronavirus #guyana #guyanese #indian #indiancarribean #indocarribean #socamusic #caribbean… https://t.co/4bMg1JSXwE,New York
30,"As someone who has lost a family member and has friends who have lost parents to COVID-19, I would ask everyone to take a step back and just simply follow the rules that are in place wherever you may be and go. That… https://t.co/8k2zxuwceX",-0.03333333333333334,"As someone who has lost a family member and has friends who have lost parents to COVID-19, I would ask everyone to take a step back and just simply follow the rules that are in place wherever you may be and go. That… https://t.co/8k2zxuwceX",Florida
31,"https://t.co/q1bIRBjDj8 With the coronavirus hitting long-term care facilities especially hard, a growing number of state leaders are mandating universal testing of all nursing https://t.co/DiwOt9OZqi #atx #austin #all512",0.0,"https://t.co/q1bIRBjDj8 With the coronavirus hitting long-term care facilities especially hard, a growing number of state leaders are mandating universal testing of all nursing https://t.co/DiwOt9OZqi #atx #austin #all512",Texas
32,"Got some good work in today.... 🥍 #lacrosse #laxlife #training #keepworkinghard #coronavirus #athlete #workhardstayhumble #allfightnoflight #2020 @ Rancho Santa Margarita, California https://t.co/r4xLfWRSSm",0.0,"Got some good work in today.... 🥍 #lacrosse #laxlife #training #keepworkinghard #coronavirus #athlete #workhardstayhumble #allfightnoflight #2020 @ Rancho Santa Margarita, California https://t.co/r4xLfWRSSm",California
33,"I have made several attempts to get in to location to explore and do investigations in my area but due to covid none of these places will let me come film. #urbex #paranormal #filmlife @ Lexington, Kentucky https://t.co/tVnAhlNu9s",-0.03749999999999998,"I have made several attempts to get in to location to explore and do investigations in my area but due to covid none of these places will let me come film. #urbex #paranormal #filmlife @ Lexington, Kentucky https://t.co/tVnAhlNu9s",Kentucky
34,#TGIF A work in progress just like this artwork by our artist friend from France youcefpl_xd With covid19 we have done a lot of self reflection and have made plans A-Z on things we need to work on. Keep up grind. If… https://t.co/caEYxRGr8X,0.0,#TGIF A work in progress just like this artwork by our artist friend from France youcefpl_xd With covid19 we have done a lot of self reflection and have made plans A-Z on things we need to work on. Keep up grind. If… https://t.co/caEYxRGr8X,California
35,The Cypriot Football Association announced on Friday that the 2019/20 Cypriot First Division season will not conclude due to the coronavirus pandemic.   https://t.co/0cT9MqYiAQ,0.4125,The Cypriot Football Association announced on Friday that the 2019/20 Cypriot First Division season will not conclude due to the coronavirus pandemic.   https://t.co/0cT9MqYiAQ,New York
36,Bravo Sisters Tackling the Pandemic #bravo #vanderpumprules #bravotv #bravoandy #vanderpump #pandemic #covid_19 #covid19 #coronavirus #physicianassistant #medicine #healthcareworkers #healthcare #frontlineworkers… https://t.co/rDhB3RfZcV,0.5,Bravo Sisters Tackling the Pandemic #bravo #vanderpumprules #bravotv #bravoandy #vanderpump #pandemic #covid_19 #covid19 #coronavirus #physicianassistant #medicine #healthcareworkers #healthcare #frontlineworkers… https://t.co/rDhB3RfZcV,California
37,"2020 day 136 - fenced friday
.
.
.
.
.
#fenced #friday #sunset #goldenhour #palmtrees #silhouette #socialdistancing #covid19 #venice #venicebeach #veniceboardwalk #losangeles #dank #dankmedia #dankvenice #366photo… https://t.co/y70zVVP1ll",0.0625,"2020 day 136 - fenced friday
.
.
.
.
.
#fenced #friday #sunset #goldenhour #palmtrees #silhouette #socialdistancing #covid19 #venice #venicebeach #veniceboardwalk #losangeles #dank #dankmedia #dankvenice #366photo… https://t.co/y70zVVP1ll",California
38,"Love my family !!! ❤❤ Covid you ONLY MAKE  family only to be STRONGER!!!!! @ Cochiti Lake, New Mexico https://t.co/a70rKAN48v",0.0,"Love my family !!! ❤❤ Covid you ONLY MAKE  family only to be STRONGER!!!!! @ Cochiti Lake, New Mexico https://t.co/a70rKAN48v",New Mexico
39,"President #BarackObama will be administering a range of different commencement speeches virtually to those students across the world who can’t attend their graduations due to the #Coronavirus pandemic, instilling… https://t.co/M9oQqRvNDw",0.0,"President #BarackObama will be administering a range of different commencement speeches virtually to those students across the world who can’t attend their graduations due to the #Coronavirus pandemic, instilling… https://t.co/M9oQqRvNDw",Texas
40,"Cold game fuck covid19 🖕🏿😈😷 @ Oakland, California https://t.co/07ykJscmSH",0.07083333333333335,"Cold game fuck covid19 🖕🏿😈😷 @ Oakland, California https://t.co/07ykJscmSH",California
41,"We don’t have to be passive passengers riding the Covid-19 wave. So let's all take some time to talk about things that have killed even more people than COVID-19...Suicide and Murder. 
Each of us has a role to play,… https://t.co/hjxNjKmo2t",0.3333333333333333,"We don’t have to be passive passengers riding the Covid-19 wave. So let's all take some time to talk about things that have killed even more people than COVID-19...Suicide and Murder. 
Each of us has a role to play,… https://t.co/hjxNjKmo2t",California
42,"💀A grim Friday night in Venice💀#maybenexttime #veniceboardwalk #boardwalkvintage #shoponline 
.
.
.
.
.
.
.
.
.
#venice #venicebeach #supportlocal #supportsmallbusiness #vintage #vintageshop #vintagestore #covid19… https://t.co/UltGF1K45c",0.1953125,"💀A grim Friday night in Venice💀#maybenexttime #veniceboardwalk #boardwalkvintage #shoponline 
.
.
.
.
.
.
.
.
.
#venice #venicebeach #supportlocal #supportsmallbusiness #vintage #vintageshop #vintagestore #covid19… https://t.co/UltGF1K45c",California
43,"Congrats to my guys noahwhite3 @talented__forte kameron.farmer - “P.T.S.D.” Spring 2020 🤙🏾🧊 Through the ups and downs, through Coronavirus! Y’all made it. Proud grandfather over here 🤧 @ Bowling Green State University https://t.co/Mli3TTLfOp",0.05,"Congrats to my guys noahwhite3 @talented__forte kameron.farmer - “P.T.S.D.” Spring 2020 🤙🏾🧊 Through the ups and downs, through Coronavirus! Y’all made it. Proud grandfather over here 🤧 @ Bowling Green State University https://t.co/Mli3TTLfOp",Ohio
44,"💀A grim Friday night in Venice💀#maybenexttime #boardwalkvintage #shoponline #supportlocal 
.
.
.
.
.
.
.
.
#venice #venicebeach #supportsmallbusiness #vintage #vintageshop #vintagestore #covid19 #deathofretail… https://t.co/fAbUEm9Gcx",-1.0,"💀A grim Friday night in Venice💀#maybenexttime #boardwalkvintage #shoponline #supportlocal 
.
.
.
.
.
.
.
.
#venice #venicebeach #supportsmallbusiness #vintage #vintageshop #vintagestore #covid19 #deathofretail… https://t.co/fAbUEm9Gcx",California
45,"She is singing about 2020. 
#blacklivesmatter #coronavirus #policebrutalitymatters #millennials #genx #babyboomer #endracism #racism @ DeKalb County, Georgia https://t.co/dNOPz61Eoc",0.5,"She is singing about 2020. 
#blacklivesmatter #coronavirus #policebrutalitymatters #millennials #genx #babyboomer #endracism #racism @ DeKalb County, Georgia https://t.co/dNOPz61Eoc",Georgia
46,#calvinklein Sizes S✨M✨L✨ 😇 only $50 $50 😱💰🔥 #explorepage #supportsmallbusiness #smallbusinessowner #smallbusiness #atlanta #altantamall #lenoxmall #mallofgeorgia #southdekalbmall #blackwomen #covid19 #covid_19 @… https://t.co/6uSGOE0AHr,0.08124999999999999,#calvinklein Sizes S✨M✨L✨ 😇 only $50 $50 😱💰🔥 #explorepage #supportsmallbusiness #smallbusinessowner #smallbusiness #atlanta #altantamall #lenoxmall #mallofgeorgia #southdekalbmall #blackwomen #covid19 #covid_19 @… https://t.co/6uSGOE0AHr,Georgia
47,Day 56?of COVID Days Of Gratitude : decided to change it up today and cross to the other side of balboa ...and found out why it was so busy! Been in the area a long time and never came to Balboa Lake. While being… https://t.co/FM05UzZcYk,0.5,Day 56?of COVID Days Of Gratitude : decided to change it up today and cross to the other side of balboa ...and found out why it was so busy! Been in the area a long time and never came to Balboa Lake. While being… https://t.co/FM05UzZcYk,California
48,"Hello. It me. #COVID19 #dallas #quarantine #dukeasher #instamood #instagood #picofthemonth @ Dallas, Texas https://t.co/5KxnMcfzZs",0.08750000000000001,"Hello. It me. #COVID19 #dallas #quarantine #dukeasher #instamood #instagood #picofthemonth @ Dallas, Texas https://t.co/5KxnMcfzZs",Texas
49,"#PutItOnTheAltar #COVID19 #Whatever you are worried about!
#ThatRangeTho
#aintnopartylikeaquarantineparty #Throwback @JessicaReedy incredible! I still have my signed copy of this #cd @cbutler55 @ City of Love New… https://t.co/AkumqYa1iS",0.10416666666666667,"#PutItOnTheAltar #COVID19 #Whatever you are worried about!
#ThatRangeTho
#aintnopartylikeaquarantineparty #Throwback @JessicaReedy incredible! I still have my signed copy of this #cd @cbutler55 @ City of Love New… https://t.co/AkumqYa1iS",Louisiana
50,I think I watch too much TV? My girl says I look like a burglar. #coronavirus @ East Las Vegas https://t.co/9IGPXBzP0c,-0.3055555555555556,I think I watch too much TV? My girl says I look like a burglar. #coronavirus @ East Las Vegas https://t.co/9IGPXBzP0c,Nevada
51,"#StayHome!
.
.
#Florida
#Quarantine
#QuarantineMemes
#CoronaVirus
#CoronaVirusMemes
#Covid_19
#Covid_19Memes @ Whiskey HQ https://t.co/ZeFkNmbxx0",-0.1,"#StayHome!
.
.
#Florida
#Quarantine
#QuarantineMemes
#CoronaVirus
#CoronaVirusMemes
#Covid_19
#Covid_19Memes @ Whiskey HQ https://t.co/ZeFkNmbxx0",New York
52,#Health #MashableShopping #Coronavirus Grab a 2-pack of reusable face masks on sale for only $15 https://t.co/ba1gDst1fM https://t.co/EhqavBupGn,-0.2444444444444445,#Health #MashableShopping #Coronavirus Grab a 2-pack of reusable face masks on sale for only $15 https://t.co/ba1gDst1fM https://t.co/EhqavBupGn,Florida
53,"Corona escape spontaneous adventure. We rented a pop up! @ DeSoto State Park~Fort Payne, Alabama https://t.co/wIZ4sZeCIc",0.0,"Corona escape spontaneous adventure. We rented a pop up! @ DeSoto State Park~Fort Payne, Alabama https://t.co/wIZ4sZeCIc",Alabama
54,"Pretty amazing sunrise (thanks coronavirus insomnia). @ Grahamsville, New York https://t.co/aB0psyFUjh",0.25,"Pretty amazing sunrise (thanks coronavirus insomnia). @ Grahamsville, New York https://t.co/aB0psyFUjh",New York
55,Corona @ Wyandotte County Lake https://t.co/sZ2wOUCgSY,0.0,Corona @ Wyandotte County Lake https://t.co/sZ2wOUCgSY,Kansas
56,This damn depression acting up again. I know that it's my fault and that I fucked up. But I'm absolutely terrified to go to Avera Behavioral Health because of the Coronavirus pandemic… https://t.co/tPkLWg5lpr,0.1340909090909091,This damn depression acting up again. I know that it's my fault and that I fucked up. But I'm absolutely terrified to go to Avera Behavioral Health because of the Coronavirus pandemic… https://t.co/tPkLWg5lpr,South Dakota
57,"#ICYMI: @MontgomeryCoMD County Executive @Marc_Elrich issues an order extending the county’s stay-at-home restrictions indefinitely, while @GovLarryHogan eases statewide constraints.

READ MORE: https://t.co/RwJzS7AyRl

#MoCo #MoCoMD #COVID19 #Coronavirus https://t.co/7RT1B8QHpF",0.0,"#ICYMI: @MontgomeryCoMD County Executive @Marc_Elrich issues an order extending the county’s stay-at-home restrictions indefinitely, while @GovLarryHogan eases statewide constraints.

READ MORE: https://t.co/RwJzS7AyRl

#MoCo #MoCoMD #COVID19 #Coronavirus https://t.co/7RT1B8QHpF",Maryland
58,"Coronavirus, Eastern medicine, and the Microbiome  https://t.co/FrFeFsYJ4R",1.0,"Coronavirus, Eastern medicine, and the Microbiome  https://t.co/FrFeFsYJ4R",New York
59,"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | April 2020
.
Ms. Knisley 
Sampson Place
.
.
View all the photographs together on the blog (link in… https://t.co/kgVm6X5QmI",0.0666666666666667,"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | April 2020
.
Ms. Knisley 
Sampson Place
.
.
View all the photographs together on the blog (link in… https://t.co/kgVm6X5QmI",Ohio
60,How this weekend was supposed to me this 😭 I miss this!! #edclasvegas #edclasvegas2020 #firebeatz #music #festivals #covid19 @ Electric Daisy Carnival (EDC) https://t.co/1YEcAtZWS4,0.0,How this weekend was supposed to me this 😭 I miss this!! #edclasvegas #edclasvegas2020 #firebeatz #music #festivals #covid19 @ Electric Daisy Carnival (EDC) https://t.co/1YEcAtZWS4,Nevada
61,"To be honest with you, and would be lying if I said I wasn’t scared of the future. This isn’t even about the Covid-19. I’m afraid of the chances and opportunities I may or may not have. I’m afraid of the kind of… https://t.co/U7i7SkPjAx",0.0,"To be honest with you, and would be lying if I said I wasn’t scared of the future. This isn’t even about the Covid-19. I’m afraid of the chances and opportunities I may or may not have. I’m afraid of the kind of… https://t.co/U7i7SkPjAx",Michigan
62,"New nonprofit aimed at tackling COVID-19 in Native, rural communities https://t.co/y7jNm3IQy0",0.2339285714285714,"New nonprofit aimed at tackling COVID-19 in Native, rural communities https://t.co/y7jNm3IQy0",Montana
63,"Changes coming for sure in this country due to #covid19, and hopefully for the better in terms of #publichealth awareness &amp; #PPE #healthcare delivery infrastructure &amp; readiness. But no matter what - my girl is my… https://t.co/fmM3YOamOt",0.5,"Changes coming for sure in this country due to #covid19, and hopefully for the better in terms of #publichealth awareness &amp; #PPE #healthcare delivery infrastructure &amp; readiness. But no matter what - my girl is my… https://t.co/fmM3YOamOt",California
64,#birthday #birthdayparty #coronavirus #artlessons #art #virtual #williamsburg #kidznart #kidsparties @ Kidz N Art https://t.co/GLJAVjPiaO,0.2916666666666667,#birthday #birthdayparty #coronavirus #artlessons #art #virtual #williamsburg #kidznart #kidsparties @ Kidz N Art https://t.co/GLJAVjPiaO,Virginia
65,"Hey #chs! You can do your part to manage #covid19 in our area! Get tested for FREE! #besmart #beresponsible @ North Charleston, South Carolina https://t.co/ps0ToMKxvj",0.4166666666666667,"Hey #chs! You can do your part to manage #covid19 in our area! Get tested for FREE! #besmart #beresponsible @ North Charleston, South Carolina https://t.co/ps0ToMKxvj",South Carolina
66,"#truth I work hard for this. #jlsgaming 

#Repost @garyvee 
・・・
The work matters and now with all the financial ramifications from Covid, I feel that many are confused on the amount of hard work ever “winner” put in… https://t.co/u3um6fNFuo",0.0,"#truth I work hard for this. #jlsgaming 

#Repost @garyvee 
・・・
The work matters and now with all the financial ramifications from Covid, I feel that many are confused on the amount of hard work ever “winner” put in… https://t.co/u3um6fNFuo",Florida
67,"#freereading #covid_19 #coronavirus #pandemic #shutdown @ Albany, New York https://t.co/kUojMXImGX",0.5,"#freereading #covid_19 #coronavirus #pandemic #shutdown @ Albany, New York https://t.co/kUojMXImGX",New York
68,"I’m ANNIE! Tammy and I have made mistakes in our dating life, but boy has it been fun. We could star in a lifetime movie marathon titled “I dated my stalker during the Corona Pandemic” WHAT A RIDE! #tammyismybestie… https://t.co/QdvfdSSSpo",-0.09666666666666668,"I’m ANNIE! Tammy and I have made mistakes in our dating life, but boy has it been fun. We could star in a lifetime movie marathon titled “I dated my stalker during the Corona Pandemic” WHAT A RIDE! #tammyismybestie… https://t.co/QdvfdSSSpo",Texas
69,"J.C. Penney Bankruptcy: Coronavirus Lockdowns Take Their Toll On Retailers : Coronavirus Live Updates : NPR
https://t.co/GkkFfNFFO9",-0.06565656565656565,"J.C. Penney Bankruptcy: Coronavirus Lockdowns Take Their Toll On Retailers : Coronavirus Live Updates : NPR
https://t.co/GkkFfNFFO9",New York
70,Knicks may get huge edge amid NBA’s coronavirus cap chaos https://t.co/z5C3ntYIOQ https://t.co/AKVClHfvX8,0.13333333333333333,Knicks may get huge edge amid NBA’s coronavirus cap chaos https://t.co/z5C3ntYIOQ https://t.co/AKVClHfvX8,New York
71,"Reposted from @corriero_a Government better say sike tomorrow or we riot
-
-
-
-
-
#theoffice #memes #meme #coronamemes #coronavirus #top #trending #funny #epic #epicmemes #lol #michaelscott #dogs #cats #animals… https://t.co/Bx5R5xAEjq",0.13636363636363635,"Reposted from @corriero_a Government better say sike tomorrow or we riot
-
-
-
-
-
#theoffice #memes #meme #coronamemes #coronavirus #top #trending #funny #epic #epicmemes #lol #michaelscott #dogs #cats #animals… https://t.co/Bx5R5xAEjq",Pennsylvania
72,"COVID-19: Living Donation
https://t.co/hcTJJxjrhO @ Community Hospital https://t.co/oAHsusFbfu",0.375,"COVID-19: Living Donation
https://t.co/hcTJJxjrhO @ Community Hospital https://t.co/oAHsusFbfu",Indiana
