,tweet,sentiment,tweet,location
31,"There is still some JUNE left to hold an Impact Show! Online is an option if you want to social distance! 🙌🏼
So much disarray is happening in our world due to the affects COVID-19 and social injustice. There are… https://t.co/tQu0rYmTNu",0.15643939393939393,"There is still some JUNE left to hold an Impact Show! Online is an option if you want to social distance! 🙌🏼
So much disarray is happening in our world due to the affects COVID-19 and social injustice. There are… https://t.co/tQu0rYmTNu",California
32,"*FOR SALE: ... Show your T.P. PRIDE with these fiiiine fiiine metal lapel pins! $11.99 with FREE pick-up or we can mail to you!. We accept payments via venmo, Zelle or PayPal. Inbox 4 more info 😋
.

#covid19… https://t.co/jBRvmOywkZ",0.6121212121212122,"*FOR SALE: ... Show your T.P. PRIDE with these fiiiine fiiine metal lapel pins! $11.99 with FREE pick-up or we can mail to you!. We accept payments via venmo, Zelle or PayPal. Inbox 4 more info 😋
.

#covid19… https://t.co/jBRvmOywkZ",California
33,"Sunday night. 
This is what the #COVID19 cleanup looks like at closing. 🤔😉🍻👍 @ Old Sacramento Waterfront https://t.co/5MxSVzfYyY",0.0,"Sunday night. 
This is what the #COVID19 cleanup looks like at closing. 🤔😉🍻👍 @ Old Sacramento Waterfront https://t.co/5MxSVzfYyY",California
34,"⬅️COVID-19 COIFFANT ➡️ 1st haircut since the Ides of March @ Makiki, Honolulu https://t.co/JxGplJmbEe",0.0,"⬅️COVID-19 COIFFANT ➡️ 1st haircut since the Ides of March @ Makiki, Honolulu https://t.co/JxGplJmbEe",Hawaii
35,"NYPD LOOKING OUT
Thanks for the masks and hand sanitizer NYPD. Officer Sheeka gave me two sanitizers and masks. She personally walked from where she was standing to be sure to give me the hand sanitizers and they… https://t.co/iLs7aqWZvj",0.0,"NYPD LOOKING OUT
Thanks for the masks and hand sanitizer NYPD. Officer Sheeka gave me two sanitizers and masks. She personally walked from where she was standing to be sure to give me the hand sanitizers and they… https://t.co/iLs7aqWZvj",New York
36,"sylvesterturner sheilajacksonlee 
March to City Hall 
June 2 2020
.
Shot by @stevodahero 
#protest #covid19 #georgefloyd #march #blacklivesmatter #blackout #houston @ Houston, Texas https://t.co/m44fz1bvLA",0.0,"sylvesterturner sheilajacksonlee 
March to City Hall 
June 2 2020
.
Shot by @stevodahero 
#protest #covid19 #georgefloyd #march #blacklivesmatter #blackout #houston @ Houston, Texas https://t.co/m44fz1bvLA",Texas
37,"Horse Play is a nonprofit horse rescue and sanctuary in Saunderstown RI. We have had to cancel many of our fundraisers due to the COVID-19 restrictions. Currently, we are supporting 22 horses. We are in need of… https://t.co/qzDfH4pTje",1.0,"Horse Play is a nonprofit horse rescue and sanctuary in Saunderstown RI. We have had to cancel many of our fundraisers due to the COVID-19 restrictions. Currently, we are supporting 22 horses. We are in need of… https://t.co/qzDfH4pTje",Rhode Island
38,Good morning. Be safe and have a good one. #handsanitizer #packofnewports #newports #cigarettes #openstore #monday #v1033 #newbern #enc #nc #crystalcoast #coastalcarolina #goodmorning #morningshow #morningradio… https://t.co/DmbgYVmQnE,0.125,Good morning. Be safe and have a good one. #handsanitizer #packofnewports #newports #cigarettes #openstore #monday #v1033 #newbern #enc #nc #crystalcoast #coastalcarolina #goodmorning #morningshow #morningradio… https://t.co/DmbgYVmQnE,North Carolina
39,"MTA bus drivers struggling to get by after putting their lives on the line during this pandemic.
You should check out this article realnewsnohoax (IG) 
 I can't do much but simply get the word out. What can you do… https://t.co/cnUvynIxGl",0.175,"MTA bus drivers struggling to get by after putting their lives on the line during this pandemic.
You should check out this article realnewsnohoax (IG) 
 I can't do much but simply get the word out. What can you do… https://t.co/cnUvynIxGl",New York
40,"Bella’s sad look because I have to go to the office today. I’m sad too.  I like working from home. Off to work I go. @ Marion, Arkansas https://t.co/Xa24GUtecH",0.0,"Bella’s sad look because I have to go to the office today. I’m sad too.  I like working from home. Off to work I go. @ Marion, Arkansas https://t.co/Xa24GUtecH",Arkansas
41,"The World back Open Now it’s Time to get back #1 weekday party in the World 🌍  if you #covid19 Free Screammmmm twerkfesttuesdays : #twerkfest $10,000 giveaway #NYE2020 We need to Party #2020 has been hard so far… https://t.co/gI7MkJF12f",-0.625,"The World back Open Now it’s Time to get back #1 weekday party in the World 🌍  if you #covid19 Free Screammmmm twerkfesttuesdays : #twerkfest $10,000 giveaway #NYE2020 We need to Party #2020 has been hard so far… https://t.co/gI7MkJF12f",Minnesota
42,pandemic revolution rock 2020 The Year Of first garage session was a hit... @ New Jersey/New York border - Palisades Parkway crossing https://t.co/cqLcJgWM5S,0.0,pandemic revolution rock 2020 The Year Of first garage session was a hit... @ New Jersey/New York border - Palisades Parkway crossing https://t.co/cqLcJgWM5S,New York
43,Mood of the morning.  Why am i back here? Let me work from home! @ Park Avenue https://t.co/5Kh9zKlePc,0.01874999999999999,Mood of the morning.  Why am i back here? Let me work from home! @ Park Avenue https://t.co/5Kh9zKlePc,New York
44,"update #newyorkcity #endcovid19 #jersey #covid19 #stopcovid19 

#blessedyetstress #isolationproblems
#harlemnewyork #isolation @ East Harlem https://t.co/4AFE0WEcvd",0.0,"update #newyorkcity #endcovid19 #jersey #covid19 #stopcovid19 

#blessedyetstress #isolationproblems
#harlemnewyork #isolation @ East Harlem https://t.co/4AFE0WEcvd",New York
45,"Looking for a post COVID19 Father’s Day gift? Send him on an October whitetail bow hunting adventure! Offering 25% discount between now &amp; end of July! Relax, experience, and get after a Big Buck: https://t.co/jHiI4IKf5B… https://t.co/1MFgfD73IB",0.15,"Looking for a post COVID19 Father’s Day gift? Send him on an October whitetail bow hunting adventure! Offering 25% discount between now &amp; end of July! Relax, experience, and get after a Big Buck: https://t.co/jHiI4IKf5B… https://t.co/1MFgfD73IB",Pennsylvania
46,"Good morning! 🏙
#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #june #spring #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #pool #covid19 #photooftheday #coronavirus #monday #igers #mcm #friends #photography #visitlauderdale https://t.co/XRHpyXg107",0.625,"Good morning! 🏙
#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #june #spring #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #pool #covid19 #photooftheday #coronavirus #monday #igers #mcm #friends #photography #visitlauderdale https://t.co/XRHpyXg107",Florida
47,A new week and right back at it. Three hours again today. Almost 6 weeks post-discharge and working hard to get back to baseline. #covid19 #rehab #therapy #PT #OT #Speech @ Wakemed Healthpark https://t.co/nLZKWG86fH,0.0,A new week and right back at it. Three hours again today. Almost 6 weeks post-discharge and working hard to get back to baseline. #covid19 #rehab #therapy #PT #OT #Speech @ Wakemed Healthpark https://t.co/nLZKWG86fH,North Carolina
48,"LMS Launches Coronavirus Testing - Covid-19 Swab (PCR) &amp;amp; Blood (Antibody) Testing Services for LMS Film, TV &amp;amp; Event Clients (June 2020)  https://t.co/SwAXY4PrnK",0.0,"LMS Launches Coronavirus Testing - Covid-19 Swab (PCR) &amp;amp; Blood (Antibody) Testing Services for LMS Film, TV &amp;amp; Event Clients (June 2020)  https://t.co/SwAXY4PrnK",New York
49,"Our first weekend trip outside of NYC.  

#kidslife #family #covid #newyork @ Rhinebeck, New York https://t.co/MAS1rhuew2",0.026082251082251075,"Our first weekend trip outside of NYC.  

#kidslife #family #covid #newyork @ Rhinebeck, New York https://t.co/MAS1rhuew2",New York
50,"Update on PROJECT RIPPER , as many of you know this event was to take place on April 18th 2020, but like everything else ,  it had to be indefinitely postponed due to the pandemic . However THIS EVENT IS STILL… https://t.co/6qOgxyrePT",0.1619047619047619,"Update on PROJECT RIPPER , as many of you know this event was to take place on April 18th 2020, but like everything else ,  it had to be indefinitely postponed due to the pandemic . However THIS EVENT IS STILL… https://t.co/6qOgxyrePT",Nevada
51,"Waiting in the pre-op room mom was in. #covid has seriously changed things. I’m in a super uncomfortable folding chair, feet on a second one, watching a tiny tv and living off of #AwakeChocolate and #chai 😂🤣😂 Now,… https://t.co/8RYvKvGyoo",0.08579545454545455,"Waiting in the pre-op room mom was in. #covid has seriously changed things. I’m in a super uncomfortable folding chair, feet on a second one, watching a tiny tv and living off of #AwakeChocolate and #chai 😂🤣😂 Now,… https://t.co/8RYvKvGyoo",Michigan
52,"#SantaAna update for June 14: 
• Increase of 56 reported COVID—19 cases. 
• 871 estimated recoveries

#OCCOVID19 https://t.co/TreBDRT7qN",0.30875,"#SantaAna update for June 14: 
• Increase of 56 reported COVID—19 cases. 
• 871 estimated recoveries

#OCCOVID19 https://t.co/TreBDRT7qN",California
53,"Good morning everyone this is the rules for the new location 

If you sick please stay home and if you have Covid 19 please notify to the instructor 
Mask and gloves are optional 
Bring your own water and and towel… https://t.co/EEHuLGjrP6",0.43333333333333335,"Good morning everyone this is the rules for the new location 

If you sick please stay home and if you have Covid 19 please notify to the instructor 
Mask and gloves are optional 
Bring your own water and and towel… https://t.co/EEHuLGjrP6",Texas
54,"With just 6 days left of our #covid-19 appeal on GiveGab, will you donate just $6 to help us change the world for children with and without special developmental needs?… https://t.co/K16wJIYdhP",0.0,"With just 6 days left of our #covid-19 appeal on GiveGab, will you donate just $6 to help us change the world for children with and without special developmental needs?… https://t.co/K16wJIYdhP",New York
55,"With just 6 days left of our #covid-19 appeal on GiveGab, will you donate just $6 to help us change the world for children with and without special developmental needs?… https://t.co/ZaQFQnWLc8",0.1875,"With just 6 days left of our #covid-19 appeal on GiveGab, will you donate just $6 to help us change the world for children with and without special developmental needs?… https://t.co/ZaQFQnWLc8",New York
56,"Magic is returning!
Stay tuned for more information.
#magic #magician #quarantine #quarantinemagic #femalemagician #stlouismagician #stlouis #thegrovestl #themonoclestl #stlouisgram #rft #stltoday #stlpost #sparkles… https://t.co/1TQDG3e0Wa",-0.1875,"Magic is returning!
Stay tuned for more information.
#magic #magician #quarantine #quarantinemagic #femalemagician #stlouismagician #stlouis #thegrovestl #themonoclestl #stlouisgram #rft #stltoday #stlpost #sparkles… https://t.co/1TQDG3e0Wa",Missouri
57,"You can hate all you want... but the boys been working while COVID-19 keep us home, and what’s coming out it’s 🔥🔥🔥🔥🔥🔥🔥 Dimelo @FlowLaMovie que es lo que hay llego #Daddy @SnowdKO @JuanMagan faltan @NioElDragon y… https://t.co/zFdrcMz23J",-0.1,"You can hate all you want... but the boys been working while COVID-19 keep us home, and what’s coming out it’s 🔥🔥🔥🔥🔥🔥🔥 Dimelo @FlowLaMovie que es lo que hay llego #Daddy @SnowdKO @JuanMagan faltan @NioElDragon y… https://t.co/zFdrcMz23J",New York
58,"Just to keep the still very much real global pandemic somewhere on your radar... @ New York, New York https://t.co/231XWrJ5XV",0.1805194805194805,"Just to keep the still very much real global pandemic somewhere on your radar... @ New York, New York https://t.co/231XWrJ5XV",New York
59,"Good morning everyone this is the rules for the new location 
If you sick please stay home and if you have Covid 19 please notify to the instructor 
Mask and gloves are optional 
Bring your own water and and towel… https://t.co/mdeSBrVk7b",0.0,"Good morning everyone this is the rules for the new location 
If you sick please stay home and if you have Covid 19 please notify to the instructor 
Mask and gloves are optional 
Bring your own water and and towel… https://t.co/mdeSBrVk7b",Texas
60,"“... we find that face masks reduced the cumulative number of registered Covid-19 cases between 2.3% and 13% over a period of 10 days after they became compulsory. Assessing the credibility of the various estimates,… https://t.co/CV1ORN2HjP",0.0909090909090909,"“... we find that face masks reduced the cumulative number of registered Covid-19 cases between 2.3% and 13% over a period of 10 days after they became compulsory. Assessing the credibility of the various estimates,… https://t.co/CV1ORN2HjP",Florida
61,I know this is a #firstworldproblems and I know it is insignificant with #covid19 and #unemployment and #blm going on but is there really a valid reason why cocacola can’t make some #cokezero in a 12-pack? @… https://t.co/SSaMxQPBRT,0.07500000000000004,I know this is a #firstworldproblems and I know it is insignificant with #covid19 and #unemployment and #blm going on but is there really a valid reason why cocacola can’t make some #cokezero in a 12-pack? @… https://t.co/SSaMxQPBRT,Missouri
62,IT'S OPENING DAY!! We look forward to welcoming our returning clients. Special thanks to @local4news and priyakmann for featuring BABS Salon &amp; Wellness Spa as we prepared for opening with our new Covid-19… https://t.co/kUXB2oVHAL,0.1805194805194805,IT'S OPENING DAY!! We look forward to welcoming our returning clients. Special thanks to @local4news and priyakmann for featuring BABS Salon &amp; Wellness Spa as we prepared for opening with our new Covid-19… https://t.co/kUXB2oVHAL,Michigan
63,"Did you know our Hand Sanitizer is approved by the World Health Organization? The CDC recommends using Hand Sanitizer that is at least 60% alcohol, ours is 75%! Keep our 3.4oz bottle in your makeup bag, and your 6oz… https://t.co/5FqKLoJomN",0.21875,"Did you know our Hand Sanitizer is approved by the World Health Organization? The CDC recommends using Hand Sanitizer that is at least 60% alcohol, ours is 75%! Keep our 3.4oz bottle in your makeup bag, and your 6oz… https://t.co/5FqKLoJomN",South Carolina
64,"It is a donut run, not for me but for my birthday boy.  This is kid number three with a birthday during the pandemic, one in late March, then April, and now June. My Flag Day baby was volunteering at church all… https://t.co/jCSWsCKYXS",0.3541666666666667,"It is a donut run, not for me but for my birthday boy.  This is kid number three with a birthday during the pandemic, one in late March, then April, and now June. My Flag Day baby was volunteering at church all… https://t.co/jCSWsCKYXS",Illinois
65,Happy Monday everybody. We’re getting some painting done during the pandemic. No place to sit and relax for now. But still doin the news from home. @ Greater Third Ward https://t.co/ortIwhEBqM,0.0,Happy Monday everybody. We’re getting some painting done during the pandemic. No place to sit and relax for now. But still doin the news from home. @ Greater Third Ward https://t.co/ortIwhEBqM,Texas
66,What's quarantine and corona? @ Hurricanes Barandgrill https://t.co/uYjKIlUZtG,0.2,What's quarantine and corona? @ Hurricanes Barandgrill https://t.co/uYjKIlUZtG,California
67,"I’m tired of this COVID weight I’ve gained because of stupid choices, weak minded and lack of time to workout... @squeezedonline juice cleanse starts today! goodmorningdc never fails for a beautiful sunrise! Join ME… https://t.co/0Gtp2eseR4",0.2311688311688312,"I’m tired of this COVID weight I’ve gained because of stupid choices, weak minded and lack of time to workout... @squeezedonline juice cleanse starts today! goodmorningdc never fails for a beautiful sunrise! Join ME… https://t.co/0Gtp2eseR4",District of Columbia
68,"New Du and I'm Outside!!! 
#djtaylormichael #dj #selfie #quarantinelife #sandiego #sunsetcliffs #socialdistancing #outhere #stillonmygrind #funstuff #outside @ Sunset Cliffs https://t.co/fkQhvf3638",-0.375,"New Du and I'm Outside!!! 
#djtaylormichael #dj #selfie #quarantinelife #sandiego #sunsetcliffs #socialdistancing #outhere #stillonmygrind #funstuff #outside @ Sunset Cliffs https://t.co/fkQhvf3638",California
69,"Good Morning. During the current Coronavirus (COVID-19) outbreak, the Township of Ocean Historical Museum will be closed.  We are currently closed through Monday, July 6, 2020.  Please continue to check with us to see if that date has changed. https://t.co/EhhAXnxucc https://t.co/cFbd3qz3MF",-0.08374999999999999,"Good Morning. During the current Coronavirus (COVID-19) outbreak, the Township of Ocean Historical Museum will be closed.  We are currently closed through Monday, July 6, 2020.  Please continue to check with us to see if that date has changed. https://t.co/EhhAXnxucc https://t.co/cFbd3qz3MF",New Jersey
70,Corona NY Mon Jun 15th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,0.0,Corona NY Mon Jun 15th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
71,"24 Hour Fitness Worldwide Inc. declared for bankruptcy Monday, citing the ""disproportionate impact"" of the COVID-19 pandemic. The gym chain said it expects to secure about $250 million in debtor-in-possession… https://t.co/tas60qJE9Q",0.0,"24 Hour Fitness Worldwide Inc. declared for bankruptcy Monday, citing the ""disproportionate impact"" of the COVID-19 pandemic. The gym chain said it expects to secure about $250 million in debtor-in-possession… https://t.co/tas60qJE9Q",Florida
72,"FREE COMMUNITY WIDE COVID-19 RESPONSE 
Produce Distribution this Monday, June 15 between 5pm - 8pm or while supplies last at YSV Boys Building 120  College Road.

Thank you to monseyglatt for assisting us with a… https://t.co/w8N1j1X8TI",0.1,"FREE COMMUNITY WIDE COVID-19 RESPONSE 
Produce Distribution this Monday, June 15 between 5pm - 8pm or while supplies last at YSV Boys Building 120  College Road.

Thank you to monseyglatt for assisting us with a… https://t.co/w8N1j1X8TI",New York
