,tweet,sentiment,tweet,location
10,"Unofficial start to summer means briansshaveice_wla #saferathome #coronavirus #quarantinelife @ Mar Vista, Los Angeles https://t.co/SBPfPbS1oQ",0.05555555555555556,"Unofficial start to summer means briansshaveice_wla #saferathome #coronavirus #quarantinelife @ Mar Vista, Los Angeles https://t.co/SBPfPbS1oQ",California
11,"RICH WOOLS.
Deep hues. 
Tempting textures.
Meet the stars of the my new “RICH WOOLS” mask collection.
After all, if we are doing this Covid thing, let’s do it in style.

Fabric selection:… https://t.co/xZk71WyUsv",0.0,"RICH WOOLS.
Deep hues. 
Tempting textures.
Meet the stars of the my new “RICH WOOLS” mask collection.
After all, if we are doing this Covid thing, let’s do it in style.

Fabric selection:… https://t.co/xZk71WyUsv",New York
12,"Made Julia Child’s Boeuf Bourguinon. Obviously it was everything you could wish for. I don’t know how that woman did it, now I want to write my own cookbook. Should I?
.
.
.
.
.
#restaurantcorona #covid19 #stayhome… https://t.co/1m2mebbAhY",0.0,"Made Julia Child’s Boeuf Bourguinon. Obviously it was everything you could wish for. I don’t know how that woman did it, now I want to write my own cookbook. Should I?
.
.
.
.
.
#restaurantcorona #covid19 #stayhome… https://t.co/1m2mebbAhY",New York
13,"Dolphin watching #covid19 #masks #sunset @ Marina del Rey, California https://t.co/i3akDJJg13",0.3,"Dolphin watching #covid19 #masks #sunset @ Marina del Rey, California https://t.co/i3akDJJg13",California
14,"When we don’t sleep we jam out to Fugazi. In the COVID waiting room. @ Mission District, San Francisco https://t.co/itEvN9cjBw",0.0,"When we don’t sleep we jam out to Fugazi. In the COVID waiting room. @ Mission District, San Francisco https://t.co/itEvN9cjBw",California
15,"Still working from home. 🖥 #workingfromanywhere #journalism #journalist #copyeditor #covid19 #coronavirus #layout #indesign #saharrawhite (I don’t own the rights to this music.) @ Los Angeles, California https://t.co/R1BchggbXU",-0.125,"Still working from home. 🖥 #workingfromanywhere #journalism #journalist #copyeditor #covid19 #coronavirus #layout #indesign #saharrawhite (I don’t own the rights to this music.) @ Los Angeles, California https://t.co/R1BchggbXU",California
16,"@hot_wheels @corona @ Whitney Ranch, Henderson https://t.co/Pwyd0UVdJ1",-0.125,"@hot_wheels @corona @ Whitney Ranch, Henderson https://t.co/Pwyd0UVdJ1",Nevada
17,"No baseball today! #baseball #covid19 #park #losangeles @ Los Angeles, California https://t.co/Q24FKWrVQX",0.0,"No baseball today! #baseball #covid19 #park #losangeles @ Los Angeles, California https://t.co/Q24FKWrVQX",California
18,"Stay Homeless
.
.
#flagstaff #travel #coronavirus #graffiti #protest #misdirectedanimosity #homeless #cityhall @ Flagstaff, Arizona https://t.co/4z4Fq8rXmo",0.25,"Stay Homeless
.
.
#flagstaff #travel #coronavirus #graffiti #protest #misdirectedanimosity #homeless #cityhall @ Flagstaff, Arizona https://t.co/4z4Fq8rXmo",Arizona
19,"Indoor Garden, flowers and coordinating ribbon. It is super beneficial to fill your space with mainly, leafy plants. The perfect addition to your ‘Combating COVID-19’ effort. Founded at https://t.co/lGLIGkjfi9… https://t.co/MptmIr4VVF",0.8,"Indoor Garden, flowers and coordinating ribbon. It is super beneficial to fill your space with mainly, leafy plants. The perfect addition to your ‘Combating COVID-19’ effort. Founded at https://t.co/lGLIGkjfi9… https://t.co/MptmIr4VVF",Massachusetts
20,Join us at tomorrow at 8 am &amp; 11am on Facebook and YouTube as we preach about Mixed Emotions!  We will Biblically and Theologically examine our heighten emotions due to COVID 19 through the lens of scripture.… https://t.co/MJwZz8hNA2,0.0,Join us at tomorrow at 8 am &amp; 11am on Facebook and YouTube as we preach about Mixed Emotions!  We will Biblically and Theologically examine our heighten emotions due to COVID 19 through the lens of scripture.… https://t.co/MJwZz8hNA2,Georgia
21,"Yesterday, the SU Alumni Home Chapter partnered with the Greater Baton Rouge Food Bank and other community partners to assist families in need during the #COVID pandemic. 

Thank you to… https://t.co/jSzA0jXCG4",0.0,"Yesterday, the SU Alumni Home Chapter partnered with the Greater Baton Rouge Food Bank and other community partners to assist families in need during the #COVID pandemic. 

Thank you to… https://t.co/jSzA0jXCG4",Louisiana
22,"#valentinesday2019 scrapbookcafejh #lapuente #whogas @ Corona, California https://t.co/ZfHbIXNIq4",0.0,"#valentinesday2019 scrapbookcafejh #lapuente #whogas @ Corona, California https://t.co/ZfHbIXNIq4",California
23,"COVID-19 update 
Voting???
 Somebody show me the mayor and city council and city hall of Hollis NY it doesn't exist
Home???
100-15 204th St, Queens, NY 11423 @ Queens, New York https://t.co/ndpT5KrkBh",0.0040000000000000036,"COVID-19 update 
Voting???
 Somebody show me the mayor and city council and city hall of Hollis NY it doesn't exist
Home???
100-15 204th St, Queens, NY 11423 @ Queens, New York https://t.co/ndpT5KrkBh",New York
24,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/lYIVAeVRL4",-0.03571428571428571,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/lYIVAeVRL4",Texas
25,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/73xXwKQCjO",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/73xXwKQCjO",Texas
26,#chillinlikeavillain clearly #thrilled about being stuck #indoors #athome during the #covid19 #shelterinplace order in #sonomacounty shot on #kodakprofessional #tmaxp3200 #blackandwhite #film really gorgeous film.… https://t.co/nLxvH7BQS0,0.0,#chillinlikeavillain clearly #thrilled about being stuck #indoors #athome during the #covid19 #shelterinplace order in #sonomacounty shot on #kodakprofessional #tmaxp3200 #blackandwhite #film really gorgeous film.… https://t.co/nLxvH7BQS0,California
27,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/7y6GN6wt2W",0.0,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/7y6GN6wt2W",Texas
28,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/YDL0QfZMQS",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/YDL0QfZMQS",Texas
29,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/eY8IaeoVuQ",0.6499999999999999,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/eY8IaeoVuQ",Texas
30,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/9RnDMSGYgu",0.04999999999999997,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/9RnDMSGYgu",Texas
31,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/H9v4df19Lw",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/H9v4df19Lw",Texas
32,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/YXNlfBt3X5",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/YXNlfBt3X5",Texas
33,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/lGCOYhZGtb",0.0949074074074074,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/lGCOYhZGtb",Texas
34,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/wODzXZwjLE",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/wODzXZwjLE",Texas
35,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/UEtEnPs4f5",-0.75,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/UEtEnPs4f5",Texas
36,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/z5f3vmwEQH",0.2,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/z5f3vmwEQH",Texas
37,#buildforcovid19 #vulnz we make new api engagements over covid @ Hack Shack https://t.co/rZzxk49LRB,0.14047619047619048,#buildforcovid19 #vulnz we make new api engagements over covid @ Hack Shack https://t.co/rZzxk49LRB,South Carolina
38,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/gPPvijYBDd",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/gPPvijYBDd",Texas
39,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/S7uBx1xCN7",0.0,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/S7uBx1xCN7",Texas
40,This is what #distancelearning #athome during the #covid19 #shelterinplace order in #sonomacounty has looked like the past couple months. shot on #kodakprofessional #tmaxp3200 #blackandwhite #film really gorgeous… https://t.co/BYDMRQ8Ojo,0.13636363636363635,This is what #distancelearning #athome during the #covid19 #shelterinplace order in #sonomacounty has looked like the past couple months. shot on #kodakprofessional #tmaxp3200 #blackandwhite #film really gorgeous… https://t.co/BYDMRQ8Ojo,California
41,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/X4ad4a6x9u",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/X4ad4a6x9u",Texas
42,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/FCpuFaCDJB",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/FCpuFaCDJB",Texas
43,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/azqgVFEYWT",-0.25,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/azqgVFEYWT",Texas
44,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/YaZ2dBGCq0",0.225,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/YaZ2dBGCq0",Texas
45,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/bR9rFN6Lv1",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/bR9rFN6Lv1",Texas
46,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/IrezuwR4GT",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/IrezuwR4GT",Texas
47,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/5l0Ga2oMgI",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/5l0Ga2oMgI",Texas
48,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/T3sVdDZ6ZW",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/T3sVdDZ6ZW",Texas
49,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/sVgc2ypGHu",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/sVgc2ypGHu",Texas
50,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/6Kx2rw5FsO",0.25,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/6Kx2rw5FsO",Texas
51,"These are 1,000 Covid-19 death notices from around the country chosen to represent the approximately 100,000 deaths in the USA from the virus so far.
The virus is real.
The virus is not a hoax.
The virus is… https://t.co/nx3y7b6Rdx",0.14047619047619048,"These are 1,000 Covid-19 death notices from around the country chosen to represent the approximately 100,000 deaths in the USA from the virus so far.
The virus is real.
The virus is not a hoax.
The virus is… https://t.co/nx3y7b6Rdx",Florida
52,#learning to #cook #indoors #athome during the #covid19 #shelterinplace order in #sonomacounty shot on #kodakprofessional #tmaxp3200 #blackandwhite #film really gorgeous film. #filmphotography #filmisnotdead #bwfilm… https://t.co/7ID9IYCzVd,0.14047619047619048,#learning to #cook #indoors #athome during the #covid19 #shelterinplace order in #sonomacounty shot on #kodakprofessional #tmaxp3200 #blackandwhite #film really gorgeous film. #filmphotography #filmisnotdead #bwfilm… https://t.co/7ID9IYCzVd,California
53,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/Yxdb6JNmHg",0.3636363636363637,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/Yxdb6JNmHg",Texas
54,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/q31s6bzBKA",0.14047619047619048,"Went around town, my beloved Austin and made a few explorations before it started pouring.  More people are moving than in the past, but still overall extremely light for a typical Saturday night (pre-COVID).  Some… https://t.co/q31s6bzBKA",Texas
55,"55 days after the Beach Bike Path closed for COVID, the masked Mounted Police were on hand to welcome the masked ‘Bladers back to their piste…
__________

#COVID19 #Rollerblade #BikePath 
#COVIDhair #SantaMonicaPier… https://t.co/2PGLHwgRhR",-0.03333333333333335,"55 days after the Beach Bike Path closed for COVID, the masked Mounted Police were on hand to welcome the masked ‘Bladers back to their piste…
__________

#COVID19 #Rollerblade #BikePath 
#COVIDhair #SantaMonicaPier… https://t.co/2PGLHwgRhR",California
56,"I'm hungry I don't wanna thaw no meat out or cook 🤦 fuck coronavirus I need my direct deposit I want a pizza 🤷🏼‍♀️ I ain't ordered a pizza since last year 🤦 @ Stockton, California https://t.co/Pt2vwVuVXn",0.7,"I'm hungry I don't wanna thaw no meat out or cook 🤦 fuck coronavirus I need my direct deposit I want a pizza 🤷🏼‍♀️ I ain't ordered a pizza since last year 🤦 @ Stockton, California https://t.co/Pt2vwVuVXn",California
57,"Had so much fun, with a little pain, but Got it done👊🏼. 
Today we were supposed to run Armed Forces Half Marathon, but as it was postponed due to COVID-19. So few of our P2P Runners decided to finish we we started.… https://t.co/pxkaPMxik1",0.0,"Had so much fun, with a little pain, but Got it done👊🏼. 
Today we were supposed to run Armed Forces Half Marathon, but as it was postponed due to COVID-19. So few of our P2P Runners decided to finish we we started.… https://t.co/pxkaPMxik1",California
58,"Are bags also required to abide by social distancing guidelines?
#covid19 go away. 
#work
#1 premier black car service ready to take care of any of your transportation needs in our world of magic. 
Call and book your… https://t.co/bhJA86AunP",0.0,"Are bags also required to abide by social distancing guidelines?
#covid19 go away. 
#work
#1 premier black car service ready to take care of any of your transportation needs in our world of magic. 
Call and book your… https://t.co/bhJA86AunP",Florida
59,"SUNDAY TRIBUTE
Today Is DEDICATED To Those We Have Lost To COVID-19, So Far...  This Was US!!! I Personally Knew 5 On THE LIST!!!  Thank You nytimes For This Poignant TRIBUTE!!! 
#NYTIMES #FrontPage #Tribute… https://t.co/QZIc4vF82m",0.05833333333333333,"SUNDAY TRIBUTE
Today Is DEDICATED To Those We Have Lost To COVID-19, So Far...  This Was US!!! I Personally Knew 5 On THE LIST!!!  Thank You nytimes For This Poignant TRIBUTE!!! 
#NYTIMES #FrontPage #Tribute… https://t.co/QZIc4vF82m",Rhode Island
60,"Sunday morning front page, New York Times. 
A strong and glaring reminder of the death toll from #COVID19 in America. 
There is a person, a valuable soul, behind every name... not a statistic. A loss for a family...… https://t.co/kOS28jCnej",0.0,"Sunday morning front page, New York Times. 
A strong and glaring reminder of the death toll from #COVID19 in America. 
There is a person, a valuable soul, behind every name... not a statistic. A loss for a family...… https://t.co/kOS28jCnej",Kansas
61,"Are bags also required to abide by social distancing guidelines?
#covid19 go away. 
#work
#1 premier black car service ready to take care of any of your transportation needs in our world of magic. 
Call and book… https://t.co/6GKw5ftXxI",0.125,"Are bags also required to abide by social distancing guidelines?
#covid19 go away. 
#work
#1 premier black car service ready to take care of any of your transportation needs in our world of magic. 
Call and book… https://t.co/6GKw5ftXxI",Florida
62,"Are bags also required to abide by social distancing guidelines?
#covid19 go away. 
#work
#1 premier black car service ready to take care of any of your transportation needs in our world of magic. 
Call and book… https://t.co/yHKM8034PK",0.05656565656565653,"Are bags also required to abide by social distancing guidelines?
#covid19 go away. 
#work
#1 premier black car service ready to take care of any of your transportation needs in our world of magic. 
Call and book… https://t.co/yHKM8034PK",Florida
63,"Are bags also required to abide by social distancing guidelines?
#covid19 go away. 
#work
#1 premier black car service ready to take care of any of your transportation needs in our world of magic. 
Call and book your… https://t.co/gLNv7qj86q",0.7,"Are bags also required to abide by social distancing guidelines?
#covid19 go away. 
#work
#1 premier black car service ready to take care of any of your transportation needs in our world of magic. 
Call and book your… https://t.co/gLNv7qj86q",Florida
64,"Are bags also required to abide by social distancing guidelines?
#covid19 go away. 
#work
#1 premier black car service ready to take care of any of your transportation needs in our world of magic. 
Call and book… https://t.co/f1aOPuoNep",0.14166666666666666,"Are bags also required to abide by social distancing guidelines?
#covid19 go away. 
#work
#1 premier black car service ready to take care of any of your transportation needs in our world of magic. 
Call and book… https://t.co/f1aOPuoNep",Florida
65,"TJ has changed. I'm not sure if it's because of Coronavirus or what.
I'll keep y'all posted. 
#tijuana 
#tijuanamexico 
#tijuanaborder @ San Ysidro, California https://t.co/UWRnaufi6h",0.16,"TJ has changed. I'm not sure if it's because of Coronavirus or what.
I'll keep y'all posted. 
#tijuana 
#tijuanamexico 
#tijuanaborder @ San Ysidro, California https://t.co/UWRnaufi6h",California
66,"#Repost @balleralert
• • • • • •
Cop Fired After Writing Comment Insisting It’s “Unfortunate” That More Black People Haven’t Died From Coronavirus, In A FaceBook Chat - Blogged By: _blairm

While… https://t.co/UlhkGDFB6X",0.14166666666666666,"#Repost @balleralert
• • • • • •
Cop Fired After Writing Comment Insisting It’s “Unfortunate” That More Black People Haven’t Died From Coronavirus, In A FaceBook Chat - Blogged By: _blairm

While… https://t.co/UlhkGDFB6X",New York
67,"#Repost @balleralert
• • • • • •
New Data Suggests Coronavirus Will Be Gone By September - written by: dawnnparis

At the University of Technology and Design in Singapore, a group of scientists is… https://t.co/0xOnZfAIcA",0.0,"#Repost @balleralert
• • • • • •
New Data Suggests Coronavirus Will Be Gone By September - written by: dawnnparis

At the University of Technology and Design in Singapore, a group of scientists is… https://t.co/0xOnZfAIcA",New York
68,"This Memorial Day weekend we remember those who gave their lives in service to our country as well as the many lives lost this year to Covid-19.
.
.
.
#freedom #dowhatsright #memorialday #remembrance #gratitude… https://t.co/nHMXnIGdsG",0.0,"This Memorial Day weekend we remember those who gave their lives in service to our country as well as the many lives lost this year to Covid-19.
.
.
.
#freedom #dowhatsright #memorialday #remembrance #gratitude… https://t.co/nHMXnIGdsG",Florida
69,"COVID-19 UPDATE:
With total respect to our government and total concern for your health and safety, Fresh Hope International Church Leadership has decided NOT TO GATHER PHYSICALLY, but we will continue our… https://t.co/ep1RYRLe4D",0.0,"COVID-19 UPDATE:
With total respect to our government and total concern for your health and safety, Fresh Hope International Church Leadership has decided NOT TO GATHER PHYSICALLY, but we will continue our… https://t.co/ep1RYRLe4D",Alabama
70,"Kudos to all the amazing night runners out there... I just finished leg three in Catonsville, my final leg in Miles for Meals, a 24-hour virtual relay to benefit local organizations impactedby Covid-19...108 minutes… https://t.co/3mx4fSDl2r",0.7666666666666666,"Kudos to all the amazing night runners out there... I just finished leg three in Catonsville, my final leg in Miles for Meals, a 24-hour virtual relay to benefit local organizations impactedby Covid-19...108 minutes… https://t.co/3mx4fSDl2r",Maryland
71,Phil vs Tiger today at 12 noon on channel CBS 2 and on TNT. Last year Phil won. This Year I have Tiger to win. All the money will go to Coronavirus Aid and relief. Live sports with the greatest golfer of all time.… https://t.co/oHS0cqyO5k,0.0625,Phil vs Tiger today at 12 noon on channel CBS 2 and on TNT. Last year Phil won. This Year I have Tiger to win. All the money will go to Coronavirus Aid and relief. Live sports with the greatest golfer of all time.… https://t.co/oHS0cqyO5k,California
72,"Look for the TP graffiti in San Francisco! TP is like gold these days! #sanfrancisco #sanfranciscolife #toiletpaper #coronavirus #covid19 #excelagent @ San Francisco, California https://t.co/7s3s1fBN22",0.6770833333333333,"Look for the TP graffiti in San Francisco! TP is like gold these days! #sanfrancisco #sanfranciscolife #toiletpaper #coronavirus #covid19 #excelagent @ San Francisco, California https://t.co/7s3s1fBN22",California
73,#SpeakItIntoExistence dropping 6/12/20 on all streaming platforms #Spotify #Apple #AppleMusic #Tidal #AmazonMusic #Alexa #Siri #NewMusic #PressPlay #WillSmith #Covid_19 #Covid19 #Corona #quarantinelife… https://t.co/foN0S5EdCb,0.10833333333333334,#SpeakItIntoExistence dropping 6/12/20 on all streaming platforms #Spotify #Apple #AppleMusic #Tidal #AmazonMusic #Alexa #Siri #NewMusic #PressPlay #WillSmith #Covid_19 #Covid19 #Corona #quarantinelife… https://t.co/foN0S5EdCb,Florida
