,tweet,sentiment,tweet,location
18,Goodnight from another great night in the town. Seattle. Amazon. Garfield High School with my day 1 homies. Work. Got a my first post Covid-19 haircut from my brother the Houdini Be Conscious All in 1 day. Saw my… https://t.co/F8Iyt3jG9H,-0.06666666666666668,Goodnight from another great night in the town. Seattle. Amazon. Garfield High School with my day 1 homies. Work. Got a my first post Covid-19 haircut from my brother the Houdini Be Conscious All in 1 day. Saw my… https://t.co/F8Iyt3jG9H,Washington
19,"See the fluffier, overgrown COVID version of me finally outside of Zoom on Thursday July 2nd at my COVID COMING OUT COMEDY APPEARANCE!
VIP $20! Kinda germ-free! 
Ticket link below.
My comedy show earnings will be… https://t.co/FXXxNhBawA",0.0,"See the fluffier, overgrown COVID version of me finally outside of Zoom on Thursday July 2nd at my COVID COMING OUT COMEDY APPEARANCE!
VIP $20! Kinda germ-free! 
Ticket link below.
My comedy show earnings will be… https://t.co/FXXxNhBawA",California
20,About a month back I was working on COVID19  stories that centered around people of color. @blacproject introduced me to _fromashestobeauty and she was awesome to allow me to take her picture. I’m truly grateful for… https://t.co/lDHtrCFuCO,0.2575757575757576,About a month back I was working on COVID19  stories that centered around people of color. @blacproject introduced me to _fromashestobeauty and she was awesome to allow me to take her picture. I’m truly grateful for… https://t.co/lDHtrCFuCO,Massachusetts
21,"american short stories -
a tale of pandemic
•
•
•
•
#Florida #sunshinestate #stateofmind #morning #beach #playa #sea #summer #ocean #sun #beautiful #waves #landscape #sky #sand #travelgram #instagram #coronavirus… https://t.co/7ZKBnKqgHt",0.0,"american short stories -
a tale of pandemic
•
•
•
•
#Florida #sunshinestate #stateofmind #morning #beach #playa #sea #summer #ocean #sun #beautiful #waves #landscape #sky #sand #travelgram #instagram #coronavirus… https://t.co/7ZKBnKqgHt",Florida
22,#LateNightWithSethMeyers #TrumpCoronavirus #Culture 'Malevolent and dumb': Seth Meyers unpacks Trump's favorite lie about coronavirus testing https://t.co/N2btQuwYH1 https://t.co/gQzzwmWLE2,-0.14375,#LateNightWithSethMeyers #TrumpCoronavirus #Culture 'Malevolent and dumb': Seth Meyers unpacks Trump's favorite lie about coronavirus testing https://t.co/N2btQuwYH1 https://t.co/gQzzwmWLE2,Florida
23,"And so the search continues...👽
.
.
Please leave a comment below, and following would be nice.
.
.
.
#searchingforintellingentlife
#socialdistancing #texas #wandering #summer #thursday #thursdayvibes #fakes #fakeshit… https://t.co/qj6H3QLgOu",0.03333333333333333,"And so the search continues...👽
.
.
Please leave a comment below, and following would be nice.
.
.
.
#searchingforintellingentlife
#socialdistancing #texas #wandering #summer #thursday #thursdayvibes #fakes #fakeshit… https://t.co/qj6H3QLgOu",Texas
24,And finally for the first time in a long time it felt like summer and freedom and I wasn’t thinking about Corona or anything else that could take away my joy. God wants us to live in His freedom and His joy everyday.… https://t.co/U8sHbgfr9W,-0.22499999999999995,And finally for the first time in a long time it felt like summer and freedom and I wasn’t thinking about Corona or anything else that could take away my joy. God wants us to live in His freedom and His joy everyday.… https://t.co/U8sHbgfr9W,California
25,"Seeing these old vids is torture! Life is still so damn good, blessed on so many levels but man do I miss pre-covid life! Mad respect for @adamauburn Liquid was a blast we did some birthday celebrations af vegas… https://t.co/ZLo6VssdLT",-0.3,"Seeing these old vids is torture! Life is still so damn good, blessed on so many levels but man do I miss pre-covid life! Mad respect for @adamauburn Liquid was a blast we did some birthday celebrations af vegas… https://t.co/ZLo6VssdLT",Nevada
26,"Champ shit 💯💯💯
#throwback #football #soccerlife #academiaargentina #queens @ Flushing Meadows-Corona Park https://t.co/ECJVapZoeC",0.20625,"Champ shit 💯💯💯
#throwback #football #soccerlife #academiaargentina #queens @ Flushing Meadows-Corona Park https://t.co/ECJVapZoeC",New York
27,THE NEXT GIG: Your Very Own  Juneteenth #Quarantine #Speakeasy! &gt; prohibitionproductions: Join us this Saturday as we celebrate #juneteenth with @BklynFolkFest featuring some of our fav performers streaming live… https://t.co/LPEwOdE5Si,-0.03333333333333333,THE NEXT GIG: Your Very Own  Juneteenth #Quarantine #Speakeasy! &gt; prohibitionproductions: Join us this Saturday as we celebrate #juneteenth with @BklynFolkFest featuring some of our fav performers streaming live… https://t.co/LPEwOdE5Si,New York
28,"When my bosses call me back to work I’ll tell them... #quarantine #quarantinelife #newlife #notbitter #lifeisgood #lasvegas #vegas #vegasstrong #keepingitreal #fyp #foryou #foryoupage #showgirl #nomi @ Summerlin, Las… https://t.co/rNjkTvff7U",0.02916666666666665,"When my bosses call me back to work I’ll tell them... #quarantine #quarantinelife #newlife #notbitter #lifeisgood #lasvegas #vegas #vegasstrong #keepingitreal #fyp #foryou #foryoupage #showgirl #nomi @ Summerlin, Las… https://t.co/rNjkTvff7U",Nevada
29,"Feels good to #breakbread with another person after 4 months of isolation since #quarantine... @ Warrenville, Illinois https://t.co/Rjd7BQxR2d",0.11666666666666665,"Feels good to #breakbread with another person after 4 months of isolation since #quarantine... @ Warrenville, Illinois https://t.co/Rjd7BQxR2d",Illinois
30,"🇺🇸 3 months since my last gig and now here I am, reshaping myself and trying to stay safe during these pandemic times. Remember, the virus is NOT gone, we’re still not safe and this disease is ugly AF. Once more,… https://t.co/MHxWTSEAwt",0.0,"🇺🇸 3 months since my last gig and now here I am, reshaping myself and trying to stay safe during these pandemic times. Remember, the virus is NOT gone, we’re still not safe and this disease is ugly AF. Once more,… https://t.co/MHxWTSEAwt",California
31,"Greatest Invisible Theatre Ensemble FILMING O’KEEFFE by Eric Lane! IT reopens with 22 seats, social distancing and masks on June 23rd! #invisibletheatretucson #invisibletheatre49 @ INVISIBLE THEATRE https://t.co/SfbOTPinuM",0.0,"Greatest Invisible Theatre Ensemble FILMING O’KEEFFE by Eric Lane! IT reopens with 22 seats, social distancing and masks on June 23rd! #invisibletheatretucson #invisibletheatre49 @ INVISIBLE THEATRE https://t.co/SfbOTPinuM",Arizona
32,"#tbt #lgbtpridemonth2020 #covid19 Priceless meeting former nfl player, activist, gay, and motivational speaker Wade Allan Davis II. #wadeallandavisII #Americanspeaker #activist #writer #educator… https://t.co/8OTJKArYea",0.3768939393939394,"#tbt #lgbtpridemonth2020 #covid19 Priceless meeting former nfl player, activist, gay, and motivational speaker Wade Allan Davis II. #wadeallandavisII #Americanspeaker #activist #writer #educator… https://t.co/8OTJKArYea",California
33,I’m thinking this will be my go to dress this summer if I ever decide to leave my house again. ☀️ Dallas County Corona cases are on the raise- 413 just yesterday in the county! 😷// https://t.co/kSzYxMZqGx @ Highland… https://t.co/PIa4466UyU,0.03409090909090909,I’m thinking this will be my go to dress this summer if I ever decide to leave my house again. ☀️ Dallas County Corona cases are on the raise- 413 just yesterday in the county! 😷// https://t.co/kSzYxMZqGx @ Highland… https://t.co/PIa4466UyU,Texas
34,#pennsylvaniabarbershop #philadelphiabarbers #covid19 #sanitation #safteyfirst #Greenphase #Rules #disinfectant #socialdistancing #sixfeetapart #appointments #mask #gloves #clean #establishments @ Faheem's Hands of… https://t.co/RHKctUf4bA,-0.1125,#pennsylvaniabarbershop #philadelphiabarbers #covid19 #sanitation #safteyfirst #Greenphase #Rules #disinfectant #socialdistancing #sixfeetapart #appointments #mask #gloves #clean #establishments @ Faheem's Hands of… https://t.co/RHKctUf4bA,Pennsylvania
35,I’m social distancing mane these niggas can’t touch me I can’t get sick,0.03148148148148147,I’m social distancing mane these niggas can’t touch me I can’t get sick,Pennsylvania
36,"We provide Thermal Cameras for covid19

Check employees and visitors temperature from the camera. Automated alerts with high temperature. No long lines. Feel safe no matter where you are. Available at @emrcpr_… https://t.co/ZVRO2ZK0Fd",0.25,"We provide Thermal Cameras for covid19

Check employees and visitors temperature from the camera. Automated alerts with high temperature. No long lines. Feel safe no matter where you are. Available at @emrcpr_… https://t.co/ZVRO2ZK0Fd",California
37,"Apps and masks: the paddock becomes a fortress against Covid-19: The health protocol does not allow for any errors: staggered entry, daily checks and isolation. Charte: ""We can't make any mistakes; the stakes are too high"" https://t.co/iljEVtESz5 https://t.co/NIGtIZzF74",0.0,"Apps and masks: the paddock becomes a fortress against Covid-19: The health protocol does not allow for any errors: staggered entry, daily checks and isolation. Charte: ""We can't make any mistakes; the stakes are too high"" https://t.co/iljEVtESz5 https://t.co/NIGtIZzF74",New York
38,"#Repost @markrockefeller 🇺🇸

I AM BEYOND HONORED to add my voice to this series. Head over to Mark’s account and subscribe so you don’t miss the episode. #blackowned #buyblack #covid #entrepreneur 
・・・
And we're… https://t.co/Pz4ZRm2cNO",-0.25,"#Repost @markrockefeller 🇺🇸

I AM BEYOND HONORED to add my voice to this series. Head over to Mark’s account and subscribe so you don’t miss the episode. #blackowned #buyblack #covid #entrepreneur 
・・・
And we're… https://t.co/Pz4ZRm2cNO",District of Columbia
39,"Baltimore Downtown Farmers Market - JFX
Sunday 6/21/20 7:15-12:15pm
——————————
Due to COVID 19 Regulations we only offer fully prepared - Heat &amp; Serve pockets.
West Indian Patties 🌶
Caribbean Veggie Samosas 🥔
“Happy… https://t.co/JY0jT1xW9Y",0.057142857142857134,"Baltimore Downtown Farmers Market - JFX
Sunday 6/21/20 7:15-12:15pm
——————————
Due to COVID 19 Regulations we only offer fully prepared - Heat &amp; Serve pockets.
West Indian Patties 🌶
Caribbean Veggie Samosas 🥔
“Happy… https://t.co/JY0jT1xW9Y",Maryland
40,"Reposted from @yvettedc this is by design. This area was already redlined. It was choked off from wealth. So now during this pandemic, we, the people whose ancestors built this country, are turning to begging to… https://t.co/amBvyAQ6ms",0.07916666666666668,"Reposted from @yvettedc this is by design. This area was already redlined. It was choked off from wealth. So now during this pandemic, we, the people whose ancestors built this country, are turning to begging to… https://t.co/amBvyAQ6ms",South Carolina
41,Logo social distancing. @ Atlantic Gymnastics https://t.co/aS1cRqYaY2,0.35,Logo social distancing. @ Atlantic Gymnastics https://t.co/aS1cRqYaY2,New Hampshire
42,"🦠I T A I N T O V E R T H O 🦠 
.
.
.
#PHOTO #VIrus #invasion  #bmore #WeAllwegot #thisaintnew #viewschangeviews #corvid19 #makingyourvisionareality ##downtown #corona #birdland #timeonmyhands… https://t.co/EZgy78U3Wr",0.0,"🦠I T A I N T O V E R T H O 🦠 
.
.
.
#PHOTO #VIrus #invasion  #bmore #WeAllwegot #thisaintnew #viewschangeviews #corvid19 #makingyourvisionareality ##downtown #corona #birdland #timeonmyhands… https://t.co/EZgy78U3Wr",Maryland
43,Lucia's #Lockdown Loves – respected beauty editor and ardent fan of facial gadgets Lucia Ferrari shares with the Beauty Bible team the products and gizmos that have helped her stay gorgeous during the pandemic shut-down  https://t.co/9PdojOGSCb,0.5359375,Lucia's #Lockdown Loves – respected beauty editor and ardent fan of facial gadgets Lucia Ferrari shares with the Beauty Bible team the products and gizmos that have helped her stay gorgeous during the pandemic shut-down  https://t.co/9PdojOGSCb,New York
44,Josh and Amanda live in Chicago's Irving Park neighborhood. Josh works for an online musical instrument retailer and Amanda works for a college library. Both are able to work from home during the pandemic. Beyond… https://t.co/DU1cq8I7ZW,0.75,Josh and Amanda live in Chicago's Irving Park neighborhood. Josh works for an online musical instrument retailer and Amanda works for a college library. Both are able to work from home during the pandemic. Beyond… https://t.co/DU1cq8I7ZW,Illinois
45,"⚾️⚾️ IMPORTANT INFORMATION!! 
.
Make sure to check your email for a special message from our WLL League President about our 2020 season resumption!!
.
We will be “playing ball” with everyone again!!! COVID19/NYS… https://t.co/vPzkIho9I6",0.0,"⚾️⚾️ IMPORTANT INFORMATION!! 
.
Make sure to check your email for a special message from our WLL League President about our 2020 season resumption!!
.
We will be “playing ball” with everyone again!!! COVID19/NYS… https://t.co/vPzkIho9I6",New York
46,"Happy Monday! 
As more and more stores begin to open let's remember to exercise caution as we shop and to maintain social distancing. 🛒 @ Washington D.C. https://t.co/LwSmw2DyGd",0.25,"Happy Monday! 
As more and more stores begin to open let's remember to exercise caution as we shop and to maintain social distancing. 🛒 @ Washington D.C. https://t.co/LwSmw2DyGd",District of Columbia
47,"Active members, you can see the breakdown for these exercises on our private page.
.
#gymislife #onlinetraining #hiitworkouts #quarantineworkout #hiit #arvada #mma #nopainnogain #quarantine #followme #tkd… https://t.co/gxCrA7edYB",0.0,"Active members, you can see the breakdown for these exercises on our private page.
.
#gymislife #onlinetraining #hiitworkouts #quarantineworkout #hiit #arvada #mma #nopainnogain #quarantine #followme #tkd… https://t.co/gxCrA7edYB",New Jersey
48,"My mood has been blah lately. With all the working from home, things going on in the world now, etc. I have had such strange ups and downs in my mood. Lately I've been thankful for the madelinemoves #tightertogether… https://t.co/n0ns2S1bfl",-0.75,"My mood has been blah lately. With all the working from home, things going on in the world now, etc. I have had such strange ups and downs in my mood. Lately I've been thankful for the madelinemoves #tightertogether… https://t.co/n0ns2S1bfl",Massachusetts
49,"People who are at higher risk for severe illness from COVID-19 @ New York, New York https://t.co/usTC1iuAfx",0.2,"People who are at higher risk for severe illness from COVID-19 @ New York, New York https://t.co/usTC1iuAfx",New York
50,"Last Corona hump day bitches! (@ Linden Yard Fleet Operations in Brooklyn, NY) https://t.co/hIe4DHs5ey",0.8,"Last Corona hump day bitches! (@ Linden Yard Fleet Operations in Brooklyn, NY) https://t.co/hIe4DHs5ey",New York
51,"Hi, Fort Laudy! ☁️

#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #june #spring #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #pool #covid19 #photooftheday #coronavirus #thursday #igers #tbt #friends #photography #visitlauderdale https://t.co/WlYN4zgvMl",0.6,"Hi, Fort Laudy! ☁️

#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #june #spring #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #pool #covid19 #photooftheday #coronavirus #thursday #igers #tbt #friends #photography #visitlauderdale https://t.co/WlYN4zgvMl",Florida
52,Youth Athlete Camp 2020 water training to end the morning after sprints! Social distancing while training. The pool is harder than it looks but easy on the joint. Try it🙌🏼 #fasterstronger #arlingtontx  #texasfitt @… https://t.co/FDhTZZWJgw,0.13541666666666669,Youth Athlete Camp 2020 water training to end the morning after sprints! Social distancing while training. The pool is harder than it looks but easy on the joint. Try it🙌🏼 #fasterstronger #arlingtontx  #texasfitt @… https://t.co/FDhTZZWJgw,Texas
53,"""And I'll rise up, I'll rise like the day
I'll rise up, I'll rise unafraid"".
It's been a wild few months for everyone. Gentle reminder, we will get through this pandemic while making major changes. #staystrong… https://t.co/Eal4XtXXog",0.0,"""And I'll rise up, I'll rise like the day
I'll rise up, I'll rise unafraid"".
It's been a wild few months for everyone. Gentle reminder, we will get through this pandemic while making major changes. #staystrong… https://t.co/Eal4XtXXog",Illinois
54,#goodmorning ☀️ doing a #timewarp with #goprohero7 📷 using the head strap in #hollywoodbeach 🏖 half way thru #vacation 😎 with leidyzapata_gonzalez #staycation thanks to #coronavirus 🦠 can’t wait to catch a #flight ✈️… https://t.co/0Fy08VeMAy,-0.4,#goodmorning ☀️ doing a #timewarp with #goprohero7 📷 using the head strap in #hollywoodbeach 🏖 half way thru #vacation 😎 with leidyzapata_gonzalez #staycation thanks to #coronavirus 🦠 can’t wait to catch a #flight ✈️… https://t.co/0Fy08VeMAy,Florida
55,"Bodega only the Lower East Side with special guest, Dr. Anthony Fauci by sacsix – wash your hands!
🦠

#bodega #nyc #fauci #spock #coronavirus @ Lower East Side https://t.co/Ueifkma34s",-0.30000000000000004,"Bodega only the Lower East Side with special guest, Dr. Anthony Fauci by sacsix – wash your hands!
🦠

#bodega #nyc #fauci #spock #coronavirus @ Lower East Side https://t.co/Ueifkma34s",New York
56,The Tiger Lillies perform their new album Covid-19 vol. II. The Second Wave is Coming on June 19th.  https://t.co/xbweRL28ak,0.225,The Tiger Lillies perform their new album Covid-19 vol. II. The Second Wave is Coming on June 19th.  https://t.co/xbweRL28ak,New York
57,“HUG” Don’t you miss doing it? Thank you to Rory Dolan sugahboi for layin’ down this fly beat! #hug #quarantine #inspiration @ New York https://t.co/PZPHRRVnN1,0.1,“HUG” Don’t you miss doing it? Thank you to Rory Dolan sugahboi for layin’ down this fly beat! #hug #quarantine #inspiration @ New York https://t.co/PZPHRRVnN1,New York
58,"Sorry, I try not to be #political on MustangMedic. But this #covid19 getting ridiculous. Never in the history of man have we isolated the healthy. We choose when we go out... it’s called freedom, it’s called America.… https://t.co/QMovxAvEMu",0.3666666666666667,"Sorry, I try not to be #political on MustangMedic. But this #covid19 getting ridiculous. Never in the history of man have we isolated the healthy. We choose when we go out... it’s called freedom, it’s called America.… https://t.co/QMovxAvEMu",Kansas
59,"Already matching up with my old PR right before the pandemic started. Just the other day I could only get 2, then 3 and now I'm already hitting 5 and its only my 8th day back in the gym. It's crazy how your strength… https://t.co/1ayOYqZ3Q7",0.13636363636363635,"Already matching up with my old PR right before the pandemic started. Just the other day I could only get 2, then 3 and now I'm already hitting 5 and its only my 8th day back in the gym. It's crazy how your strength… https://t.co/1ayOYqZ3Q7",West Virginia
60,"✅💥This little gem had multiple offers during COVID💥 I'm excited to announce we are officially 📍#Pending💥 listed price $1,399,000

✅ #roamidaho ✅#visitidaho ✅#meridian ✅ #nampa ✅#boise ✅#eagle ✅#idahorealestate ✅… https://t.co/CYno1BlvxE",0.875,"✅💥This little gem had multiple offers during COVID💥 I'm excited to announce we are officially 📍#Pending💥 listed price $1,399,000

✅ #roamidaho ✅#visitidaho ✅#meridian ✅ #nampa ✅#boise ✅#eagle ✅#idahorealestate ✅… https://t.co/CYno1BlvxE",Idaho
61,DAY 24 The Prep REST DAY Yoga #activerecovery #yogamama #teamac #21dfxextreme #socalfemme #last90days #next90days #strongwomen #wellness #fitness #quarantine @ Chez Elle https://t.co/OLEg6Wk8Qw,0.2412121212121212,DAY 24 The Prep REST DAY Yoga #activerecovery #yogamama #teamac #21dfxextreme #socalfemme #last90days #next90days #strongwomen #wellness #fitness #quarantine @ Chez Elle https://t.co/OLEg6Wk8Qw,Texas
62,Four years ago I married my best friend on top of a mountain in New Hampshire. Who could have known when they say in sickness and health  it would involve a global pandemic. While I was sick for weeks Jayne took care… https://t.co/lxBeBqOLui,-0.041666666666666664,Four years ago I married my best friend on top of a mountain in New Hampshire. Who could have known when they say in sickness and health  it would involve a global pandemic. While I was sick for weeks Jayne took care… https://t.co/lxBeBqOLui,New Hampshire
63,"My Cool CoWorker Erica #Vivid19 #brianfan #covid19 @ Santa Monica, California https://t.co/E2PLxPWhOB",-0.04846938775510205,"My Cool CoWorker Erica #Vivid19 #brianfan #covid19 @ Santa Monica, California https://t.co/E2PLxPWhOB",California
64,Corona NY Thu Jun 18th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,0.0,Corona NY Thu Jun 18th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
65,COVID Summer 20’ 🦠😝 @ Sand Hallow Reservoir https://t.co/goSRASUxZ4,0.2766666666666667,COVID Summer 20’ 🦠😝 @ Sand Hallow Reservoir https://t.co/goSRASUxZ4,Utah
66,"BREAKING: PA Legislators File Five Articles of Impeachment Against Pennsylvania Gov. Tom Wolf Over His Mishandling of the Emergency COVID-19 Response........ PLEASE READ THIS IN FULL!

The language of all five… https://t.co/g1NH1YmBQ5",0.071875,"BREAKING: PA Legislators File Five Articles of Impeachment Against Pennsylvania Gov. Tom Wolf Over His Mishandling of the Emergency COVID-19 Response........ PLEASE READ THIS IN FULL!

The language of all five… https://t.co/g1NH1YmBQ5",Pennsylvania
67,"Take A Selfie With Chi And Vote For Chi via Link In Bio #friends from #HongKong Please Vote For Me #VoicesThatGive #talentcontest 
https://t.co/Au0ICEJMDo
 #Vivid19 #brianfan #covid19 @ Santa Monica, California https://t.co/9blwyBgjrd",-0.05,"Take A Selfie With Chi And Vote For Chi via Link In Bio #friends from #HongKong Please Vote For Me #VoicesThatGive #talentcontest 
https://t.co/Au0ICEJMDo
 #Vivid19 #brianfan #covid19 @ Santa Monica, California https://t.co/9blwyBgjrd",California
68,"Covid updates, racism, wellness- it’s an interesting time to be a doctor. So many of my conversations lately have been around the fear, pain and heaviness of world events.

In a recent survey, Americans are the most… https://t.co/uCn832NwbL",0.0,"Covid updates, racism, wellness- it’s an interesting time to be a doctor. So many of my conversations lately have been around the fear, pain and heaviness of world events.

In a recent survey, Americans are the most… https://t.co/uCn832NwbL",Georgia
69,"Shout out to EBSC alums Ben Attenberger and Tomer Korabelnikov who are working at GE Healthcare making ventilators in response to COVID-19. Ben will be a senior @badgerswimdive and Tomer, is a recent UW Madison grad… https://t.co/kr32KlVBbx",0.2,"Shout out to EBSC alums Ben Attenberger and Tomer Korabelnikov who are working at GE Healthcare making ventilators in response to COVID-19. Ben will be a senior @badgerswimdive and Tomer, is a recent UW Madison grad… https://t.co/kr32KlVBbx",Wisconsin
70,"Good morning everyone! It is now Thursday, June 18, 2020!

We are doing our best to open the cafe to serve you. We have outdoor seating and indoor seating spaced out for social distancing. Our barbershop neighbors… https://t.co/o4rY50a3AI",0.1953463203463203,"Good morning everyone! It is now Thursday, June 18, 2020!

We are doing our best to open the cafe to serve you. We have outdoor seating and indoor seating spaced out for social distancing. Our barbershop neighbors… https://t.co/o4rY50a3AI",Michigan
