,tweet,sentiment,tweet,location
17,"Posted withregram • @dannyfittro 7 slides.  Three questions:
1. What happened to Bing Liu's work, since everybody claims he was on the cusp of some huge discovery to announce about Covid 19, through his research of… https://t.co/NtkMZNCtps",0.0,"Posted withregram • @dannyfittro 7 slides.  Three questions:
1. What happened to Bing Liu's work, since everybody claims he was on the cusp of some huge discovery to announce about Covid 19, through his research of… https://t.co/NtkMZNCtps",Washington
18,Our new look with protective gear COVID-19 PROTOCOLS Keeping you healthy while keeping your smile healthy #healthysmile #personalprotectiveequipment #covid19 #CDC #protocol #facemask #socialdistancing #staysafe… https://t.co/sNQNQJqfyu,0.0,Our new look with protective gear COVID-19 PROTOCOLS Keeping you healthy while keeping your smile healthy #healthysmile #personalprotectiveequipment #covid19 #CDC #protocol #facemask #socialdistancing #staysafe… https://t.co/sNQNQJqfyu,New York
19,"Posted withregram • @dannyfittro 7 slides.  Three questions:
1. What happened to Bing Liu's work, since everybody claims he was on the cusp of some huge discovery to announce about Covid 19, through his research of… https://t.co/ykZFQREb7G",0.2,"Posted withregram • @dannyfittro 7 slides.  Three questions:
1. What happened to Bing Liu's work, since everybody claims he was on the cusp of some huge discovery to announce about Covid 19, through his research of… https://t.co/ykZFQREb7G",Washington
20,"I told you boys bout them tests didn’t I? The ONLY way you gonna get covid 19 is if you go get TESTED or VACCINATED 🤦🏿‍♂️ @ Houston, Texas https://t.co/UNmvgiDr19",0.4000000000000001,"I told you boys bout them tests didn’t I? The ONLY way you gonna get covid 19 is if you go get TESTED or VACCINATED 🤦🏿‍♂️ @ Houston, Texas https://t.co/UNmvgiDr19",Texas
21,"Pre-Covid pic, when I was focused on bold lips. Today, I was sharing with a customer how times are changing. The new looks for spring/summer 2020 will include super hydrated lips (behind the mask), an excellent face… https://t.co/1qcmXatYol",-0.25,"Pre-Covid pic, when I was focused on bold lips. Today, I was sharing with a customer how times are changing. The new looks for spring/summer 2020 will include super hydrated lips (behind the mask), an excellent face… https://t.co/1qcmXatYol",Texas
22,"2020 Coronavirus House Arrest Day 65 - It was a day checking in on many of the properties. After a homemade sloppy joes, tater tots, and strawberry &amp; coconut whipped cream meal, it was time to finally enjoy this… https://t.co/BZTAe8cgys",0.0,"2020 Coronavirus House Arrest Day 65 - It was a day checking in on many of the properties. After a homemade sloppy joes, tater tots, and strawberry &amp; coconut whipped cream meal, it was time to finally enjoy this… https://t.co/BZTAe8cgys",California
23,Hawaii Governor Ige Extends Travel Quarantine until June 30th #maui #hawaii #quarantinetravelchallenge #hawaiitravelquarantine #covid19 #coronavirus #mauinews #quarantinelife #hawaiinews #quarantine @ Island of Maui https://t.co/OOIrcqtFD4,0.13333333333333333,Hawaii Governor Ige Extends Travel Quarantine until June 30th #maui #hawaii #quarantinetravelchallenge #hawaiitravelquarantine #covid19 #coronavirus #mauinews #quarantinelife #hawaiinews #quarantine @ Island of Maui https://t.co/OOIrcqtFD4,Hawaii
24,"Want to know how to buy a home during Covid? Listen in on Wednesday at 2pm. https://t.co/dKdONONGar @ San Francisco, California https://t.co/eBgG7Cz7ht",0.0,"Want to know how to buy a home during Covid? Listen in on Wednesday at 2pm. https://t.co/dKdONONGar @ San Francisco, California https://t.co/eBgG7Cz7ht",California
25,"Are you feeling burnt out from this CoronaVirus pandemic and from social media with everyone being home &amp; cooped up with so many opinions?

Consider practicing a social detox and hiring a virtual assistant to take… https://t.co/JDJKUHU3Lb",0.0,"Are you feeling burnt out from this CoronaVirus pandemic and from social media with everyone being home &amp; cooped up with so many opinions?

Consider practicing a social detox and hiring a virtual assistant to take… https://t.co/JDJKUHU3Lb",Maryland
26,"From our daily walks during COVID-19. His beauty is not quarantined. @ Hillsboro, Oregon https://t.co/9ViNCpAL3A",-0.08333333333333333,"From our daily walks during COVID-19. His beauty is not quarantined. @ Hillsboro, Oregon https://t.co/9ViNCpAL3A",Oregon
27,"Haven’t touched these apps in 9 weeks+  #mta #stayathome #youhadonejob #bayridge #bayridgebrooklyn #coronavirus @ Bay Ridge, Brooklyn https://t.co/cqwQ0Gwkch",-0.5,"Haven’t touched these apps in 9 weeks+  #mta #stayathome #youhadonejob #bayridge #bayridgebrooklyn #coronavirus @ Bay Ridge, Brooklyn https://t.co/cqwQ0Gwkch",New York
28,"Day 4 - posting a daily b&amp;w photo for a week reflecting life in the time of this corona. 

I’ve become a bike mechanic’s assistant. It’s lovely work, pleasant, satisfying. I’d like to learn so much more, to fix a… https://t.co/153H9P2nQo",0.0,"Day 4 - posting a daily b&amp;w photo for a week reflecting life in the time of this corona. 

I’ve become a bike mechanic’s assistant. It’s lovely work, pleasant, satisfying. I’d like to learn so much more, to fix a… https://t.co/153H9P2nQo",Oregon
29,"It is with very heavy hearts that we must announce the cancellation of the #WeLoveLocal Music Showcase.

Due to the ongoing COVID-19 situation, we have decided to CANCEL our June 12th, 2020 concert date at The… https://t.co/yOJAM07yuN",0.0,"It is with very heavy hearts that we must announce the cancellation of the #WeLoveLocal Music Showcase.

Due to the ongoing COVID-19 situation, we have decided to CANCEL our June 12th, 2020 concert date at The… https://t.co/yOJAM07yuN",North Carolina
30,"Operation COVID-19 Garment Revival started small and mighty and we're still committed to positively impacting our vulnerable communities. With over $22k raised and over 11k face masks, isolation gowns and scrub caps… https://t.co/Mli2m25S65",0.0,"Operation COVID-19 Garment Revival started small and mighty and we're still committed to positively impacting our vulnerable communities. With over $22k raised and over 11k face masks, isolation gowns and scrub caps… https://t.co/Mli2m25S65",New York
31,"Here’s your 5/19/20 COVID-19 update from the County of Ventura.
 
12 new cases
837 total cases
542 recovered cases
27 hospitalized
13 in the ICU
267 under quarantine
28 deaths (ages 29-99 all had comorbidities, 16… https://t.co/o17g6yUpOJ",0.5,"Here’s your 5/19/20 COVID-19 update from the County of Ventura.
 
12 new cases
837 total cases
542 recovered cases
27 hospitalized
13 in the ICU
267 under quarantine
28 deaths (ages 29-99 all had comorbidities, 16… https://t.co/o17g6yUpOJ",California
32,"A #Coronavirus #Mask that lets you eat without taking it off? Too good to be true? IT IS!

Squeeze a lever &amp; it opens a slot so you can munch like Pac-Man. This POS is dining out in gimp BDSM…and it's bad at what supposed to do!

https://t.co/mCLlnP1uTM https://t.co/9VSZJGO65x",-0.1925,"A #Coronavirus #Mask that lets you eat without taking it off? Too good to be true? IT IS!

Squeeze a lever &amp; it opens a slot so you can munch like Pac-Man. This POS is dining out in gimp BDSM…and it's bad at what supposed to do!

https://t.co/mCLlnP1uTM https://t.co/9VSZJGO65x",District of Columbia
33,"#covid19 testing facility #shed dean_dairy @ Sharpsville, Pennsylvania https://t.co/52n6edhKIe",0.06818181818181818,"#covid19 testing facility #shed dean_dairy @ Sharpsville, Pennsylvania https://t.co/52n6edhKIe",Pennsylvania
34,"Halloween during covid...I hope not 🙏 @ Goshen, New York https://t.co/4pPevJROMT",0.0,"Halloween during covid...I hope not 🙏 @ Goshen, New York https://t.co/4pPevJROMT",New York
35,"COVID-19 update 
New filter I ordered for my gas and biohazard mask they say they only last 8 hours I starch mine out for a month ???? $60.00 for a set @ Queens, New York https://t.co/qY9HI0Bm8s",-0.18333333333333326,"COVID-19 update 
New filter I ordered for my gas and biohazard mask they say they only last 8 hours I starch mine out for a month ???? $60.00 for a set @ Queens, New York https://t.co/qY9HI0Bm8s",New York
36,"Another covid day we can dismiss as a scam but it still doesn't fix our marital problems 😂🤦‍♀️🤠🤦‍♂️🎱🎰 @ Goshen, New York https://t.co/frk2iwk8BK",0.13636363636363635,"Another covid day we can dismiss as a scam but it still doesn't fix our marital problems 😂🤦‍♀️🤠🤦‍♂️🎱🎰 @ Goshen, New York https://t.co/frk2iwk8BK",New York
37,"I’ve been transferred back to the academy from our COVID unit, to help teach EMT-Basic to those members of the 95th who still need it. Today we did our annual pack test. I’m often grateful that my job provides the… https://t.co/3GzzIYCBVv",0.0,"I’ve been transferred back to the academy from our COVID unit, to help teach EMT-Basic to those members of the 95th who still need it. Today we did our annual pack test. I’m often grateful that my job provides the… https://t.co/3GzzIYCBVv",New Mexico
38,Practicing our distancing. #doingourpart #covid19 #staysafe #inolongerremember #flattenthecurve #weareinthistogether #sixfeetapart #ineedahug #misseveryone #workingforyou #itdoesntjuststop #useyourhead #progress… https://t.co/GqVgZjWmQN,0.0,Practicing our distancing. #doingourpart #covid19 #staysafe #inolongerremember #flattenthecurve #weareinthistogether #sixfeetapart #ineedahug #misseveryone #workingforyou #itdoesntjuststop #useyourhead #progress… https://t.co/GqVgZjWmQN,California
39,"“Well damn...THAT explains EVERYTHING!”🤷🏾‍♂️🇺🇸
#COVID19 #45 @ Savannah, Georgia https://t.co/C9hgATyFIE",0.0,"“Well damn...THAT explains EVERYTHING!”🤷🏾‍♂️🇺🇸
#COVID19 #45 @ Savannah, Georgia https://t.co/C9hgATyFIE",Georgia
40,"Snack with a Snack. _cositasdulce_ #yummy #cositasdulces #spicycandy #dulcesenchilados #corona #refreshing #coronaseltzer #blackberrylime #seltzer #thatswhyimfat #snacktime #yum #noh8 #midnightsnack @ Fort Worth, Texas https://t.co/x5ZFvC6K7q",0.0,"Snack with a Snack. _cositasdulce_ #yummy #cositasdulces #spicycandy #dulcesenchilados #corona #refreshing #coronaseltzer #blackberrylime #seltzer #thatswhyimfat #snacktime #yum #noh8 #midnightsnack @ Fort Worth, Texas https://t.co/x5ZFvC6K7q",Texas
41,New #mask #spn #coronavirus #2020 @ Walgreens https://t.co/RBp9q83Ag7,0.13636363636363635,New #mask #spn #coronavirus #2020 @ Walgreens https://t.co/RBp9q83Ag7,New Mexico
42,"When u are the ONLY one in the nail shop cause your friend opens up just for u! Special COVID 19 Services had me singing w/ my girly libbysnails_1 💜💯🙌🏽 No longer RAZOR CUT toes 🤦🏽‍♀️🤣🤣🤣🤣 @ Union City, Georgia https://t.co/MNrOePzsua",0.31875,"When u are the ONLY one in the nail shop cause your friend opens up just for u! Special COVID 19 Services had me singing w/ my girly libbysnails_1 💜💯🙌🏽 No longer RAZOR CUT toes 🤦🏽‍♀️🤣🤣🤣🤣 @ Union City, Georgia https://t.co/MNrOePzsua",Georgia
43,"🖤🤍⁣
•⁣
•⁣
•
#quarantine #smile #coronavirus #imissyou @ West Covina, California https://t.co/wwTwqis27J",0.5,"🖤🤍⁣
•⁣
•⁣
•
#quarantine #smile #coronavirus #imissyou @ West Covina, California https://t.co/wwTwqis27J",California
44,"Staying Healthy Through COVID-19⁣
⁣
""Self Care beats all odds. Exercising during this COVID-19 pandemic has kept me healthy and sane. Motivation is a mindset. Once that mindset dials in, there is no excuse to stop.""… https://t.co/e000I3rKOb",0.13636363636363635,"Staying Healthy Through COVID-19⁣
⁣
""Self Care beats all odds. Exercising during this COVID-19 pandemic has kept me healthy and sane. Motivation is a mindset. Once that mindset dials in, there is no excuse to stop.""… https://t.co/e000I3rKOb",Hawaii
45,We're all in this together. People over profit. #covid19 #quarentine #hanginthere @ Melrose Avenue https://t.co/sEBihLROse,0.09454545454545454,We're all in this together. People over profit. #covid19 #quarentine #hanginthere @ Melrose Avenue https://t.co/sEBihLROse,California
46,"Thankful to Harbor Freight for being appreciative to frontliners.

#ThankYou #Covid19Pandemic #Pandemic #Covid19 #Frontliners #RN @ Harbor Freight Tools https://t.co/yAZ4ZpPwO2",0.4,"Thankful to Harbor Freight for being appreciative to frontliners.

#ThankYou #Covid19Pandemic #Pandemic #Covid19 #Frontliners #RN @ Harbor Freight Tools https://t.co/yAZ4ZpPwO2",Texas
47,"I just want to get this year over with... Losing so many good people... FUCK YOU CORONAVIRUS #coronavirus #rihanna #depression #sad #hurt #inside #pray @ Pawtucket, Rhode Island https://t.co/QId0a0JyI6",0.0,"I just want to get this year over with... Losing so many good people... FUCK YOU CORONAVIRUS #coronavirus #rihanna #depression #sad #hurt #inside #pray @ Pawtucket, Rhode Island https://t.co/QId0a0JyI6",Rhode Island
48,"Harry's ""Price Point"" gets a mention today on Sailing Illustrated for the LBYC's COVID-19 postponed Congressional Cup 2020 @downunderracing #sailingillustrated @ Long Beach, California https://t.co/efDFm3LC4Z",0.17500000000000004,"Harry's ""Price Point"" gets a mention today on Sailing Illustrated for the LBYC's COVID-19 postponed Congressional Cup 2020 @downunderracing #sailingillustrated @ Long Beach, California https://t.co/efDFm3LC4Z",California
49,COVID-19 Spread and Air Conditioning https://t.co/Yf42VCi86L https://t.co/wdhZPOmHQ8,0.031818181818181815,COVID-19 Spread and Air Conditioning https://t.co/Yf42VCi86L https://t.co/wdhZPOmHQ8,New York
50,Channellock Launches Online Learning Tools For Students Amid Covid-19 Crisis https://t.co/00CCj4vZ6o https://t.co/l8nvGvL2Hy,0.0,Channellock Launches Online Learning Tools For Students Amid Covid-19 Crisis https://t.co/00CCj4vZ6o https://t.co/l8nvGvL2Hy,New York
51,#Coronavirus #SocialGood #Health 6 ways to help seniors as states relax coronavirus restrictions https://t.co/oO9ugne8IE https://t.co/PxTMnX1a5G,0.11944444444444445,#Coronavirus #SocialGood #Health 6 ways to help seniors as states relax coronavirus restrictions https://t.co/oO9ugne8IE https://t.co/PxTMnX1a5G,Florida
52,"Must know symptoms by every one...Educate at least one person.Heart attacks are still the primary killer globally yet amidst the #coronavirus #pandemic 

#hearthealth #madebydoc #education #familyphysician #physician… https://t.co/EIzASxAACF",0.25,"Must know symptoms by every one...Educate at least one person.Heart attacks are still the primary killer globally yet amidst the #coronavirus #pandemic 

#hearthealth #madebydoc #education #familyphysician #physician… https://t.co/EIzASxAACF",Delaware
53,🗣Grand rising Chicago! What a way to wake up?’  😳On the futon in our sons room?! A bunch of folks talking about COVID 19 on the TV!😷My boi Sevyn in my arms?! 🐶 Computer no where around me?!💻  I would say it was a… https://t.co/7HatVpSjOZ,-0.03787878787878788,🗣Grand rising Chicago! What a way to wake up?’  😳On the futon in our sons room?! A bunch of folks talking about COVID 19 on the TV!😷My boi Sevyn in my arms?! 🐶 Computer no where around me?!💻  I would say it was a… https://t.co/7HatVpSjOZ,Illinois
54,"This Quarantine Life 😂🤣😂! 

#quarantine #covid19 #ournewnormal #needtostop #healthy #workoutroutine @ Yorktown Heights, New York https://t.co/vp4HLlxyh1",0.16875,"This Quarantine Life 😂🤣😂! 

#quarantine #covid19 #ournewnormal #needtostop #healthy #workoutroutine @ Yorktown Heights, New York https://t.co/vp4HLlxyh1",New York
55,#Uk #Fundraising #Coronavirus 100-year-old veteran gets knighthood after raising 30 million for healthcare workers https://t.co/vJPP73h2gZ https://t.co/mn2d2Zl2ex,-0.1,#Uk #Fundraising #Coronavirus 100-year-old veteran gets knighthood after raising 30 million for healthcare workers https://t.co/vJPP73h2gZ https://t.co/mn2d2Zl2ex,Florida
56,https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Wednesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/odv8rQzQ3Q #atx #austin #all512,0.0,https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Wednesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/odv8rQzQ3Q #atx #austin #all512,Texas
57,Hi all you artists... Call for entry! Show me what you've been creating during this covid crisis.  The show will be held August ‐Sept  at the Cystal Moll Gallery in Baltimore.. and of course on line. Be well!… https://t.co/qubCBDGy5b,0.26666666666666666,Hi all you artists... Call for entry! Show me what you've been creating during this covid crisis.  The show will be held August ‐Sept  at the Cystal Moll Gallery in Baltimore.. and of course on line. Be well!… https://t.co/qubCBDGy5b,Maryland
58,"Georgia's GOP, stupid hicks claiming #Coronavirus is a hoax as they've used it to kill thousands, use the #Coronavirus to cancel the election for state Supreme Court…meaning their unelected governor can appoint a Republican, as America-Hating traitors do

https://t.co/kznJ31kfeY",0.0,"Georgia's GOP, stupid hicks claiming #Coronavirus is a hoax as they've used it to kill thousands, use the #Coronavirus to cancel the election for state Supreme Court…meaning their unelected governor can appoint a Republican, as America-Hating traitors do

https://t.co/kznJ31kfeY",District of Columbia
59,"NCDHHS Issues Interim Guidance for Restaurants Effective on Friday, May 22  https://t.co/rW5RYjCwar  #restaurant #NC #covid19 #reopennc",0.46875,"NCDHHS Issues Interim Guidance for Restaurants Effective on Friday, May 22  https://t.co/rW5RYjCwar  #restaurant #NC #covid19 #reopennc",North Carolina
60,"The Coronavirus Diaries, Day 69: Skittish But Soon  https://t.co/vawhpN0KpV",0.37083333333333335,"The Coronavirus Diaries, Day 69: Skittish But Soon  https://t.co/vawhpN0KpV",New York
61,"WEAVE CRUSH WEDNESDAY

Please note this is old footage taken last year before COVID as to why my client isn’t wearing a mask.

This is a “PARTIAL WEAVE”. Partial Weaves are great for adding length or density… https://t.co/hbt3I9fTaT",0.17857142857142858,"WEAVE CRUSH WEDNESDAY

Please note this is old footage taken last year before COVID as to why my client isn’t wearing a mask.

This is a “PARTIAL WEAVE”. Partial Weaves are great for adding length or density… https://t.co/hbt3I9fTaT",Maryland
62,Gallatin County to test more wastewater for coronavirus https://t.co/n4qEy7O1nr,0.6,Gallatin County to test more wastewater for coronavirus https://t.co/n4qEy7O1nr,Montana
63,"Good morning! We are in this together! Let’s stop the spread of Covid-19. 

Click Here to subscribe for updates and stay in the know. --&gt; https://t.co/deQPTdPhhE

#stopthespread #covid19 #staysafe #stayhome… https://t.co/MQLKAavK5q",0.14,"Good morning! We are in this together! Let’s stop the spread of Covid-19. 

Click Here to subscribe for updates and stay in the know. --&gt; https://t.co/deQPTdPhhE

#stopthespread #covid19 #staysafe #stayhome… https://t.co/MQLKAavK5q",New York
64,"We Provide Professional Disinfection; Sanitation &amp; Cleaning Services To Protect Your Home From Covid-19. 

#clean #covid19 #wrcleaning #wrcservices #housecleaningservice #deepcleaning #lawncare #mowing #apartment… https://t.co/RpB6qj8Kon",0.3181818181818182,"We Provide Professional Disinfection; Sanitation &amp; Cleaning Services To Protect Your Home From Covid-19. 

#clean #covid19 #wrcleaning #wrcservices #housecleaningservice #deepcleaning #lawncare #mowing #apartment… https://t.co/RpB6qj8Kon",Indiana
65,Air travel in the age of COVID-19. @ MSP Airport https://t.co/qPKMQtvHki,0.5,Air travel in the age of COVID-19. @ MSP Airport https://t.co/qPKMQtvHki,Minnesota
66,"Pop-up COVID-19 memorial, downtown. @ Lansing, Michigan https://t.co/opYnO7FWrn",0.0,"Pop-up COVID-19 memorial, downtown. @ Lansing, Michigan https://t.co/opYnO7FWrn",Michigan
67,I found the suspect. #Corona @ Washington D.C. https://t.co/YrMH1dsKW3,0.0,I found the suspect. #Corona @ Washington D.C. https://t.co/YrMH1dsKW3,District of Columbia
68,"In the wake of what’s happening around the world with #covid,we can quickly loose sight to be thankful for what we currently have, instead we are concentrating on what we don’t. Today remember when you are thankful,… https://t.co/0bmYznAeXm",1.0,"In the wake of what’s happening around the world with #covid,we can quickly loose sight to be thankful for what we currently have, instead we are concentrating on what we don’t. Today remember when you are thankful,… https://t.co/0bmYznAeXm",New York
69,Happy Wednesday from BNI-Concord!  BNI has pivoted and adapted to the Covid-19 environment and offers us a structured online networking platform.  Do you own a business with 30 or less employees in the Concord area… https://t.co/7lDCW8Hq09,0.0,Happy Wednesday from BNI-Concord!  BNI has pivoted and adapted to the Covid-19 environment and offers us a structured online networking platform.  Do you own a business with 30 or less employees in the Concord area… https://t.co/7lDCW8Hq09,Massachusetts
70,"Coronavirus Chronicles... new normal, 6th separation, wear the mask, supermarket time...#stayhome #besafe #quarantine #washingtonians #washingtoniansathome #wearestreet #instreet #instreetcollective #dctography… https://t.co/XlsbRqkZPS",0.0,"Coronavirus Chronicles... new normal, 6th separation, wear the mask, supermarket time...#stayhome #besafe #quarantine #washingtonians #washingtoniansathome #wearestreet #instreet #instreetcollective #dctography… https://t.co/XlsbRqkZPS",District of Columbia
71,"Stylish, comfortable, durable and one size fit all.  Ship within 24 hours.  Get yours TODAY!!!
https://t.co/powhs1qaj0 #masks #covid19 #mask @ The Gentlemen's Closet https://t.co/iSVEtunq8u",0.0,"Stylish, comfortable, durable and one size fit all.  Ship within 24 hours.  Get yours TODAY!!!
https://t.co/powhs1qaj0 #masks #covid19 #mask @ The Gentlemen's Closet https://t.co/iSVEtunq8u",Maryland
72,"#happywednesday enjoy whatever youre doing today! Find something good in the day as we're still dealing with #covid19 crap &amp; indecision with ""officials"" etc etc... look forward to better days ahead... 😁… https://t.co/vF0s9UEk3c",-0.1,"#happywednesday enjoy whatever youre doing today! Find something good in the day as we're still dealing with #covid19 crap &amp; indecision with ""officials"" etc etc... look forward to better days ahead... 😁… https://t.co/vF0s9UEk3c",Florida
73,Love this pic of Lillies in the valley! Are those storm clouds coming??? Covid didn’t stop their bloom! Don’t let that storm you are facing keep you from blooming!! Today may you not only thrive but flourish!!… https://t.co/n5nQz98uHn,-0.1,Love this pic of Lillies in the valley! Are those storm clouds coming??? Covid didn’t stop their bloom! Don’t let that storm you are facing keep you from blooming!! Today may you not only thrive but flourish!!… https://t.co/n5nQz98uHn,Florida
