tweet,location
Quarantine Freestyle continues... as does the spread of #covid19. This piece is being added to as long as this crisis continues. Sadly these marks will continue and for an undetermined amount of time. Look back… https://t.co/bBXE4x9J2q,California
Visited seaquestfolsom with the family on my day off. Kudos to them for honoring my Groupon—we had such a great time in spite of COVID changes. @ SeaQuest Folsom https://t.co/r0vO77RXEy,California
"THINK BEYOND YOUR PRESENT CIRCUMSTANCE.

COVID-19: IMPACTS TO BUSINESS.
As well as serious implications for people’s health, COVID-19 (coronavirus) is significantly impacting businesses and the economy.
At DOXA… https://t.co/2yIMkrbJyP",Florida
"2020 Coronavirus House Arrest Day 100 - Damn, I never thought we would reach this sad milestone of continuous days with some form of restrictive living! With the bar officially open until we are free to fully roam… https://t.co/mrsWwUnwaK",California
"ACTIVE WEAR BY:#MOCR
MOTIVATION CHASER APPAREL🏷🏷🏷

#sweatwithfinesse #yoga #yogagirl #yogachallenge #leggings #pant #brat #action #fit #trainer #bra #fitspo #fashionista #gymlifestyle #gymlife #workfromhome #fitgirl… https://t.co/SWYyKaGJBx",Florida
Capturing a Wedding During Covid - Rangefinder Article  https://t.co/mGlSMjr3kg,New York
"ACTIVE WEAR BY:#MOCR
MOTIVATION CHASER APPAREL🏷🏷🏷

#sweatwithfinesse #yoga #yogagirl #yogachallenge #leggings #pant #brat #action #fit #trainer #bra #fitspo #fashionista #gymlifestyle #gymlife #workfromhome #fitgirl… https://t.co/YmPgNuVbqc",Florida
"Covid-19 Fun fishing / Local Model Crew at da Beach 🤙🤙🤙 @ Honolulu, Hawaii https://t.co/XISJRVIIUV",Hawaii
This is the fear right here. New cases are no big deals if the hospitalizations and ICU capacity isn’t greatly affected. But this is exactly what we don’t want to see. Scary stuff right here https://t.co/iRQT506yTZ,California
"I PROMISE! #halloween #wearamask #covid19 #coronavirus #sip #realtalk #truth #sanfrancisco #norcal #bayarea @ San Francisco, California https://t.co/9KbkG3TnLS",California
"@splashhitsteve, dgafqueenleesh #WilliamKelley and #JoeDirt are excited to be blessed with at least 60 games of a #COVID19 shortened season. We are ready to return to #McCoveyCove. @… https://t.co/amKrkFyP6B",California
"Had a great time chatting with @brianepperson today on his @greatbuylocal radio show! We discussed lessons learned starting your own business, the affects of COVID-19 on @fortis_yogalux, as well as how to give back… https://t.co/innJVmPY7I",California
"""Club South Beach ATL"" Friday Nights at 5495 Old National Hwy B13, Atlanta, GA 30349, Don't Worry, I'm practicing social distancing, &amp; wearing my Mask! Come and join the Party! @ Club South Beach https://t.co/Jbj6MuBjr7",Georgia
"Have a craving for good quarantine food?
.
YourPanadas caters any size event. 
.
We can drive right up to you party and feed all your guest while practicing social distancing.
.
.
.
Even small gatherings need great… https://t.co/XFDomXMmRF",Nevada
"https://t.co/q1bIRB22rA This post has local news on the coronavirus pandemic from Tuesday, June 23. If you have a news tip or question, email us at news@KUT.org . https://t.co/VTfxqygCyM #atx #austin #all512",Texas
"My surgery schedule is full again! 🙌🏼#PlasticSurgery during COVID looks a little different. Masks are required in my office and the surgery center/hospital. A COVID test is required 72 - 96 hours preop, and… https://t.co/IEZSC4JGoo",California
"New Single “IYOPTA” Dropping Sunday From My New EP Aunties Favorite 2 Dropping on my baby bday 7-15-20 pandemic over I’m back at it 😊🎯🎯 @ Detroit, Michigan https://t.co/qIBVfyRBXv",Michigan
"On tonight’s episode of the Coronavirus Cooking Diaries I present you the with what I consider to be the king of sandwiches, the delicious BLT! The Bacon Lettuce and Tomato sandwich is an All-American classic. I… https://t.co/2buL1YyFjz",New York
Covid-19 DJ Relief efforts on their way.   The entertainment and wedding businesses have been hit hard and many will not recover.   Lots of talent and skills wasted.    Let’s look forward to a promising future and… https://t.co/lOUUF82Z8x,California
The pandemic has created an environment where my #doggo notices existential dread and also when she's chosen my brightest shirt to lie on for visual contrast. #callie #calypso @ Wilmington… https://t.co/XCZcypLZmh,Georgia
Week 3  https://t.co/BccBrYwgt2,New York
"I miss being on vacation so badly but this pandemic put that hold until 2021 @ Moulton, Alabama https://t.co/8YdyuJQRPX",Alabama
"2020 day 175 - cloudscape
.
.
.
.
.
#cloudscape #clouds #goldenhour #mountains #beach #ocean #sunset #silhouette #socialdistancing #venice #venicebeach #losangeles #losangelesgrammers #california #dank #dankmedia… https://t.co/wEOYsq2yY6",California
The future of television and nightlife 😆 😂 welcome to our new norm. #covid19 #Mask4Mask @ North Beach https://t.co/iPNPnblaQn,California
Those curls! Jax has yet to receive his first haircut. Partly because of the pandemic and partly because @jnhatton isn't willing to accept that her baby boy is growing up faster than either of us care to admit. He's… https://t.co/vcAs45YQMj,California
"Even though most of us here in New York are stuck at home due to the pandemic, we want you to remember that you should always social distance and wear your mask, not to protect yourself, but to protect others from… https://t.co/QocltRI4Uq",New York
"@ollopez Salud! 🍻🍻🍻🍺
•
This cervpresidente presidente__usa commercial is awesome! 
•
#socialdistancing #presidente #dominican #beer #ad #commercial #awesome
•
Reposted from @ollopez Tomen las cosas al paso.  -… https://t.co/0VZfuQBW9O",Florida
West Hollywood during sunset on Sunset Boulevard looking towards Culver city all the way downtown. Coronavirus in full effect. No traffic. Quick little iPhone automatic edit. Not too shabby. First flight with the… https://t.co/iNqNSGXlQy,California
"Well we made it through our first day!  It was wonderful to be back again!  Everyone was wearing masks, maintained social distancing, and enjoying our fabulous 50% - 75% OFF Re-Opening Sale!  Come on down and say… https://t.co/UJ9n9otfjg",New Jersey
"Something you didn't know about ""CASH"".

A lot of people don't see what's coming with how the government is pushing towards a cashless society. Especially with the ramp up of Covid-19. This should be worrying a lot… https://t.co/v86vATzuTl",Washington
#Day101 #MyChronicles #FathersDay2020 #GlobalPandemic #Covid19 #DadGirl #GirlDad in my book everyday is Father’s Day. Today I reflect on my blessings of being raised in a versatile and diverse blended familia- filled… https://t.co/nOzrsXw8hU,California
#MashableShopping #FaceMasks #Culture This hat with a mask can protect you from coronavirus — and the sun https://t.co/oKlWGfQA3H https://t.co/LaiDvjtDzs,Florida
Private camps and classes available for your small group. Call  for information.  Regular camps with social distancing also going. Art and Karate camps.  Keeping them safe. It is working. They get it! We're having… https://t.co/Z0qHQLpXk8,Connecticut
"Cool American 🎧

#tbmemories #tb #conexpo #ifpe #fair #exhibition #usa #america #newyork #losangeles #lasvegas #instadad #instadaddy #instadads #dadiesgirl #fun #funny #covid19 #koihydraulics #mumiesgirl… https://t.co/tRKXaD76gk",New York
#Lgbtq #Pride #PrideMonth How queer clubs are handling the first pandemic Pride https://t.co/UtSL0LX1Tu https://t.co/bQ8K4rxDPF,Florida
"Covid-19 free .... and the views.  Ghost town. @ Animas Forks, Colorado https://t.co/v6lZKEKLys",Colorado
"I need to make this announcement,let me put my speakers outside.🤣
•
•
•
•
•
•
•
#quarantine #madrazos #ifyoucantakeityoucangiveit #pumpkinhead #mevale #policía #fiesta #voyhacerparty #emtres #emthre #michoacanstyle… https://t.co/1oPhdEBf80",Illinois
In the studio today... full on social distancing approved 👍 #WCTV #socialdistancing @ WCTV https://t.co/CO8I70J9J9,Florida
"The #lockdown is ending in #Connecticut. #getoutofthehouse and #getbacktobusiness in this new #local #officespace 50 Charles Street. #westportct @ Westport, Connecticut https://t.co/S5nSv4bV0k",Connecticut
"I laugh at myself right now thinking about all the times I have said ""I could never do that"" and then it turns out that I had to do just that! COVID has forced many of us small business owners to step up and out of… https://t.co/wVGbUsKUDl",New York
"https://t.co/q1bIRB22rA This post has local news on the coronavirus pandemic from Tuesday, June 23. If you have a news tip or question, email us at news@KUT.org . https://t.co/3uWvrjeeQV #atx #austin #all512",Texas
"In spite of Covid-19, I am grateful for this opportunity to give smile and joy to another African Senior 👨🏾‍🦳👵🏾Help that Senior in your household or in your neighborhood, by bringing them to have their Free Gift on… https://t.co/CYfWG3ajI7",Ohio
"Pope Francis accuses priests who defied pandemic safety measures of acting like ‘adolescents’!

 https://t.co/mIKCV4INmA",District of Columbia
"Lol, this dude nailed it, man. ""She told me she got Covid-19!"" #michaeljackson @ Los Angeles, California https://t.co/6jF8J5r0KB",California
"Half of all workers in the US. Half. Yet small businesses are certainly not treated like big corporations as we know. 100,000+ are permanently shuttered by the pandemic with many more to follow. Let’s talk about… https://t.co/tzLy5Fxct0",Ohio
"Tell your haircare routine (or lack thereof #quarantine) it's time for an upgrade. #BeYou #BeChic @ Greenwich, Connecticut https://t.co/bGSfAWo74V",Connecticut
Happy to be back nbcchicago #SocialDistancing with my work fam!! 💞☀️🙌🏽🤗 @ NBC Tower https://t.co/CG4RA6eUWB,Illinois
All I have are questions. What have we learned? Does any of this sound familiar? What are we doing? How is our world going to look on the other side? #authorblog #blogging #ReadingCommunity #Readers @ninestarpress   https://t.co/gZrpalxSkq,New York
"Good morning, FTL! 🌅

#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #june #spring #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #pool #covid19 #photooftheday #wednesday #wcw #friends #photography #visitlauderdale https://t.co/6mlsSSi6M1",Florida
"Apparently, it’s too early to be in the office. 💤. #workfromhome #lazyasses #okay #doglife #rescuedogsofinstagram #ilovemydog @ Avondale, Pennsylvania https://t.co/cgL92SuUWy",Pennsylvania
"#brittanyspears #slowthespread #coronavirus #covid #corona #stayhome #quarantine #lockdown #socialdistancing #staysafe #virus #wearamask @ New York, New York https://t.co/xm8YhQaR9p",New York
#Pumpkin back on the diamond after a year of basketball. Good to have him back for his last year of majors. @restonherndonll going over social distancing protocols for games with the… https://t.co/RrA63U4soi,Virginia
"Social Distancing workout #9Round #9RounNation (@ 9Round Fitness - @9roundmasonoh in Mason, OH) https://t.co/0uJ8q0BU4l https://t.co/SUCZD3N6Gp",Ohio
"It’s now or never for Goat Yoga on Mad Lavender Farm this year. Limited attendance for social distancing, instructor and goat handler will wear mask. This Friday night and this Saturday morning. Link to our website… https://t.co/RcmZiWaQjC",New Jersey
"“Breathing Right”
Animated Comic
I recently learned breathing properly has a profound impact on overall health. It can even strengthen our bodies’ defenses against Covid-19. I drew a comic to summarize points from an… https://t.co/n9sq3DP8dz",District of Columbia
"Stay taking COVID precautions. @ Houston, Texas https://t.co/rj2LOU5OQn",Texas
"No... that’s not it either! Drawing my main character drawing ✍🏻🌈🌈🌈 her dog and other elements from my newest project, an @iBooks ! Proceeds to benefit our efforts to get #PPE to our #frontlineheroes… https://t.co/HiJ0W4pqyw",Tennessee
elkin_cartoon makes fun of #putin ‘s desire to have military parade during #covid19 pandemic @ Busch Campus of Rutgers University https://t.co/ELrZUGPjZn,New Jersey
"#mama told me im #special / I see ghosts 👻 I ain't #trippin /this my #life I ain't shittttttt -
#quarantine I stay #wavy 🎵🎶👿😈🎧🎼🎸🤣🤣🤣💪💪💪🔗🔗🔗 coming soon 
#videocredits🎥 @hydrostudios611 🎵 🎬 
.
.
#QUARANTINELIFE #🔥🔥🔥… https://t.co/yseH5PSJyc",New York
Canine team meeting in Malvern🐶🐶🐶 #socialdistancing #treats #welovedogs @ Louella Style https://t.co/0fBXXOm61q,Pennsylvania
"PHASE 3. Well, we were open for 3 days before the COVID came to town. Today we reopen at 50% capacity. Seating inside and outside  is first come first serve. No Mask No Service. Please follow all.posted rules. We… https://t.co/JeARaqDAW7",New York
"Join the next #Rensselaer Global Game Changers Panel: The Impact of #COVID19 on Current and Future Consumer Expectations. 

Wed, June 24, 4pm by WebEx 📌

#RPI Provost Hajela, Co-Chair of the Silicon Valley Executive… https://t.co/lfXMk0MxBC",New York
"Wrap it up. #dachshund #workfromhome #zoom @ Philadelphia, Pennsylvania https://t.co/Bf17JCNyVR",Pennsylvania
"After COVID-19 Haircut!
Your eyes will show you smile!
Happy to make our beautiful souls happy again!

Haircut done by Alysha!

Book your appointment online  https://t.co/RH6JNdajPu

#salonglō #njsalon… https://t.co/0GNbxBKflC",New Jersey
"Remember to love today.  It’s such a good idea 💫
.
.
Through all of the seasons, circumstances and even a pandemic - we thrive to provide a space that welcomes love and all of the details our couples include to… https://t.co/omY3cZK7Ao",South Carolina
"hmxhellion, VP of Janet care. #MayContainPickles  #PPE #summeredition #classicjanet #classicpickle #classichelionkindness #winwinwin 🧵 💚😷 cc: david_werlin stevenwerlin @ 2Life Communities https://t.co/fUvIZBlgKj",Massachusetts
Corona NY Wed Jun 24th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
"This may be my favorite workspace in my 580 square foot nest. How are you making it work for you? #covid19 #wfh #tinypatio #makingitwork @ Alexandria, Virginia https://t.co/YrgzkpBP4o",Virginia
"A preview of the East River in #NYC after a pandemic? Nope, just #dabbing into some #B&amp;W photography during my morning run 🏃 @ Stuyvesant Town - Peter Cooper Village https://t.co/3Y3qDMuqJQ",New York
"In spite of Covid-19, Putting Smiles and Joy into another African Senior 👨🏾‍🦳👵🏾 is a way to make our Seniors/Elderly know that they are still recognized. Help that Senior in your household or in your neighborhood, by… https://t.co/CzTITVbYBd",Ohio
"Day 💯 of #socialdistancing - time for a quick trip to the office today! 
😷🚕🏢
#OoH #teeoftheday #horrorteeoftheday frightrags #Predator #workfromhome #remotework #telework #selfquarantine #Tuesday #TuesdayMotivation… https://t.co/5SL5ycKjmy",Virginia
"Come out to the hottest paint and sip in the country @RealKingStennis 

#hustle #leadership #technology #like #entrepreneurlife #covid #businessman #motivationalquotes #bitcoin #wealth #quotes #b… https://t.co/BWBbXuhLKj",District of Columbia
"Day 101 of #socialdistancing - for #wcw I give your the amazing @halloweengal thanks to terrorthreads 
🤓🛋️🍿🥤📺📡🎞️🎬🎭🎃🔪🩸😱
#OoH #teeoftheday #horrorteeoftheday #ilovehorror #ilovehorrormovies #femmefatale #screamqueens… https://t.co/Im7v7kDQ3C",Virginia
What time is our first Zoom? #catsofinstagram #catstagram #workingfromhome @ Hopkinson House https://t.co/5CQwamNiJ7,Pennsylvania
"A few more sights and sounds from the Congaree National Park River.  Animals, spiders, cypress trees and social distancing.  #cypresstrees #congareenationalpark #congareeriver #southcarolina #landscapephotography… https://t.co/LZyoGzRaJ0",South Carolina
"Happy Wednesday 💙💚💛🧡❤️💜🖤. 🌈.  

#venezolanosenelmundo #loveislove #blessed #goodvibes #livestyle #loveyourself #workfromhome #scruff #scruffapp #grinder #latino #venezolano #thanksful #besafe #wednesday… https://t.co/tVVU6wt9S0",Florida
"Would you like the opportunity to share your experience or opinion about receiving or delaying health care during the Covid 19 pandemic?

For the past 6 weeks, MAPS has been convening patients, families and health… https://t.co/b1mOwy6co6",Minnesota
"#covid19 life
#quarantinelife @ Hallandale Beach, Florida https://t.co/ZWe6zw39uX",Florida
"In THEIR words, not mine. I have been pleading since February 28, 2019. I have been GASLIT- INDEED! #noeaster #covid19 #newyorkcity311 #nyc311 #nycmayorsoffice #alllivesmatter #nychealthdepartment #thisisanemergency… https://t.co/M5C9pazo9h",New York
"Barbicide is what we use in the spa and the entire studio on non-porous surfaces.  Recently, I received this certificate that the company was offering for COVID-19 training.          ~
#barbicidecertified… https://t.co/axdENzx2rZ",Arkansas
"1st time I've been back to the RCSOB since the lockdown started &amp; the guy I'm supposed to meet for the computer re-imaging isn't here. (@ Rachel Carson State Office Building in Harrisburg, PA) https://t.co/HWU2GBdbKc https://t.co/7Z19oytel7",Pennsylvania
#stayhome #socialdistancing #house #inthehouse #imstillstanding #covid19 @ Washington D.C. https://t.co/XAgMn6hh8Z,District of Columbia
"Throwback movie of the day is

Name: TopGun
Year: 1986
Rated: Pg
Budget: 15 Million
BoxOffice Earnings: 356 Million 
Rotten tomatoes score 54%

#Quarantine #Bored #ThrowbackMovie #TopGun @ Top Gun https://t.co/y9pM0FxboO",Texas
"Please Help
In light of Covid-19 we can not host our 5th Annual Cool Down this year we planning to distribute Cool Down Care Pack's to 200 Families. We are collecting from Now until July 11 2020
Donation Needed for… https://t.co/1Brz3TYDmi",Illinois
#stayhome #socialdistancing #covid19 #inthehouse #house #stuckathome #imstillstanding @ Washington D.C. https://t.co/xdgLBCWXeS,District of Columbia
"What working from home looks like #workfromhomelife @ Bella Vida, Orlando, Florida https://t.co/e5LINfxIIM",Florida
"#wednesdayvibes ""Exercise not only changes your body, it changes your mind, your attitude and your mood."" I am so thankful that even through this incredibly challenging pandemic &amp; difficult time worldwide, I have… https://t.co/sEu29P4qKX",New York
"#repost @pleasenyc
・・・
REOPENING BEGINS TODAY! We’re excited to be part of the city’s energized reopening BUT BUT BUT please be mindful of #socialdistancing #facemasks and #handsanitizing! Pleasure AND safety for… https://t.co/eE13UHfYKB",New York
"Littleneck clams in a buttery garlicky white wine sauce. Topped with watercress, set against a sunset backdrop. Bon appetit! Life in the time of Corona. #homecooking #pasta #seafood @ Upper Arlington, Ohio https://t.co/uKspy8DwaK",Ohio
"In the real world the number of dead Americans from coronavirus is 123,484. To be clear TESTING does not cause bad numbers THE VIRUS KILLS. 
Twenty-nine states and U.S. territories showed… https://t.co/VuI27nawhJ",California
"Tocilizumab, when given to the most severely ill COVID-19 patients— specifically, those experiencing a dangerous immune response known as a “cytokine storm”—it appeared to improve survival rates up to​ 87%, especially among patients requiring ventilation.
 https://t.co/08VMPudwBE",District of Columbia
"🔥Sold this Beautiful 5 acre property during COVID-19!
🏞🇺🇸 Idaho Real estate hasn't slowed down. We are growing and have the room for more! If your looking for your forever home 🏡 or a vacation home! Let's talk☎️☎️… https://t.co/OttnFgETpY",Idaho
Three Rivers Community Health staff wearing face masks from Operation COVID-19 Garment Revival. Fabric donated by Mara Hoffman and Supima. These health care heroes are fighting COVID-19 in Central Tennessee 🙏🏽 @… https://t.co/1aS4F7eyAt,Tennessee
"Our meeting rooms and co-working spaces offer entrepreneurs and business professional a social setting with local connections while observing proper social distancing. 

Our meeting rooms are available for $15.00… https://t.co/RuXDRfYREU",Florida
This virus effects all of us as a human race. With States having major upsurges please wear a mask when you go out. We need to protect everyone. Covid-19 is no joke and it doesn’t take a holiday while people are… https://t.co/DXeqMnmPw5,Nevada
"Want to get your squats in while getting a massage? You can do it with The Worm whether working from home, at the office, at the gym... anywhere!
 #theoriginalworm #wormfromhome 🌑🌑🌑🌑🐛 @ Austin, Texas https://t.co/Kzc2EtHMn1",Texas
"I just adore my magical unicorn mask. Looks even better in person.  

#covid19 #facemask #magicalunicorn @cuddleclones @ Bella’s House of Enlightenment https://t.co/BkpHwJmUVs",Florida
"It’s oneroomchallenge reveal time!!! I haven’t shared a ton of progress photos from this guest room I designed mostly remotely thanks to COVID, so there are a few surprises in this room reveal on the blog today!! 
I… https://t.co/8gMYATAym5",Oregon
Do you need a hand sanitizer station?  We have some for sale for $79.99. #purellhandsanitizer #purell #acethehelpfulplace #acehardware #hardware #minnesota #twincities #twincitiesmn #stpaulmn #stpaul #eastside… https://t.co/uLujLMwynC,Minnesota
"Here's your #midweekmeetings reminder for small group Bible Study tonight at 7:00 PM. 📖💡📝 

Please remember to follow social distancing and mask guidelines.

We look forward to seeing you! 

#righteousreminders… https://t.co/dSCqRojZaO",Arizona
"WFH Day 65: Your Favorite Weapon by @brandnewrock 

#workingfromhome #quarantine @ Perry Hall, Maryland https://t.co/XE9zxUXlFn",Maryland
"""Working from someone else's home"" for the week in Ridgway Colorado was a perfect change of pace than Texas for a week. #roadtrip #covidtravel https://t.co/L2NKu70AR5",Colorado
It's almost here!  The 3rd annual National Bridal Day Sale!! Couture Bridal will be not only participating but because of limited appointment times and COVID guidelines we will be extending the sale for one week!… https://t.co/sTC8GxDBJz,Rhode Island
"Two years since 2018 Pride. It’s been an annual tradition to go to SF Pride, but this year has been cancelled due to COVID-19. It’s definitely the most exciting &amp; most loving environment… https://t.co/pTde04AOFK",California
I’m reserving a chair right here for my work from home situation today!  What about you?  #workfromhome Design redesignhomellc Photo @johnstoffer @ Washington D.C. https://t.co/NsGKsve41H,District of Columbia
"Reminder- HBCUs: How the Legacy Continues Beyond Covid-19
Join this super panel discussion, featuring Coppin State President Dr. Anthony L. Jenkins
Today - Wednesday June 24th 6pm-8pm
Register… https://t.co/tp7CHWf9Dx",Maryland
"We ask that you please wear a mask and practice social distancing during your visit @brotherhoodwine
⁣
There are no tours and no tastings until further notice, but you are encouraged to enjoy a stroll through our… https://t.co/yfRqTI42Xt",New York
#EngineOfMore a new blog post the long dark teatime of COVID https://t.co/Rhqyy8aJwr,New York
"We Love Rotary District 5790 raised more than $160,000 in only 10 days for COVID-19 relief efforts in North Central Texas.
Hoping to raise a modest $25,000 to restock local food pantries and provide medical supplies… https://t.co/8LoBzZdIct",Texas
Events Calendar: Art for Healing: Coping with Coronavirus https://t.co/F2V7VG7h9O https://t.co/HM25Baqw3C,Maryland
“Am I lucky! I love my job even during a pandemic. “ the toy man. ❤️ @ Learning Express Toys Lake Zurich serving the Chicago NW Suburbs https://t.co/h6aEbl6kGV,Illinois
"This meme maid me legit LOL 😂 Great hump day 🐫 morning @gozwift ride on my @wahoofitness #kickrsnap!  With the recent spike of Covid cases here in Orlando (and everywhere, it seems 😔) I’ve decided to no longer brave… https://t.co/2KjqYiYnMc",Florida
"Following rules on my morning walk. In Miami masks outdoors are no longer a suggestion, they are required due to spike in cases of coronavirus in Florida. 😷 / Siguiendo las reglas en mi caminata matutina. En Miami… https://t.co/phETUt0HSW",Florida
"Chances Open Jam every Wednesday night. Full backline and plenty of room for social distancing in air conditioned comfort. Also large deck outside. Great music, menu and full bar; what more do ya want? @ The… https://t.co/xjfGlrg92K",Florida
Thanks Luke Brian for playing hunting fishing loving everyday from my dock . It was the day the corona virus came #countrymusic #country #music #nashville #livemusic #singer #singersongwriter #guitar #songwriter… https://t.co/DmyB1rl9gs,Florida
"𝘚𝘦𝘳𝘪𝘰𝘶𝘴𝘭𝘺, 𝘤𝘢𝘯 𝘐 𝘣𝘦 𝘳𝘦𝘢𝘭 𝘸𝘪𝘵𝘩 𝘺𝘰𝘶?⁣
The past 3 months hit me like a freight train. Being on lockdown, homeschooling my kids, canceling vacations, not seeing family &amp; friends, feeling utterly confined... it’s taken a… https://t.co/XjN1kv8lWz",Ohio
New custom jersey from my boy robertanthonyjacobs from the home of the #HollywoodKids @shoponhollywood #TalonReid #TReid #13 #Lucky13 #Motocross #TheShopOnHollywood #5123Hollywood #Covid 😂🤘 @ 5123 Hollywood https://t.co/XqpRuNuG5P,California
"New Single “IYOPTA” Dropping Sunday From My New EP Aunties Favorite 2 Dropping on my baby bday 7-15-20 pandemic over I’m back at it 😊🎯🎯 🙏🏾💯💯2️⃣8️⃣ 🎈
.
.
.
.
.
#2020 #mixtape #All #Me #music #musician #unsignedartist… https://t.co/hHk2Qh0uyj",Michigan
#Relationships #Love #SexAndRelationships 'Turbo relationships' and the people falling in love at high speed during the pandemic https://t.co/aJZtF16QGN https://t.co/vE5wMj3EjP,Florida
"New Single “IYOPTA” Dropping Sunday From My New EP Aunties Favorite 2 Dropping on my baby bday 7-15-20 pandemic over I’m back at it 😊🎯🎯 🙏🏾💯💯2️⃣8️⃣ 🎈
.
.
.
.
.
#2020 #mixtape #All #Me #music #musician #unsignedartist… https://t.co/bNM1yFVaRU",Michigan
"I helping 5 men fix their credit and start a business! 
Work from home 
🔥Investment Required
Weekly pay
No experience
Who can I help comment 👇🏾👇🏾👇🏾
#beyourboss #entrapanuer #ifixcredit
#residualincome #car #mindset… https://t.co/l5SSphlddB",New York
"Quarantine series: pensive. 
#nofilter 

📸: @dpreddy 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#quarantine #lockdown #pandemic #candid #homeshoot #facetimeshoot #ftshoot #ig #love #life #peace #bliss… https://t.co/EiLUx7exIq",Indiana
Healthy bodies can fight COVID. @ Uptown Manhattan https://t.co/MpN6KRqRPH,New York
"When you get your package from amazon jeffbezos repost @adamgutier1   #quarantine #amazon #coranavırus #jeffbezos #memesbymarife @ Coral Gables, Florida https://t.co/6YkH6aV4Qh",Florida
"Quarantining, chilin', working, playing, arguing and more from home with others has been quite stressful for a lot of people.

I spoke to Florida news outlet, bloom_tv about some strategies for  that. 
If you want… https://t.co/M44vQYkUEY",New York
(Immunocompromised + Immunosuppressant Benlysta IV) x COVID-19 = Please wear a mask and keep six feet away 💜 @ Arthritis Center https://t.co/r2UKye7kSX,Florida
"Hey everyone! My little brother got engaged last weekend!! (And by little I mean he’s 6’ tall and a grown man) Congrats jbcohen2 !! Can’t wait to celebrate when this pandemic is over 🎉🥂
*
*
*
#engaged #greetingcards… https://t.co/6LuRV7ubVT",Illinois
We are not thinking of opening our group educational classes yet but we are certainly getting ready to make sure than when we do we comply with all CDC guidelines. #cdc #distance #pandemic @ Mary's Pregnancy… https://t.co/i7JPfGeMog,Florida
"#austinbooksandcomics #torchystacos #thriftstorefinds #thriftstore #incrediblehulk #hulk #austincapitol #texascapitol #icecube #nwa #mural #streetart #comics #ppe #covid19 #masks #covidmask @ Austin, Texas https://t.co/D9pZHP9kug",Texas
"PSA: Don’t forget there is a pandemic going on and vulnerable people around you. Please wear a mask and practice social distancing! Then, hopefully, we can get back to a new normal.
.
Happy hump day!
.
35mm film… https://t.co/nGV7m04sov",California
"This will be my very first headlining set at The House of Comedy in the Mall of America 🖤 Wednesday July 8th. One night only! 
#comedy #standup #thebitterbaker #headlining #pandemic #positivity #socialdistancing… https://t.co/MXGgDAq7oE",Minnesota
"Trying to mask our excitement over heading to the doctors. #socialdistancing @ Coral Springs, Florida https://t.co/25Cx0uglRT",Florida
Plenty of space for social distancing 👌🏻😊 @ Parker Cote Elite Fitness https://t.co/7E0ezfDs5L,Massachusetts
"Very early walk again today. #nodaysoff #getoutandwalk #walklocal #walkalone #socialdistancing
#nhscenery #boscawen #quardio @ Boscawen, New Hampshire https://t.co/lFrlbBiXnG",New Hampshire
"yogasix_northfield is offering free yoga classes in the plaza this Sunday morning (and next Sunday). We invite you to join us and enjoy social distancing, outdoor #yoga ☀️ 🌸 🧘‍♀️ 🙏 @ The Shops at Northfield Stapleton https://t.co/9u9Kz1vcN8",Colorado
