tweet,location
"God blessed me &amp; hopefully this contributes to your health journey. No worries but I am virus paranoid about 13,000+ people dying around me in the US. #Corona #Immune #Health #Mindfullness #AntiVirus #Bodyhealth… https://t.co/eNPuUsx14Q",Georgia
"The pigeons and the cops are the only ones roaming free the streets of New York City.
.
.
.
#pigeons #nypd #nycpolice #timessquare #timessquarenyc #coronavirus #corona #virus #isolation #COVID19 #emptystreets… https://t.co/JCkH7R6zk0",New York
"Hell yeah‼️‼️‼️I been looking high &amp; low. Yet not a roll to be found 🤦🏽‍♀️💅🏽😭
Ijs‼️ Can y’all please stop buying up ALL the damn tissue? Geesh‼️‼️‼️
#coronamemes #tissue #charmin #melaninpoppin #corona #coronavid19… https://t.co/pJhQxi0l4Y",Tennessee
Fresh Air in the Park #artmuseum #corona #art #covid_19 #outside #staysafe @ Nassau County Museum of Art https://t.co/ZHCZTN3GyD,New York
Happy Easter!  Our Redeemer Lives. #easter #easterdecor #easterathome #corona #prospecthillinn #quarantinelife #tablescapechallenge @ Prospect Hill Inn &amp; Restaurant https://t.co/INKrVKd4Iq,Virginia
"QUEEN CORONA 
#Goth #Glam with riconasty x thescottedit 🦠🧝🏼‍♀️ @ Los Angeles, California https://t.co/ut6BMNAcPa",California
"Had a visit from the Easter Bunny today! @ Corona, California https://t.co/boB5zjyb7L",California
"Current situation: Mason is 100% over my excessive corona dog walks (as are the non-fur children)...currently still on the side of the road.  Send a tent? 🤦🏻‍♀️🐶🤪 @ Summit, New Jersey https://t.co/JQCDPKquvT",New Jersey
"Happy Easter #BunnyYoga 🐰

This is when we did #Bunny #FaceYoga 😆 before corona 

The bunny is chilling while humans are working out 😂 @ Mirai Clinical https://t.co/quc29T2hjs",California
"While visiting USP Alcatraz I bought a harmonica not knowing that it will entertain my son so much... #keepingHimBusy #USPAlcatraz #harmonica @ Corona, New York https://t.co/bIy2CrRCLb",New York
"@vinnie_orcel eat your heart out!!  Who’s jealous? #eastersunday #family #daughtertime #dadlife #lovemyfamily #quarantine #corona #covid @ Cranston, Rhode Island https://t.co/3iHthTCvrP",Rhode Island
"Four mile #EasterSunday run through #JacksonHeights, #Elmhurst and #Corona.  #keeprunning #covid19 lgbtqiarunners #instagay #gayrunner #gayrunners #gayathletes #gayfitness #gayfit #lgbtqrunners #lgbtqrunner… https://t.co/Vfeynx5cJ9",New York
WHICH PROFITSTYLE YALL FUKKIN WITH ON THE EP?????? 1 2 3 4 5 Or 6 LEAVE COMMENTS. IF U AINT HEARD IT YET LINK IN BIO AND ITS AVAILABLE EVERYWHERE.......  #corona #profitg #viral #explore #unsigned #indie #major… https://t.co/7LJkgfq077,Tennessee
Corona NY Sun Apr 12th PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41,New York
Grilling it up before the weather gets rough. - Drinking a Corona Premier by @GrupoModelo_MX @ Halligan Bar South  — https://t.co/tnBU2l5Q5G,North Carolina
"Celebrating Easter Corona Virus style @ Lakeview East, Chicago https://t.co/pAyaMFZZM9",Illinois
Content #iparkmusic #oobang #love #family #fun #hope #love #smile #corona #coronavirus @ IPARK MUSIC CO. https://t.co/aX9mTmFxS7,California
"We sure are missing baseball, thank you to Firelands Athletic Boosters .... #seniors2020 #baseball #corona #nothowthiswassupposedtogo @ Firelands High School https://t.co/wWomXhV7IP",Ohio
He is Risen! Risen indeed. We’ve already gotten through this!  #covıd19 #corona #churchstreeteast #downtownmobile #mobilealabama #downtownmobileal #ukulele #ukulelecover #ukulelecovers #banjolele #banjolelecover… https://t.co/LsyTFCp34v,Alabama
“i told u to stop playin wit me!”🔫 😂 #FuckCorona #FuckCovid19 #Outside #StayAtHome #Corona #CoronaVirus #Queens #NewYork #Covid_19 #Knight #Caption #StopPlayin #Findiddy #FindiddyDaDon #SleezyFinBeezly #EwokHefner… https://t.co/rhUNbacK4M,New York
"#LiveStreamMusic FrankB attempting a show, corona https://t.co/TxsLh9zctE #Rock #Folk",Tennessee
Me and My Sexy Baes Took A Trip To The Beach BEFORE Corona Took Over Our Lives. 💦 🏝 🏖🧜🏾‍♀️ 🧜🏾‍♀️ 🧜🏾‍♀️ 🌺🌴🌈☀️ @ WonderWorks Myrtle Beach https://t.co/MgqUoMroMX,South Carolina
"Grandma V and Aunt B always made stuffed celery.  Sometimes using the pimento cheese in a jar.  I added some spring radishes with kosher salt to go on the side. @ Corona, California https://t.co/JYsHBNw7LX",California
"“I got my shooters about to renovate the room” 
New music!!
Just dropped!!! 
#SoundCloud 
#adoeverse #adoe #ghe #zuut #reapa #broward #control #miami #florida #new #explore #corona #chicago #nbayoungboy… https://t.co/w9mVkM9J3R",Florida
"This whole corona thing has only added more fuel ⛽️ to my fire 🔥 Making that chip on my shoulder just a little bit bigger! 💪🏼 Puttin’ in the work on this speed bag, I’m just getting started! 🥊 #RightHere #RightNow… https://t.co/EShKGGtgFP",New York
"The 4yr old fetched me a beer. It's a good day. I'll remember it forever. Happy Easter. 

#Easter2020 #VictoriasWay #Corona #Quarantine @ Badstreet, Philadelphia, Pa https://t.co/8KoHaoNix9",Pennsylvania
"Corona doesn’t stand a chance against Easter....
#easterdinner  #easter2020 #posole  #texasismystate @ Austin, Texas https://t.co/H6TV33ePX5",Texas
Be still keep calm so we can heal #bestill #lockdown #keepfaith #besafe #heal #stayhome #corona #coronachronicles #happysunday #sundayvibes #Sunday #eastersunday #happyeaster  #pastel #pastelcolors #lolife… https://t.co/4z0Xw7jEWc,Louisiana
Tucson corona holidazapocalypse proper @ Robles Pass https://t.co/yDzFIZlb4L,Arizona
"Easter 2020
Mahi, tuna, brussel sprouts ... and wine, not Corona @ Parkland, Florida https://t.co/ITkcAo1deJ",Florida
Sandal Sale! Don’t track in what should be left outside! Especially now! #corona #covid19 #vampirediaries #originals #legacies available in our online store! @ Vampire Stalkers/Mystic Falls Tours https://t.co/EjDhJ6PGb8,Georgia
"Jesus, stay inside! Social distancing means everyone! #easter #corona #covi̇d19 #repost #socialdistancing @ Midlothian, Illinois https://t.co/z9yDxaIGAY",Illinois
Easter 2020. One that will live forever in our memories. At least the Easter Bunny could make his appointed rounds. #Quarantine #Easter #Easter2020 #Corona #QuarantineEaster #HeIsRisen #HeIsRisenIndeed #EasterBasket… https://t.co/wcSciypLXn,Tennessee
"Don’t let the Corona Get You! Stay Safe and Happy Easter .... @ Ewa Beach, Hawaii https://t.co/oVL502jJVU",Hawaii
"Don’t let the Corona Get You! Stay Safe and Happy Easter .... @ Ewa Beach, Hawaii https://t.co/Z5jAkHVfp0",Hawaii
"🇺🇸 US

10 day forecast of 50,483 dead. This wave may last 123 days and see 9,376,156 cases and 131,266 deaths. Cases double every 5.6 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/c0cjARzST8",Kansas
"Talking to the hand because it is always good to be around someone you know you can trust for real. #wilson #corona #castaway #tomhanks #solo #trust #conversation @ Atlanta, Georgia https://t.co/ArpyI1xqN6",Georgia
Corona 28 - Another great week! Let’s see those videos!#hippoquaranteams @ CrossFit Hippo https://t.co/Hgs4KezP3h,Texas
"Cheers with coronausa 🍺
Happy Easter Sunday!!!🥕🐰🐣🐥
#coronaextra #corona #cervezacoronaextra @ San Pedro, California https://t.co/CjykBKqMN1",California
Mr. Mark’s private tap lesson is looking and sounding amazing🤪🤪 Even a video to prove!!🤩🤯🤯 #tap #lesson #private #class #look #sound #amazing #video #stayhome #stayhealthy #staysafe #corona #covid19 #explorepage… https://t.co/Hdm4SnCs0B,New Jersey
"Happy Easter! Sending you all the love and hugs🐰💕

•How are you spending your Easter? I’m baking 😅☺️
.
.
.
.
.
.
.
.

.
.
#corona #quarentine #photography #selfportrait #canon #camera #indoorphotography #model… https://t.co/gukTmWjmHI",California
"Celebrating Easter with the family from, Corona, Riverside, Foothills Ranch. Mission Viejo, Hermosa Beach, Utha, Colombia: Bogota, Buga.🌄🐰💖
#happyeaster #felicespascuas
#family #familia
#quarentine
#quarentinefun @… https://t.co/3vsYF8cG37",California
Corona CA Sun Apr 12th PM Forecast: TONIGHT Chance Of Showers Lo 48 MONDAY Chance Of Showers Hi 64,California
"Happy Easter! Sending you all the love and hugs🐰💕 •How are you spending your Easter? I’m baking 😅☺️
.
.
.
.
.
.
.
. .
.
#corona #quarentine #photography #selfportrait #canon #camera #indoorphotography #model… https://t.co/n9wLTLkgTA",California
"Nobody can say for sure exactly what our return to normalcy will look like, or how long it will take to get there.
.
.
.
#brooklynbridge #brooklynbridgepark #coronavirus #corona #virus #isolation #COVID19… https://t.co/vLDdpky9lZ",New York
"Current Corona Bookclub...only a tiny bit ambitious 😁👱🏽‍♀️📚...what are y’all reading - any recs?? 💛🙏🏽 #ownyourvoice #quarantinebookclub #topknotturnup @ Artists District, Los Angeles https://t.co/ybnnBfxISs",California
"#hotnigga #entrepreneur #baltimore #maskup #stayhome #quarantine #betterlife #corona #mask #maryland #livesmart # thebestatit @ Baltimore, Maryland https://t.co/6qXVzTuXV1",Maryland
"#Repost scout_barthold
・・・
Doing my best to keep the Rona away. PPE = Papillon Protective Equipment  #facemask #covid19 #corona #PPE
.
.
.
.
.
#papillon #papillons #papillonLove #papillonsofInstagram #papillonDog… https://t.co/j6cam8Qx01",Texas
"RIP Yelena Corona  4-10-15👼🏻 You will forever be in our hearts ♥️ and will never be forgotten. We love you 😘 our sweet angel. @ Carmel, Indiana https://t.co/lIgOWmZdv1",Indiana
"This #Corona fina get beat! #Piñata @ Austin, Texas https://t.co/6HQLlt9PJc",Texas
"My very creative 😉 active 🤸🏽‍♂️youngest granddaughter, @adabneyy , has had it with 2020! So much so that she has a new name for COVID-19: Corona LaShay DaVirus! 😏💛 @ Atlanta, Georgia https://t.co/t6b8pVMlTW",Georgia
"Happy Easter corona virus...
😷😢🐰🐥 @ Santa Barbara, California https://t.co/NE3g4PrgB6",California
"“Spring unlocks the flowers to paint the laughing soil.”
— Bishop Reginald Heber @EmpireStreetSty https://t.co/vUmegbG15J 💐💐
meetshannonlee @ Flushing Meadows - Corona Park https://t.co/MNxX2z9hgu",New York
Shop this and more tomorrow at NOON Monday 4/13. Limited quantities on the Vintage Camo Jackets. Retail $98 plus FREE SHIPPING. ✨shine on ✨ #shineon #sparkleoutloud #supportsmallbusiness #shopsmall #corona… https://t.co/EU6CPfUL08,Pennsylvania
So many masks... #llalladesigns #sewing #corona #handcrafted #embroidery #pfaff #projectbags #pompoms #domore2020 #graceandkindness #masks #stayhome @ Lla Lla Designs https://t.co/K0P4toRdMN,Indiana
"Can somebody pretty please bring my baby back cause corona virus is taking all my time away from her. I lovenu #shilohgrace with every part of my heart and soul!
.
.
.
#telos🌎 #telopaththtv #realyaadmantv #reggae… https://t.co/RXR9KPO0Pu",New York
Happy Easter from the Amicone’s! Knowing I get to be with these guys forever makes it much easier to be away from them during all this corona madness. Still miss and love you guys!… https://t.co/hmqgWRCpmy,Florida
"Happy Easter 🐣 @ Corona, California https://t.co/5XItzvJMea",California
"EASTER SUNDAY CORONA 2020 !
THANK GOD FOR BLESSING ME TO BE ABLE TO COOK AND PROVIDE A MEAL FOR MY FAMILY amaeya4 WE DID IT!! 😍❣ @ Morada, California https://t.co/Wf7pQzfYQk",California
"Fighting COVID 19, Happy Easter 🐰🐇 @ Corona, California https://t.co/D412M2zPt6",California
"I'm enjoying the new found time to go through the archives and work on images.  Lots of never before seen images, like this one from traditiongolfclub.  I'm going to name this new assorted collection, the ""Corona… https://t.co/6vvvM04k5n",California
"Glazed Easter ham, baby carrots, roasted asparagus with Parmesan. @ Corona, California https://t.co/K9IFP4Q4wq",California
"Potato latkes topped with homemade applesauce.
.
.
.
.
#latkas #potato #applesauce #homecooking #easterdinner #easter #food @ Corona, California https://t.co/Okpo25SqT0",California
"🇺🇸 US

10 day forecast of 50,164 dead. This wave may last 122 days and see 8,571,536 cases and 120,002 deaths. Cases double every 6.5 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/c0cjARzST8",Kansas
"Lemme see YOURS...
#corona #easter2020 #outfits @ Los Angeles, California https://t.co/BNq7PlYjgp",California
"This whole Corona Crisis got me really really stress and exhausted. Praying this whole thing ends soon.
.
.
.
#love #frontliners #photooftheday #me #instamood #cute #igers #picoftheday #nurselife #guy #beautiful… https://t.co/8LOoDRKKxI",New York
My corona-free activity for today!🧗🏻‍♀️🙌🏻 #sundayhike @ Rattlesnake Mountain https://t.co/xnyQPTHzv4,New Hampshire
"Don’t forget to stay clean and safe!! #dbz #clean #corona #virus #covid #dragonballz @ Sarasota, Florida https://t.co/Wemp93OFiM",Florida
🏠 RT @Fresssed: Yo corona I’m telling you right now there’s no way I’m staying inside when it’s July/August and 80 degrees I’m sorry,Massachusetts
"Goodbye 21! Wow! Happy 22nd Birthday Ryan!!!! #coronabeer lunch at home. Best we can do because of #corona ....still delivering delicious food (is dessert actually food?) in Manhattan! Love you! @ Manhattan, New York https://t.co/hW85ZxmLyL",New York
"Just posted a photo @ Corona, California https://t.co/B9fxUkWfXl",California
"#corona #djtsalt #djtsaltt #tiktokdance @ Memphis, Tennessee https://t.co/IVCR41rhTA",Tennessee
Corona Out Every Where 🧑🏾‍🔬😷😈🤟🏾 @ Area 51 https://t.co/zg2CpqaOdv,New Jersey
"No Traditional Louisiana McDonald Crawfish Easter Boil This Year...😔😔😔😔😔😔😔😔😔😔😔😔😔
I did a little one... it wasn’t Close...!😢😢😢😢 #DAMNYOU#CORONA
#CoronaEaster
#Easter2020
#HappyEaster
#crawfishboil
#MarriedtoLouisisna… https://t.co/w507v5y0dX",
"What many people are feeling during this Quarantine‼️ 🎼🎶🎤🎹#DazzlingDanette #PerformerLife #AEA #CovidCut #Corona #ThanksToHealthCareAndEssentialWorkers #HealingPowerOfMusic @ Jersey City, New Jersey https://t.co/CKzJIw31l1",New Jersey
"CoronaRessurection
#stayhome #homesweethome #lockdown #staycation #corona #covid @ The Holy Land https://t.co/XQrSjieGNu",Texas
Sole Proprietors Need assistance applying for he PPP or P3 single employee application Dm me ( must be legit CORP with SSN Or EIN please DBA accepted. #iparkmusic #funds #corona #coronavirus #help #love #life @… https://t.co/dPIikunOUY,California
"I pray you had a blessed Day!  Bunn Bunn picture and drawing by my Lily Rae♥️✝️💕Happy Easter forever!              #mykindergarten artist @ Sierra Del Oro, Corona https://t.co/slz9TKV6Zc",California
"#april2020 #stayhome #corona #covid19 @ Texana Plantation, Richmond https://t.co/ptekQz5oNQ",Texas
"Watch ya back  #essentialworkers #maskon #covid_19 •The Hardest Lyrical Street Poet • 
#corona #coronavirus 🎼🎶🎵#mcdmhiphop #music  #winter #mcdm718 #mcdrastyckmeaxurez 
MC Drastyck Meaxurez 
#420 #raw #weed #rap… https://t.co/ygKLOGycTx",New York
"Say Whaaaat?? You didnt know I was in a MOVIE??? I co-star with chase_rayder in the sexy action thriller ""Corona Kombat"". I play the role of Trichome, the brave warrior who with his clorox wipes banishes bacteria… https://t.co/sgcgBbDR7E",Colorado
How much Money will the Corona virus cost the American past time?  https://t.co/UV5icpCqez,New York
How much Money will the Corona virus cost the American past time?  https://t.co/i47A6Dlmo4,New York
"Keep the Joy ❤️🔥 Even in this corona pandemic .
.

Video Credit: officialgalaxytv
#officialcuttytv @ Cutty Events Planning &amp; Management LLC https://t.co/UyhdAUGcwq",Maryland
"🇺🇸 US

10 day forecast of 50,164 dead. This wave may last 122 days and see 8,571,536 cases and 120,002 deaths. Cases double every 6.5 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/c0cjARzST8",Kansas
still missung March Madness #Basketball #NCAA #College #CollegeBasketball #NCAABasketball #KansasJayhawks #Corona @kuhoops @marchmadness ncaa_mens_basketball @ Allen Fieldhouse https://t.co/yIjSjkAMzm,Kansas
"Stay Blessed, Stay Positive and More Importantly Stay SAFE! #WordsFromTheDr #Corona @ Indianapolis, Indiana https://t.co/OMp9Qg5ap2",Indiana
"•Hand Sanitizer •

8.2 oz hand sanitizer, 70% Ethyl Alcohol and has Aloe and Vitamin E as moisturizers. https://t.co/X7p0GfHF92
Will ship directly to you!
•
#corona #handsanitizer #covi̇d19 #backinstock… https://t.co/G20Dvk0tTq",Pennsylvania
"🇺🇸 US

10 day forecast of 50,164 dead. This wave may last ~140 days and see 11,689,408 cases and 163,652 deaths. Cases double every 6.5 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/I3HgK1hGAm",Kansas
"It’s been a struggle of epic proportions so Far!!! Wouldn’t you agree??? #covi̇d19 #coronavid19 #corona #lol #willsmith #repost willsmith #lmao #iamlegend #lmfao #lmao😂😂😂 @ Miami, Florida https://t.co/D0SshcR3Lf",Florida
Corona NY Mon Apr 13th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
"As you can tell by the picture, happiness is just around the corner, and the corner represents the end of this corona virus shit lol 
#edm #producer #songwriter #losangeles #hollywood #griffithpark #throwback #sunset… https://t.co/LTK51dYSwb",California
"Corona At-Home Workout
Day 31
Monday, 4/13/2020

* Contact us if you are interested in online personal training designed for YOUR specific goals, limitations and equipment.

3 Rounds SLOW and CONTROLLED of:
15… https://t.co/kIlsAzYcIz",Texas
"Rise &amp; low key grind!⠀
⠀
Its Monday, but where I live, we just had a little tornado come through. SO, yeah! Add that to the Corona Virus Quarantine and its a whole mess!!!! ⠀
⠀
But, guess what? I have electricity,… https://t.co/daxEWaX3uc",North Carolina
"Can’t catch corona if corona can’t catch you! Probably not true but it sounds fun. APR tuning now on sale for 10% off for all applications(except APR+).
.
#apt #aptuning #aptuningallday #serviceandperformance… https://t.co/dx8POUZMKL",Pennsylvania
"CORONA At Quarantine at My Place @ Las Vegas, Nevada https://t.co/w6cCJ0MsGs",Nevada
Instacarting Target during Pandemic Bare shelves due to Corona virus Pandemic #anthonyron82 #aldiusa #aldimaldini #aldifinds #aldihaul #aldilove #groceryhaul #grocery #groceryoutlet #shopping #instacartshopper… https://t.co/LhjVrhcnvk,New York
Do not let corona virus spread around you. We are all doing our part to support this commander-in-chief and move the US forward in health. It makes us prosperous! #Trump2020 #DonaldTrump #VoteDonaldTrump #VDT @ The… https://t.co/p9B7lVZs47,District of Columbia
It’s Monday Time To Get Bk to Getting this Corona Money Make the Best of the life I have I Love All Of You Thank You For All The Likes You Guys Keep Me Goin No Doubt The Hustle Real Love… https://t.co/2SeNblyl8p,California
"The CORONA bringing out the TRUTH @ Atlanta, Georgia https://t.co/zYBx7DNr1O",Georgia
"We on go! Corona go away!!!

Reposted from @cristolmusic 🔥🔥🔥 Country Twerk 🔥🔥🔥 Ft skylerclarkmusic produced by whitegangnitro  Filmed by @midkid6 Join that TikTok movement started natalie__robles mixed n mastered by… https://t.co/6UXkUP00z5",Florida
"🇺🇸 US

10 day forecast of 50,164 dead. This wave may last ~140 days and see 11,689,408 cases and 163,652 deaths. Cases double every 6.5 days.

❤️ Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/dkyu1njtkT",Kansas
To all you people out there taking this corona virus shit as a joke. I just got the bad news today that my uncle Johnny caught the Corona virus. This goes out to all the people I know not listening &amp; not taking this… https://t.co/zb9lG94HcL,California
"I miss the stage. I miss the laughs.....I miss it all 😢 #ComediansAreNotOk #Corona 🦠 #Quarantine #DreamInBlack #GlowUp #TheButterflyEffect 🐛🦋
.
.
🎭The Lost &amp; Found Podcast is available on Anchor, Apple and Google… https://t.co/js4VBsfxr6",Maryland
"Take my internet away 😂
—
#diy #coronachallenge #corona #fuckcoviddrinkcorona #upcycle #sweatshirt #croptop @ Las Vegas, Nevada https://t.co/MGcz5Z75C7",Nevada
"Home on the range at Morrisey Ranch. Nothin’ like a day in nature to counter the corona blues. #artinthetimeofcorona #ranchlife #westernliving #freshair @ Hornitos, California https://t.co/JbFE9exybJ",California
"Weather today is blah. Starting a myster novel (writing it) and staying off social until I hit my daily goal. If I’m a slacker, you won’t hear from me until August.
#wwjce #withjeff #corona #socialmediadistancing @… https://t.co/vQ5P1dH4eb",Massachusetts
"Corona Chronicles: Distance hasn’t helped 

Baguette Day!

#MIKEinc #kahnlesrule #feministdad #rawpower #nashville #beprolific #minimalism #modern #sustainability #interiordesign #civilengineering… https://t.co/BBy3voVlU6",Tennessee
"Is it 2020 or 1990?! My Honda getting full like old times. The bittersweetness of CORONA and staying home. . . .gas SO low, I couldn't pass it up. . . and can't go anywhere 😒 @ Fort Worth, Texas https://t.co/mufVxdyYGC",Texas
Corona CA Mon Apr 13th AM Forecast: TODAY Chance Of Showers Hi 64 TONIGHT Patchy Fog Lo 48,California
"Words from my heart to you... 💛🧡💛

#covi̇d19
#corona
#coronavid19
#stayhome
#stayhealthy
#staysafe
#stayhomesavelives
#savelives
#flattenthecurve
#choralmag @ Ann Arbor, Michigan https://t.co/tEVY2ju5qH",Michigan
"COVID-19 Benefits Available - Pennsylvania

#corona #stayhome #unemployment #job #workfromhome #work #tips #advice #law #leave @ Phila https://t.co/iZz1xRgTJM",Pennsylvania
"Never seen a better picture of government than this. #DoWhatISayNotWhatIDo #TheirRulesDontApply #covi̇d19 #corona @ Yuma, Arizona https://t.co/VixjTb6toW",Arizona
it's important to maintain some type of fitness through this ordeal so me trying to get back into Working out through this Corona pandemic with no gyms around... #healthylifestyle #coronavirus #calasthenics… https://t.co/AVKJjcmwI8,Virginia
"At 5:04 AM MDT, 15 ESE Corona [Lincoln Co, NM] TRAINED SPOTTER reports SNOW of 3.00 INCH https://t.co/UTlyphgEbn",New Mexico
"At 9:15 AM MDT, 1 W Corona [Lincoln Co, NM] COCORAHS reports SNOW of 2.50 INCH https://t.co/KYjzZnURCu",New Mexico
Just a little gem from the hike yesterday 😂 #liltitsmatter #boobies #tits #hikersofinstagram #hikes #nature #naturephotography #thelittlethings #comedy #breast #october #corona #ct #vernon #bolton #streetart #art… https://t.co/WOU4VnBdPn,Connecticut
"Sure it’s just a corona mask but it’s Paisley! And Fun! #coronacrafts @ Memphis, Tennessee https://t.co/o7ODdvzrIV",Tennessee
Ok I'm really tired of Corona. Enough is enough. It is fuckin 11:45 and another phone call about death due to this shit.  Now my anxiety has finally kicked in!  What the fuck!  Anxiety makes me irritable cranky (more… https://t.co/TrJqepE2Re,New York
On the way to St. John’s Hospital for our true heroes. The people on the front lines risking their lives to save lives. #essentialworkers #healthcareworkers #frontlineworkers #heroes #corona #covid_19 @ Rockaway… https://t.co/z34NI8Rrln,New York
"CORONA GOOD and BAD News! Are we READY to REOPEN the Country? Easter?

WHO DO U listen to? Note: vid is for comedic (?) Purposes only 🤣

#credibility #authority #fake #news #fauci 
#stayhome #employeerights #hrlaw… https://t.co/a3IHOdyahB",Pennsylvania
"Join today for 25% off that’s right the next 50 ppl that click the link in my bio that joins can do so for only $7 💋

#kansascity #816 #missouri #corona #twerker #adult #content #atlanta #atl #miami #nyc #la #vegas… https://t.co/vQOwN4LYO6",Missouri
"rare glimpses of beauty amid the clouds of covid
.
.
.
.
.
.
.
#covid #corona #chicago #spring #oldtownchicago #skyline #architecture #architecturephotography #sunny #sunnyday #iphonography #iphoto #instapic… https://t.co/aOkjmOS4Y8",Illinois
"I came in to work this morning and had a recycled cardboard Corona Wall separating our Work areas. 
I decided to do a little graffiti on mine and I had a few co-workers sign it.
#mailmanlife #photographerslife… https://t.co/kFpWU5mkN7",New Jersey
"There are so many things out of control these times. - Let’s focus on things, we can control. 🎯 👍🏽

#stayathome #stayhealthy #motivation #targets #focus #shotoniphone #seattle #bellevue #covid #quarantine #corona… https://t.co/JYpdosA0U8",Washington
"I never call anybody back. Proudly social distancing and screening phone calls since 1968😂 #socialdistance #socialdistancing #corona @ Midlothian, Illinois https://t.co/CAT9dtdsyU",Illinois
"Laundry in the time of corona

#laundry #laundryday #mirror #selfie #mask #gloves #socialdistancing #ppe #coronavirus #covid19 #pandemic #pandemiclife #Monday #mondaymood #massachusettsphotographer #ignewengland… https://t.co/s9cv01abte",Massachusetts
"“BY ALL MEANS NECESSARY” @BOOSIEOFFICIAL

That’s right, The Legend Boosie Bad Ass is LiVe on The Kenny Burns Show today at 3PM 😳

This Man been on Fire on his Live all Corona long and Controversial as EVER.

New… https://t.co/Q9zfyvIRkH",Georgia
"Proudly screening phone calls and ducking people #socialdistancing since 1968.😂 #corona @ Midlothian, Illinois https://t.co/vyHSRdgW4Q",Illinois
"Let's take this time to work towards our goal. Volunteer from home to call, text, post for your candidate. #vote help post to get people to register online. #registertovote #voteblue2020 #socialdistancing #corona… https://t.co/htCwVb95eH",Illinois
"Well, Hurricane corona has has now officially hit Northern Westchester! This little doozy came down my back patio. My wife and I had to pull it down before it hit the rest of the house. Not too big, but big enough to… https://t.co/vTU90dI8y1",New York
Invading my safe space!! This guy didn’t get the #memo   Never know who’ll you see on the #water with #RTFC #reeltightfishingcharters #manatee #shmanatee #yamaha #corona #siestakey #sarasota #sarasota_florida… https://t.co/CBCp76INIS,Florida
