tweet,location
"Andry Rajoelina has
claimed that the World Health organisation, WHO,
offered his country the sum of $20m as bribe to
poison COvID-19 cure, according Tanzania
Perspective.
The President went on to insist that the… https://t.co/4qUl5IbEKh",Maryland
"Going on 2 months now.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#gym #gymtime #gymmotivation #covid_19 #corona #coronavirus #iam1stphorm #legionofboom #fit #fitness #fitfam #lift #lifting #health #healthy #strong… https://t.co/TOro5YPhUv",Oregon
"Pastor David Ibiyomie .
.

The Senior Pastor of Salvation Ministries, Pastor David Ibiyomie, says he doesn’t believe there is Coronavirus in Nigeria. .
.

He said that Nigerians are suffering from malaria and people… https://t.co/6W1QuG3TCz",Maryland
"Link in bio for this Thursday’s @a2im indiescussion 
I hope to see y’all there. I am excited to join these fellow members for a great discussion on growing a new business during COVID-19 Pandemic. @ Montebello, New York https://t.co/TcHaSUNvEK",New York
"Hair accessories or simply covering the gray ? 🤷🏻‍♀️ Who cares. Just be you ❤️
#covid19 #covidhairdontcare #hairstyles #hair @ Shawnee, Kansas https://t.co/3gxs8OJkJY",Kansas
"The gpsfdocs DONATES TO THE embassyofghanausa  TOWARDS THE ONGOING FUND RAISER FOR #COVID19
#giveadollarsavealife
#ghana🇬🇭
#covi̇d19 
#relief
#donation @ Atlanta, Georgia https://t.co/JepeOEbiWt",Georgia
"Did you know that the Real Estate market is still booming even during Covid19?

Let me help you Buy or Sell your home.

#verobeach #realestatemarketing #dalesorensen #sebastianfl #yournextdoorrealtor #househunting @… https://t.co/Yvn6AE67Yt",Florida
"When you 
See a Non-Covid
Coronavirus patient
Pop up on the triage dashboard
As a walk-in.
With messed up vital signs.
The eyes dont lie.
Excitement.
Let's save someone.
As the scifi criminal Khan from Star Trek once… https://t.co/InZ0K10oF1",New York
#IndoorGardening #Dear22ndCentury #InternetOfYum Coronavirus and the indoor farming revolution https://t.co/yhfBzW7AYd https://t.co/HgZgHQIoiH,Florida
"So today (yesterday) we put together a Staff meeting to discuss ""plan &amp; action"" prior to reopening.
As we know, COVID-19 has impacted not just the Barbering Industry but a plethora of Industries throughout United… https://t.co/NFkONZYYFI",Missouri
I almost forgot I had these!💋🤯😚🙃 #unmasked #lips #covid_19 #covid19 #quarantine #swipeleft #smile #newyorktough #nyc #ny #newyorkcity #newyork #newyork_ig #newyorklife #newyorker #almostforgot #ihavelips #woohoo @… https://t.co/ujbYt6JLtJ,New York
"The NORTH AMERICA GHANA NURSES ASSOCIATION DONATES TO THE embassyofghanausa  TOWARDS THE ONGOING FUND RAISER FOR #COVID19
#giveadollarsavealife
#ghana🇬🇭
#covi̇d19 
#relief
#donation @ Atlanta, Georgia https://t.co/JBRIZaVC8Y",Georgia
Ladies Once #covid19 #quarantine is over and you want to get together with you and your friends and have a pamper party and treat everyone to a relaxing massage. Checkout our packages below choose one and we can… https://t.co/AsXKYiW9DY,Michigan
The Spa is temporarily closed due to COVID-19. We are still offering our E- Gift Cards &amp; Gift Certificates that will be honored as we reopen in the very near future. First visit receive a complimentary “ 10 minutes… https://t.co/9Gp9hKHWjE,Michigan
"Our Burger Has increase 200% in costs during Covid 19 we are still holding on our same price to Bring you the best burger in the valley. 
Taste the difference in any Big Mic Burger.
Order Online… https://t.co/UrQIlF0ADr",Idaho
"Please check out this business...  #repost reginacasmon
・・・
COVID-19 Disinfecting &amp; Sanitization Services. 
@mincash #eastmtzionbaptistchurch reginacasmon @ Cleveland, Ohio https://t.co/fEyn6Y7Pxg",Ohio
"Dear summer, we miss you. There’s this chick name Corona that’s trying to keep us apart but ion like that. None of us like that. We’re going to meet, we’re going to drink and we’re going to live it up. Socially.… https://t.co/3s1taXYDM3",Virginia
"Wake up, Fort Lauderdale! 🤩

#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #may #spring #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #pool #covid19 #photooftheday #coronavirus #tuesday #traveltuesday #friends #photography #smile https://t.co/wMrOzitCjS",Florida
"#AllBigFacts #Hustling &amp; #Grinding 👍🏿💯💪🏿🔥🙏🏿💰 #coronavirus #covid19 @ West Palm Beach, Florida https://t.co/r0Cf4Rtvaq",Florida
Join us on kidotalkradio for day 2 of #millersmission in #Nampa at #Walmart donating to the @boiserescue #charity #radio #talkradio #givingback #giving #covid19 #townsquaremedia #townsquaremediaboise. @ Walmart… https://t.co/uQacLf9RD8,Idaho
Just Closed this Beautiful East Rockaway Ranch. Thinking Of Selling? Call John  &amp; Barbara For A Comparative Home Appraisal. Everything We Touch Turns To Sold! All COVID-19 Safety Protocols Enforced &amp; Observed. The… https://t.co/T0VVJuux0t,New York
Posted withregram • constructmytemple Private training sessions! Couples training are the best way to torch COVID-10 lbs!!!! Or if you're a beginner and haven't worked out or take care of your temple/body/mind then… https://t.co/SYNjXU0MB9,Texas
"The #newnormal it’s #notsonewanymore — #sunrise #miamibeach #beachclosed #covid19 #morning #keepstrong #incidentalphotos #morningjog @ Miami Beach, Florida https://t.co/PVhK4qzIOy",Florida
"#F4Heroes made a special visit to see a local #hero during the #coronavirus to cheer him up. #batman #superman #supergirl #spiderman #dccomics #marvel #lol #superhero @shaq @ St. Mary's County, Maryland https://t.co/EMoouWkxwY",Maryland
"There are two things that motivate musicians; Music &amp; Uncertainty .. and for better or worse, this current world has given just that to many .. so here I go as I take a bet on both and per Covid19/WHO/CDC/USA rules… https://t.co/nejQYlTDgn",Florida
"Good Morning World 
#GM #Corona #Virus #K #BeSafe #Get #Money #Art #ArtAddict #Trap #Eat #Lurking #OTF #Tunnel #Vision #Stealth #Health #Wealth #Randoms @ Times Square, New York City https://t.co/TdgFbrkoOq",New York
"Can you all feel how excited I am?! 💃🏻 
•
•
•

#Pronoia1111Skincare #SkincareTribe #COVID19 #COVID #Corona #beautyproducts #cosmetics #antiaging #beautycare #iloveskincare #beautiful #Skin #FullBodyWaxing… https://t.co/dK6a1NRCl4",Florida
#hydroxychloroquine #donaldtrump admitted taking the #malaria #drug #fda says it not #safe  outside #hospital   #supervison #coronavirus #staysafe #socialdistance #wearmask #mascarilla #weargloves #lavarmanos… https://t.co/IdLIreMBH8,District of Columbia
"On May 17th, +1415 #covid19 cases, +12341 tests, +102 deaths in #nj according to #kff @ Busch Campus of Rutgers University https://t.co/iJnlnxCeYN",New Jersey
"FIRST DAY BACK TO WORK . .
It’s a lot of adjustments due to COVID-19 Guidelines for guests and team safety, but because WE LOVE WHAT WE DO, we are still excited and happy to give every guests a hair makeover.… https://t.co/L8acTKTa50",Florida
"Our crew gettin’ back at it after COVID like... 💪🦾⚒🧱🪓
Who else is back to work raise your hand 🙋🏽🙋🏿‍♂️🙋🏻‍♂️🙋🏾‍♀️🙋‍♀️🙋🏼🙋‍♂️

Follow @oldworldtimber for daily wood products, designs and inspiration. We ship… https://t.co/Zs72n4EFep",Kentucky
"There are two things that motivate musicians; Music &amp; Uncertainty .. and for better or worse, this current world has given just that to many .. so here I go as I take a bet on both and per Covid19/WHO/CDC/USA rules… https://t.co/yUnrb9IdTf",Florida
https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Tuesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/iMTdOl0e7A #atx #austin #all512,Texas
"Coronavirus Chronicles... new reality, no body really know about the next step... #washingtontonians #dctography #igdc #washingtoniansathome #staysafe #wearthemask #stayhome #iphoto #coronaviruschronicles #igers… https://t.co/7y4GtqW6gt",District of Columbia
"The GR Annapolis office sent a few hundred N95 masks to the COVID-19 Nurses at AAMC. Across the country thousands of N95 masks were given to front line workers.
There are many things I… https://t.co/2GgrxAcjuz",Maryland
"📍NEW YORK CITY⁣
⁣
1) While Blacks/African Americans lead NYC residents in COVID-19 positive cases (+1,500 per 100,000) and COVID-19 hospitalizations (+600 per 100,000). Hispanics/Latinos lead NYC residents in deaths… https://t.co/uVPAeuVuLs",New York
"Good Morning. During the current Coronavirus (COVID-19) outbreak, the Township of Ocean Historical Museum will be closed.  We are currently closed through Saturday, June 6, 2020.  Please continue to check with us to see if that date has changed. https://t.co/EhhAXnxucc https://t.co/3FOb5HFHax",New Jersey
"Citing financial uncertainties &amp; declining revenue caused by #COVID19, City Manager Tom Bonfield presented a proposed FY20-21 budget that contained no property tax rate increase &amp; announced creation of a COVID-19 response &amp; recovery fund. Read more here: https://t.co/iMF9RG9icR https://t.co/LHs0OkWUnV",North Carolina
Back at it !!!!! #1967 #corvette #tattoosbyzombiejoe #covid19 @ Zombie Joe Art Co. https://t.co/psBa9DXM4P,Texas
"“#covid19 log: Nothing will ever be the same &amp; change, is still inevitable.”
Captured by zanepettymedia  
Curated by @thenikstewart 
Wearing @TheNikStewart
•
Death and destruction are both natural and important… https://t.co/COZ5kIMmKH",California
"Get in the habit of choosing values over feelings and your self-respect and confidence will soar.
.
.
.
#theplazahotel #hotel #theplaza #centralpark #centralparknyc #manhattan #grandarmyplaza #coronavirus #corona… https://t.co/JUDp1WJwZO",New York
"I got tested for #covid19! #iowa #needtoknow @ Downtown Des Moines, Des Moines https://t.co/iJBUJoBh5C",Iowa
Corona NY Tue May 19th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
Well deserved Mani for my lil girl. #girldad #quarantinelife @ Flushing Meadows - Corona Park https://t.co/59OFUubcU9,New York
"New Episode Available Now‼️ “Insane In Da Membrane” Ep 157 LINK IN BIO ▶️#hoodgeniusespod #podcastingwhileblack #podcastersofinstagram #boosiebadazz #coronavirus #Covid19 @ Philadelphia, Pennsylvania https://t.co/wbMiCfOOeI",Pennsylvania
"New Episode Available Now‼️ “Insane In Da Membrane” Ep 157 LINK IN BIO ▶️#hoodgeniusespod #podcastingwhileblack #podcastersofinstagram #boosiebadazz #coronavirus #Covid19 @ Philadelphia, Pennsylvania https://t.co/ehaExmOtqZ",Pennsylvania
"New Episode Available Now‼️ “Insane In Da Membrane” Ep 157 LINK IN BIO ▶️#hoodgeniusespod #podcastingwhileblack #podcastersofinstagram #boosiebadazz #coronavirus #Covid19 @ Philadelphia, Pennsylvania https://t.co/ehaExn64Pz",Pennsylvania
"New Episode Available Now‼️ “Insane In Da Membrane” Ep 157 LINK IN BIO ▶️#hoodgeniusespod #podcastingwhileblack #podcastersofinstagram #boosiebadazz #coronavirus #Covid19 @ Philadelphia, Pennsylvania https://t.co/OVuzgQRUiP",Pennsylvania
"Studies show that 99.98% of people experienced no #covid19 symptoms while listening to this song. Must be like hand sanitizer for your insides.

https://t.co/Q3pwV5KAWA @ Adrian, Michigan https://t.co/IvNFPavn0S",Michigan
"repost from thejoshuastukesfoundation #TJSF COVID-19 Citywide Outreach!
FREE PPEs: N-99 Masks &amp; COVID-19 Resource Materials (while they last)!

THIS IS MAJOR: Commissioner (Natalie Hall, District 4), First Deputy… https://t.co/wv08jypzvO",Georgia
"One of the events that #TeamTKNY looks so forward to producing each year was supposed to take place this past weekend. Due to the circumstances of COVID-19, @harlemeatup has sadly been postponed. In honor of this… https://t.co/Jjuhj9JJls",New York
"Getting ready to grocery shopping. I have a mask tan line. But better to have that than COVID-19

#InstaGay #Gay #GayGuy #GayBoy #GayMan #GayBeard #GaySelfie #GayCute #GayHunk #GayHot #GaySexy #GayBear #GayWolf… https://t.co/xIYreFfGPk",New York
"Feeling for the restaurant industry, maybe the hardest hit business during the #coronavirus This shot of Pura Vida, by Brandt Evans was shot for APOC- we only recently learned that it was also worked on by our… https://t.co/XWcO9CcfG0",Ohio
"5/18/ 20

Hit the ❤️...

Coronavirus 3 day real estate market update -

Montgomery County, Md.
.
#Realestate #maryland
#moco #montgomerycounty #montgomerycountymd #washingtondc #dc #realestateagent #remax #success… https://t.co/7d5Q5dZObH",Maryland
"Am I the only one ☝️ who lights up at the sight of a blue sky first thing in the morning 🌞, moments before the reality hits you that more #covid19fools will be hitting the beach 🏖 en masse spreading the #coronavirus?… https://t.co/7AquKZQdfP",Massachusetts
"When you make deliveries during Covid-19 #datmaskdoh #syscokid #maskon😷 #dowork @ Tulsa, Oklahoma https://t.co/emCGIi9A6P",Oklahoma
And now we wait #grenade #pulledpin #conceptualart #explosive #pineapplegrenade #corronavirus #covid19 @ Vincent Giordano Photography https://t.co/7P2XmgzFfF,New York
We decided to have a change of scenery. #Poconos #COVID19 #SelfQuarantine #SocialDistancing #StaySAFE #StaySAFE @ Poconos https://t.co/f4Jvi6xsdt,Pennsylvania
"Your salon can’t get you in now? Maybe it’s still closed because of #COVID19? No worries!
Holla at my girl #AsiaMae to get those #Braids right for the #Summer! #Follow &amp; #DM her directly for prices!
・・・
#Repost… https://t.co/lpJloWdNCe",Tennessee
"🙏🏽🙏🏽  Please continue to pray for all of our USW/ United Steel Workers Brothers and Sisters who have been affected by layoffs doing this covid-19 pandemic. ✊🏽  #UnionStrong💪🏾 #Solidarity @ Gary, Indiana https://t.co/JHWMDypeKx",Indiana
"USGS reports a M0.81 #earthquake 10km SW of Corona, CA on 5/19/20 @ 12:47:17 UTC https://t.co/fndzriXRJL #quake",California
"When the vet called us on Saturday, to remind us of their upcoming appointment, I’ve been so nervous for today. With everything going on with the Coronavirus, we’re not allowed in the building and the staff has to… https://t.co/mSugNtpAtA",Michigan
"Health Augusta University and The Georgia Army National Guard have partnered to provide Covid-19 Drive-up testing. 

Operating Hours: Monday - Sunday 10:00 am-2:00 p.m.
To schedule an appointment call 706.721.1852… https://t.co/BtYhbM8Qtt",Georgia
"Being socially distant and art at the same time. 
#covid19 #artistlife #throwback #bodyart #bodyartevents #bodyarthouston #bodypainting #abcbodyart #cameleonbodypaint #blended #13empires @13empires @CLearartistry https://t.co/das1t133eI",Texas
"Call us for fumigation against Covid-19 in your environment. Also Pre and post party cleaning. 

#coronavirus #covid #corona #virus #rus #coronav #quarantine #s #a #love #stayhome #socialdistancing #o #memes #china… https://t.co/jWiWiWjQkM",Illinois
"Call us for fumigation against Covid-19 in your environment. Also Pre and post party cleaning. 

#coronavirus #covid #corona #virus #rus #coronav #quarantine #s #a #love #stayhome #socialdistancing #o #memes #china… https://t.co/eTTddVhXq5",Indiana
"Call us for fumigation against Covid-19 in your environment. Also Pre and post party cleaning. 

#coronavirus #covid #corona #virus #rus #coronav #quarantine #s #a #love #stayhome #socialdistancing #o #memes #china… https://t.co/PUQ1nsiNs2",Texas
"Call us for fumigation against Covid-19 in your environment. Also Pre and post party cleaning. 

#coronavirus #covid #corona #virus #rus #coronav #quarantine #s #a #love #stayhome #socialdistancing #o #memes #china… https://t.co/wMmAPOf5eH",Louisiana
"Keys to living a Faith-Rooted Life! 

Tidbit for Tuesday, May 19, 2020

Take a moment to remember in prayer the frontline workers that are working daily with the fear of COVID-19 and the stress it puts on their spirit and their families. 

#FaithRootedLife https://t.co/ApknlU6DFr",Minnesota
"🚨🚨ATTENTION🚨🚨
GIRLS 3rd-12th GRADES
DUE TO COVID-19 WE ONLY HAVE 30 SPOTS AVAILABLE FOR THIS YEAR'S WORKSHOP!

First Come, First served!
**REGISTRATION IS REQUIRED!!!
**NO EXCEPTIONS!!!

👇🏾CLICK THE LINK IN THE… https://t.co/K7my4tJ29n",Texas
"Confession:  this is the first time I’ve had to buy toilet paper since Covid shut-downs. We always buy Charmin and paper towels in bulk because I don’t like running out of things, nor do I like going to the store on… https://t.co/McuryzsEGb",Tennessee
https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Tuesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/1ekqfeV4H3 #atx #austin #all512,Texas
"😷 Are you being safe?

Even though this book can barely breathe, it is committed to safety. 🦺

That is the sacrifice we make. 

🥓 Any egregious #Covid safety violations to report?

 #safety #safetymanagement… https://t.co/7jKOyDSj2b",Virginia
"Meet Jeiri Flores (@jeiri_flores)! Through AmeriCorps, Jeiri worked with Celebrate City Living on multiple events. Jeiri has cerebral palsy and shared some thoughts on the impact of COVID-19.⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
When… https://t.co/QVjTW2KPrw",New York
I never got a chance to post this because right after this amazing surprise we were immediately dealing with COVID 🦠so I wanted to take a moment to say Thank you to my ✨AMAZING✨ team for such a lovely surprise! 4… https://t.co/SxN9wBuvf4,New Jersey
We're back out enjoying the sunshine and capturing memories! I had somebody suggest a great idea. How about doing it covid-19 portrait. I'll come to your house I'll grab a shot of you looking tired Fed Up and… https://t.co/b83vDniyDZ,Minnesota
"🥳We're Back In The Classroom!!🥳

There will be a limited seating USPA Coach Course on May 23rd &amp; 24th. To reflect the state of Florida Covid-19 guidelines, this Coach Course will cover… https://t.co/FQxp4xwgq4",Florida
Thank you so much grady health and @MSMEDU for making it possible for me to be tested today for my 2nd COVID19 PCR swab and for antibody testing as well! They made it a great experience. Feeling truly blessed (and… https://t.co/YDSW4CjnbZ,Georgia
"Call us for fumigation against Covid-19 in your environment. Also Pre and post party cleaning. 

#coronavirus #covid #corona #virus #rus #coronav #quarantine #s #a #love #stayhome #socialdistancing #o #memes #china… https://t.co/yW1sGhlyDH",Washington
"Told y'all we working! New Corona Mix Blends 2020. Link in bio free download. Thanks for your support 👍🏿👍🏿💯💯
#beeblackbeats 
#beeblackremix 
#coronablends2020
#technics1200 
#podomatic… https://t.co/Qbq9srIarl",New York
291/300 days of movement! 10 mins arms @deansheremet + 30 mins #kickboxing @eshannz @jdroberto and @dailyburn! #thisis51 #30daysofmovement #db365 #sweatyselfie #socialdistancing #covid19 #PAUSElifeNYC #coronavirusnyc… https://t.co/kWHai4aJrx,New York
"Tight Coffee Sleeve Shot! |📸mr_mamagravity #niceshot #photography #philly #southstreet #openinphl #helpsavesmallbusinesses #savephillyeats #covid19 @ Philadelphia, Pennsylvania https://t.co/tOTU3K91jU",Pennsylvania
"...a little sunrise 🌄 in these Covid-19 times... 🦠...stay safe &amp; distance 😷 ... USA 🇺🇸....and the world 🌎  #sunrise  #reflection  #california  #usa  #riseandshine @ South Redlands, Redlands https://t.co/OP89Rqpy00",California
"The healing power of salt water can be found in sweat, tears or the sea. Enjoy these 31 seconds. #covid_19healing #covid19 #destinflorida #gulfofmexico @ Fort Walton-Destin, Florida https://t.co/5tCeF1eWCn",Florida
"Reminiscing on all of the great Friday lunches we had before #coronavirus 

Did you have a team activity or team-lunch that you miss? 

#team #friday #lunch #recruiting #staffing @ Crawford Thomas Recruiting https://t.co/uYszjqxnYe",Florida
Good morning ☀️🌞😃 @great_atlanta #atlanta #covid_19 #covid19 #atl #atlantahairstylist #atlantatattooartist #atlantanails #atlantafalcons #atlantaphotographer #atlantarealestate #atlantapoetry #atlantaclubs… https://t.co/jvjmuGbIur,Georgia
Sad news https://t.co/ysfhMyZ9Ce,New York
🥖🍞🍓🧈🍫Like and follow @greatthingsatlnta #greatthingsatlanta #atlanta #covid_19 #covid19 #atl #atlantahairstylist #atlantatattooartist #atlantanails #atlantafalcons #atlantaphotographer #atlantarealestate… https://t.co/zb7p2ZmskN,Georgia
"nycacs staff wearing face masks from Operation COVID-19 Garment Revival. 

ACS protects New York City’s children from abuse and neglect and each year, the agency’s Division of Child Protection conducts more than… https://t.co/88y75X1yK7",New York
How Covid-19 Could Impact Children’s Summer Camp Experiences https://t.co/LfWmB58hEk via @latenightparent,New York
"Holy wow—was zipping down Second Avenue on my morning walk, and didn’t realize I’d reached St. Marks. Gem Spa really is gone. 😭 @GemSpa4 #gemspa #sadness #savenyc #stmarks #stmarksplace #eastvillage #covid #covid19… https://t.co/7gJdf07NAs",New York
"I heard Corona was out here cancelling birthdays, but I didn’t get the memo.... this is 35! 🥳
.
.
.
Grateful for another year of life! 
.
.
.
Check the link in my bio for this dress. @ Tampa, Florida https://t.co/2N0Z7pOdfr",Florida
