tweet,location
"#meditation 
#meditationpoem
#meditationsonnet
#sonnet
#poem
#contact
#homelessness 
#humanity
#newyork 
#covid19 
#covid19sonnet
#covid19poem
#faith @ 48Th Avenue Stairs https://t.co/cqzG1qRFtI",New York
We are at wate6onyourside bright and early this morning for the #UnitedTogether: A Day if Giving telethon! We are raising money for #COVID19 relief in communities across East Tennessee. Call 865-582-4985 to donate!… https://t.co/WOZCXd6GSU,Tennessee
"Tune in this morning at 9AM MDT for this live interview with Denise Franco of The Real Estate Agency Group, as she talks about COVID-19, how it has affected the real estate agency and what you can do.

A Live… https://t.co/dqekQb7lMq",New Mexico
Isobel Helme reports on the changes to study that UCL students will be facing next academic year due to Covid-19 https://t.co/OtoqY55Sus,New York
"Happy day-before-FRIDAY! 🏙

#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #june #spring #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #pool #covid19 #photooftheday #coronavirus #tuesday #traveltuesday #friends #photography https://t.co/LWR4GgBsjL",Florida
"When I don't have COVID-19..... ✓💪 #throwbackthursday 📸 (Essential Worker) 🤦‍♂️ @ Lake Placid, New York https://t.co/OoAhkyalyq",New York
"COVID-19 update Floyd riots 
Motorcycle to and from work??? Phone holder for handlebars GPS??? I wish they would let me have a gun permit like they do in Texas @ Queens, New York https://t.co/fkO0vEZokT",New York
"COVID-19 update Floyd riots @ Queens, New York https://t.co/8MHAlVfo32",New York
Our Recording Services For Independent Artists Are Now Available🙏✊🏿✅| book your sessions on our website 💯#SupportBlackOwnedBusiness #RIPGeorgeFloyd #BeThankful #thankfulthursday #coronavirus #recordingstudio… https://t.co/dx7KgSHejc,Massachusetts
"COVID-19 update Floyd riots down the street from where I live @ Queens, New York https://t.co/tk4UqkQslb",New York
"Many small businesses, especially micro-businesses, were left in a state of uncertainty when the #COVID19 pandemic hit our country. But Black-owned small businesses who already have to work twice as hard to succeed… https://t.co/64RWdCzVYM",New York
"Our annual Platelet Drive with @my1blood is coming up this month the week of June 22-28.  All donors will receive a wellness check, including a COVID-19 antibody test, cholesterol and blood pressure. The antibody… https://t.co/KmjmOHAVO2",North Carolina
I (Mike) stopped at @Glasstownbrew recently. Can’t wait for their outdoor space to reopen. #njcb #njcraftbeer @njbeer #njbeer #beer #covid19 #newjersey #NJ @sjbeerscene @ Glasstown Brewing Company https://t.co/eoQyZMYzg9,New Jersey
"Follow—-&gt; @drsarawickham 
・・・
In the latest report of outcomes of pregnant women with COVID-19, this time from Spain:
💐
Although some needed treatment, they all recovered.
💐
78% of women had a vaginal delivery.
💐
No… https://t.co/pKpTAI1UX5",Virginia
Guns N Roses Releases Limited Edition 'Live N Let Die With COVID-45' T-Shirt - https://t.co/uSAfRQ2wsU https://t.co/YiMDNMzdGa https://t.co/phIwSxlljc,California
COVID-19 Must Not Delay Enactment of New Title IX Regulations  https://t.co/kS3LIvsUmm,New York
"Good Morning. During the current Coronavirus (COVID-19) outbreak, the Township of Ocean Historical Museum will be closed.  We are currently closed through Saturday, June 6, 2020.  Please continue to check with us to see if that date has changed. https://t.co/EhhAXnxucc https://t.co/Syr3BbbhOi",New Jersey
"#NEW #PACK #IN #STOCK *Designer Covid 19 Mask*  Available Right Now, 4 Different Styles available, Purchase yours Before They Gone!!! Tap In cash app $30 each or Cash In Person (Free Delivery 📦💧😷) #DJEazzyBankz… https://t.co/bNC0QUdzRV",Ohio
Corona NY Thu Jun 4th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
I have no words for how incredibly stupid this take is. https://t.co/fFvoKFr48R,Alabama
#BLM #WeRiseToAction! Marijuana Reform is a Civil Rights Issue. The Opioid crisis and Covid pandemic has proven to the entire country that Medical Marijuana is essential. But states STILL INSIST on DENYING people of… https://t.co/mjGQ0ksB2M,District of Columbia
"In the real world the number of dead Americans is 109,159 on the Fox News website there is no more mention of coronavirus stats there is a lady who lapse 112 lbs so her husband could carry… https://t.co/V7619Oet7N",California
"Coronavirus hair problems and how to fix them! 

As you can see, it was a healthy 10 weeks in between her salon visits. 

Here are my steps I took to balance and protect the hair fiber.  
1:Throughly look through the… https://t.co/WKqOC6NcIw",Florida
"Democrats on CNN, MSNBC Can’t Believe Their Luck: Coronavirus “Provided an Opportunity” for Riots https://t.co/GUpQ3QQ65w https://t.co/Elb8HQahLY",Oregon
"Want to be a #ZenBride? I have three weddings coming up this so far Summer despite covid! Email hello@zijluxury.com so we can make some magic together. I’ll need to know things like logistics, dates, colors,… https://t.co/ekRlMFoyDs",Maryland
"Want to kick #covid19 risk to the curb in style?  Grab a @cilantroboombox mask 😷 you’ll be safer, stylish and you’ll be supporting one of #austin #texas ‘ coolest bands 😎 @ Austin, Texas https://t.co/JQBvu5iak2",Texas
"COVID-19 update Floyd riots 
To work??? @ 179th St Subway Station (F Line) https://t.co/aASHYAfrBQ",New York
I finally finished this wonderful gift that zoyamirza got me a while back!! I was looking for my next COVID distraction project 🤣 I did not know that these #BRXLZ were ‘tiny’ LEGOs. This little thing kicked my ass… https://t.co/RE6eXSdW2o,Maryland
What preparing to go outside in times of #covid19 looks like for me @ Washington Heights https://t.co/tZa8PydKkC,New York
"Buenos dias 
Hope everyone has a great day
Today I will be in:
-Corona
-Riverside 
-irvine
https://t.co/zDU3Wz3Vp5 
Home Financing that Makes Sense 
(949)375-7496 @ Carlos Escobar Real Estate Financing MLO # 447790 https://t.co/KgD4UWqSub",California
"Buenos dias 
Hope everyone has a great day
Today I will be in:
-Corona
-Riverside -irvine
https://t.co/zDU3WyMk0v 
Home Financing that Makes Sense (949)375-7496 @ Carlos Escobar Real Estate Financing MLO # 447790 https://t.co/fzyJnI91hv",California
"Our first ride together after Covid19 lockdown.
Great serong everyone again! #letsride 
#Ride365 @ Oscar Country Store https://t.co/GI0KBdjFh3",Texas
"Today we are honoring Taylor Hornibrook. Taylor is a Nurse at Boston Medical Center in Boston. Not only has she been on the front lines, she has also recovered from COVID-19 and returned to work. Taylor has been a… https://t.co/5BLkVJ2JOO",Massachusetts
"What Are Your Risks of Getting Infected by COVID? If Infected, How Likely Are You to Die? I am surely not the only one thinking about this. I read this viewpoint in a supply chain update from from Steve Banker.… https://t.co/9AvAYpXOiN",Pennsylvania
People are now going back to 24 Hour Fitness. But you must make an appointment to keep the number of members within state guidelines. Would you go now or wait until Covid 19 is completely under control?… https://t.co/k2TAw4kkfR,Texas
Got news? Some members of Class Of COVID-19 heard faith talk at commencement  https://t.co/Z6SrVRCEoY,Maryland
"@jasoncurry_nyc we thank you King for choosing to #nourish yourself with us yesterday afternoon!! 

We appreciate your sustained patronage despite the #covid19 pandemic!! 

Be well, stay safe &amp; by all means, remain… https://t.co/XKE3wNnuSp",New York
"ATHENS FYI: The 675 College Ave Athens Neighborhood Health Center is doing coronavirus testing on Friday from 2-5pm. See ya there at 2? @ Athens, Georgia https://t.co/5AFG8bkrlM",Georgia
"Fells Point, Baltimore City June 3rd 2020 post Coronavirus and Protests. #cornavirus #fisheye #covid19 #protest #nikon #nikonusa @tokinausa tokina_global nikonusa #tokinafisheye #tokina1017fisheye fellspointdistrict… https://t.co/26agj9OJMN",Maryland
"🚨WARNING🚨 
#Coronavirus #scams are on the rise. Keep yourself safe and informed with these four #tips from the FTC. 

1. Consult licensed medical professionals for all of your testing and treatment needs, and ignore… https://t.co/RKWuAyTdBf",Florida
"First flight since COVID-19.  Excited, nervous but ready. @ JSX https://t.co/GLUXRChB3w",California
"Little-known Covid-19 symptom: 3-headed Boy @ Athens, Georgia https://t.co/5DdH30yCGV",Georgia
"Good Morning Everyone
For all who are inquiring through others let ME be clear:
Yes, I sell masks. Why? Because I have not been employed for 18 months (pre Covid to the present). Therefore I am providing my own… https://t.co/WLo0fdUES4",Pennsylvania
The Las Vegas Strip opens back up for business today!  It joins many local and regional markets across the USA that have successfully emerged from COVID-19 “stay at home” orders. And it does so with the tireless and… https://t.co/IM8ClqgKLk,Nevada
"Check out our latest blog on staying active during Covid! https://t.co/vnep3KndZv @ The Hipster Hound, LLC https://t.co/oXnZTKiPN1",Georgia
🌺🍹🏝 Woooooohoooo! 🦠 Covid &amp; a broken leg are never going to get in the way of The Boys having a good time! 📲ZOOM PARTY!!! Saturday 06/08/2020 7-8pm EDT 💚Invite by donation (no minimum) with all proceeds generously… https://t.co/nPZ2IE1ZOu,Texas
"Taharka. ICU doctor I met at the protest last night in Brooklyn. We spoke about  George Floyd, about everyday racism in America and about Covid-19. #georgefloyd #brooklynprotests #blacklivesmatter #blm #journalism… https://t.co/qmQuC1LVVZ",New York
"COVID-19 update Floyd riots @ New York, New York https://t.co/SxPtfBAWsZ",New York
"Property🏡showing remains interesting 🤔 but it’s still being ✅ done😍

#2020 #covid19 #realestate #sanluisobispo #centralcoast #california #slocadreamhome #carterandcompany @ Pismo Beach, California https://t.co/5hTrQWuwrB",California
⭐ ⭐ ⭐ ⭐ ⭐ ⭐ bcnlegendz it's the next level. #bcnlegends #urbangraffitisbcn #artdengroundmoviment #blegends #ACABose #coronavirus #covid_19 #cuarentena #desescalada #fase1 en United States https://t.co/aTkt9TRlyH,Kansas
Menlo Park/Edison NJ —This year we have all had to learn to do things differently due to the COVID19 virus. The representatives of the Thomas Edison Center at Menlo Park could not personally handout our… https://t.co/wTg3caT5vx,New Jersey
"Friday June 6th, #BreonnaTaylor would have turned #26yearsold. ...in the #floweringoflife not #inhergrave #SayHerName honor her legacy as a #strongblackwoman and #medicalteam in #louisville fighting #COVID19 @… https://t.co/9oA2UeucKo",Kentucky
Join us tonight for another Covid Concert with @ejbjazz over on our Facebook page from 6-7! @ Mr. Henry's https://t.co/9GvY5GDQX2,District of Columbia
"Yesterday, there were 121,414 new cases of #Covid19 and 4,928 deaths were reported in the past 24 hours.

This brings the total to 6,562,696 cases of which 386,787 people have died. @ Woodbridge https://t.co/pMRuT3zucD",California
"We won't be beat by CoVID-19!
We have been working hard to combat the effects of COVID-19. We've updated our website, added online ordering of coffee and a new T-shirt line, added grubhub to extend our delivery… https://t.co/nlAIwvh375",Georgia
copper covid keys available @Bullseyetacsup #bullseyetacticalsupply #bts #copper #covidkey #touchfree @ Bullseye Tactical Supply Inc. https://t.co/t88PhcaIDc,New Jersey
"Trump Narrows Search for Coronavirus Vaccine to Five Firms - The New York Times
https://t.co/36riQt3mYF",New York
"Last night, we got take out from Los Tres Chilitos for the first time in months. They closed pretty early on after covid-19 came to town, and that was a bummer. I've been eating there regularly, once or twice a… https://t.co/jQM5UI9kNs",New Jersey
"Thank you @Mojozilla_mojo for the sign! (And please excuse my grass, between my landleech and covid it's probably not getting cut until August) @ Capitol View/Stifft's Station https://t.co/D687RFl2gZ",Arkansas
"COVID-19 update Floyd riots 
 Boss will not let me make up the time a lost or get extra hours ???? @ Gristedes Supermarkets #059 https://t.co/L1YHVSWRux",New York
Don’t talk to me about coronavirus conspiracy theories unless you had a family member die from it and definitely don’t tell me you’re outraged about looting if you’re not outraged about… https://t.co/zoPW2L39iA,Virginia
"My weekly event is at a black owned restaurant, in Addison called cafe214dallas with COVID-19 social distancing orders in place, it is mandatory for you to reserve a table for entry. Don't wait until the last minute… https://t.co/RiErTMwrVl",Texas
"Somehow this baby once upon a time long ago reached 42 years of life today. There are many reasons this birthday doesn't feel the same or ""right"". The world is dealing with Covid-19, the… https://t.co/hfe2a1qPpZ",Illinois
COVID-19: Opportunities Will Abound Once Miles Driven Goes Back Up https://t.co/cx63YfS9v1 @bsbmagazine,California
Apple and Google have formed an unprecedented partnership to develop an exposure notification system to help combat the COVID-19 pandemic. It’s thoughtfully designed to help with contact tracing while ensuring the privacy of all who use it.  https://t.co/evYyVEBrh3,Florida
"Office building employers, building owners and managers, and building operations specialists can help protect workers from #COVID19. Here are some steps you can take to create a safe and healthy workplace and protect… https://t.co/WOSIoQEcVT",Maryland
"Would I ever consider working from home? 🏡

Right now with the Coronavirus crisis I am currently working mostly from home, using my work laptop over the cellular internet that is when I'm not at the library parking lot or Five Rivers using my persona...
https://t.co/UQEevtvNWv",New York
"Stores are opening but will consumers return? 
Experts are saying that one way fashion could recover from this mess post pandemic may involve ripping up nearly every old rule. 

~~~~~~~~~~~~~~~~~~~~~~

#covid19… https://t.co/7A27qz07zR",Georgia
Hello real coffee. My first in over three months! #lifereturns #starbucks #covid19 #coffee #simplepleasures #longbeach #signalhill @ Starbucks https://t.co/jWwGeYznTc,California
"With stay-at-home orders starting to gradually lift throughout parts of the country, data indicates homebuyers are jumping back into the market. After many families put their plans on hold due to the COVID-19… https://t.co/OQwk6fTubT",New Jersey
"Shelter in Place (Day 79).
#crisis #america #americanflag #blm #coronavirus #covid19 #covid_19 #usa #usa🇺🇸 #upsidedown #icantbreathe #justiceforgeorgefloyd #justice #shelterinplace #reopening #justiceforahmaud… https://t.co/BynWMRikc2",California
"#WeStillQuarantiningOverHere Want to add more fullness to your hair #Clipins is another alternative #youbookingornah @_blessed_hands_ ‼️ #coronavirus 
Make sure u don’t forget
Hair/Lashes/Facials done Book &amp; Shop… https://t.co/YOxs54QzIH",Texas
"fromtheheart_yogasurf Presents: 
Invoking The Divine Mother
FULL MOON KIRTAN 🌕 
Sacred Chant &amp; Music 
Southside of Casino on the beach 
Kirtan begins at 7:30pm 
Information: 
Friends, please follow all COVID… https://t.co/XTff6sTeCz",New Jersey
Help me my tattoo and piercing friends... when I got my hair cut before coronavirus a strand of curl wrapped around my cartilage piercing. I tried to get it off but I can’t get it to unscrew at all and I think it’s… https://t.co/gqAJADtNox,Florida
"Racial Discrimination in the Time of COVID.
https://t.co/jdMWHGfDyl @ Sacramento, California https://t.co/bIrhfDGsMM",California
The New Normal … Ain’t Going to Be Normal by Reggie McNeal  https://t.co/n3DTRDNXvF,New York
"It's been a while since we've posted.  Covid-19 screwed a lot of stuff up.  Well, it's time to shake the coronavirus off and get back on the trails.  Call, message or email to reserve your spot on June 27! @ League… https://t.co/tstNfCv2uO",Texas
Amazing place.  Angels among us. #covid #foofbank. Check out the Saturday event. Rocking Red Carpet 2020. We are playing at 645pm. @ Community Food Bank https://t.co/uwaWbnwnkk,Texas
"The pilgrim monument, which has recently been lit up red and blue all night to honor workers on the front lines of Covid, will remain dark for 9 nights; 1 night per minute of the end of #georgefloyd ‘s life.
.
This… https://t.co/QAdBHHymSM",Massachusetts
"It’s not about you. #masks #coronavirus #covid19 #facts truth #itsnotaboutyou @ Philadelphia, Pennsylvania https://t.co/A5iaW3s8I8",Pennsylvania
Corona CA Thu Jun 4th AM Forecast: TODAY Mostly Sunny Hi 93 TONIGHT Patchy Fog Lo 58,California
"Although the dust hasn’t settled on Covid yet, it’s so nice, almost more mentally than physically, to be able to visit the gym again. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#artofvisuals #fstopgear #crossroadskc… https://t.co/7KJw3q8DB1",Missouri
"Sign Up to Join Us on June 18th for Our Next OneBlood Drive from 12-6pm!

Donors will receive a Free T-Shirt, Covid-19 Antibody Test and Wellness Checkup.

Register at https://t.co/nF7xucWQ4N @ YMCA of the Palm Beaches https://t.co/gEF9lJdqyj",Florida
"Today’s COVID Kicks: adidas #deeruptrunner in Black and White colorway. Look for any light that you can bring into the world today, but don’t relax in your anti-racist fight. We’ll not just get through this. We will… https://t.co/IsoQmhI3PL",Washington
"""People in tents are bringing trash and rats into block between Gough and Brady. Covid or not this should not be allowed to fester like this."" (SOMA, D6) https://t.co/gjE4wfxvEY",
"https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Wednesday with the latest local news on the coronavirus pandemic. If you have a news tip or question, email https://t.co/f5s8mqISDK #atx #austin #all512",Texas
"Virus {HAIKU}

Which kills blacks faster?
Covid-19 or the hands 
Of a racist cop?

LeeLee Ain't Msbehavin 6.2.2020 @ Vallejo, California https://t.co/jYrpKS5Evh",California
"The travel industry is one of the major sectors that’s been hit extremely hard by the COVID-19 pandemic. Today, it’s hard to know how long it will take for summer travelers to be back in action and for the industry… https://t.co/CVLj8UAJL9",Arizona
Zoom Fatigue is a real phenomenon. Especially during Covid-19 and the global pandemic. Video chat is helping us stay employed and connected. But what makes it so tiring? dailymailtv and I explore some of the reasons… https://t.co/M4d46XJiLg,New York
"We had a little more money come in to award to artists who have lost work due to COVID-19. Please be aware that these funds go very quickly. To apply:
.
.
 https://t.co/nZZ26gGiug
.
.
#covide19 #pandemic #ATLarts… https://t.co/dLkwJEg6TG",Georgia
"You can’t tell, but I am smiling ear to ear with our first site tour since COVID brought the ACC to a screeching halt.  The show must go on! 
#WeAreVital #nmunited @ Albuquerque Convention Center https://t.co/1d5GZiulEg",New Mexico
I’m hosting @pechakuchasat 2nite online @ 7 pm. I’ve been doing a lot of hosting in these covid times. Tune in. Stay clean / positive viva @ The San Antonio River Walk https://t.co/xiKMjXS1SO,Texas
"It’s finally safe to go out now that I have my official witchtaint neck gaiter! #covid19 #coronavirus #safety @ Pittsfield, Massachusetts https://t.co/Jc4gOTtdk8",Massachusetts
"(Please share) TOMORROW! 
We are excited to partner with the @tcproj and roxburysunflowerproject_ to launch the Arts to Go initiative to help our youth create during the COVID-19 pandemic. 
The ""Arts to Go""… https://t.co/jSTaLFQSAc",Massachusetts
We are thrilled to be partnering with double_lantern to launch tools to help organizations combine public health understanding with innovation strategies to manage through the COVID-19 pandemic. Thank you to… https://t.co/quwc6ZFNSV,Georgia
"Calling all seasoned real estate investors: Despite #COVID19, ""#NoRatio"" loans (also known as ""#DSCR"" loans) are back!  Qualify based on the property's income, not your personal income.

#coronavirus #mortgagebroker #investmentproperty #refinance #cashout #realestateinvestor https://t.co/PxQPy9sseC",Florida
"Re-opening? We can help you! 👉🏼https://t.co/oLbyb9Wbo1 👈🏼 we are #COVID19 #certified 
☎️713-838-7999 #Houston #HTX #CorporateCaterers #foodiesofinstagram #houstontxfood @ Houston, Texas https://t.co/FyjqWYryjA",Texas
"He made it and overcame all the challenges COVID put in his way. Off to 7th grade, stronger, wiser, and smarter! Thank you nsu_universityschool uschoolmiddle and all the teachers and… https://t.co/ROVFd7zY4b",Florida
We will not be doing outdoor dining until next Wednesday. Thank you for the interest but we need to make sure everything is up to the standard necessary to prevent the spread of Covid. Takeout begins at 4 today so… https://t.co/yI68FkZwyU,New York
We are VERY GRATEFUL for the work this week! This has been our busiest week since the start of Covid-19. Thank you to all the residences and business’s that chose us to complete their roof work this week!… https://t.co/T4MpSSGYGF,Texas
Covid Conscious entertaining tips. Now that we can invite folks into our homes in small groups we are entertaining again but taking baby steps to be safe. Rather than players of meats and cheeses and veggies with… https://t.co/R3alC48jkU,Georgia
"My #powerchi at the @AgapeISC retreats will resume once Covid season is over!! BUT in the meantime I am continuing my class from my Loving Room!! 

JOIN ME at 10am PST for Day 64 of #takeabreath and #shuttheworryup… https://t.co/kEMmZxIfYt",California
"Covid zoom call look for the day!!!! @ Mount Pleasant, South Carolina https://t.co/BfBP7rKASf",South Carolina
So sad to see #covid19 ruin #Summer2020 in so many ways ... some of my favorite memories are of @jessmeiller hate to see so many things being cancelled ... this word is changing everything… https://t.co/Ne425cEOLk,Wisconsin
Needed to get out this morning to clear my head from all the #badnews from #covid19 and #potus thankful to those who care #blacklivesmatter saw the #american #flag  on my #powerwalking  among #flowers a #sign  of… https://t.co/fdGGI7ywAh,Massachusetts
"Have these people seen our public transportation systems in the US?

I doubt there’s enough intracity, much less intrastate, buses in the country to transport 6,000 people anywhere.

And what bus company is gonna take that commission lmao https://t.co/1MRjFG8PPw",Arizona
One of our favorite parks now has this incredible tribute.  #essentialworkers #nycparks #queensny @ Flushing Meadows - Corona Park https://t.co/pxxzy7lT80,New York
"Re-opening? We can help you! 👉🏼  https://t.co/oLbyb9Wbo1 👈🏼 We are #Covid 19 #certified 
☎️713-838-7999 #Houston #houstonfoodie #foodie #houstontakeout @ Houston, Texas https://t.co/oZrdezks7S",Texas
"Alright everybody. Registration is officially closed! This weekend is going to be a great online seminar! Thank you for your support. We will announce the next Seminar Shortly. 

Due to COVID 19 concerns, there is… https://t.co/reVjr90iud",New York
"After all these covid b.s. is over who's down @ West Hollywood, California https://t.co/Z8bezjKALD",California
"#COVID19 hasn’t stopped our #TeamWalker student Ariana! While in quarantine, Ariana and her mom started their own #smallbusiness, Charm Me Out. They hand-craft lip gloss and charm bracelets! Check them out at… https://t.co/ZWuMDuZQSA",New Jersey
"How Charmyra E Fleming a romance novelist, dealing with COVID, and Worries of Being a Black Mother in America  https://t.co/KZXl2qSHYz",New York
Gallatin County adds 8 new COVID-19 cases https://t.co/BGQsqPirgi,Montana
"📲 So IG done came up with some new bullshit to censor ppl telling the truth about the coronavirus hoax, don't be surprised when my posts stop showing up on ya timeline @ Amerikkka https://t.co/VoRYwzXFhM",Georgia
"Let us help you reopen with our new custom hand sanitizer stations! We can print any logo, image or text with or new UV printer. Contact Hankscraft AJS today! #taphandle #handsanitizer  #covid19 @ Hankscraft AJS https://t.co/p7jCwVgCIL",Wisconsin
"Mom and dad are celebrating 65 years of marriage. (Due to their living situation, and Covid-19, this is the best we can do to celebrate.)
They have been an amazing example of love and… https://t.co/ThSTFq9LcB",Oklahoma
Hello highlights and goodbye #covid19 roots! @ Joule Salon https://t.co/dVufSISz5w,North Carolina
When Covid has really cut into “leg day” 💪🏼 @ The Pooch Pitt https://t.co/bfSReadq3x,Pennsylvania
"Bloomfield Pulse Condolences to all of the families 

Essex County Coronavirus Cases
Updated: Thursday, June 4, 2020

• Social distancing, hand hygiene, and other steps to prevent infection must be followed at all… https://t.co/Wwmx0HPZV1",New Jersey
"The Springville Museum of Art had to cancel the Spring Salon due to the coronavirus outbreak. In its place, we have decided to exhibit some of our staff member’s favorite artworks from the Museum’s Permanent… https://t.co/l648rlcyXO",Utah
"This year has been so horrific, that even the turtles can’t take it anymore. 
#2020 #covid19 #pandemic #protests #unemployment #cripplingdepression #turtle #turtlesofinstagram #letthisyearendalready @… https://t.co/JwxAz2bZNy",Maryland
