tweet,location
What do you wanna bet their boss refused to let them take off sick? #beenthere https://t.co/tQlqVxJR1j,Oklahoma
We got you covered!  Protecting our nurses and staff!  #ampstaffingnetwork #covid19 #rn #lvn #cna #nursingregistry @ AMP Staffing Network https://t.co/Kis9WRIpr9,California
"Let's go on bicycles &amp; enjoy the #VegasStrip
#Vegas during #Covid19 @ Las Vegas Strip https://t.co/wzZ9V2riaG",Nevada
"Let me get in on this #TikTok #fun

#Boredaf #inthehouse #TIEbyKidist #covid19 @ Washington D.C. https://t.co/Jm6NND85gx",District of Columbia
"Being in quarterentine has forced us to do beautiful things together. We've been enjoying family and nature. Can't get any better!

#covid19 #quarentine #lifeisprecious #breathe #nature #family #staytogether @ Lone… https://t.co/1jHNCHrbeR",Massachusetts
"Missing Minnesota and driving my beautiful car coz of Corona 🙇🏻‍♀️
This is Frozen Medicine Lake.. Actual lake which freeze 🥶 in the winters so much so that you can drive cars over it.. 
I made many of my dance… https://t.co/OXc00IRgRG",Minnesota
"Here’s a look back on one week in #Chicago... and please try to tell my generation we have nothing to worry about... 

.

.

.

#chicago #chicagogram #covid19 #covid_19 #power #searstower #willistower #southloop… https://t.co/TUe96ZF6dL",Illinois
Day 63 of COVID Days Of Gratitude : I don’t know about you the but days are flowing into one another.... and the lbs are sticking to one another too 😆🤷‍♀️ so getting out and walking about #lakebalboa helps both... I… https://t.co/jAd0q9FXHl,California
We should have been in Hawaii racing this weekend in the Molokai crossing. This was 37years ago and look at the time!!!We also started about 1-1.5km further away. Few reasons we are not there #Covid19 and #cancer… https://t.co/u8eOUABJvx,Hawaii
"I recieved my mail in ballot today. I am not playing around people. If I don't have to go outside, I ain't. COVID-19, you win, for I do not have any fight left in me. @ Philadelphia,… https://t.co/6aVWr2Azdk",Pennsylvania
Paying homage to the greatness of @philipbaileyewf &amp; @PhilCollinsFeed #EasyLover with @jaygoreguitar @ttchadtt norikojazz and leland.sklar &amp; possible special guests for a youtube #covid19 streaming video! 場所: Los… https://t.co/qUBKYaDtsv,California
"Fuck lockdown, quarantine, covid-19 or whatever. RISE UP! @ Richmond, Virginia https://t.co/Vb2VYDn9DQ",Virginia
Lick Covid-19 @ Sante Fe Art Walk https://t.co/gj0PHQRFLN,Colorado
"Despite a recent uptick in coronavirus outbreaks, my friend Yer has still decided to move to South Korea for employment opportunities. 
Thank You for sharing your story. I find it courageous that you are willing to… https://t.co/imIxnFq1fL",California
Corona Fighters in the building 😂😂😂 @ Your Father's House https://t.co/C3MM80HmLO,North Carolina
"My Covid Boyfriend 🐻 @ Alexandria, Virginia https://t.co/qwoGxnQibj",Virginia
"https://t.co/q1bIRBjDj8 AUSTIN (https://t.co/DlNT3RJiNK) -- Texas Gov. Greg Abbott has removed air travel restrictions related to the coronavirus pandemic, his office announced Thursday afternoon.Air travelers entering the state from https://t.co/UkbOh1LOEG #atx #austin #all512",Texas
You didnt know I was an extra in Chase Ray's cover of the Tiger King's music video? What are you some kinda dweeb??  #highlyproductive #highlyproductivefilms #covid_19 #fuckcovid19 #coronavirus #fuckcoronavirus… https://t.co/iOvER2n1nS,Colorado
"Georgetown coach, Knicks legend Patrick Ewing in hospital with coronavirus https://t.co/PGQePZQBYl https://t.co/QqTxn1p24R",New York
"🎸🎼  ONE GUITARIST'S DAY IN QUARANTINE: Have you ever wondered what a day of a guitarist during Covid 19 looks like? Look no further... Smile, be safe and don't forget to share! :)))
🎼😀
*
*
*
*
#🎸 #classical… https://t.co/YcNzuFkOsD",California
https://t.co/q1bIRBjDj8 Capital Metro is closely monitoring data to determine how and where to ramp up transit service that was cut back because of the coronavirus pandemic. Some https://t.co/uH8MWpnC6M #atx #austin #all512,Texas
"This corona shaa 🙇🏾‍♂️ @ Corona, California https://t.co/B7ocRu4Mjp",California
"Day 126🙇🏾‍♂️ @ Corona, California https://t.co/uIC0fSEnND",California
"Looks like we’re almost through this thing.  
Covid, Venus in retrograde...
Feel free to make an appointment for a Tarot Reading.  
Gain a bit of perspective and prepare for what’s next for you!

Readings by Phone,… https://t.co/zJ3CsOTcBS",New York
Is Your Cellphone a Trojan Horse for the Coronavirus? https://t.co/QQO5ne5EQ5 https://t.co/GwvpCCqk2t,California
Interim Guidance for RMNCH services in COVID 19 Pandemic https://t.co/ma103cAbpb,Oregon
COVID-19’s impact on children’s mentality https://t.co/faZlnSPl63,Oregon
New Location!  Outdoor venue on the water! Covid 19 compliant.  Limited outdoor seating.  Tickets will be sold only online starting on June 1.  Don’t miss out competitors!!  Once in a lifetime experience 😊 Details… https://t.co/4BGkqPoVg5,Florida
"STAN' FOR SMALL BIZ

Every Saturday is #smallbusinesssaturday @thenourishspot , especially duing #covid19 !! 

Most of us don’t pay it much thought, but small businesses really do help keep the economy stable.

So… https://t.co/6tFf4NoxIG",New York
https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Friday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/pQnJjtWqGw #atx #austin #all512,Texas
"Enjoy your MEMORIAL DAY WEEKEND however, STAY SAFE THIS WEEKEND..... Know how #COVID-19 spreads.....Wash your hands often.....Put distance between yourself and other people outside of your home....Cover your mouth… https://t.co/oVHl31Axhy",Georgia
"#meditation 
#poem
#sonnet
#meditationsonnet
#meditationpoem 
#covid19
#covid19sonnet
#covid19poem
#distancelearning
#grading
#anxiety @ 48Th Avenue Stairs https://t.co/YX37Ckp2On",New York
"I've been really working hard during this #Covid19 #Outbreak. Out of the 65 days of #Quarantine in #Maryland, I've worked 60 days. I come into contact with a lot of People on a Daily basis. The fear I have most is… https://t.co/rfpX6u71fV",Maryland
"Last day of the huge bush on my face...and I’m not speaking to that time in high school! Drag is coming, I hope ur ready. #coronavirus #dragincrisis #sheworkshardforthemoney #gaydaddy #beardedgay #heygirlhey… https://t.co/2NAtkdxU6L",New York
"Maybe she’s born with it, maybe it’s Covid-19. (If you didn’t sing that in your head, don’t like this photo) @ Miami, Florida https://t.co/KwV6rPPqJt",Florida
"The long weekend is here! 🤩
#goodmorning #fortlauderdale #morning #icedcoffee #southflorida #florida #may #spring #beach #sun #quarantine #wakeup #memorialday #amazing #beautiful #stayhome #pool #covid19 #photooftheday #coronavirus #saturday #igers #memorialdayweekend https://t.co/K4zjgVCYlj",Florida
"THANK YOU!!

As we enter into the reopening and, hopefully, final phase of the Covid-19 Pandemic, I wanted to take a moment to express my appreciation to our Restaurant Partners for their generosity in support of… https://t.co/EjMOhbEFZ1",Pennsylvania
"You are not alone!
.
.
.
#nypl #library #publiclibrary #nycpubliclibrary #fifthavenue #5thavenue #fifthavenue #coronavirus #corona #virus #isolation #COVID19 #emptystreets #emptynyc #nycshutdown #quarantine… https://t.co/NlCyF6DB4o",New York
"•
•
Another Happy Buyer ✅
•
We searched high, we searched low! This unique property was listed and received a ton of Pre-Covid activity. We submitted our offer and were actually outbid by some silly buyers who… https://t.co/hQTIIUSCJt",New Jersey
"Another productive week. FDE Tier 1's Inbound @PrimaryArms ! 
#rookcustoms  #rook #primaryarmsonline  #primaryarms #spacemonkey #military #police #sswsd #saturday #covid #hawaii #honolulu #texas #edc #instagood @… https://t.co/nhkXgrbBcP",Hawaii
"We thought it was funny to post this now this is really 2020 events due to quarantine and covid 😩😩😩 @ Philadelphia, Pennsylvania https://t.co/GP0dyM2AKD",Pennsylvania
Guns N’ Roses slam President Trump with ‘Live N’ Let Die With COVID 45’ shirts - Yahoo Sports https://t.co/AaC4Hvm8YY https://t.co/A4A0T9dCyO,California
"STAN' FOR BLACK OWNED SMALL BIZ

Every Saturday is #blackownedsmallbusinesssaturday @thenourishspot , especially duing #covid19 !! 

Most of us don’t pay it much thought, but small businesses really do help keep the… https://t.co/aF3btU2stB",New York
"ITS GO TIME 😳🦍💨💨🙈🥶🤕🤢🤮 AND HIS MAME IS COVID 🤕🤒😷 #ROCKBOYLIFE #NEWPROJECT #rockboymotorcycles #rockboybaggers #rockboychoppers #rockboyredefined #COCKYBAGGERS #KINGKONGISCOMING @ Brooklyn, New York https://t.co/pubSaiSsg8",New York
"Good Morning. During the current Coronavirus (COVID-19) outbreak, the Township of Ocean Historical Museum will be closed.  We are currently closed through Saturday, June 6, 2020.  Please continue to check with us to see if that date has changed. https://t.co/EhhAXnxucc https://t.co/3vbCdPwZCN",New Jersey
Corona NY Sat May 23rd AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
"Kicked off Memorial Day Weekend with 36 minutes of running in my first leg of 3 in Miles for Meals, a 24-hour virtual relay to benefit local organizations impacted by Covid-19. Our next runner is out for a double 36… https://t.co/RKAUe63Oxu",Maryland
"How to Practice Social Distancing Without Feeling Isolated...

https://t.co/FwUVkOcpzV #Health #SocialDistancing #PublicHealth #COVID19 #Coronavirus #SARSCoV2 #WFH #WorkingFromHome #WorkFromHome #QuarantineLife #Quarantine #StayAtHome #StayIn #StayInside #StayingIn #StayHealthy",District of Columbia
"I am honored to partner with thejoshuastukesfoundation and @ATLFireRescue for the COVID-19 community outreach today, May 23, 2020 9:30am-until supplies are gone. Kickoff location, 2664 Donald Lee Hollowell Parkway,… https://t.co/OB3HpadDE3",Georgia
"It's the weekend!

.
.
.
#boudoir #naturalbeauty #lingeriemodel #boudoirmodelpose #boudoirphotoshoot #boudoirphotography #laurenvex #dallasmodel #digitalxtcstudios #countrygirl #bedroom #blondehair #blonde #corona… https://t.co/FLOpoflPJH",Texas
"Beach time.....

#lidobeach #suntideislandbeachclub #sunset #sarasota #kwislandlifejuliesnyder #thecoffeygroupfinehomesinternational #juliesellssarasota #sarasotarealestate #livingthedream #beach #covid19 @ Lido… https://t.co/A6YBJtjhjx",Florida
"I’m honored to be moderating this awesome line up of speakers.  Be sure to register at https://t.co/n0tMICU5GG for Dim Sum Dialogues:  Addressing the Impact of COVID-19 Racism in the Creative Community #dimsumdialogues @ Chicago,… https://t.co/8CP1V9XJde",Illinois
OMG @NBC @NBC6 @Lin_Manuel  Look for these students on You Tube! View #InTheHeights 1.1k on Facebook live! These students overcame the #COVID19 #pandemic to make this! #Broadway on Zoom!… https://t.co/u2nLoZ484G,Florida
"COVID in the Rain. #marmot #originusa #jockopodcast @ Tallmadge, Ohio https://t.co/o40flWmM3d",Ohio
"STEP TWO: go check out the @THATalicialeigh podcast Episode 34 with @alicialauren aleigh_thatsme 

.. where ya girl breaks down all things about Covid, why small events are gold and how to get started!… https://t.co/gHscG6szEX",Idaho
"Went #postal
#postcards
#covid19 
#covid19postcards 
#artcards
#mask
#unisphere @ 48Th Avenue Stairs https://t.co/Z55npkP11v",New York
GIT(GOD I TRUST) RIGHT ALL DAY EVERYDAY 🙏☝️🇺🇸#GITRIGHT #GODITRUST #GODSSOLDIERS #PSALM23 #BLESSED #JESUS #JESUSTRONG #JESUSISMYSUPERHERO #amjoy #athlete #athletesvscancer #mma #coronavirus #whittier #losangeles… https://t.co/BNiu96qMZc,California
"https://t.co/h26JvO8nKW poster. Who wants one? 

#Covid19 #PPE #Masks #NotImac @ BAHR Sports, LLC. https://t.co/iNHElfSbjY",California
#Trackers #Coronavirus #Tech Feeling overwhelmed by coronavirus info? These trackers can help. https://t.co/eIILX26Pw5 https://t.co/P3twJVoLan,Florida
CoVID killed the radio star #mediapa #everbodyshometown #media #mtv #stickerart @visitmediapa @ Tom’s Dim Sum https://t.co/4XLnfMzVQB,Pennsylvania
"Despite the delays , history is still being made. Don’t leave yourself or graduate out of the loop.  Schedule your cap and gown sessions while #covid-19 pricing is still available.… https://t.co/YOBwk1a0pF",Georgia
"About last night....we drop off gift cards for food, cell phones and supplies to people released during #COVID19 and then came home and put together more #PPE Kits to distribute today! I have been putting my kids to… https://t.co/bIfOZI3YXP",Kentucky
"I miss this terribly!!  Miss hanging out with friends at @houstondash games big time!!  Can Covid-19 just bugger off please?!  #DashTFOn #HoldItDown 
📸: camiprivett @ The Woodlands, Texas https://t.co/u4lGUPxd7s",Texas
"Hope you have a beautiful day everyone 🥰
.
.
#night #girls #video #happy #saturday #beautifulday #army #bts #may #indonesia #savetheplanet #stayhome #dirumahaja #lovemyself #staysafe #covid19 #2020 #batak #borubatak… https://t.co/131UwTxpZf",California
"🎉Did you know KGP offers video now?!🎉 Sweet @ma_hooker + @csatterfield2 were supposed to get married on May 16th. Unfortunately COVID19 had other plans, so we celebrated at their house! Can’t wait to celebrate y’all… https://t.co/HMSeQYmgmz",Tennessee
"Stay Safe, Covid-19 is real! Stay at home and sign up to https://t.co/cTbDAnNcZ6 to win your dream items, including brand new Pajero, TV, Iphone, Macbook, Shoprite gift card, generators, ACs, and so much more.… https://t.co/NWz8nIj5T8",Maryland
"In Haiti, during the corona virus outbreak, organizations and community leaders asked the population to wash hands. Some provided buckets and others provided gallons. We at the Vision Help Foundation, our board… https://t.co/qc68C99zN7",Missouri
"Who’s with me? Enjoy your weekend. 🐸 🤣😊💕💕 #saturday #happy #family  #smallbusiness .
.
.
.
.
.
#love #covid19 #sugarland #spraydontlay #sunlesstanning #spraytansolution #mystinitans #tanningsalon #Instagood… https://t.co/3XBZEnWNdu",Texas
"Please note: it may be very helpful to check out our website or social media postings before ordering.  👍🏻 Lots of info at: https://t.co/GKkotKPtDF 
ALSO: these Covid times are new to us all, PLEASE allow us time to… https://t.co/2UHyguPi07",Maine
This person should be in prison. https://t.co/5IplVClne7,Indiana
"Coronavirus 'does not spread easily' by touching surfaces or objects, CDC says. But it still 'may be possible.'
https://t.co/CEVTyXoVwr",New York
"Happy Saturday ...Food for. Thought 💕🌸⭐️ 

Repost @herbtheentspec
・・・
There’s an opportunity in every “problem”. As frustrating as the cancelations have been due to the Corona Virus, we’re trying to focus on how we… https://t.co/imOBGPGTTe",California
"Somewhere between still sleeping with a duvet cover &amp; dragging my AC unit out of storage.. 🥱🤔🥴
.
#queens #socialdistancing #quarantinelife #covid19
.
Currently googling ""all season"" comforters @ Astoria, New York https://t.co/tZ8qgdEsDm",New York
"These couples are social connecting while physically distancing. We need to use those terms as we emerge from COVID19. They are what’s we want more of. @ Cobble Hill, Brooklyn https://t.co/C64hXv4y5h",New York
"Friday May 22, 2020 Governor Phil Murphy signed Executive Order No. 148, increasing the limit on outdoor gatherings from 10 to 25 people.
Visit https://t.co/16Asptid44 for more info. #BelmarNJ #Covid #Covid19 @ Belmar, New… https://t.co/ptvftztlCJ",New Jersey
Just be safe people please ..... #Covid-19 #FolksStillDying @ The Safe Haven https://t.co/bH3HZdyX9C,New Jersey
Our 2nd shipment of Vera masks haven't arrived yet but will be here shortly.  We just got these fun masks in. 5% of net proceeds will be donated to Feeding America for COVID-19 Pandemic relief. Each mask includes… https://t.co/tILL2Ys2oK,Pennsylvania
"Thanks to @minnevangelist for this amazing home goods donation! This will help our housing team outfit folks who are moving from the streets to housing. #ThankYou

Interested in donating? Learn about our urgent needs at https://t.co/6BTFnLzXLP https://t.co/6Uzr7exTNy",Minnesota
"Tower closed due to covid-19 pandemic (@ Wellington Environmental Preserve at the Marjory Stoneman Douglas Everglades Habitat in Wellington, FL) https://t.co/6zOIkvCR42",Florida
"Beauty in Motion. 
#bassonthefly #bassfishing #fishing #thankful #covid19 #quarantine #Jesus #thankful #beauty #motion #catchandrelease #leviathanrods @ Texas https://t.co/7LuJTj6jVu",Texas
"A test of strength...

#covid_19 #covid19 #coronavirus #toxic #crazytown #staysafe #stayhealthy #healthy #awesome #attitude #surprisedface #syracuse #newyork #usa @ East Syracuse, New York https://t.co/EqWVJkVXBa",New York
"These are pics of about five different streets in our neighborhood leading to the high school where they are having Covid-19 testing today. Testing opens in five minutes, some of these were taken almost an hour ago.… https://t.co/WaR9PwHxqn",Virginia
"GUESS WHO’S BAAAAAACK????

Doors reopening 
Monday May 25th

BOOK NOW 🤘🏾⛽️💯

🎥 siandinero 

#TheGasStation #RecordingStudio #Professional #Quality #engineering #mixing #Mastering #Production #coronavirus… https://t.co/t0NRovuF7b",Nevada
"COVID UPDATE! 
Good News America - The Dutch Goose is OPEN for Take-Out!! 
.
Go see... well, ..Call Coco with your order and pickup is super easy on the parking lot side. 
Greg has done A… https://t.co/lLKdB6jZyS",California
"🙃 nobody wants to be me! I #owe everybody 🤣 My plan is to #covid19 off this 🌏 leave the new #distopian society with my mess 🤣 @ Blue Island, Illinois https://t.co/v1srTQKOvC",Illinois
"Do you want to see the inside of #homesforsale but do not want to go in persona because of #Covid19 

No problem, with the #KWApp you can do #VirtualTours see photos and get all the information on the homes for sale… https://t.co/kAPABrPVO9",Florida
Join us tonight as llqmusic  goes live on our Facebook from 6-7pm for our Covid Concert Series @ Mr. Henry's https://t.co/hwMLJhNOPH,District of Columbia
"Fun collage for #newsingle #sittinginmyroom in this video we founds lots of people #sitting in their room trying to make it thru this #covid19

@babybaked98 _darynapopach @kendallfuhrman @larenztate iamnialong… https://t.co/8Zwt5MFhdW",New York
"We’re taking steps to assure that our customers, our community, and our team are protected. We ensure adherence to all OSHA regulations, while also being known to abide by a particularly strict coronavirus… https://t.co/4a2NA0hCBw",Florida
"Since Memorial Day Weekend looks a little different this year, we want to help you have fun anyways with these stay-at-home activities! 🏠🇺🇸  #memorialday #homeomprovement #familytime #covid #funtime… https://t.co/t3WBiOtLEU",Ohio
Week 10 Covid-19. I finished a unfinished  project made of Quiltsmart named liberty. I started I’d 8 years ago I guess. ✅ Ken and I made seat covers from beach towels for our motorhome seats. They are a sweat seat in… https://t.co/ZEQMf8tG26,Utah
The end of social distancing?!?Why is the US generally so wildly cavalier when it comes to COVID-19? Especially religious groups like these young Hasidic women? But they are just one of many religious groups in this… https://t.co/4yLjxUs02L,New Jersey
"Sometimes the city is too much so you retreat to what feels natural.
.
.
.
.
.
.
.
.
.
.
.
#quarantine #sylentword #losangeles #city #nature #rejuvenation #health #happy #wherethewildthingsare #coronavirus @ Los… https://t.co/FeiWPV49FT",California
"La Liga can resume week of June 8 – Spanish Prime Minister

Spain’s Prime Minister Pedro Sanchez announced on Saturday that La Liga can resume from its coronavirus lockdown on the week of June 8. “The resumption of… https://t.co/QCYTO212Gu",Maryland
"The end of Ramadan is bittersweet for the African families, spending another year overshadowed by poverty, political unrest. Now the threat of COVID-19 throws yet another struggle onto people in desperate need of… https://t.co/cNjL9QWcTd",Alabama
"""Poo"" (Corona Heights, D8) https://t.co/8ge8LlxDer https://t.co/OH2N0lcAVJ",
"The founder of Noitavonne Launched the first of its kind, Privately Funded ""Crisis Response Task Force"" to take the fight against Covid on a regional tour, Lael Alexander and the Noitavonne TEAM Kicked off a massive… https://t.co/jz4Tj2Y4eI",Louisiana
"Want to get a free COVID-19 antibody test? Simply donate blood at any @my1blood location (the main one at Deerwood  is great) and they will include it. Plus, they are really low on blood… https://t.co/2EXpipHhQV",
"Symmetry
Digital mixed media art
.
Limited edition 1/10
100% of the profit of sales will be donated to the COVID-19 Emergency Relief Fund
.
.
.
.
.
.
#nyc #manhattan #snow #symmetry #magnumphotos #intercollective… https://t.co/mm3hWs2Vjy",New York
"COVID-19 – Statement(05/23/20220)

Most parents would be asking how we will be giving classes next the year 2020-2021 due to the risk of Covid-19.

The spiritual and physical health of all our catechetical team,… https://t.co/lAzlzrSq81",Florida
"Even worse; Covidiots!

#NewYorkTough #newyorkcity #newyorkstate #NYC 
#covid19 #coronavirus #pandemicshutdown #stayhomesavelives❤️ #washyourhands #wearamask😷 #SocialDistancing #staythefuckhome #Covidiots… https://t.co/me3D9nnTAg",New York
"Stay in your circles San Francisco! 

#staysafe #covid19 #dolorespark #circles #socialdistancing #hippo @ Dolores Park https://t.co/yRX5fD5kCw",California
That throwback sambal chicken #food #foodporn #foodphotography #foods #foodstagram #foodgasm #foodlover #foodpornshare #instafood #bonappetit #foodbeast #foodpic #foodpics #foodlove #houston #htx #hou #coronavirus… https://t.co/puo40Cosuk,Texas
Corona CA Sat May 23rd AM Forecast: TODAY Patchy Fog Hi 80 TONIGHT Mostly Clear Lo 54,California
"I just need yall #prayers this sh*t hitting Hard I love you Grandma 💖💖.... This 2 shall pass #fuckcorona 
..........................                               

#KingJayy #kingjayymusic #coronavirus @ Brunswick,… https://t.co/tJFYtkmm5p",Georgia
Burger time #food #foodporn #foodphotography #foods #foodstagram #foodgasm #foodlover #foodpornshare #instafood #bonappetit #foodbeast #foodpic #foodpics #foodlove #houston #htx #hou #coronavirus #houstontx #burger… https://t.co/4rz5guLF6I,Texas
"My wife, mrk1589 entered a @virtualstrides 5K race for #coronavirus relief. I was a little hesitant when she asked me if I wanted to join her. I got over my reluctance and we ran it this morning around the… https://t.co/Vcg4yxi0C3",Kansas
"Thank you, Google newsfeed. This is more like it. I forgive you for the muumuu/caftan algorithm debacle yesterday.
.

#yes #fitness #fitnesspizzainmymouth #quarantine #coronavirus #laughter @ Nighthawk, Colorado https://t.co/G4FoJWrgdw",Colorado
"*cough*klan*cough* 
Sorry, just a Biden20 cough, it’s not the Covid19, yet. 

🔥home🔥is🔥still🔥burning🔥
Our children trump your profits. 
#StayingSanders 
#ByAnyMeansBernie 
#DeclarationofIndependence
Fuck Around and… https://t.co/X0Ksccrisa",Minnesota
"#coronavirus #saferathome #dontbeadumbass #maskup @ Racine, Wisconsin https://t.co/105PtrMJag",Wisconsin
"✍🏾Sooooo, three years before the #COVID19 epidemic 🌎🦠 and most of the 🌎💫 being 🛑✋, causing us to go into Quarantine Season ☣️😷...this happened. 🎓📜😩🙌🏾🥰🥰🥰🥰🥰🥰🥰

#JCSU2017 💛💙🐂🎓
#JCSU 💛💙🐂

I won’t go into detail as these… https://t.co/YGHj6lfxh4",North Carolina
My snuggle Bunny Ms Shannelle still my baby girl couldn't be there because  of Corona but she did it. I'm super proud of her♥️💯 @ Buttanutt Productions https://t.co/1ZasyBv81v,Maryland
"#Resiliency improves by being #outside #exercising...especially now when #sunlight improves #vitaminD  preventing #flu #covid19 #depression. 
Complimentary consultation by former #UCLA #WorkStrongCoach for first 30… https://t.co/5CH2zPQox1",California
We are scouring the internet for amusing stories that happened during the Coronavirus. Hugabox found this on Twitter by Tara Walpert Levy....so funny. Check back for this very fun BLOG!! @ Hugabox Care Packages for… https://t.co/r2fV3coJJ8,Washington
"Chocolate, Oreos and Kit Kat?  😋🤤Like and follow @great_atlanta for all great things Atlanta!! #greatthingsatlanta #atlanta #covid_19 #covid19 #atl #atlantahairstylist #atlantatattooartist #atlantanails… https://t.co/Q7fpvTwYtV",Georgia
The CORONA TIMES are bringing out of people what we seldom like to admit. They bring out what we really are on the inside. Corona magnifies our personalities exponentially. The weak and the timid find themselves… https://t.co/zik8Z78xjz,Arizona
BBQ!!! From @hattiemariesbbq !! Follow @great_atlanta for all great things Atlanta!! #greatthingsatlanta #atlanta #covid_19 #covid19 #atl #atlantahairstylist #atlantatattooartist #atlantanails #atlantafalcons… https://t.co/DdNQMuLvQ8,Georgia
"Was just thinking that those Wolfsburg fans were pretty unemotional and unenthusiastic...
#bundesliga #COVID19 #soccer #itssportsatleastjustenjoyitdammit @ Mohegan Lake, New York https://t.co/IVLtgAolse",New York
We’ve got a WAVE of an announcement!🌊 WE’RE OPENED TODAY Saturday 5/23 through Monday 5/25!☀️ Be sure to visit https://t.co/2E9rBarRnC for our Safe-Splash Guidelines. @ Island H2O Live https://t.co/Tahd0O7y8R,Florida
"MI Gov Whitmer Has Some Explaining To Do: 20-Yr-Old Black Man With “Mental Issues” Who Brutally Beat 77-Yr-Old Veteran In Nursing Home, Was Moved To Nursing Facility After COVID Diagnosis https://t.co/xj9Qkme8xy https://t.co/vOteIDzDFF",Oregon
"On today’s episode of the Coronavirus Cooking Diaries lets talk about Spatchcock chicken. After some of you get your mind out of the gutter, you will realize that Spatchcocking is a technique by which you cut out the… https://t.co/xY4AoZ8OG0",New York
"First life, then a death, THEN the COVID-19 pandemonium kept me out of the saddle since December 2019. Felt good to leave it all on the studio floor this morning!
#lifetimefitnessmansfield… https://t.co/2oJGX1njrV",Texas
First cigar I have ever smoked in Ybor City is a Puro Placer by @KCcigars! #Yborcity #puroplacer @ King Corona Cigars and Cafe https://t.co/O5xWSJHrgs,Florida
"Tiny Planet Atlanta Hope

Thank you #Healthcare workers, #FirstResponders and #EssentialWorkers

#love ❤️ #hope.
.
.
.
#covid19 #CoronaVirus #stayhome

#tinyPlanet #miniGlobe #miniWorld #littleplanet #360photography… https://t.co/cO88qN5V1P",Georgia
