tweet,location
"Going the #social #distance 
#socialdistancing #lastweek #onourwalk #mask #quarantine #partialquarantine #quarantinelife #exercise #soccer #bacpack #grass #field #fence #son #family #otsegocounty #upstateny… https://t.co/OiC2Q1cJzK",New York
Craft services Covid 19 style #nomoregoodbyesmovie @ Residence Inn by Marriott Bryan College Station https://t.co/8Ac2VliZwM,Texas
"I #kindlymask so I can stay healthy. As a cancer patient my immune system is compromised, and I have to be extremely careful. I wear a mask so I don’t get Covid-19 which could impact my cancer treatments.  

I want… https://t.co/hBmfzhX7ID",Maryland
"How a Covid-19 Contact Tracer Spends Her Sundays: Kimberly Jocelyn is at her computer on the weekends, but she forces herself to take breaks for fresh air and video calls with friends. https://t.co/K390eXMCTI (vía NYtimes) https://t.co/6cjX5HFWul",New York
"Sleeping Outside in a Pandemic: Vulnerable Renters Face Evictions: As the coronavirus prevents people from going back to work and paying their rent, evictions have begun, often targeting vulnerable people such as unauthorized immigrants. https://t.co/Dmfd3cDbvI (vía NYtimes) https://t.co/WnR2wAyZzW",New York
"With Department Stores Disappearing, Malls Could Be Next: Brick-and-mortar retail was in the midst of seismic changes even before the pandemic. Analysts say as much as a quarter of America’s malls may close in the next five years. https://t.co/V2wA73pPQK (vía NYtimes) https://t.co/Obgu21iUPA",New York
On Going Through Family Papers During the Pandemic  https://t.co/HhPYgKgaTZ,New York
"Happy Sunday, Fun-day! 🌈

#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #july #summer #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #lauderdale #covid19 #photooftheday #coronavirus #sunday #igers #sundayfunday #laudy #photography https://t.co/27PkXWrq2u",Florida
"Perfect Cape Cod night for Independence Day fireworks! Beach fire pit with fireworks all around, good friends, social distancing, an absolute ten! Got Cape House? 508-367-8800 any time, every day. @ Long Beach,… https://t.co/tscGcsdCaE",Massachusetts
"Japanese supercomputer finds 30 existing drugs potentially effective to treat #COVID-19!

 https://t.co/EOSzXqscAX #Tech #BioTech #AI #MachineLearning #ML #DL #DeepLearning #Science #Data #DataScience #PublicHealth #Health #Medicine #MedicalScience #Coronavirus #COVID19",District of Columbia
"Lots of people who are recovering from the so-called corona virus seem to still have some form of troubles in the lung.. Because the lung is call the tender organ of the body, it can be damage by  any pathogens that… https://t.co/9YJOCLFIvI",Illinois
"Quarantine, Day 111; Atlantique during the day, fireworks at night #quarantine #day111 #fireworks #atlantique #fireisland #beach #happy4thofjuly #godblessamerica @ Atlantique Fire Island https://t.co/bFFA2vZsdy",New York
"My world, hoping this is a very short lived series (a bit surprising how many #abandoned #masks I’ve seen). #mask #coronavirus #covid #covid19 #sequester #coronaviruspandemic at east 69th street entrance to the Park… https://t.co/fJuv2nc1hq",New York
"2018 YAMAHA R6 🤭

🎯 Only 700 miles 
 
#TheRIDEisOnUS 
#SuperiorStreetPowersports 
#Yamaha #photooftheday #R6 #moto #superbike #speed #floridalife #Lifestyle #yamahamotorcycles #covid19 #likeforfollow #luxurylifestyle… https://t.co/6WOdpdrcqa",Florida
"Innovation in Color Guard Education.
We didn’t need a pandemic to push us into creating educational color guard content online, we’ve been doing it for ten years. Register for our virtual summer camp and see why we… https://t.co/yymlvrvnVp",Missouri
"Things are getting kind of wild again and, as I watch the COVID numbers rise in West Virginia, my anxiety also increases exponentially. I wonder if we’ll ever be able to let our dear friends and customers inside the… https://t.co/bCyX1pyoqS",West Virginia
"#Coronavirus in Shithole #TrumpsAmerica: Houston doctor says 'we're heading to pure hell' as ultra-deadly #COVID-19 cases spike AGAIN in the #StupidState of Texas…

 https://t.co/pKMofC4lXj #COVID19 #Coronavirus #CoronavirusSurge #CoronavirusSpike #StupidStates #PublicHealth",District of Columbia
"What are the CoVID stats in Michigan? Within seconds of stepping out of my gate I see dozens of people not wearing masks. Adults, children, toddlers. Are they travelers who are not from… https://t.co/H4Ma8ln1FQ",Michigan
Coronavirus Outbreak Hastens Technological Adaptation https://t.co/B0gYWjEnCs https://t.co/e4yKld5J3h,New York
A blessed perfect day for Adam &amp; Geminesse Cádiz. Beautiful &amp; flawless. The 1st COVID-19 wedding. Lorraine’s Flowers... “a thing of beauty.” #destinationweddings #love #elegant #weddingplanner #boda #amor #puertorico… https://t.co/LptIpaAOfU,
In between a global pandemic and several other national crisis I turned 24 🎈🎉 #july4 @ Brighton Beach https://t.co/89D9MgdcE2,New York
"Let’s tell it like it is: Our new Summer hours are really COVID hours.  We’ll close @ 5pm on weekdays for the rest of the summer &amp; continue to adjust as business increases.  Come into our sanitized store, for some… https://t.co/ilYIF5mvRN",Maryland
"Attending a Church service may look very different right now due to Covid-19, but one thing that remains the same is the excitement I feel each Sunday that I walk into this building, and that is from my conversation… https://t.co/2Ee2H8FPCr",Tennessee
Good morning from Judson Street. #poetshappydance #gappoetpix #gappoetsbigdig #gappoetsundayathome #covid19 @ Westcott Nation https://t.co/h8Tm225NZL,New York
Corona NY Sun Jul 5th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
All the beauty just keeps shaking me... (lyric by @AmyRay ) tpcsawgrass #stadiumcourse #verandahview #golfgeek #brunchshift #socialdistancing #keepingsafe #headupheartfull #theluckiestgirl @ The Clubhouse At Tpc… https://t.co/fmHZ3YzUNN,Florida
MSU plans Move-In Week to thwart pandemic https://t.co/KZpHTnOZ7E,Montana
"Picking up 👩 from work. Then heading to ⛪. (@ AFC - Comstock Home - Becon Specialized Living Services in Comstock, MI) https://t.co/dNwtVYchNk",Michigan
This is how you still celebrate #July4th together while practicing social distancing.. @babycry00 look @ us doin life right and shiiiittttt! 🤣 #ILoveUs #2020belike #lifereallybelikethat #socialdistancing… https://t.co/dwubGiSZT6,Texas
"Texas reported 8,258 new coronavirus cases on Saturday, setting a record for the second time this week and bringing its total number of cases to 191,790. 

The state also reported 33 additional deaths linked to… https://t.co/4bHxz2lxHc",Texas
On my way to Oklahoma! First covid flying since March! @ Los Angeles International Airport https://t.co/zP82s3GewC,California
"2 things I learned during the #covid19 #stayhome lockdown
1) #Pennsylvania has native oranges! Sadly they’re bitter &amp; have finger sized spikes (might make a good weapon)
2) inaturalistorg is incredible &amp; addictive @… https://t.co/tJvM8E8quO",Pennsylvania
"Photo in Germany newspaper : Coney Island beach (New York) 

New York has long been the center of the corona pandemic in the United States.
In the meantime, the metropolis is in a better position, so the next phase… https://t.co/CMRuBu9JRy",New York
"Love movies
#RockyBalboa
One of my favorite characters 

Good coaching during COVID

“It ain’t about how hard ya hit; it’s about how hard you can get hit and keep moving forward. How much you can take and keep… https://t.co/G2cbgolVPB",Georgia
"Good morning!  In response to the rising number of Covid-19 infections in our city, we have decided to temporarily modify our service.   We’ve decided to remove Saturday from our hours until further notice, in order… https://t.co/dw6iIpt9so",Texas
"After hitting pause back in March due to Covid-19 we’re now back up and running. The 80th Recruit Class starts today, good luck to everyone. #ISP80th @ Indiana Law Enforcement Academy https://t.co/KAv6YY8St7",Indiana
Last day of social distancing Up North. It's been a warm one but glad to have this slice of heaven. #UpNorth #PureMichigan #CottageLife #FamilyCabin #LakeLife #HappyPlace @ Camp Haza Witka https://t.co/unwoD9XFpv,Michigan
"Early morning walk around the block a break from the city - #socialdistancing at its best #wildflowers @ Monroeville, New Jersey https://t.co/Lr3HDFny5a",New Jersey
"Spending July 4 with my love!
.
I hope everyone had a safe weekend 🇺🇸 
.
#Covid ruined our plans, but we make the best of it as always.
.
We have been working very hard on our house with this time off. 
.
The new… https://t.co/RhGvhAej63",Pennsylvania
"Year 3 of forever with my best friend! While our plans may have changed from being on the beach in Block Island to playing video games at home, pregnant, during a pandemic...my favorite place is always with you. ❤️… https://t.co/mM3pSfhU0M",Connecticut
Wow… beyond selfish and reckless https://t.co/DpEJgnjuAY,Indiana
"Happy 4th of July !  The Grand Finale last night , Full Moon was gorgeous underneath the Fireworks! #july4th #fireworks #covid19 #2020 #dawnhoppek9 @ Daytona Beach, Florida https://t.co/TtFzXTnllE",Florida
"Through Glass is a sound poem made from the sounds of Chattanooga's own Glass Farms neighborhood during the time of Covid. Basketball games and passing cars, broken bottles and bird calls. Formed on Glass Street,… https://t.co/KBt9ON4uwS",Tennessee
"Red, white, and blue for this weekend! I know I am a day late... but this pandemic has all my days mixed up. I hope everyone had a safe and joyful night. Wishes for a restful and rejuvenating Sunday. Xoxo!… https://t.co/nEQlAVdiJM",Texas
"#phase3, #socialdistancing,#church,#sundays,#newyorkcity @ Holy Cross Church (New York City) https://t.co/DFS9vpnfR6",New York
"Grand Prairie Texas location is 🔥🔥🔥🔥
Always Taking New Clients ✂️✂️
Covid-19 

https://t.co/Sxup6wJXTt 

#shorthairguru #texasgirl #beastmode #blessedhands #godisgood #mobhair #cutlife #launchpad #godfavorsme… https://t.co/tY9g5hiGSk",Texas
"Order online @Hallmark.com you may pick up in store or free shipping available!!
.
Or reserve the entire shop for you and your loved ones with food and refreshments provided and an anti-Covid-19 kit for all… https://t.co/waN4ZLrl1V",New York
"Seashore Trolley Museum turns 81 today! Celebrate with us with Whoopie pies, included in admission while supplies last! We are open 10AM-5PM; review our COVID-19 policies and purchase tickets in advance of your visit… https://t.co/JbgpERFPBR",Maine
Some photos of our 4th of July celebration with dear family and friends (should have taken more photos). Pine lakes did a beautiful job to incorporate outdoor fun with social distancing… https://t.co/uHfs04o1b4,North Carolina
"Bill Gates blames #Democracy-killing #FakeNews-spreading #SocialMedia platforms for #COVID-19 ultra-deadly spread in U.S.

…and he's not being hyperbolic.

 https://t.co/6vq9i2GEcB #COVID19 #Coronavirus #CoronavirusSurge #Infections #Pandemic #TrumpVirus #TrumpDeathCult",District of Columbia
