tweet,location
YOU DONT’T HAVE TO WAIT LONG!🙌 Our processing times are down to 72 hours!💪 Meaning you will get your order sooner than later!😉 Use our Wombo Combo and Coupon Codes to save even more!🤣😘❤️#airsoft #airsoftgi #covid19… https://t.co/vTQlJQCLk9,California
"restore_loehmannsplaza ❌ @gregvaughn23 ❌ @garibaldiarts ❌ @iamfitmiss COVID-19 GIVEBACK TO FIRST RESPONDERS⁣
[SACRAMENTO, CA, APRIL 2020] - ⁣
In collaboration with Restore Sacramento, Vaughn’s Valley Foundation… https://t.co/IotOBPSt1R",California
"Cant escape The Tiger
#codclipsdaily #codmw #codwarzone #codwarzoneclips #codwarzonebr #plunder #crunkaintdead #crunkaintdeadchallenge #gamer #xbox #ps4 #pcgami g #coronavirus #neimanmarcus #walmart #fallout76ps4… https://t.co/T7XpDpCNEf",California
"✨Instagram Contest Alert✨
Are you a healthcare professional who is planning a wedding?
Did your wedding get postponed or cancelled due to COVID-19?
Do you live in Illinois &amp; are 21+?
Do you love Prosecco🥂?!

Bariano… https://t.co/iEZailmhQV",Illinois
"#papamonjemusic
COVID chronicles continue
What day is it again? @ Rockville, Maryland https://t.co/guEO7gvLVB",Maryland
Attending an Executive Management Meeting at the Osceola County Emergency Operation Center. We will be discussing new updates on COVID-19 (Coronavirus). We now have 410 confirmed cases in Osceola County. Please see… https://t.co/54y5mkrpPP,Florida
Make America Corona Free,Tennessee
"You made it through another week and we’re so proud of you. What have you done differently during this quarantine that you will continue to do after? 🤔
.
.
.
#covid #quarantine #tested #weakness #strength #goal… https://t.co/Nk0BjxUXjD",Arizona
"Here are the latest #covid19 reports in Louisiana with 24,523 cases, and 518 cases in Ouachita parish. Make sure to follow all CDC guidelines and maintain social distancing and we can beat this pandemic! For more… https://t.co/NaZxpre1bA",Louisiana
"Lovely friends! If anyone thinks these ideas have merit please SHARE THIS POST. Given the Coronavirus pandemic, the airline industry needs to hear this. 

THE WAY AIR TRAVEL SHOULD BE! 

1. Every airline must remove… https://t.co/RY1BRRzIZx",California
"COVID-19 sucks! It shut down the Vegas attractions and I wanted to see the Love show at the Mirage... @ Las Vegas, Nevada https://t.co/JjtSukyMQ8",Nevada
"Link in the Bio for Full Eps.: 
https://t.co/mLfFMXT0my 
SUBSCRIBE, LIKE, SHARE, COMMENT 
#podcast
#zmbsqd 
#zombieapocalypse
@glennericnelson
@glennericnelson
#comics 
#quarantine 
#nvrdun
#isolation 
#corona… https://t.co/9hy86wPncE",Maryland
"#COVID19 #EconomicStimulus  2020 #StimulusCheck 
Timeline: April - Sept depending on filing/SSA status, payment method, &amp; earnings @ The United States of America https://t.co/zsUW1rtDU6",Missouri
"Chronic Disease Coalition

@ChronicRights

An op-ed by 

@AmDiabetesAssn

, 

american_heart

and 

@AmericanCancer

asks our elected officials for a special #ACA enrollment period during the #COVID-19 pandemic so… https://t.co/6p4WgiM7rn",Indiana
"Decorate your walls while helping those affected by COVID-19.  

VISIT:

https://t.co/is5KMoA5lW

  #prolabnj #thebestlabintheworld
#teamprolab4ever
#… https://t.co/hyqDanimue",New Jersey
"Dr. Green 💚 👍🏻 

Happy #420 y’all.  Stay safe and let’s burn one up.  Ima be laced in this custom green unit all day 😉😝🤣 

#customwig #greenhair #hippie #fourtwenty #420 #coronavirus #hairbydavedscissorhands… https://t.co/Jt2OzvnvdE",California
"Decorate your walls with photographs from some very talented photographers AND help those affected by COVID-19

@kohldonnelly 

 #prolabnj #thebestlabintheworld
#teamprolab4ever
#… https://t.co/O6DwF0ZuMB",New Jersey
"NO NEW FRIENDS 
🦠
🦠
🦠
🦠
🦠
“ e popchi nan “ suggested by quinnking.creative 

⚠️ #toxic #viral #virus #Rona #Curacao #Socialdistancecollab #pandemic #covid #createathome #corona #Coronavirus #Curaçao #Curacao #korsou… https://t.co/VO3jWDyym5",Florida
"Sign of the times...doctor’s appointment (non covid related) with triage beforehand walking in the door! @ Cave Creek, Arizona https://t.co/jzT4XnV7Il",Arizona
"County health officials address policy changes, myths surrounding coronavirus — Jeffrey Ritchey, RS, director of environmental health for the Wyandot County Health Department and Valerie Schalk Valerie Schalk, RN,… https://t.co/oCuf6W3Ekg",Ohio
"When Corona Virus gets you and God worrying more about Trump!!!😩😂 #QuarantineLife #TikTokStar #tiktokidol #Comedy
Enjoy!!! @ Back In South Philly https://t.co/yduAye0ncV",Pennsylvania
"My wife and kids strike again with chalk art. COVID-19 may slow us, but won’t stop us! 💪 We’ll be cheering on the runners in September at Mile 10. 🤘 #WeAreMightyMA #bostonmarathon #mile10 #natick @ Natick, Massachusetts https://t.co/2osvDSj6P2",Massachusetts
