tweet,location
4th of July table decor theme Red White Blue and Tiki too! ❤️🌴 #tradition #4thofjuly #4thofjulydecor #tradersams #club33 #tiki #quarantine #tikiquarantine #ladieswhotiki #tikibar #goawaycovid19 #tradersams #home… https://t.co/iuuBpoLv3D,California
"Well, it was a hot day in the spring. how are you holding up? Sending me what’s your daily life these days. #covid19 #newnormal ? Or #notnormal ? I just wish we can figure this out very soon #together #health is… https://t.co/U8JlHdFpqz",California
"Everyone should just eat right and excercise forr a strong mind and body.
Keep your immune system strong to protect yourself from COVID-19. 
COVID19 IS THE TITTLE OF MY NEW RAP SONG AVAILABLE NOW ON SPOTIFY. 
SEE… https://t.co/yiOm1P6Cz2",New Jersey
"No shade to Burns but this is the fight the fans wanted!  Hopefully they stay  #covid19 free.  🤞🏾 @ San Diego, California https://t.co/Z4ddY8aBYD",California
"💔😢 #restinpeacenickcordero #wearamask #coronavirus #covid19 @ San Diego, California https://t.co/D19XZrkr2v",California
"Jackie's Journey ""The Trials of Covid-19!""  https://t.co/Wz7rfC2W9i",California
"Rice &amp; Beans 💋
.
.
A warm food hug when shit is getting crazy outside in the Covid world! 
.
.
Green olives|Black beans|Peas
Mushrooms| Spicy sausage|Spinach❤️🔥
.
.
I’m going to load it with @cholulahotsauce because… https://t.co/rZfVO8Rubu",Illinois
"'Big Brother' Season 22 Will Feature All-Star Cast, Happening Despite Coronavirus https://t.co/dMmUreXq6e (vía TMZ)",California
Week 9  https://t.co/0CS9ExLVyO,New York
"We got these cute lil sauces at work cuz #covid19 so I just HAD to turn them into earrings. I'll be commissioning these to help pay for school. 

They're purely aesthetic. 

Link for Etsy in bio!

PS: Please don't… https://t.co/Zt3q5J30xd",Texas
"LISTEN UP, ANTI-MASKERS: REAL TALK #COVID19 #coronavirus #SARSCoV2 #fitness #lawyer #fitlawyer #fitspo #igfit #igfitness #bodybuilding #wellness #health #fitfam #Dallas #mydtd #downtowndallas #UptownDallas… https://t.co/ElMwO8geg6",Texas
"@SFdirewolf Sixty percent of this list are individual 🇺🇸 states or a population of 🇺🇸's indigenous. 

Only 40% are individual entire nations. 

(#Virginia &amp; #NorthCarolina are included for my own comparison) 

#COVID19 #coronavirus https://t.co/ZYbqUlMmsd",Virginia
"This is my momma. Her name is Debra Garza. She’ll be 60 years old come this September. She suffers from horrible rheumatoid arthritis, and asthma. Last month she tested positive for COVID… https://t.co/Wh5WAiTFfa",Texas
"@mehdirhasan @CitizenKayS @citizenkays: Not at all to minimize what's happening with the spikes in TX or FL, etc but I put this list together yesterday and the results were 👀.

I listed worst 25 percentages,  TX, FL, 🇨🇦, none are even on the list. 
https://t.co/eC3RIqrLzf",Virginia
Wanna give back to those who fighting on the battlefield of this coronavirus thank you again to the Nurses of Providence Northeast Hospital for all that you do Thank you and God bless you… https://t.co/PBDXcI3q8N,South Carolina
"@Worldometers #COVID19 #coronavirus

These are a combination of these two lists: 
https://t.co/ilpWbJTbLs

https://t.co/9IUKeBGbcH",Virginia
Happy Birthday to our good friend lo808  on your hmm 39th birthday 🤣 I how your birthday was an enjoyable as it could be in the Covid era. @ The Kahala Hotel &amp; Resort https://t.co/qC993SYw1U,Hawaii
"No sunrise again...
2020 - The year Alfred Hitchcock, Truman Capote, and Vincent Price convinced God to take a break and let them handle Earth for a while...  #foggymorning #rocklandmaine #pandemic @ Rockland, Maine https://t.co/jhVmfOmC1J",Maine
A Covid 4th of July 🇺🇸 #independenceday #notreally #pool #family #littlegem @ The Genesis Invitational https://t.co/tfQRYMrsOX,California
"A beautiful #PNW summer Sunday to get out and enjoy.  First day that felt like a normal summer day, even with everyone on the trail wearing masks and social distancing. Felt really good. #hiking #SnoqualmieForest… https://t.co/91Qq0LFOlB",Washington
Yesterday we lost Nick Cordero after a long and horrible battle with COVID-19. I was amazed on daily basis to see how he fights for his life through the ups and downs in the hospital. I had the honor to photograph… https://t.co/uX8hfsfSdc,New York
"Work in the time of COVID19. Ghost town social
distancing..with exponentially increases in disease. Here, there, everywhere...in USA. @ Hollywood, California https://t.co/QEpMAJgaLL",California
Yesterday we lost Nick Cordero after a long and horrible battle with COVID-19. I was amazed on daily basis to see how he fights for his life through the ups and downs in the hospital. I had the honor to photograph… https://t.co/uLwoyjTwnj,New York
"Bloomfield Pulse Condolences to all of the families 

Essex County Coronavirus Cases
Updated: Saturday, July 4, 2020
Updated: Saturday, July 5, 2020

• Social distancing, hand hygiene, and other steps to prevent… https://t.co/hxD4h6ejXP",New Jersey
"My world, hoping this is a very short lived series (a bit surprising how many #abandoned #masks I’ve seen). #mask #coronavirus #covid #covid19 #sequester #coronaviruspandemic at 70th street a bit west of park ave.… https://t.co/PxivR7yIxU",New York
"Read my all-new #blogpost here: https://t.co/bwhru2V0Zf #MissJennWebster #pandemic #cancellations #thoughts @ Felton, Delaware https://t.co/vwfSp4A87q",Delaware
"Why New York Buses Are on the Rise in a Subway City: During the coronavirus pandemic, daily ridership on buses has surpassed the subway for the first time in over half a century. https://t.co/EkN230qB87 (vía NYtimes) https://t.co/cluU0etyGa",New York
"New York City Enters Phase 3: Nail salons and tattoo parlors reopen, but indoor dining remains on hold, considered too risky given coronavirus outbreaks elsewhere. https://t.co/oeMWsv1nP3 (vía NYtimes) https://t.co/b1PV50845c",New York
Borders Won’t Protect Your Country From Coronavirus: Rich nations need to help poor ones now. It’s morally right — and in everyone’s self-interest. https://t.co/DaJxBN2Pis (vía NYtimes) https://t.co/MJjrrVBFUy,New York
"What We Learned in 100 Days of Life Interrupted: Four first-generation college students in Newark, N.J., tell the story of the pandemic, their uprooted plans — and what they found out. https://t.co/WWz9xLNkJ5 (vía NYtimes) https://t.co/XAHb9j6MqA",New York
Four New Insights About the Coronavirus: A look at what scientists have learned about how the virus takes hold in the body and where the risk of infection is highest. https://t.co/MuHWVzKfct (vía NYtimes) https://t.co/9jv9civDxT,New York
Are Protests Unsafe? What Experts Say May Depend on Who’s Protesting What: Public health experts decried the anti-lockdown protests last spring as dangerous gatherings in a pandemic. Health experts seem less comfortable doing so now that… https://t.co/z8PWr3PpJp (vía NYtimes) https://t.co/Q2WhE1NAWk,New York
Live Coronavirus Updates: Federal Workers in the U.S. Return to Offices: The move could jeopardize progress in one of the few regions where the virus is on the decline: Washington. New data shows the pandemic’s disproportionate effect on… https://t.co/H70JKf83gO (vía NYtimes) https://t.co/J6FGsgpUWP,New York
"Will We Be Hostages to Drug Makers’ Covid Vaccine Pricing?: The United States is the only developed nation unable to balance cost, efficacy and social good in setting prices. https://t.co/t4pHe1OSLx (vía NYtimes) https://t.co/5IxfZfNOqX",New York
"Had such an amazing little getaway with you jf_legendary for our anniversary just you and I .. #socialdistancing for sure .. I love you and thank you ! Much needed.., #19yearsandcounting… https://t.co/QWmqrcZ4tM",Pennsylvania
#NYC has entered Phase 3 of reopening. Please continue to wear #facemasks and practice #socialdistancing. Stay safe out there! Dr. Puglisi #YourGreenwichVillageDentist @ Greenwich Village https://t.co/fXycuNtUUI,New York
"Up &amp; at 'em, FTL! 🌞

#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #july #summer #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #lauderdale #covid19 #photooftheday #coronavirus #monday #igers #mcm #laudy #photography #visitlauderdale https://t.co/FQIZzl6lit",Florida
We are getting low on Pounding Branch Persimmon mead and Sweet Vixen strawberry wine so come see us or place a shipping order. We have plenty of social distancing room with tables under our pavilion with ceiling fans… https://t.co/2JkJ9dnLF3,Virginia
"""MY THERAPY”
Praying, Grinding, Thankful 
Sports Tracker 4 Monday 🏃🏾😎
SOCIAL DISTANCING WHEN THERE R TO MANY PEOPLE @ THE TRACK!!!!! @ Richmond Heights, Florida https://t.co/ZNntarNCpi",Florida
"So on day eight of #quarantine I experimented and made prime rib! #foodie #quarantinemenu2020 @ Sidneys Grove, Kannapolis https://t.co/pzi92lu3St",North Carolina
"[Feb. 21, 2029]
#lastroadtrip before #quarantine #beforequarantine2020 #goodolddays #justbeforequarantine #fromthecar #fromthecarwindow #sunset #trestles #bridge #traintrestle #albanycounty #albany #albanyny… https://t.co/1KOxulO4RO",New York
#Friendship #SexAndRelationships #Coronavirus The friendship lessons we've learned during the pandemic https://t.co/wri0tseFjA https://t.co/9mcmbGGEeF,Florida
"Can a Workplace Be Closed by Law as a Covid-19 ""Public Nuisance""?  https://t.co/QYLPsKCwHa",Texas
"“Is this what the end of the world looks like?” ⁣
⁣
It’s a question we’ve all asked, especially in this pandemic and protest period of America. Still, there are things I believe. The rivers will continue to run. The… https://t.co/FpDKWkXErF",Arkansas
"Masks are not a millstone. 
Closings are not a concern. 
Politics are not the problem. 
Anxiety is not the aggravation. 
Quarantine is not the question. 
COVID-19 IS the enemy. 
And all these stressors are the… https://t.co/xDULAwdY6K",Texas
"GOOD MORNING! HAPPY MONDAY!

COME BE APART OF HISTORY!! LONG ISLAND!!! 

Sunday, July 26th! 
This is our First Event! F R E E

Outside @ Good Shepherd Lutheran Church in Levittown!
.
. **Social distancing. Free Hand… https://t.co/BItnCgyAXH",New York
"Those swans need to he #socialdistancing and #wearamask @ New York, New York https://t.co/Wwl9T6fcLI",New York
How late have you been waking up through this corona pandemic? You’ve been given all this time to work on your dreams and you’re allowing yourself to still be asleep? It’s almost 8am and you’re still in bed!?!? You… https://t.co/bAQQakVQWL,Vermont
Five Tips for Communicating with Customers During the COVID-19 Crisis https://t.co/jJAkn6HIE2 https://t.co/RI8Oy933rA,New York
"Nick Cordero. Dedicated my morning walk to you, a father, husband, dancer a Broadway Star lost his battle to COVID-19 yesterday.  
RIP 🖤🌹🌟 @ Los Angeles, California https://t.co/unmn4evbv2",California
"Motivational Monday......

#lifechanging #moneyandthepower #bookedbusyandblessed #family #covid19 #justlikethat #godfavorsme #2hourorless #beastmode #wontstopcantstop #whosnext #worthy #keepgoing #selflove… https://t.co/VJnD4XG5FJ",Texas
Corona NY Mon Jul 6th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
"July 6, 2020

Dear Parents,

First, let me thank you for your support and understanding as we, as a league, city and community, responded to the unexpected invasion of COVID-19 in March. I am very proud of the way… https://t.co/ITaMFmSFo5",Ohio
"Border Crossing. Taken near the start of the start of the COVID-19 crisis, this image depicts the main entry point to our little island, the Steamship Authority docks. It looks much different today as thousands of… https://t.co/EPhmvOFesf",Massachusetts
"Reposted from @myhbeach Free COVID-19 Walk Up Testing starts tomorrow!

Foster Park
Tuesday - Saturday
July 7-11 and July 14-18
9am - 3pm

No Appointment or Doctor's Order Necessary  - #regrann @ Hallandale Beach,… https://t.co/ytodMvXEB5",Florida
I take social distancing very serious #covid19life #covid19usa @ Route 66 https://t.co/mLTQeXtznN,Nevada
"Hello 👋🏻 &amp; Happy Monday SEXies! 
Check out Today’s #MondayLoveEnergy #TherapyTip W me #DrHeather 🙋🏼‍♀️  
Are you practicing social distancing? Need someone to talk to about the current climate in our world? Tired of… https://t.co/YC4CpJzein",Pennsylvania
"It's been a rough few months working from home. Since I don't have to travel for work, I move around a lot less. I've started to experience some leg and hip pain. So today, I decided to switch things up some. I'm… https://t.co/B97GCuLUis",Georgia
you shouldn't get a d@ck if you do that with it. #thankyouholyspirit #SpeakingOut #Science #COVID19 #kids #findmaryj  https://t.co/wyISLj8Az0,New Jersey
Posted withregram • @isaiah_thorn10 #Morning #prayer with @jamelstrong on worshipcultureradioshow #healing #restoration #worshipculture #radio #music #media #praise #worship #isaiahthornton #jamelstrong #pandemic… https://t.co/sysKhsDPPv,Maryland
The testing center orangecountyconventioncenter is back open today for anyone who would like to be checked for #coronavirus make sure to have a full tank of gas and be prepared to wait at least an hour.… https://t.co/Tgy7Hfru4E,Florida
"We are proud to sponsor RIBI Baseball Camp again this year. Just no Gerbs sunflower seeds with Covid! @ Cranston, Rhode Island https://t.co/DvnQkI1YtM",Rhode Island
Summer camp resumed last week for our first session!  We loved having all the kids back with us! Golf is a perfect sport for having fun while practicing social distancing!! Tomorrow we also start up group lessons and… https://t.co/HHACTVQAMV,Connecticut
#handsanitizer Sanitizer? ORDER NOW WHILE SUPPLIES LAST @ Hair Everywhere Salon https://t.co/AQCx8Zo8Ax,Texas
Testing tents are all over campus. COVID19 is redefining how we live. @ University of Illinois at Urbana-Champaign https://t.co/iQ6XDfJsso,Illinois
"Good Morning and Happy Monday! Ask me how I know!
⠀
During a pandemic I:
✨ Maintained my health (spiritually, physically, financially and mentally)
✨ Grew closer to my family and friends while social distancing
✨… https://t.co/wrGGjhCxd3",Maryland
"At the beginning of the year I launched a hospitality division (culinary, lodging + lifestyle) to amplify my current clients and secure new clients.

Then Covid-19 happened. 😣😓😒

However, during this time I have been… https://t.co/N33f8ud7CD",New York
"SUPPORT BLACK START UP WHILE IMPROVING YOUR SKIN &amp; STAYING PROTECTED FROM  COVID-19  ON #blackout2020

Carolinas Finest Solutions!

FINEST BODY BUTTERS

100% All ORGANIC INGREDIENTS 
100% PLANT BASED

PROTECTIVE… https://t.co/Pfh47SSUci",District of Columbia
"‘Who lives, who dies, who tells your story?’ Why Lin-Manuel Miranda’s ‘Hamilton’ remains vitally important during the COVID-19 crisis. Writes Evie Robinson. https://t.co/v7W2eOZbN3",New York
Well yesterday was spent taking a journey back to California from LV! But that’s no excuse. Happy (one day late) bday to my nephew s.siahhh this guy is gonna do big things up in Seattle! Can’t wait till this COVID… https://t.co/ZDv8mm4uK1,Hawaii
"don't forget to use hand sanitizer constantly

#savannarestaurant #northcenterchicago #lincolnsquare #roscoevillagechicago  #ravenswood #albanyparkchicago #lakeviewchicago #chicagocity #weareinthistogethe @ Chicago,… https://t.co/4VGOSXIceu",Illinois
"How I feel when I see large groups of people together on boats, beaches or pools not social distancing or wearing masks.
.
.
.
#covid19 #covid #covid_19 #socialdistancing #wearamask #masks @ Hollywood Boulevard https://t.co/Rfi3ekMgId",California
"R.I.P. NICK CORDERO! The Broadway Superstar Actor Dies After 90 Day Battle With COVID-19! Prayers And Condolences 4 The Family Friends &amp; Fans Worldwide 4 Mr.Cordero! #djflex987 #kiss987fm @ Los Angeles, California https://t.co/94rf1xycxB",California
"R.I.P. NICK CORDERO! The Broadway Superstar Actor Dies After 90 Day Battle With COVID-19! Prayers And Condolences 4 The Family Friends &amp; Fans Worldwide 4 Mr.Cordero! #djflex987 #kiss987fm @ Los Angeles, California https://t.co/UGi3RLMs9T",California
"cblgreer in #downtowngreer 
Local Lending and Competitive Savings since 1907

Lobby is Temporarily Closed.
Due to spike in local Covid-19 cases, CBL's Lobby is closed.
#greerstation #hereingreer @ CBL State Savings… https://t.co/a4jZ4p34Cj",South Carolina
More shots from my recent photoshoot. #newmusic #modeling #artistoninstagram #jobeemusic #likexlike #followers #instagram #covid19 #quarantinelife #mensfashion #menstyle #streetwearfashion #singersofinstagram… https://t.co/6qIgNaxMId,Georgia
"2020 has Been the Best &amp; Worst Year all at the Same time. But one thing I will say is this Pandemic Has Made Us Stronger fasho!!! 🖤✊🏾🎇 
#NoDaysOff #DJEazzyBankz #ThisShxtTooEazzy  #ComingSoon @ Cleveland, Ohio https://t.co/rMFcfdiVh5",Ohio
"We've got superb talent flowing out of the NYC area so while we're on lockdown explore some of those acts! Here's a taste of #PaulWayne an amazing talent who always delivers!

#LiveReggaeNYC #Repost #Reggae… https://t.co/C24gFVqFwC",New York
"Swipe right➡️➡️➡️ to see what this little piggy has put on the menu this week! 
CHRISTMAS IN JULY🎄🎄🎄🎆🎇🧨 
COOKIES! BELLINI CAKES! CAPRESE!! 
#curbsidepickup #socialdistancing #thislittlepiggy #phineastpiglet… https://t.co/wd2YwG5nl0",North Carolina
"Morning Meditation: Courage, daughter! Your faith has saved you!

In these times the pandemic makes us very aware of our frailty and that of our loved ones. The gentle words of Jesus touch my soul today: ""Take heart,… https://t.co/9L0BGTj3U5",Florida
"Happy Monday, All! It’s another week to make Happily Ever Afters come true! 🥰👰🏻🤵🏻💍🥂
.
.
.
#nationalregisterofhistoricplaces 
#socialdistancing 
#bridesofinstagram @ White Chimneys https://t.co/9UJO03UylZ",Pennsylvania
"Looking for a Drive-Thru COVID-19 testing site? Immediate Care of Marlboro is here for you. 
.
Make an appointment online under “online check-in” or call 1-855-925-5467, Ext 0.
.
We are open 7 days a week. We are… https://t.co/5nFJtoXFIe",New Jersey
"It’s funny how this pandemic has changed the way that we talk, the way that we feel, the things that we do and how we react to life. Right now you have to think about  the places that you can go and can’t and… https://t.co/JY8YBVyoyD",
Hello Monday...  #lakeweek #funinthesun #covid19 #coffeepeaceandquiet #krazykovars #4thofjuly @ Little Cormorant Lake https://t.co/ZMDMLDW4Ui,Minnesota
"How to Keep Good Habits Post-Lockdown: You’ll technically have to ‘relearn’ to cook each meal, or to exercise regularly or to read a book a week. But there are some shortcuts. https://t.co/brivz9VTFw (vía NYtimes) https://t.co/SfS4wOwU9C",New York
Broadway Actor Nick Cordero Dead at 41 of Coronavirus: The Broadway actor’s battle with the coronavirus was followed closely by many as his wife chronicled his experience on social media. https://t.co/xfAVXlbg5r (vía NYtimes) https://t.co/1z3IT435t3,New York
"#COVID-19 test. #staysafe #NotPainfulJustAwkard @ Providence, Rhode Island https://t.co/QwjVyB75QH",Rhode Island
"Please be in prayer for Matthew and me as we fly to San Francisco this morning.  Matthew has COVID-19 screening Tuesday, meets with the surgeon  Wednesday and has nerve transfer surgery Friday. @ Kansas City… https://t.co/LxU1ZnxXFe",Missouri
"Bloomfield Pulse: From New Jersey Department of Children and Families If you are on furlough, have had your hours reduced, or lost your job as a result of the response to #COVID19, the State of New Jersey has a… https://t.co/hc6oiqvBcf",New Jersey
"2020 has been a strange year, yesterday was 6 years for @high5knoxville , we will be planning a few events when the Covid is a little more under control. Stay safe all, shop is open 11-6 Mon.-Sat. @ High5Knoxville https://t.co/cKMLxIx5aZ",Tennessee
"Today!! We Are OPEN!!!
Call-Ins will start at 12:30
Please contact your artists directly for other appointment info. 

GUIDELINES 
•Masks are mandatory for artist &amp; clients. 
•Hand sanitizer is available to clients… https://t.co/7WWEEcxZD4",New York
"Have you tried the July specialty flavor?! 👀
If you’re a wine lover it’s definitely for you! 

Due to Covid please allow 5-7 business days for processing and shipments. 

#BLM -Certified to Mix-
Inquiries:… https://t.co/s5r38I0WM4",Maryland
I hope everyone had a safe weekend...here’s a little #mondaymotivation from our friend Angie of @thefive15 because Drag Race has been my coronavirus comfort animal since March and I am always inspired by @ninawest… https://t.co/W0YmvJ3BIu,West Virginia
"The Corona-cave practice space has been good for me the last 100-ish days. How is everyone doing? #drummersofinstagram #coronavirus #malletstation #reflexx @ Adrian, Michigan https://t.co/1ruLiEMQob",Michigan
"Chewies first bog boy hiarcut ❤ 🐕 
#agpetgrooming #coronadetucsondoggroomer #call5202484383 #lovemyjob #fearfreecertified @ Corona de Tucson, Arizona https://t.co/CDM7NajU2t",Arizona
A reminder that board meetings are open to all Owners. Until we get back into our regular space (due to COVID) please reach out for a link or location as we ease back to face to face. A reminder that we wear masks… https://t.co/H8gJcJ9KHY,Illinois
"Last Month, was the most difficult time in life.  Loosing my Grandmother was harder than recovering from Covid.  Tomorrow will make a month, since she has gone on to be with the Lord.  The… https://t.co/eZAmYDvyj7",Florida
Hopefully things with COVID clear-up by #Christmas. @ Booth Amphitheatre https://t.co/06nonTz6gq,North Carolina
"Social Distancing Mats Available❗️❗️See Link In Bio!!👌👌
.
.
Contact Grizzly Mats and start promoting social distancing in the workplace today!!🐻🐻 Available in 3x5 and 4x6 sizes 
.
#socialdistancing… https://t.co/0ATRaYY8MN",Maryland
"5 days from now, we reopen! (Friday, July 10th at Noon)
.
.
.
Remember: Wear a mask (it must be worn properly at all times!), Follow the marked social distancing guidelines on the floor, sanitize your hands upon… https://t.co/BlBXCbfIbg",New York
"This is one of the most damning things I’ve ever read in my life. I can’t imagine anyone reading this and voting for this guy again. We are quite literally not safe in this country while he is president 
https://t.co/PpWtqpz3Uw",Pennsylvania
Working from home is way better for me. No office drama. And now I'll be back doing my own business #photography  starting July 15th 2020 I already have clients. Next is my 33rd birthday and I refuse to live my life… https://t.co/sG1ZEcWC8U,New York
"Hi 👋 I’m exhibiting work from a new project at the Foley Gallery here in NYC

The project is called ""Ides"" and documents my experience of the city before and during COVID lockdown. 

THE EXHIBITION LAB
Group… https://t.co/5obKSJS2s5",New York
"First challenge of #GRGR2020 (a 7 day running event that benefits small businesses and several artists affected by #covid19) takes me to a well known place just 10 minutes from where I live, a place where Houston… https://t.co/b5a0HrCK5O",Texas
This has been like this for HOURS. @praxishousing @nychra @nychealthy nygovcuomo @nycmayorsoffice https://t.co/ezSMOqWDlx #covid19 @ Hotel Barbour https://t.co/LoFB5GRocP,New York
"It’s Noir Monday tonight at goodkindsouthtown featuring Humphrey Bogart in Beat the Devil. To ensure safe social distancing, this is a ticketed event (link in bio). @ The Good Kind Southtown https://t.co/oFliUTvWQH",Texas
Sisters social distancing at Coquina 😊 @ Nags Head - Outer Banks (NC) https://t.co/1xEksmikoT,North Carolina
"Working from home - remote working - telecommuting • all the same thing. #covid19 #covid_19 #coveryourface #facemask #washyourhandsyoufilthyanimal #remoteworking #gettingitdonewithacrappylaptop

_ 
_
_.
_.… https://t.co/4SnIV0O2AC",New York
"Think about this!!! 

If you’re like most, 2020 has been super difficult. From covid to racism to loss of job and quarantine. It’s enough to break even the strongest of people. I know bc at times I feel just fine… https://t.co/c3owMsGDI4",New Mexico
Good morning #PrettyKymittee!  Pandemic has created the perfect backdrop to work on Mind • Body • Soul• Family • Business and MORE!  Finding the right balance has always been a challenge for me ... for so long I’ve… https://t.co/1rLp1hKdkz,Virginia
"MARK YOUR CALENDARS 💜
We will be hosting a curbside donation drive on Tuesday, July 14th from 11 am to 1 pm. Just drive up and we will grab the items from your car. 

With the current pandemic and ongoing housing… https://t.co/3F58VqdTmn",Minnesota
