tweet,location
"RCC Coronavirus Shutdown Trivia of the Day #22 - In September 1958, the USGA did their first agronomy visit to RCC. In September 2001, the 11th to be exact, David Oatis of the USGA Green Section was doing a… https://t.co/Y15ODzJIVi",New Jersey
"REMEMBER- SHARING IS CARING.  

Mayor Keisha Lance Bottoms has launched the City of Atlanta Senior Food Assistance Program to support senior residents who are experiencing food shortage due to #COVID19 by partnering… https://t.co/JAJ5BfT4DN",Georgia
"Take 2 Hydroxychloroquine and call me in the morning. Oh, and wash it down with a mouthful of laundry bleach. That’ll show COVID19 who’s boss. #trump #potus #donaldtrumpmd #trumpmemes #lunatic #insane #badadvice… https://t.co/Ou0yZaenaL",Virginia
"Seriously President Trump Let The Medical Professionals Do The Daily COVID-19 News Conference &amp; You Just Stay Safe &amp; Cozy In The Oval Office Without A Protective Mask!🦠😷🤔 @ Gahanna, Ohio https://t.co/hPsJdCg91Z",Ohio
"An informative and important handout from the Dept of Agriculture about pet planning for Covid-19 #adoptdontshop #covid19 @ Yonkers, New York https://t.co/vL6jS0XfGc",New York
"#quarantineviews#isolation#manhattan#timessquare#w42nd #broadway#hellskitchen#hudsonyards#newyorkcity#covid_19 #coronavirus #lincolntunnel #hudsonriver @ Hell's Kitchen, Manhattan https://t.co/qFnOhy2iqG",New York
"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | April 2020
.
the Clark family
Granview Road
.
.
View all the photographs on the blog (link in… https://t.co/PAHfNvWVl9",Ohio
During isolation it’s required to bake banana bread #baking #bananabread #covid19 #covid_19 #bakersofinstagram #bake #baker #epicenter #lifeisgood #lifeduringlockdown @ Upper West Side https://t.co/YmExCoDWbp,New York
"We are really looking forward to today! TRUCKERS vs COVID-19: We Are Helping Truckers Win BY DISINFECTING THEIR TRACTOR CABS TODAY, 04/25, at OASIS Trucking Center 4195 Central Ave, Detroit! $50 per cab. Truckers… https://t.co/tDfzNmm15j",Michigan
"When it comes to the impact of the coronavirus on the economy, Americans and economists are on the same pessimistic page https://t.co/2kkJd4EdAu #coronavirus #covid19 #markets #economy #investing #finance",Massachusetts
"Emil • @emilcohen  • COVID-19 Self Portrait • @ New York, New York https://t.co/dFWbKqWj7j",New York
Where’s your “president” now!?! 😅 #trump #TrumpRecession #TrumpPressBriefing #coronavirus #2020election #healthcare #TrumpOwnsEveryDeath #25thAmendmentNow #America #USA #WELLWELLWELL #health #trumpcare @… https://t.co/HYVBdV5RQ8,New York
"Good Morning. During the current Coronavirus (COVID-19) outbreak, the Township of Ocean Historical Museum will be closed.  We are currently closed through Friday, May 1, 2020.  Please continue to check with us to see if that date has changed. https://t.co/EhhAXnxucc https://t.co/ON25CnOsRq",New Jersey
Corona NY Sat Apr 25th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
AP:  University researchers working toward COVID-19 vaccine https://t.co/HPoI8QFAki,Montana
Woman collecting cigarette butts from Kroger ash tray during COVID-19 pandemic. @ Kroger Marketplace https://t.co/BXVYpxGKqW,Ohio
"ok, my 2020 first IG post
🥺
#covid19 keeps spreading but I think my daughter can handle #quarantine 👌 @ Holliwood https://t.co/ncz0MilcRH",California
Kelly and her baby got their mask!!!  Batch #2 has shipped!! DM me to get your 3D printed mask with 2 layers of Merv 13 filters.  #coronamask #kidsmask #covidmask #coronavirus #nsbe #blackentrepreneurs… https://t.co/K2U1Wpl8jR,Illinois
"#Saturday shopping silliness 

My preference for killing Corona virus. ( JK!!🤣)         Even without the science, it is still my favorite candy- even with no cavities in 54 years!

Hope we really do find some cures… https://t.co/ljmtvOOM0t",Georgia
"The best way to pay for a lovely moment is to enjoy it. ✌🏻😅 
#MissYouAll #brothers #loveyouall❤️ @ Corona Farm https://t.co/Z6COFi28OF",Washington
"S/o to all High Schools in Waco, Texas! I heard from the fam @CenTexBeat that y’all are having a #virtualprom2020 due to #Covid19 | Whoever wins prom #King &amp; #Queen from each High School I will personally follow on… https://t.co/1AAHUWLp9l",Texas
"Yeah! #Nantucket
STAY HOME SAFE LIVES
Coronavirus in the U.S.: Latest Map and Case Count
https://t.co/WAWWoUeFQe
#Boston #Celtics #Bruins #RedSox #Patriots #massachusetts… https://t.co/6ydFuaAY5C",Massachusetts
"FREE FOOD DISTRIBUTION EVENT TODAY!!

As we deal with the challenges surrounding COVID-19, and in an effort to assist families who have lost jobs and income due to the Coronavirus, the office of Representative Randy… https://t.co/MvlUu52ZEL",Florida
"FREE statycdj if you call yourself a friend put some money on his books!!!! HE STUCK IN JAIL CUZ IF CORONA AND CANT SEE A JUDGE!!! THROW SOME PAPER ON HIS BOOKS... NO EXCUSE !!!! 

#djlife #celebration #family… https://t.co/BGiQyFYBg1",Pennsylvania
"C’MON NURSES WE GOT THIS SHIT💙🙏🏾🩺GOD MADE US, CALLED US &amp; CONTINUES TO EMPOWER US✝️‼️
FUCK YOU CORONAVIRUS🦠🖕🏾💪🏾✊🏾 @ Chelly's Nursing Review &amp; Tutoring https://t.co/v6zuYqWlp7",Ohio
"The #newnormal I had just picked up some @starbucks for the first time in weeks on the way to work.

#mask #covid19 #rona #working @ Harris Teeter https://t.co/CaZ8ru400r",Virginia
"Help us pray for the men and women in our jail during this #COVID19 crisis. The inmates, officers and staff need the light of Christ’s love now more than ever. We are asking churches and organizations to join our… https://t.co/8ETwQbLOtA",North Carolina
"Baking breakfast dishes for the family!  #baking #bakingfromscratch  #breakfast #breakfastideas #covid19 #saturday @ Cherry Hill, New Jersey https://t.co/G1UEZC58sK",New Jersey
This was back in the Covid-13 days.  She knew exactly what was coming and was prepared.  7 years later and here we are celebrating her 16th birthday!  #Happy Birthday mother of Ultimate.… https://t.co/VxsOj31sUj,California
"Hmmm, You wake up with a terrible cough, a fever, and severe body aches. Immediately, you run to the doctor, unfortunately you’re diagnosed with coronavirus. For the last two weeks,… https://t.co/XbiWGLmCel",Texas
"During COVID -19
I’ve been experimenting with new methods of creating with paper, and challenging myself to think sculpturally.  At this point in my artist career, my work has become quite diverse in style and form,… https://t.co/TEIEBRTkoT",Indiana
"New kids colors 😷😷😷 we are offering free shipping on all our masks orders. Link in bio. 🙌🏻👏🏼
.
#cottonmask #facemasks #kidsmasks #fabricmasks #fashion #trending #coronavirus @ Rex Fabrics https://t.co/g3oyGpslMv",Florida
"Please support if you can...#ServingMDVets #DelegateBarnes #DelegateCharles #TKG #Donations #COVID19 @ District Heights, Maryland https://t.co/cHwzMwoupJ",Maryland
"•PI Awareness Week 
•Home Infusion Week
•COVID19 
•IVIG 
•Pandemic 
•PRICELESS: Getting Home Infusion with your same favorite nurse with full PPE😷
Thus avoiding any hospital visits… https://t.co/J9bfOOGS3V",Massachusetts
"I William McCullough 3rd ‘  Today is a Beautiful day in Newyork City inspite of everything being Closed due to the Coronavirus. ( King ). ( I BeBelIa -  I Habibi ) @ 351 W42nd Street Apt #1611, Manhattan, New York… https://t.co/jbAmpfUe6B",New York
"Coronavirus cleaning 🧹 I came across this oldie, My Student Card #naplesfitrealtor #student #university #canada #oldie #kevinrathburn #saturday #youth #funnyshit #instamood @ Naples, Florida https://t.co/FfH84cTzZD",Florida
I William McCullough 3rd ‘  Today is a Beautiful day in Newyork City (  USA ) inspite of everything being Closed due to the Coronavirus. ( King ) (  Ace of Spade and King of Spade ) ( I BeBelIa -  I Habibi ) @ 351… https://t.co/VZgZ5IoZBd,New York
With a heavy heart I must say goodbye to a really dear friend. Not sure if coronavirus killed her but she died on Thursday. She gave me many many years of great pleasure. Her last hoorah was fox29 GoodDay Thursday… https://t.co/pkE1KPKbch,New Jersey
"Amazing humans we are blessed to know!❤️🐺⠀
⠀
Reposting courageincovid: ⠀
...⠀
""#HumansOfCOVID⠀
____________________⠀
“COVID has changed how we learn and live for several months, but we are still on roughly the same… https://t.co/JIyQzX15lJ",Missouri
"I'm all ready for GISH today!!!!!! I'm so excited!!!!!!
#gish #greatestinternationalscavengerhunt #hashtagshitstormsurvivors #practiceforsummer #covid #quarantine #letyourweirdshine… https://t.co/QlB5fGKwg9",Michigan
Prof Steve Rossi’s Intro to 3D art students created found object sculptures resembling the microscopic images of Covid 19. They were asked to transform something intangible into something tactile. Students:… https://t.co/Osj4zRF4Ww,Pennsylvania
"Social distancing on set. Sanitizing hands and equipment. Wearing masks. Staying safe while getting back to work. New policies for a new world! 

#onset #covid19 #socialdistancing #video #livestreaming #datavideo35… https://t.co/MhMgHEZMDu",Ohio
"Repost from @starrjamezz
•
My friend lost her father yesterday from Coronavirus...
I’m at a lost for words. 
Written &amp; Performed by: Starr Jamezz &amp; Kierra Shunté
Tag your bestie in the comments and use the hashtag… https://t.co/MFkNExuL3O",Georgia
"What I saw today. COVID-19 care package. #conciergelife #lovemyjob @ The Lakes Residences - Minneapolis, MN https://t.co/w1JT2e5fSl",Minnesota
"Downers Grove, Illinois - Did carry out due to covid-19.  Ordered the steakhouse burger.  Started eating at home and got sick before eating 1/3 of it! Food Poisoning https://t.co/RCx1YnjlMB",Illinois
"The @CityMinneapolis is taking applications for the City’s $3 million in Gap Funds for Housing for renters through noon Monday, April 27. If you need help, go to https://t.co/A6s291UQBn",Minnesota
"Can't let covid19 stop our most important freedom. Thankful for the ability to use vote by mail ballots so we can exercise our right safely. @ Omaha, Nebraska https://t.co/WRqqfcwFKU",Nebraska
These people vote. https://t.co/WmVjEkvSyM,Maryland
"BREAKING NEWS: @scottforflorida was being sarcastic about those measly #unemployment checks. 

Make it rain, Florida! 

#dolladollabillsyall #coronavirus #stimuluscheck #rnc #stayhome @ Seminole Hard Rock Hotel &amp;… https://t.co/uSQfX41VgG",Florida
"Thanks for the masks Scott Ferguson!  #staysafestayhome #masksforall #coronavirus @ Chicago, Illinois https://t.co/y7KOo8tPkd",Illinois
"Trader Joes shopping during Corona virus Pandemic, now done by Emily's Nom delivery, check us out on Facebook #anthonyron82 #aldiusa #aldimaldini #aldifinds #aldihaul #aldilove #groceryhaul #grocery #groceryoutlet… https://t.co/tdt9CChz1G",New York
Silver lining to COVID is I now have an excuse to wear a colorful cat mask. Did I ever really need an excuse? #veterinarymedicine #veterinarian #academia @ The Wise Center: College Of Veterinary Medicine https://t.co/iaX3t5NK5j,Mississippi
"Yeah! #Nantucket
STAY HOME SAFE LIVES
Coronavirus in the U.S.: Latest Map and Case Count
https://t.co/WAWWoTX4rE
#Boston #Celtics #Bruins #RedSox #Patriots #massachusetts… https://t.co/nPEGARiDEH",Massachusetts
"Very few outside. #newyorkcity #coronavirus @ Times Square, New York City https://t.co/COD3gQPE2P",New York
"#breatheeasy#facemask#staysafeeveryone#peoplescreatives#ppe#vicks#lavender#selfcare#scent#smell#breathe#quarantine#outdoors#nyc#personalcare#coronavirus @ Brooklyn, New York https://t.co/LH9tSoVmZX",New York
"Join alpha Kappa Alpha Sorority Inc. - Gamma Omega Chapter, The Ivy Alliance Foundation, and SCORE as we share tips on developing a plan of action for your business during and post the COVID-19 pandemic. Attendees… https://t.co/HepixGCpEn",Missouri
"👏🏼We want to Thank JD Restorations for providing their COVID-19 Coronavirus Decontamination Service. 💯
✅They are EPA Registered with Approved Disinfectants and Highly Effective Methods. 
#CertificateOfDecontamination… https://t.co/sOt7kr7ySL",Florida
"HAPPY BIRTHDAY @digalish!!! Who knew were were already preparing for Corona days at Bravocon; isolated in our she-shed watching @bravotv!! Love you sis, we will birthday whoop it up today in quarantine!!! Don’t be… https://t.co/uPgYH7LH01",New York
"Mark said he’s making this mask for me to wear while at work @bliss_vinegar! 😂👍🥗 

Need to find the humor in this craziness! Hope everyone is staying safe and healthy.❤️ 

#covid19 #masks #newnormal #salad… https://t.co/Sjx4DtzaAx",Michigan
"Corona huh? Hmmmm

I'm digging up my other flower bed/retaining wall and found this. @ The Colony, Texas https://t.co/qIqS4x3JGJ",Texas
"If you combine the whole numbers of tests of 🇮🇹,🇩🇪, &amp; 🇷🇺, the number of tests is 27% higher than 🇺🇸

#MuricaFirst #coronavirus #COVID19 
https://t.co/sWWpGJ8Osp",Virginia
"I wish we would see more studies on #Nano treatments for #Covid19. It’s a shame #Coronavirus happened when it did. If we had just 2-5 more years, the disease would be no problem at all to fight. Options like… https://t.co/kYhG5Pj6A1",Virginia
"🇺🇸 has tested 1.53% of her population. 

#MuricaFirst #coronavirus #COVID19 
https://t.co/sWWpGJ8Osp",Virginia
New York Central Station Covid-19 #newyork #manhattan #centralstation #covid_19 #coronavirus #train #subway #people #workselfie #essentialworkers #job #life #pic #picoftheday #photography #photooftheday… https://t.co/ZXIGm8gZXV,New York
Only in Erie Pa can the trash cans shut down for the coronavirus. #myerie #eriepa #covid_19 @ Bicentennial Tower https://t.co/zc72TGNIWi,Pennsylvania
"Stoner Meme Dump. Enjoy!
.
.
.
#meme #memes #dankmemes #stoner #weedmemes #weedmeme #potmemes #high #weed #weedlife #funny #comedy #instagood #nyc #art #creative #create #coronavirus #quarantine @ New York, New York https://t.co/ywUKx2dFeP",New York
"So what happened to the 11Million💰budget prior to this pandemic. This 💩right here explained to me seem as though it’s fuck the homeless unless you got COVID19. However, there’s help only for the 54 or 55 year olds… https://t.co/clbOKrltOC",California
No-touch curbside pickup at Home Depot.  Nicely done! #notouching #covid19 @ The Home Depot https://t.co/pnYJdSfbRu,New Hampshire
"Waiting on sour dough loaves to rise. Cannot wait to see how they turn out. #homemadebread #covid19 #glutenfree #sourdough @ Conway, Arkansas https://t.co/ifC8yXMFqx",Arkansas
"The Candor Covid-19 Open was an awesome way to spend these 5 weeks of quarantine👏🏻!  What shall we do next as we await re-opening?🤓

Go to our story and vote on who hit the “Everything Candor” theme best! 🤩 @… https://t.co/j2nWayFFQb",Alabama
"elham7705 is the winner of the first annual VFM Fauci Covid award virginiafamilymedicine Elham is a leader in this fight @ Virginia Family Medicine, LLC https://t.co/XzbjPXfcDs",Virginia
"“It’s Ok to cry” Mom said 😞 #surprise #shower #baby #babyshower #emotional #covid19 @ Lauderhill, Florida https://t.co/MN0ySdexzc",Florida
"We got a COVID puppy! A belated birthday gift to MJ, after the pandemic cancelled our trip to Vegas to see Zac Brown Band. Meet Louis (Louie) as in Prima, Armstrong or King!! @ Olympic… https://t.co/dzQE7oAOR5",Washington
"Capture this moment in time with this COVID-19 Time Capsule Download. VISIT https://t.co/V938SPhnkU to download 10 pages of activities for your children 👧🏻👦🏻 to use their imagination, write down their favorite things,… https://t.co/jXfEvIaWVe",California
"New on the Blog!
5️⃣ Questions sellers have during COVID-19 Pandemic
🔗link in Bio! @ Imperial, California https://t.co/CbFQFI75jF",California
"New on the Blog!
5️⃣Questions sellers have during COVID-19 pandemic.
🔗Link in Bio! @ Imperial, California https://t.co/2CUbLRJdLZ",California
"Got some of our @itsmsmurder face masks today, We love them, can’t wait to get the rest of our order, thank you guys so much!! #coronavirus #facemask #imisstattoos #truth #studio413tattoos #staysafe #stayhome… https://t.co/jMqRjps10F",Ohio
If you need me I will be right here until they open. #rossdressforless #covid #bestdayever #keynotespeaker #emcee #waitingpatiently theellenshow andylassner #todayinnashville todayinnashville  moreatmidday @… https://t.co/a6qCeb7lpa,Tennessee
"Oh, well. There goes herd immunity... Can you make a vaccine for a disease our bodies don't know how to defend against? #wearefucked #covid19 #Loftcave #Studio410 @ Undisclosed Location https://t.co/DIt8jZOqam",California
"One good thing about COVID-19 is cheap diesel 1.40 a gallon @ Lincoln, Nebraska https://t.co/exL4ozp6GG",Nebraska
Woke up with my heart full!!! My friends decided to celebrate our wedding day covid-style. Thank you for the fun messages and lovely decorations.  You guys are so thoughtful and I think I found a GREAT hair hashtag… https://t.co/8EcSvi25Ng,California
#new #mail #delivery @penguinmagic thank you so much for sending a copy that doesn’t arrived damaged in the post #coronavirus #quarentine #hc+ #silenceisgolden #cards #magicians #mentalism #visual #illusion @… https://t.co/71N2tDLVVy,New York
"Welcome to COVID America. Glad you escaped the Maple Curtain bobbynemati 

Socially distanced High Five

@🍁🇨🇦🇺🇸🇺🇸 @ Newport Beach, California https://t.co/sk7sOoYIci",California
"Doing totally fine with this whole #coronavirus thing. Yep. Just fine. A-OK. I have everything I need. Not losing my marbles At. All.
•
•
•
#LosingIt #COVID19 #Quarantine #SocialDistancing #StayHome #StirCrazy… https://t.co/uf6oiobPJT",Pennsylvania
I’m so confused americanair you say you are complying with #socialdistancing on all the overhead announcements yet the flight is full and lots of people with no mask! #covid19 #pandemic cont... #maskon gloves on… https://t.co/EMXEh6j8JL,Texas
Mom and Dad — Are you looking to get your kids outside responsibly during #COVID19? Here is your answer!!! Start ‘em young!!! Get those little ones started on two wheels early on the perfect starter bike — a new… https://t.co/pL0IAF8QKy,California
"TIME TO KNOCK OUT THIS DARN COVID!!! @ Upland, California https://t.co/CtTReIUuDd",California
"With all this free time on my hand, every day is #springcleaning AKA #coronavirus cleaning... so I decided to declutter and get rid og all my individual watch boxes and found this #CarbonFiber ('ish), #Mantello… https://t.co/ACaaejbv32",Illinois
"The President of True Heath Initiative, Dr David Katz of CT, NY on COVID available tests ... So don’t be so sure #chefcarlapellegrino #covid_19 @ Los Angeles, California https://t.co/v5TlNak6dA",California
We did this deal from start to finish all during COVID-19. Closing this was an not easy but worth it! So thankful we got for our client and her two kids in one of the highest rated school zones and about 60k under… https://t.co/7FvBcKAIQo,Nevada
"Speckled over-easy eggs, twice-baked mini potato, covid-leftover ratatouille, coffee. This photograph doesn’t do it justice.  #quarantinecuisine #santarosa #thankyouforbeingafriend @ Santa Rosa, California https://t.co/uLtL2dEMXn",California
"🚨COVID -19 UPDATE! 🚨This is your life and your love ones lives decisions are in your hands. The number of #covid19 infection rates has rise in New Orleans. The ladepthealth is now reporting 6,297 #COVID19… https://t.co/9xFkxs2P4l",Louisiana
"COVID-19 update @ Queens, New York https://t.co/UfSWxkndbO",New York
"Surgical masks 10ct 14.99
Large gloves 100ct 13.99
Hand sanitizer 11.99

THANNK YOU @kitchenplusmore 
#smallbusiness #licerslic #covid19 #masks #gloves #safety #sanitizer #health @ Kitchen Plus More https://t.co/hstIdjXojK",New York
"Saturdays are for the long game, when safeway has rotisserie chickens on sale during #coronavirus you can make some great stock once you have enough carcasses saved!
.
.
.
#idontjustmakedrinks 
#stockinguponlove @… https://t.co/gbJxt4xAaE",Maryland
#Masks #Facemask #Coronavirus Here's the best fabric combination for homemade face masks https://t.co/v1gQW6ChHR https://t.co/XzVj0mxLZM,Florida
"I WASH MY FINGERS TO SAN-I-TIIIIIZE!

I might be going slightly crazy as I'm converting song lyrics to COVID-19 related issues.
...
Photo of jamesroot of @slipknot at @hollywoodampstl in St. Louis, MO.… https://t.co/TcN4dfw8ZD",Missouri
"Every day I’ll be posting pics of my intelligent, beautiful, kind, thoughtful and wonderful girlfriends in my life who I love unconditionally - and who love me back the same. 

During #covid19 time (which I am SO… https://t.co/2c1Qks3tRO",California
Run 5. Donate $5. Nominate 5. This run is for run.for.heroes Nominated by @damejones ✊🏾 My $5 donation goes to unitedwayatlanta Covid-19 Response &amp; Recovery fund! I nominate jazlatimer… https://t.co/iJK5mT9zDf,Georgia
"Corona-time Day 55.   The toys throws I caught at Mardi Gras this year have lasted longer than expected, but still only a remain.  I’m pretty sure Luke is tired of being around me 24/7.  Likely for sanity reasons… https://t.co/jkhgVgetwu",New York
"Getting creative with my work space! Note: Apparently, Shakespeare wrote Macbeth during a quarantine! So it’s only appropriate that I work on Mrs. Maxine Becker during the Covid19 Pandemic… https://t.co/3G87P4mvqC",New York
"Such an amazing house! I miss it a ton. Apparently so does skipper_hoss because his new poster is pretty cool! 😱💀
_
_____
#ghosttown #lightningulch #covid19 #scarycrowds #coronavirus #nocrowds #scary #history #hhn… https://t.co/V0TiguAYNz",Florida
"My customer just asked me for the Covid 19 Special 😂😂😂 
I couldn’t say anything but OKAY 🤪

#ACCESSORYLADY💋
#vintagefashion
#vintage #shopmystyle #entrepreneur
#selflove #igotnme #reseller #manifest
#lawofattraction… https://t.co/zf9nCPNaSJ",Georgia
Thank you frontline workers! #heroes #covid19 @LakewoodOhio #madisonpark @ Madison Park https://t.co/3rlAQ7VBNl,Ohio
"AMEN 😍😍😍😍😍😍
#amor #vida #feliz #saludable #instagram #instaepic #instapray #instadaily #instasaved #instagood #insta #likeforfollow #liker #like4likes #likeforlikes #tag #tagafriend #mundial #covid_19 #coronavirus… https://t.co/d15YxbdB1k",Florida
"Grocery store by 7 AM ✔️
Making more masks- getting there. 

this is a new simple mask I designed. It’s much faster to make then the COVID-19 pattern. I’ve got a back order, so this is my day. 😍 

hope you’re having… https://t.co/fV3KphCREQ",Texas
🩸 @atnan getting #coronavirus swab &amp; antibody testing done today. The brave folks at @ucsf and their army of medical students are mass-testing our neighborhood. Everyone is learning on the job—and the students in… https://t.co/T5CUyMcfuh,California
"Coping with Corona Collective Present: Last Night a DJ Saved My Life! 
.
.
.
Many of us have found that music is a core part of our resiliency or healing practice during Covid-19. No matter if you are into Jazz, Hip… https://t.co/XgKgCJz7wc",North Carolina
1986 girls track at Washington prep high school! #covid19 #quaratinelife got me going through the old files as I get ready to retire! Great ladies!#characterswithcharacter #pleaseshare #washingtonprep #gtown #uknow… https://t.co/fRs59VdC9m,California
West Bank in the time of Corona #flatswestbank #walkingthedog #citydog #cle #thisiscle #dailydash @ The Flats https://t.co/SvzceCNHxr,Ohio
"#budweiser#marlboro#stayhome#covid_19   This is what I call having to stay home in a sunny day, in the backyard during covid-19 pandemic. @ Berlin, Connecticut https://t.co/zY4uo0Hu5W",Connecticut
"How wrestling fans protect against COVID-19! #luchalibre #wwe #itsstillrealtomedammit #stayhome #staysafe #staystrong @ Amherst, New York https://t.co/bzpeYJQGiF",New York
"#nyc in the age of the #coronavirus #masks our new normal. @ New York, New York https://t.co/NBDutotCNV",New York
"Due to the Devastation of Covid 19 
Here at INFINITE Society 
We Are doing our Part by making #N95 masks available by charging only a price for shipping with a small portion of the price going to Charity. The price… https://t.co/3n4HXazHzu",New York
"We’ve officially reached day 40 of the quarantine here in Springfield, MO! Under Biblical circumstances, that would’ve been sufficient. Currently, I think we’ll need a little bit longer. #quarantine #covid-19… https://t.co/CPr39ep4cg",Missouri
"Since we're closed for the COVID-19 lockdown, the @dnalounge webcast is now streaming the massive @dnapizza collection of music videos. Enjoy! https://t.co/Sy95ORHorf https://t.co/o05kmwEwsr",California
"Virtual Comedy Show today on Facebook Live at 6:30pm! #barbershop #virtualcomedy #quarantine #saturdayvibes #coronavirus #comedygrind @ Los Angeles, California https://t.co/nXtzuJ2kPB",California
"Yay!!! #Pandemic #covid19 #Epidemic #2020 #tested #Negative #NegativeTest #VeryIll #BackToUsual #pneumonia, I guess @ Chicago, Illinois https://t.co/lfJjkvxuNM",Illinois
"This COVID thing is getting pretty serious...had to get a new mask 😂 @ Los Angeles, California https://t.co/1Z2tSAeIkt",California
Had to come home this week for my grandma (my stepdad mom) funeral in BAMA and everyone here have on mask and the city is bare. Staying home is where it is at to curb the spread of #COVID19 Can’t say the curbing is working in Georgia I see. 😳 https://t.co/YBtKKldXnt,Alabama
"Glad to have her home!!! She's been at my moms for the past 6 weeks.  She was originally supposed to be gone for 3 but the COVID19 situation made is adjust!

#abetterway #abetterlife #beyourbestyet #happydad #blessed… https://t.co/kT7ADJ1wof",Kentucky
"Socially distanced birthday party! Love how neighborhoods show up for one another! #socialdistancing #covid19 @ Decatur, Georgia https://t.co/4JlLbZqT8t",Georgia
Me yesterday at Whole Foods! 😳🤦🏽‍♂️🤷🏽‍♂️😂 #covid19 h/t @chessnwine @ New Jersey https://t.co/6Ja9lP6aP6,New Jersey
"I launched covidfoundation &amp; @a_million_masks for a very personal reason — to provide respirators to my friends who were at risk at the frontlines. 

mw_jloo’s COVID team at Mt Sinai has done amazing work and I’m… https://t.co/w5OcTrwnDt",New York
"The Show continues 

Had to call in the big dawg Shay to come help out today with the crew and all these orders... 

Jessie Mae's Cuisine 
3671 E Livingston Ave 

EVERYONE GETS 10% OFF DURING THE CORONAVIRUS… https://t.co/KMR1VyuHRN",Ohio
