,tweet,sentiment,tweet,location
10,Junior Ring Ceremony Vs. Graduation with our babies!!! #southernuniversity #LSU #classof2020 #quarantineclass #socialdistancing #brothers #friends #cousins #sincebeen #classof2024 @… https://t.co/afoGYPcj5a,0.0,Junior Ring Ceremony Vs. Graduation with our babies!!! #southernuniversity #LSU #classof2020 #quarantineclass #socialdistancing #brothers #friends #cousins #sincebeen #classof2024 @… https://t.co/afoGYPcj5a,Louisiana
11,"Lovin’ the Hair is COVID prepared! You must follow the guidelines for your appointment. .
.
.
.
To book an appointment please call 408-310-7322 or online at https://t.co/TroxurByvJ @ Lovin’ the Hair https://t.co/A18XBmG8Z1",0.0,"Lovin’ the Hair is COVID prepared! You must follow the guidelines for your appointment. .
.
.
.
To book an appointment please call 408-310-7322 or online at https://t.co/TroxurByvJ @ Lovin’ the Hair https://t.co/A18XBmG8Z1",California
12,"Please come join us, social distancing  protocol strictly inforced..  please see link to hold a space below in our  outdoor seating eating space... mask are required...… https://t.co/JUoqDtE38P",0.03333333333333333,"Please come join us, social distancing  protocol strictly inforced..  please see link to hold a space below in our  outdoor seating eating space... mask are required...… https://t.co/JUoqDtE38P",California
13,"Pandemic, racism compound worries about Black suicide rate https://t.co/NIDG3DgfKj https://t.co/0XcPUdMc8t",-0.16666666666666666,"Pandemic, racism compound worries about Black suicide rate https://t.co/NIDG3DgfKj https://t.co/0XcPUdMc8t",Oregon
14,Nothing like checking the mail on the way home from work to find this bad ass shirt waiting for me! I still maintain that this might’ve been the best @ballyhoorocks set list. My favorite Ballyhoo! album plus my… https://t.co/lTuzuSOZz6,0.2500000000000001,Nothing like checking the mail on the way home from work to find this bad ass shirt waiting for me! I still maintain that this might’ve been the best @ballyhoorocks set list. My favorite Ballyhoo! album plus my… https://t.co/lTuzuSOZz6,Texas
15,"🌺🌺 Fence art by HiCleaners 🌺🌺

https://t.co/kh9yw7wpRC
https://t.co/TzCkOwzKvf

☎️ (781) 333-8758

#clean 
#coronavirus 
#home 
#house 
#cure 
#hgtv @ Danvers, Massachusetts https://t.co/QZpvITRYl2",0.3666666666666667,"🌺🌺 Fence art by HiCleaners 🌺🌺

https://t.co/kh9yw7wpRC
https://t.co/TzCkOwzKvf

☎️ (781) 333-8758

#clean 
#coronavirus 
#home 
#house 
#cure 
#hgtv @ Danvers, Massachusetts https://t.co/QZpvITRYl2",Massachusetts
16,"Beautiful day with these beautiful ladies in Forest Park!

Currently the top outdoor activity in St. Louis on @Tripadvisor  while safely #SocialDistancing… https://t.co/AZm02p2bNd",0.5700000000000001,"Beautiful day with these beautiful ladies in Forest Park!

Currently the top outdoor activity in St. Louis on @Tripadvisor  while safely #SocialDistancing… https://t.co/AZm02p2bNd",Missouri
17,Corona virus 🦠 don’t care who you are. @realdonaldtrump Wear a mask. Do your part. 🇺🇸 #covid19 #potus45 #chineseplague #kungfuflu #blm #maga #usa #makeamericagreatagain #goyafoods @ Walter Reed National Military… https://t.co/n40YnJfh4o,-0.1,Corona virus 🦠 don’t care who you are. @realdonaldtrump Wear a mask. Do your part. 🇺🇸 #covid19 #potus45 #chineseplague #kungfuflu #blm #maga #usa #makeamericagreatagain #goyafoods @ Walter Reed National Military… https://t.co/n40YnJfh4o,Maryland
18,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 Harley Davidson can you redesign the license plate bracket so I don't scrape my lag every time I get off or on I know it folds in just curious @ Queens, New… https://t.co/u1li9c32Ul",0.018181818181818167,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 Harley Davidson can you redesign the license plate bracket so I don't scrape my lag every time I get off or on I know it folds in just curious @ Queens, New… https://t.co/u1li9c32Ul",New York
19,"#mlsisback CORONA CUP WIN 4-0 @ Grove City, Ohio https://t.co/bLUMZKdbAo",0.8,"#mlsisback CORONA CUP WIN 4-0 @ Grove City, Ohio https://t.co/bLUMZKdbAo",Ohio
20,Independent evaluation of global COVID-19 response announced https://t.co/eneG3M3c0N,0.0,Independent evaluation of global COVID-19 response announced https://t.co/eneG3M3c0N,Oregon
21,"I  #wearamask to protect myself and you. #Covid19 is real.  Our two friends have passed away from #coronavirus.  And I have friends who have recovered and tell me about their symptoms - low grade fever,  difficultly… https://t.co/2NUL16sBuw",-0.1,"I  #wearamask to protect myself and you. #Covid19 is real.  Our two friends have passed away from #coronavirus.  And I have friends who have recovered and tell me about their symptoms - low grade fever,  difficultly… https://t.co/2NUL16sBuw",California
22,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 Harley Davidson can you redesign the license plate bracket so I don't scrape my lag every time I get off or on I know it folds in just curious I had pants… https://t.co/7lgpCyBNh6",-0.1,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 Harley Davidson can you redesign the license plate bracket so I don't scrape my lag every time I get off or on I know it folds in just curious I had pants… https://t.co/7lgpCyBNh6",New York
23,"Met a man on the road, they said it’s not true love, but what do they know! 
•
•
•
•
•
#glenwoodcavernsadventurepark #glenwoodcaverns #glenwoodspringscolorado #colorado #roadtrip #summer #2020 #covid19… https://t.co/bppLDELxyV",0.225,"Met a man on the road, they said it’s not true love, but what do they know! 
•
•
•
•
•
#glenwoodcavernsadventurepark #glenwoodcaverns #glenwoodspringscolorado #colorado #roadtrip #summer #2020 #covid19… https://t.co/bppLDELxyV",Colorado
24,"Freakin COVID had me waiting 5 months for a hair appointment, and today was finally MY day.  Thank you lindsaythecurlygrl for making me feel like a woman again!  Y'all know the feeling...can I get an AMEN?!! 💇‍♀️💅💄💃… https://t.co/FjCog4Yw8S",0.0,"Freakin COVID had me waiting 5 months for a hair appointment, and today was finally MY day.  Thank you lindsaythecurlygrl for making me feel like a woman again!  Y'all know the feeling...can I get an AMEN?!! 💇‍♀️💅💄💃… https://t.co/FjCog4Yw8S",Tennessee
25,Season 11 #americanhorrorstory #ryanmurphy mrrpmurphy #coronavirus @ America https://t.co/kuStfle2sa,0.0,Season 11 #americanhorrorstory #ryanmurphy mrrpmurphy #coronavirus @ America https://t.co/kuStfle2sa,California
26,"FINALLY!!! I ordered this shirt right when lockdown began. Easily my favorite kit in all of world football. #claptoncfc #upthetons @ Sarasota, Florida https://t.co/8udlYgeP2F",0.2619047619047619,"FINALLY!!! I ordered this shirt right when lockdown began. Easily my favorite kit in all of world football. #claptoncfc #upthetons @ Sarasota, Florida https://t.co/8udlYgeP2F",Florida
27,#covid is moving among us. Pray for Craig to make it. Be Safer in your day to day activities. Much #love to you @ Sister Robin Street Market https://t.co/CqHPkB7RMz,0.5,#covid is moving among us. Pray for Craig to make it. Be Safer in your day to day activities. Much #love to you @ Sister Robin Street Market https://t.co/CqHPkB7RMz,Florida
28,Even on my day off I’m on call. COVID doesn’t sleep I guess neither do I 😰😉☢️ @ Kaiser Sunset Hollywood https://t.co/i69yuxe7Tz,-0.5,Even on my day off I’m on call. COVID doesn’t sleep I guess neither do I 😰😉☢️ @ Kaiser Sunset Hollywood https://t.co/i69yuxe7Tz,California
29,"What a beautiful morning it was, especially with my friend nancygm75 .Would have been much nicer if we ran with everyone. Damn COVID-19.But we made the best of it, I dressed in my sparkly 80’s attire &amp; then Nancy… https://t.co/7Ho0ve6W9c",0.0,"What a beautiful morning it was, especially with my friend nancygm75 .Would have been much nicer if we ran with everyone. Damn COVID-19.But we made the best of it, I dressed in my sparkly 80’s attire &amp; then Nancy… https://t.co/7Ho0ve6W9c",California
30,Mission Complete 👊🏽🏆🔥!! Showed that this COVID-19 didn’t slow me down at all with this Fight of the Night Performance like I promised! Thank you @stayvigilant813 for giving me the opportunity to showcase my skills… https://t.co/WH7Q3dSrw5,0.0,Mission Complete 👊🏽🏆🔥!! Showed that this COVID-19 didn’t slow me down at all with this Fight of the Night Performance like I promised! Thank you @stayvigilant813 for giving me the opportunity to showcase my skills… https://t.co/WH7Q3dSrw5,Florida
31,Halloween 2020 is postponed to 2021 season Uncertainty time with covid and winter weather. I need to focus on incoming historical school year but honestly I don't have time to do Halloween 2020.  Also expect more… https://t.co/vz4vCydQBE,0.15555555555555556,Halloween 2020 is postponed to 2021 season Uncertainty time with covid and winter weather. I need to focus on incoming historical school year but honestly I don't have time to do Halloween 2020.  Also expect more… https://t.co/vz4vCydQBE,Colorado
32,"I’m struggling to be positive during this year .. There’s so many things that the COVID-19 don’t let me do .
I missing so much traveling but most important I missing so much Miami .
During this chaos around the world… https://t.co/g9u4biNFwx",0.4,"I’m struggling to be positive during this year .. There’s so many things that the COVID-19 don’t let me do .
I missing so much traveling but most important I missing so much Miami .
During this chaos around the world… https://t.co/g9u4biNFwx",Florida
33,May or may not have scheduled my fourth COVID-19 test at Dodger Stadium on Wednesday afternoon between 3pm and 3:30pm,0.3666666666666667,May or may not have scheduled my fourth COVID-19 test at Dodger Stadium on Wednesday afternoon between 3pm and 3:30pm,California
34,"This is good. It sets an example, which is exactly what a POTUS should be doing right now.

See, I can say nice things about the guy when he acts like a human being.

He just needs to do so waaaaaaaaaaaay more often. https://t.co/SQhLVn4D90",0.1875,"This is good. It sets an example, which is exactly what a POTUS should be doing right now.

See, I can say nice things about the guy when he acts like a human being.

He just needs to do so waaaaaaaaaaaay more often. https://t.co/SQhLVn4D90",Arizona
35,23andMe Data Suggests Blood Type a Factor for COVID-19 #23andme #covid19 #Diggzblog https://t.co/VbtEJS47OA,-0.08333333333333333,23andMe Data Suggests Blood Type a Factor for COVID-19 #23andme #covid19 #Diggzblog https://t.co/VbtEJS47OA,Florida
36,"Today was her day! 
Stephanie and I did a trial back before #covid19 was a thing, and when her original day of was set for April 4th, but it had to be postponed.
Flash forward to 3 months later and today she gets to… https://t.co/b2XSqLYQl9",0.078125,"Today was her day! 
Stephanie and I did a trial back before #covid19 was a thing, and when her original day of was set for April 4th, but it had to be postponed.
Flash forward to 3 months later and today she gets to… https://t.co/b2XSqLYQl9",Nevada
37,"⁣In the midst of a hot Pittsburgh summer, what better way to cool off and enjoy the outdoors than by dipping into some of the best swimming holes nearby? With the added obstacle of the current pandemic, many… https://t.co/vzyv89veit",-0.03636363636363636,"⁣In the midst of a hot Pittsburgh summer, what better way to cool off and enjoy the outdoors than by dipping into some of the best swimming holes nearby? With the added obstacle of the current pandemic, many… https://t.co/vzyv89veit",Pennsylvania
38,"➡️⬅️➰ SWIPE ‼ #beforeandafter 
.
.
 
💫  What are the top 3 elements of healthy hair? 🤔🤔🤔
.
.
 💫  Go back to my previous post to find the answer! In the meantime,  post #quarantine transformation for Ms. Traci 🥰
.
.… https://t.co/Fp7oDBFhbO",0.43333333333333335,"➡️⬅️➰ SWIPE ‼ #beforeandafter 
.
.
 
💫  What are the top 3 elements of healthy hair? 🤔🤔🤔
.
.
 💫  Go back to my previous post to find the answer! In the meantime,  post #quarantine transformation for Ms. Traci 🥰
.
.… https://t.co/Fp7oDBFhbO",Maryland
39,"New campaign for american.comfort Israel we filmed just before covid 19 @ New York City , USA https://t.co/ZhVSJIgbrH",0.11666666666666667,"New campaign for american.comfort Israel we filmed just before covid 19 @ New York City , USA https://t.co/ZhVSJIgbrH",New York
40,"Can’t sleep due to this suffocating anxiety I’ve been experiencing since March (thank you, US government, for your gross mishandling of the pandemic).  Dealing by listening to the soothing Canadian accents of the… https://t.co/2Y7ovz8SiM",-0.0075757575757575794,"Can’t sleep due to this suffocating anxiety I’ve been experiencing since March (thank you, US government, for your gross mishandling of the pandemic).  Dealing by listening to the soothing Canadian accents of the… https://t.co/2Y7ovz8SiM",Texas
41,"Keep Chinatown alive ⚡️⚡️⚡️
📸: @_gietr x @jehzanexclusive #lockdown #2020 #quarantine #chinatownhi #honolulu #oahu #hawaii #evolsummer #pride @ The ARTS at Marks Garage https://t.co/SbGaiqFlkQ",-0.2083333333333333,"Keep Chinatown alive ⚡️⚡️⚡️
📸: @_gietr x @jehzanexclusive #lockdown #2020 #quarantine #chinatownhi #honolulu #oahu #hawaii #evolsummer #pride @ The ARTS at Marks Garage https://t.co/SbGaiqFlkQ",Hawaii
42,"Before honey and I were, once again, sheltered in place.... stupid covid.
Kebler Pass, CO
-
-
-
-
-
#thisiscolorado #coloradoskies #colorado #explore #explorecolorado #exploringcolorado #adventure #roadtrip #newtruck… https://t.co/wdNTexvUFE",0.0,"Before honey and I were, once again, sheltered in place.... stupid covid.
Kebler Pass, CO
-
-
-
-
-
#thisiscolorado #coloradoskies #colorado #explore #explorecolorado #exploringcolorado #adventure #roadtrip #newtruck… https://t.co/wdNTexvUFE",Colorado
43,"We are rooting for theycallme_mellie.mel as she begins her new life in Atlanta, GA. So proud of you and excited to hear about your success. 

Even in a pandemic, woman are making power MOVES, figuratively and… https://t.co/4LGQfw8T1z",-0.125,"We are rooting for theycallme_mellie.mel as she begins her new life in Atlanta, GA. So proud of you and excited to hear about your success. 

Even in a pandemic, woman are making power MOVES, figuratively and… https://t.co/4LGQfw8T1z",Georgia
44,"EXCLUSIVE &gt;&gt;&gt; Donald Trump has worn a mask in public for the first time since the start of the coronavirus pandemic !
- 
The US president was visiting the Walter Reed military hospital outside Washington, where he… https://t.co/mPk0FyctsW",-0.008333333333333335,"EXCLUSIVE &gt;&gt;&gt; Donald Trump has worn a mask in public for the first time since the start of the coronavirus pandemic !
- 
The US president was visiting the Walter Reed military hospital outside Washington, where he… https://t.co/mPk0FyctsW",District of Columbia
45,"CORONA VIRUS! 

If you’re not tipping you cheap or you Nastay. UF YOU ARE GOING OUT PLEASE FUCKING TIP your servers and bartenders and drag queens. They’re working way harder than you.  Even if you don’t think so. @… https://t.co/Iu6FXkGHtw",0.0,"CORONA VIRUS! 

If you’re not tipping you cheap or you Nastay. UF YOU ARE GOING OUT PLEASE FUCKING TIP your servers and bartenders and drag queens. They’re working way harder than you.  Even if you don’t think so. @… https://t.co/Iu6FXkGHtw",Indiana
46,"As India Struggles With Coronavirus, Bollywood’s Biggest Star Tests Positive: Amitabh Bachchan, a revered celebrity whose face is everywhere in India, checked into a hospital on Saturday, prompting countless Indians to pray for him. https://t.co/yHwLk7ma1D (vía NYtimes) https://t.co/1DzM74CS6P",-0.1,"As India Struggles With Coronavirus, Bollywood’s Biggest Star Tests Positive: Amitabh Bachchan, a revered celebrity whose face is everywhere in India, checked into a hospital on Saturday, prompting countless Indians to pray for him. https://t.co/yHwLk7ma1D (vía NYtimes) https://t.co/1DzM74CS6P",New York
47,"What's it like having your hair done for the first time, after #lockdown? Our intrepid editors Jo Fairley and Sarah Stacey talk about what to expect – and celebrate Amazing Hair Days  https://t.co/bA8Y7S9u7G",-0.05625,"What's it like having your hair done for the first time, after #lockdown? Our intrepid editors Jo Fairley and Sarah Stacey talk about what to expect – and celebrate Amazing Hair Days  https://t.co/bA8Y7S9u7G",New York
48,Coronavirus couldn’t drag them away. https://t.co/WcASGrgYBc,0.2272727272727273,Coronavirus couldn’t drag them away. https://t.co/WcASGrgYBc,Alabama
49,"Finally finished my picture. As soon as we are released from lockdown, I will put this on my study nook wall. If you look close at the last pick tire you may pick up the glow in the dark eyes and the gooey details… https://t.co/oz1XGAsqXT",0.25,"Finally finished my picture. As soon as we are released from lockdown, I will put this on my study nook wall. If you look close at the last pick tire you may pick up the glow in the dark eyes and the gooey details… https://t.co/oz1XGAsqXT",California
50,"Join us 🇺🇸 this morning at 9 am for Drive-In Service,  or at 10:30 am for In-Church Service ⛪, Social distancing guidelines are in place with pews taped off , masks, and hand sanitizer available at the door 🚪. 

We… https://t.co/LvZfYPPwWS",-0.1,"Join us 🇺🇸 this morning at 9 am for Drive-In Service,  or at 10:30 am for In-Church Service ⛪, Social distancing guidelines are in place with pews taped off , masks, and hand sanitizer available at the door 🚪. 

We… https://t.co/LvZfYPPwWS",Tennessee
51,"@crimeinthed #detroit #policeofficer caught not wearing a #mask due to #COVID19 #pandemic 
.
#crimestoppers #crimeinthed 
I was writing raps in my phone then she rolled the window down. Was she thinking about… https://t.co/RQEgOKIood",0.24375,"@crimeinthed #detroit #policeofficer caught not wearing a #mask due to #COVID19 #pandemic 
.
#crimestoppers #crimeinthed 
I was writing raps in my phone then she rolled the window down. Was she thinking about… https://t.co/RQEgOKIood",Michigan
52,grantfuhr31 joins the show this morning! Discussing #sports and the #pandemic. #hockey #halloffame #nhl #sport #covid19 #health @ Woodland Hills https://t.co/HrCLdENhNO,-0.16666666666666666,grantfuhr31 joins the show this morning! Discussing #sports and the #pandemic. #hockey #halloffame #nhl #sport #covid19 #health @ Woodland Hills https://t.co/HrCLdENhNO,California
53,"Good Morning Sunshine! Another glorious day on the horizon, hoping to get a bit of kayaking in and bring Tani along to his first ‘big swim’ at our local pond. Due to the pandemic the use of the pond has been by… https://t.co/1y3fkPKHWL",0.0,"Good Morning Sunshine! Another glorious day on the horizon, hoping to get a bit of kayaking in and bring Tani along to his first ‘big swim’ at our local pond. Due to the pandemic the use of the pond has been by… https://t.co/1y3fkPKHWL",New Hampshire
54,"Have a great Sunday! 

#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #july #summer #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #lauderdale #covid19 #photooftheday #coronavirus #sunday #igers #weekend #laudy https://t.co/l7Y7tnDyGY",0.0,"Have a great Sunday! 

#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #july #summer #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #lauderdale #covid19 #photooftheday #coronavirus #sunday #igers #weekend #laudy https://t.co/l7Y7tnDyGY",Florida
55,"Morning nuggets!
.
.
.
.
#surfingsunday #eossurf #paddlesurfexplore #surfsheboygan #surfwisconsin #malibuofthemidwest #greatlakessurfer #socialdistancing #visitsheboygan #visitwisconsin #surfthegreatlakes… https://t.co/W5oJPt9yXn",0.2,"Morning nuggets!
.
.
.
.
#surfingsunday #eossurf #paddlesurfexplore #surfsheboygan #surfwisconsin #malibuofthemidwest #greatlakessurfer #socialdistancing #visitsheboygan #visitwisconsin #surfthegreatlakes… https://t.co/W5oJPt9yXn",Wisconsin
56,"Signs of the times at Chautauqua Institution.  Once I knew we’d be driving through this area, I was so curious how this landmark property and summer retreat, now over 140 years old, would be handling the pandemic.… https://t.co/ChS9MrZvj7",0.5625,"Signs of the times at Chautauqua Institution.  Once I knew we’d be driving through this area, I was so curious how this landmark property and summer retreat, now over 140 years old, would be handling the pandemic.… https://t.co/ChS9MrZvj7",New York
57,"We're hiring! Read about our latest job opening here: COVID-19 Screener (EMT, Paramedic or LVN/LPN) - https://t.co/ewpxQEgJ4E #HealthWelfare #GrandBlanc, MI",0.0,"We're hiring! Read about our latest job opening here: COVID-19 Screener (EMT, Paramedic or LVN/LPN) - https://t.co/ewpxQEgJ4E #HealthWelfare #GrandBlanc, MI",Michigan
58,"HOW DO WE PLAN FOR A DISASTER???
HOW DO WE PROTECT OURSELVES FROM A VIRUS????
COVID19 HIGH, HURRICANES
JOIN THE DISCUSSION WITH FEMA representative, Crew and Climate Change activist and Food Security… https://t.co/wsO6RMyj3u",-0.1375,"HOW DO WE PLAN FOR A DISASTER???
HOW DO WE PROTECT OURSELVES FROM A VIRUS????
COVID19 HIGH, HURRICANES
JOIN THE DISCUSSION WITH FEMA representative, Crew and Climate Change activist and Food Security… https://t.co/wsO6RMyj3u",Massachusetts
59,My my girl Daisy!!! But she is in a good home now!!!! #shelter #adoptdontshop #dog #rescue #love #dogs #bushcraft #animalshelter #cat #adopt #survival #cats #nature #rescuedog #doglover #shelterdog #covid… https://t.co/uVAeXf7ueV,0.3625,My my girl Daisy!!! But she is in a good home now!!!! #shelter #adoptdontshop #dog #rescue #love #dogs #bushcraft #animalshelter #cat #adopt #survival #cats #nature #rescuedog #doglover #shelterdog #covid… https://t.co/uVAeXf7ueV,Florida
60,Thanks alexliveshere for the Birthday Week treat. Coconut Bread from  billsaustralia recipe is my absolute fave thing in the world. Who said birthdays under lockdown suck. Oh yeah..me. I just hope the insta algorithm… https://t.co/RIEHhaYrl3,-0.2333333333333333,Thanks alexliveshere for the Birthday Week treat. Coconut Bread from  billsaustralia recipe is my absolute fave thing in the world. Who said birthdays under lockdown suck. Oh yeah..me. I just hope the insta algorithm… https://t.co/RIEHhaYrl3,Florida
61,"Looking for a flavor that you missed at our carts? We carry a wide variety in our storefront in St. Bernard. 
Covid has limited our hours, but we’re still open every Saturday and Sunday from 12-5 AND we offer… https://t.co/Yal8SuNn5N",-0.8,"Looking for a flavor that you missed at our carts? We carry a wide variety in our storefront in St. Bernard. 
Covid has limited our hours, but we’re still open every Saturday and Sunday from 12-5 AND we offer… https://t.co/Yal8SuNn5N",Ohio
62,You survived Covid. Life has given you a second chance. What will you do with yours?  THE NEW MORMAL featuring saintgeny with musemennyc shot by @aaronkicksass creative director @elvismaynard fashion editor… https://t.co/BJgD55e8o6,0.2,You survived Covid. Life has given you a second chance. What will you do with yours?  THE NEW MORMAL featuring saintgeny with musemennyc shot by @aaronkicksass creative director @elvismaynard fashion editor… https://t.co/BJgD55e8o6,New York
63,You survived Covid. Life has given you a second chance. What will you do with yours?  THE NEW MORMAL featuring saintgeny with musemennyc shot by @aaronkicksass creative director @elvismaynard fashion editor… https://t.co/nTSG1SMbzm,0.525,You survived Covid. Life has given you a second chance. What will you do with yours?  THE NEW MORMAL featuring saintgeny with musemennyc shot by @aaronkicksass creative director @elvismaynard fashion editor… https://t.co/nTSG1SMbzm,New York
64,You survived Covid. Life has given you a second chance. What will you do with yours?  THE NEW MORMAL featuring saintgeny with musemennyc shot by @aaronkicksass creative director @elvismaynard fashion editor… https://t.co/BFqGY25Rr3,0.032499999999999994,You survived Covid. Life has given you a second chance. What will you do with yours?  THE NEW MORMAL featuring saintgeny with musemennyc shot by @aaronkicksass creative director @elvismaynard fashion editor… https://t.co/BFqGY25Rr3,New York
65,Corona NY Sun Jul 12th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,0.04545454545454545,Corona NY Sun Jul 12th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
66,Art camp. Karate camp too. Join us. CDC compliant. We clean like crazy. Washing hands before each project.  Social distancing here. Kids are kept 6 feet apart and never share anything. Socializing at a distance. It's… https://t.co/Wl8IqTmWus,0.21212121212121213,Art camp. Karate camp too. Join us. CDC compliant. We clean like crazy. Washing hands before each project.  Social distancing here. Kids are kept 6 feet apart and never share anything. Socializing at a distance. It's… https://t.co/Wl8IqTmWus,Connecticut
67,"Join us on August 24th at The Huntington Crescent Club benefiting Help America Hear. Social distancing  guidelines will be  in place
#golf #longisland #golfevent #helpamericahear #hearingloss #fundraising #charity… https://t.co/gE6SzH37UE",0.3166666666666667,"Join us on August 24th at The Huntington Crescent Club benefiting Help America Hear. Social distancing  guidelines will be  in place
#golf #longisland #golfevent #helpamericahear #hearingloss #fundraising #charity… https://t.co/gE6SzH37UE",New York
68,"Set life in the BIG 🍎
.
Right before Covid my partner Angela beyondtheponytail and I where ready to launch our first NYC editorial class for Hair Biz and Beyond @BizandHair .  Four months later ( today ) I seriously… https://t.co/0c7CMAWmkd",0.21212121212121213,"Set life in the BIG 🍎
.
Right before Covid my partner Angela beyondtheponytail and I where ready to launch our first NYC editorial class for Hair Biz and Beyond @BizandHair .  Four months later ( today ) I seriously… https://t.co/0c7CMAWmkd",New York
69,"A bit of #morbid #humor
#covid_19 #covid19 @ Hallandale Beach, Florida https://t.co/NbN28UcHbW",0.21212121212121213,"A bit of #morbid #humor
#covid_19 #covid19 @ Hallandale Beach, Florida https://t.co/NbN28UcHbW",Florida
70,"Done. That’s all. #nodaysoff #getoutandwalk #walklocal #walkalone #socialdistancing
#nhscenery #boscawen #quardio @ Boscawen, New Hampshire https://t.co/k2XhTPwoqj",0.5,"Done. That’s all. #nodaysoff #getoutandwalk #walklocal #walkalone #socialdistancing
#nhscenery #boscawen #quardio @ Boscawen, New Hampshire https://t.co/k2XhTPwoqj",New Hampshire
