tweet,location
@slofoodbank • Help make sure SLO County residents most impacted by the COVID-19 health crisis get the nutritious food they need to thrive. Donate to the SLO Food Bank at https://t.co/pLpYj4rTfG to stock kitchens in our… https://t.co/KlT3Fffg80,California
Quarantine Cooking At Home: Homemade Aguachiles • #aguachile #aguachiles #homemade #quarantinecooking #forkandvalise #foodandtravel #covid19 #quarantinelife #shrimp #camarones #avocado #cucumber #stayhealthy… https://t.co/dPM9rUIOUt,California
"New available masks from Demented Store! Get your COVID-19 masks in style for only 10$. (Additional shipping fee of 4$) you can pay with Cash App, Venmo, Zelle, Square or PayPal #demented11 #bandmask #covid19 @ Demented https://t.co/bnFwzXvtTY",California
"Due to the closure of many USA 🇺🇸 racetracks due to #covid19 &amp; the interruptions to the 3yo @kentuckyderby season/points qualification race, the 2020 #ArkansasDerby received the unusually high 22 entries. Officials… https://t.co/S4TyDif8Ub",Louisiana
#Coronavirus #Culture #Politics Seth Meyers breaks down why Trump's lie about 'sarcastic' disinfectant comments is 'obviously BS' https://t.co/1Ps1lmeArM https://t.co/KQwqdZomEt,Florida
"🌼🐇🐰🌼
Peace of mind is the highest
form of wealth.
Forever grateful, more life.

https://t.co/gRsZodBH1n ||.
#paidinsleep #deseofortuna #highlights #bunny 
#Houston #garden #Animals #quarantinelife #quarantinelife #covid19… https://t.co/ITtTpS6luw",Texas
Dayo Emerald face mask. On sale @etsy head to https://t.co/Vh1DMXZk0l or click on link in bio. #etsy #linkinbio #facemask #covid_19 #covid19 #mask #facemaskselfie #facemaskhomemade #coronavirus… https://t.co/aAAtcNZvrX,California
https://t.co/q1bIRBjDj8 Updated at 6:45 p.m. ET The White House released a blueprint for states on coronavirus testing on Monday at a daily news conference it spiked and then https://t.co/ia02iZoaQx #atx #austin #all512,Texas
"Protect your family,  pets &amp; groomer. 
Your pet dog could have coronavirus.
.
First cats,  now dogs are also testing positive. 
.
Your dog too should be practicing  #socialdistancing. 
.
#DrLynnLabrousse #DrLynn… https://t.co/NVyOST6RuU",Florida
Pretty in purple. On sale @etsy head to https://t.co/Vh1DMXZk0l or click on link in bio. #etsy #linkinbio #facemask #covid_19 #covid19 #mask #facemaskselfie #facemaskhomemade #coronavirus… https://t.co/FsnVEJEjwA,California
"#covid19 #coronavirus @ Lake Mary, Florida https://t.co/TK0JeSvd22",Florida
#covid19 #Rsi #Vwap #Bitcoin #Blockchain #Cryptocurrency #goldstandard $Gold $Gld $Jnug $Cei #Traders #personalfinance #corporatefinance #Workfromhome $Pfe $Nugs $Ko $Ge $F $T $Rds.a $Brk.b $Wtrh $Aim $Fnilx $Tops… https://t.co/A8BFdNzIdH,Rhode Island
"My new Covid Cut is soo Metal.. 
#covidcut #coronavirus #gijane @ Los Angeles, California https://t.co/W1poBp7Ifd",California
"As we navigate thru the waters of COVID-19 He is with us, He will carry us thru it. @ Dallas, Texas https://t.co/0IXV5b4tOB",Texas
"Tune in today 8pm we going live @Dj_Lady_Star with la ganga youngnationdjs 🔥💪🏼🤩 #tacotuesday🌮 #coronavirus #quarantineparty #click @Dj_Lady_Star #playing #anythingandeverything @ Newark, New Jersey https://t.co/5jNEcoaYXD",New Jersey
Partial sew in with microlinks  on top. Are you ready to get Mic’D up?!!! Microlinks @ Gone Girl Hair Studio   Booking now for theAfter Covid-19 hair care! @gonegirlhair #Microlinks  #metowimethod #atlantamicrolinks… https://t.co/zIWhVN4S6r,Georgia
"Like the scenery! Wish COVID-19 finish ASAP!
.
#covid_19 @ New York, New York https://t.co/OzQ3V8evXJ",New York
90% of Coronavirus Infections Are Asymptomatic https://t.co/4ONUwgkwFO https://t.co/n1X7N4Ssxa,California
Hey Corona https://t.co/dvTa8yIyA9,New York
"Tell ya kids that in 2020 B.C. (Before Corona) this wonderfully designed spaceship landed here and it's going to be used as a football stadium for the raiders

#vegasstadium #footballdrafts #allegiantstadium… https://t.co/Q33c4zhayc",Nevada
"Spring yard studies, art during covid. #peony #rva #create #magenta #gardentherapy #exploreathome #hipstamatic #anxietyrelief @ Richmond, Virginia https://t.co/SnAdUrE4iW",Virginia
Several #Panathinaikos young guns will have a chance to shine in the near future as the COVID-19 pandemic hampers the club’s budget.  https://t.co/11ikLrOebF,New York
"Coronavirus News: Study Shows Blood Type May Affect COVID-19 Risk
https://t.co/axeswdykrB",New York
"TUESDAY MORNING

The most normal thing just happened; I woke up just before 6:00am. I love the early morning.

Good morning, O Denizens of Teh Intertubes. What's your #COVID19 plan today?
__________
#blackandwhite… https://t.co/uWamhKVn6p",Virginia
"Mayor Hardy: ""A curfew may be necessary at some point""  https://t.co/FtKiwTDxHg  @MayorDonHardy1 #curfew #ncpol #Covid19 #Kinston #PPE @KristyDBock",North Carolina
"6 Foot Away | Coming to all streaming platforms #StayHome #sixfeetapart #coronavirus @ Phoenix, Arizona https://t.co/UITgGczrWG",Arizona
"🎼You &amp; Coronavirus came through like a wrecking ball!🎶🎵 
#MAGA @ Davie, Florida https://t.co/78jqUioNvq",Florida
"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | April 2020
.
the White family
Lincliff Drive
.
.
View all the photographs together on the blog (link in… https://t.co/xzTwxflnsq",Ohio
Not sure if anyone involved in the IHME model counts as an expert at this point https://t.co/LiWTg6cUw8,Florida
"Why COVID-19 Makes Some People Sicker Than Others - The Atlantic
https://t.co/IgqDheAavX",New York
"#quarantinelife #isolationart #pandemiclife #pandemicart#covid19 #covid_19 #covid_19art #freeme#cabinfever#letmypeoplego#urbanart #urbanangst @ Hell's Kitchen, Manhattan https://t.co/8tt2HmbLmc",New York
"Yeah! #Nantucket
STAY HOME SAFE LIVES
Coronavirus in Massachusetts
https://t.co/umIYsi4YCX
#Boston #Celtics #Bruins #RedSox #Patriots #massachusetts #rhodeisland #connecticut #ct #newyorkcity #newyork #nyc #ack… https://t.co/klzyxgPmGm",Massachusetts
"Raindrops - #COVID19 Photo Project - Taking photos with my older @getolympus #omdem5markii body and adapted, manual focus vintage lenses only.

#photoproject #manualfocus #adaptedlens #vintageglass #SOOC #JPEG… https://t.co/Z1Czf4wlBs",Illinois
"Good morning, Fort Lauderdale! Let's seas the day 🌊
#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #april #spring #beach #sun #fun #wakeup #love #amazing #beautiful #pretty #pool #covid19 #photooftheday #coronavirus #tuesday#igers #traveltuesday https://t.co/Ky9zTc23GF",Florida
"Emil • @emilcohen • COVID-19 Self Portrait • @ New York, New York https://t.co/KOpaUQYVLm",New York
Flight Path - April 28 Blue Angels @afthunderbirds. This 40-minute joint flyover is a salute to #Covid19  responders. Residents should enjoy the flyover from the safety of their home-quarantine and should avoid… https://t.co/uMEdZKWlou,New York
"#JimmyKimmelLive #DaveGrohl #Coronavirus Jimmy Kimmel and Dave Grohl surprising frontline nurse with $10,000 is super heartwarming https://t.co/CS3ZRPqlbg https://t.co/WrFbPPdVYo",Florida
"Today the @usairforce    @afthunderbirds and usnavy @blueangels will perform a series of fly-overs in the NY, NJ, and PA areas to thank all essential workers on the front lines of the fight against COVID-19.  The… https://t.co/2ouDiq5oaP",New Jersey
"Orleans Bistro &amp; Grill  would like to thank you for your support!  
#Covid19willnotWIN 
#smallbusiness 
#covid19 
#curbsidepickup 
#restaurant 
#fredericksburgvirginia @ Orleans Bistro &amp; Grill https://t.co/n73MrJtIW9",Virginia
"#ourphilly 
Free Covid-19  testing Today! @ Philadelphia, Pennsylvania https://t.co/AnDRNrszLN",Pennsylvania
"Even though the Air Show at Jones Beach was canceled due to COVID-19 this year, we still get to see the Blue Angels and the Thunderbirds fly over us! They’re doing this in honor of our healthcare workers, first… https://t.co/oTtpb1OQaO",New York
"In case you missed or if you would like to review Sunday ’s Word entitled, “Don’t Be Afraid to Defeat the Coronavirus Madness.”  View now via Facebook Live@  https://t.co/qdBDE6yWpt @ Bethlehem… https://t.co/qksKfPM9Qi",Oklahoma
"#Apple #Coronavirus #Tech Apple to reopen many of its stores in May, report says https://t.co/eIJRVzlGU7 https://t.co/3eqBM3T37v",Florida
"Good morning! Happy Tuesday. Second gear of the week. Next Tuesday is Cinco de Mayo 🤠. Taco Tuesday too. I wonder if we will be able to get Corona beer with the breweries shut down 🍻 Overcast and 42 degrees in Delmar, NY. ☁ The...
https://t.co/D22H5K1KXz",New York
"Fun activity I did with the kids in the before time of January 2020, before Coronavirus. I drew that circle and then they swept letters into it to work on fine motor skills. 
•
•
•
•
#fun #activity #before… https://t.co/83QYYdZci0",Virginia
"How Things Are.                           #covid19 #quarrantine #mask #blackandwhite #feeling #shelterinplace @ Boston, Massachusetts https://t.co/lb2CMlbvrk",Massachusetts
Corona NY Tue Apr 28th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
"Self Quarantine Day 44: Another game to pass the time... Here’s mine 😂😘😋😜😫😱

#tuesday #game #lol #jokes #quarantine #selfquarantine #socialdistancing #staysafe #covid19 #coronavirus #corona #covid… https://t.co/B8qByT0b1n",Florida
"Don’t forget to turn in at 10 am for day two of our “Springtime” Kit! 
Also, “Let’s go camping” is on sale until tomorrow at 1pm. #supportlocal #supportsmall #adaptingandchanging #covid 
#learningthroughplay… https://t.co/cCxjCTPNhC",Virginia
How can we stop the SPREAD OF THE COVID19? If @NYCTBus haven’t done anything about this matter. This pic was taken by me at this exact moment on the N6 towards Hempstead. There should be a limit for drivers to pick up PASSENGERS! @NYCMayorsOffice #COVIDIOT https://t.co/JsajCAobLB,New York
"Am Walk In The Park
Why sit around doing nothing when I can get my morning dose of working out? #strava #winwalk #sweatcoin #garminconnect #socialdistance #coronavirus #walk #workout @ Central Park https://t.co/puBThQENdP",New York
"Working through a pandemic. #covid19 #LPD #EssentialWorkers  @ Lorain, Ohio https://t.co/n6rEPPez7J",Ohio
"I've never in my life received UE benefits. I've been working for 14 years.

Actually I have two jobs**

@SenRickScott @GovRonDeSantis @marcorubio
#Covid19 #floridaunemployment https://t.co/u1cMhN1qVv",Florida
"We’re excited to announce that we are currently offer a COVID-19 Antibody Rapid Test!
.
Now, you can also conveniently book this testing with your vitamin IV therapy and have your results during/just after your… https://t.co/RTbWRv5WAW",Florida
"Of all the different things we have had to sacrifice over the last 30-45 days with the #COVID-19 Pandemic the biggest thing I miss is just 

A #HUG. 

Did we ever think that would be something so important?? @… https://t.co/J6QdezK1sm",Texas
"In no way shape or form does it give me proper information to now apply for federal benefits. 

Multiple sources have said we should not reapply. There is absolutely no information given to me.
@SenRickScott @GovRonDeSantis @marcorubio 

#Covid19 #floridaunemployment https://t.co/IMU7luCR9e",Florida
There's a significant amount of grief mounting all around us causing us all to feel a little off. Some directly impacted by covid-19 others indirectly hit and struggling to adjust. Those of you who had dreams on the… https://t.co/NYby5qIBfS,Virginia
During last day +2150 #covid19 cases in #nj according to #kff @ New Jersey https://t.co/8aVatbBoua,New Jersey
The Covid-19 pandemic has shown us just how much the community appreciates us.  Today we received a donation from a young man from Warren.  Johannes is 17 years old and used his 3D printer to make us these devices… https://t.co/iFZdnODua7,New Jersey
"When Skyler over at atlantashieldmakers told us she was getting married this past weekend, we made her a #3dprinted #faceshield #tiara for her wedding 🤣🤣🤣 👑👑👑 

#makerspace #makersgonnamake #justmarried #coronavirus… https://t.co/bnzv6Bt0mu",Georgia
#coronaviruscake #covid19 #customcakes #uniquecakes #sharingtheeuphoriasince2009 #bakedeuphoriacakes #wewillsurvive #birthday #birthdaycakes @ Baked Euphoria Cakes &amp; Pastries https://t.co/r31U5i95XN,New York
"Thank you all Doctors, nurses and first responders! God bless you all. 
.
.
.
.
.
.
.
.
.
.
.
.
#police #fire #firefighter #emt #doctor #nurse #firstresponders #health #covid #corona #thankyou #wegotthis #fit… https://t.co/9jlp3KeuSr",Connecticut
"Fighting covid

Philippians 4:4, 6-7 (KJV)  Rejoice in the Lord alway: and again I say, Rejoice.
Be careful for nothing; but in every thing by prayer and supplication with thanksgiving let your requests be made… https://t.co/KSUkX5XJQe",Texas
"Grateful to be featured by my company’s global recognition program. #covid19 #positivevibes #mindfulness #struggle @ Atlanta, Georgia https://t.co/x2r9pMUA8e",Georgia
BFLN - Drinking a Boneyard Bock by @TripleCBrew @ Ew Ew Ew! Come On Frank Gimme Gimme Da COVID!!!  — https://t.co/e1CAKqokhm,North Carolina
"Today's Dept highlight is the #RosenbergLibraryMuseum &amp; Galveston &amp; Texas History Ctr. 

Check out their latest project: ""History Now: #Galveston &amp; The COVID-19 Pandemic,"" which is open to YOU to be a part of. 
⭐ Learn more: https://t.co/d1LB06XEK6 https://t.co/obqUcNftEg",Texas
"We’ve been smoking cigars together since 1984. Corona can’t stop that. #cigarlife #cigaraficionado #cigars #chicago #louisvillecigarsociety @ Chicago, Illinois https://t.co/zQFBK2u1tO",Illinois
Porsche's Tech Live Look augmented reality system helps during COVID-19 distancing - CNET https://t.co/rQIcAjZHuB @cnet-roadshow https://t.co/obgRT4g7Mg,California
"COVID-19 UPDATE - EXPO NEW DATE
SHARE‼ SIGN UP‼ ATTEND ‼️
We are having our Fall Annual Black Business Expo here in Richmond, Va Nov 27th, 2020 9am to 3pm if you are interested link is… https://t.co/FNkTqb2FB2",Virginia
"Time to recognize your top performers and encourage bottom performers to be better.  That is what #Pivot180 is about.  #COVID19 is not a limit as Pivot180 is designed for #RemoteTeams.

#WorkFromHome #InThisTogether #MWPR #TeamWork

https://t.co/BtvDNMgnWb https://t.co/sfYKqBQya2",Florida
"#NEWYORKCITY Today at Noon.  #Thunderbirds and the U.S. Navy Flight Demonstration Squadron, the #BlueAngels, will honor those on the frontline of #COVID19 with a formation flight over New York City and New Jersey… https://t.co/xxoJLRtKRZ",New York
"Coronavirus shutdown could leave millions of gallons of beer wasted - Axios
https://t.co/8Pe76gozZd",New York
5am run. Out run the #zombie #zombieapocalypse #coronavirus #pandemic #2020 #culvercity #losangeles #hollywood #california @tinaeatsdrinks #c4jforever #naked #jasonmitchiner #jasonwilliammitchiner #GAOMG… https://t.co/xUjlDlVSuz,California
"Another day of work in these HOT MASK 🙄 DAY 32 #coronavirus ‼️ #storyofmylife 😷 #essentialservices  #staysafe 💯💞 @ Atlanta, Georgia https://t.co/vx6MYWZJRA",Georgia
"Covid-19 Update:​ The safety of our community continues to be our number priority here at TRRA. As plans for reopening businesses across the commonwealth and in other areas of the country start to become public, know… https://t.co/XQXdIoGbtQ",Pennsylvania
"What's your silver lining? 
.
.
.
What is the positive outcome that will come out of COVID-19 for you? 
.
.
.
When you look back to March 2020, what would you say was the silver lining of it all? 
.
.
.
What would… https://t.co/iXj1RduFF3",Florida
"#Repost @PS254_D22K with @get_repost
・・・
The Blue Angels and The Thunderbirds will be overhead salute to COVID-19 front line workers, TODAY!

The planes will soar over all five boroughs… https://t.co/CssY7AU01M",New York
"Dear Pasty, i miss you too. 💌😘🥰. #instadaily  #tuesday 💕💕
.
.
.
.
.
.
.
.
#crueltyfree #mystinitans #behindthegun @mystinitans #covid #astp_sunlesspros
#inthistogether #airbrushtan #spraydontlay #strongertogether… https://t.co/2Z5wSLfg5g",Texas
"Have you wondered when I would be giving more of my analyses, insights, and perspectives on the #COVID19 crisis and the subsequent #COVID19Living conditions that we are facing today, from medical considerations to… https://t.co/SGDt6JNoE4",Pennsylvania
"Let’s take a look at these numbers! Thank you @DrBent305 for sharing.
.
.
People of a African descent are being diagnosed with COVID in similar percentages. But there’s a greater percentage of hospitalization and… https://t.co/OqkSloictR",Florida
All bundled up #kittylove #cats #lovelife #loveoneanother #catsofinstagram #catlover #animallover #catmom #brothers #lazy #kitties #quarantinelife #covid #flattenthecurve #allinthistogether #covid19 #pandemic… https://t.co/edL6y47Kuv,New York
"We’re the radio pooler for Vice President Pence’s visit today to the Mayo Clinic. #journalism #coronavirus @ Andrews Air Force Base, Maryland https://t.co/6WCBzOtuM4",Maryland
"Our hospital, Emergency Medical Services crews, Walk-in Clinic, primary care and specialty clinics, Rehabilitation Services, and more are open. Contact your provider for more information: 307.688.1000 or https://t.co/fDxQYIF3DK 

#covid19 #gillettewy #coronavirus #CChealth https://t.co/XsWA9eeK25",Wyoming
"#Repost westblvdcoalition with @get_repost
・・・
Atrium Health Mobile Coronavirus Screening &amp; Testing Site:

Locations and Dates:
Friday, May 1st from 1 p.m. to 7 p.m.
Stratford Richardson YMCA Parking Lot. 
1946 West… https://t.co/Ffl7xh9ftX",North Carolina
"Please be careful and Safe family and friends an Let all stop the Covid 19 @ Bedford–Stuyvesant, Brooklyn https://t.co/2HRoZu0BUx",New York
First Responders to Use ThirdEye’s X2 MR Glasses During COVID-19 Outbreak #COVID #response #safety  https://t.co/RFcYj9tWj7,Missouri
"Meet our newest grandson, Collins Jack Randolph. Finally got to see him during these Covid-19 times.  #7 @ Mapleton, Utah https://t.co/YFDQlj5GXV",Utah
"Join this free virtual town hall from your friends at Greek University! Our topic is ""Getting Jobs During COVID-19"", and we will be talking with Andrew Hudson. Andrew is the Founder and CEO at Andrew Hudson's Jobs… https://t.co/kdGbCVSHbu",Tennessee
Walking into Lowe’s like #fuckyeah ‼️ 😂🤘🏼🤣😷😷😷 #covid19 #thebandhennessy #tbh #theresnostoppingus #newsinglealert @ Lowe's Home Improvement https://t.co/sbTyntTmxw,Texas
"Let All Stop the Covid 19 family and friends... Please be careful and Safe @ Bedford–Stuyvesant, Brooklyn https://t.co/A5b0FBzsKk",New York
"Tuesday’s CORONA Kicks: @adidasoriginals NMD_CS1 PKs in black and white colorway. What are YOU wearing today? Go get ‘em! 👊🏻 @ Des Moines, Washington https://t.co/of4zuptUpD",Washington
"WFH Day 27: masterofnone Season 2 Soundtrack 

#workfromhome #stayhome #quarantine #coronavirus @ Perry Hall, Maryland https://t.co/ZYw21rXJrC",Maryland
"#mtg #coronavirus @ Lents, Portland https://t.co/aNBsKj6BuH",Oregon
"What does Real Estate look like after COVID-19?
.
Tune in today at 10am CST on our FB Page @CodeMarkFin 
.
There’s plenty of bad news online -
.
Let’s look at what is good and what is coming that is positive.
.
See… https://t.co/eYVpmBv8de",Texas
Let’s Make Today Count! #pmts #pmtslife #covid_19 #covid #motivation @ Paul Mitchell The School Tysons Corner https://t.co/K7u44W0Lwp,Virginia
"Thank you, @schumacher1889 for the super cute mask!! I’m the only one on the block with cheetah-print PPE. #dcdesigner #covid19 #coronavirus #pandemicstyle schumacher_washingtondc #schustagram #PFMperfect… https://t.co/IiT3orqfuU",District of Columbia
"Shooting myhome for food client styling Sergio Colantuoni 
#11HellHeaven
#coronavirus
#italyamericachambersoutheast 
#iaccsemiami 
#niafragrances 
#IACCSE
#iaccse 
#covıd19 
#contemporaryart 
#artcollector… https://t.co/tGRag7RWT9",Florida
"Yeah! #Nantucket
STAY HOME SAFE LIVES
Coronavirus in the U.S.: Latest Map and Case Count
https://t.co/WAWWoTX4rE
#Boston #Celtics #Bruins #RedSox #Patriots #massachusetts… https://t.co/7hBBBXN5aL",Massachusetts
"It’s Still winter in Chicago : Covid not Stopping “ Blacks Drip “ , once u cut The GA grass :: You put the Versace Snake on your waist as your 🔫 in Chicago 🙏🏾 , get ya money but be safe beloved… https://t.co/tauD6hbUpk",Illinois
After the rain. Comes the Sun flowers. Dandelions are poppin on the farm. What are you planting in your Covid 19 2020 Victory Garden today? @WILD_Wesleyan @wesleyan_u @ Wesleyan University https://t.co/x7ISnp4b1y,Connecticut
Worrying about how COVID-19 will affect your ability to pay your student loans? Our latest blog post answers some FAQs about how the CARES Act affects federal student loans with an automatic payment suspension and interest waiver. Learn more: https://t.co/SDWmpH8rWq,Georgia
My world. #coronavirus #covid #covid19 ##sequester #coronaviruspandemic @ Upper East Side https://t.co/LM7PEO0xIL,New York
"#tbt During the Coronavirus, Naturi created a foundation called “Naturi Feeds” where she was feeding people in Brooklyn, Newark, East Orange, Orange and St. Croix. I was one of the people chosen to receive food. It… https://t.co/T1ZEQ1HOED",New Jersey
During this pandemic this was the notice the leasing office sent out. #apm #fortlauderdale #florida #tsr #shaderoom #senator #trump #rent #coronavirus #covid19 #democraticparty #hud… https://t.co/o9PZA1obQH,Florida
"KNOTLESS BRAIDS
•
DUE TO COVID-19 I am currently doing HOUSECALLS 🙂 Hair is Still Provided BUT to accommodate my commute time I do now ask you to be thoroughly shampooed &amp; fully blown out ‼️ Additional travel fees… https://t.co/cjF2RI6oYL",District of Columbia
"#covid19 #mykidislosingit #quarantine2020 @ Rochelle Park, New Jersey https://t.co/Rf6L9PDsqY",New Jersey
"This not unexpected news, but I grew up in 24078 so 😕. https://t.co/nCZMYASoTj",Virginia
"Well in 1985, we discovered that you can put pizza on a bagel, which meant that you can eat pizza anytime. https://t.co/FbwpJuVwqG",Alabama
"#27ABR | Brooks’ Sandwich House se reinventa
 https://t.co/fgJTaYaPWR

#NorthCarolina #Charlotte #QuedemosnoEnCasa #coronavirus https://t.co/yZjdA8xVmC",North Carolina
Bust those bored and Covid blues! A limited supply of paint kits for y’all to paint along with me are available today at the studio for fifteen bucks! I’ll be here as long as ya need me too be..Just let me know you… https://t.co/Q98sbsQKU4,Iowa
#coronavirus got you to where you can’t function! I’m still handling business feeling rambunctious!ki think imma drop this mf !!! #explorepage #quarantine #covid #good #music #lit #tsm #topshotta #martianGang… https://t.co/C2vWdL5VNN,Georgia
Our Next Late-Night Lunch Drop was a HUGE SUCCESS! Thank you to Old Bay Cafe &amp; Dunedin Fish Market for preparing 37 late night lunches for the Covid-19 Units- CCU &amp; ER Staff at  Mease Dunedin Hospital ! Another huge… https://t.co/3oGLaijamt,Florida
Zebra Crosswalk Times Square during Covid-19 #newyork #newyorkstreetphotography #manhattan #timessquare #crosswalk #zebra #lineart #line #architecture #architecturephotography #architecturelovers #blackandwhite… https://t.co/KDXdITMor0,New York
"First class KFC! This is the one north of College on 41. 
.
.
#kfc #givingback #kfcchicken #covid_19 #covid19 @ Fort Myers, Florida https://t.co/hLDhaEceBA",Florida
"Did you know nearly every organ system can be affected by coronavirus?  
.
.
.
.
.
.
.

#home #homehealthcare #healthcare #RN #cna #services #lovedones #care #aide #RVA #APHHC #inhomecare #SocEnt #becauseapluscares… https://t.co/C9YvIhGr36",Virginia
