tweet,location
"#thingsthatmakeyougohmmm  🤔.... makes me feel good about what @walkthetalkus has accomplished with so little.
.
#walkthetalkamerica #worldhealthorganization #billgates #netflix #coronavirus #thereisfuckeryafoot @… https://t.co/DNPzTHQxHt",Nevada
"Our friend shopping at Costco Westlake today... #newreality #california #covid19 #socialdistance #quarentine 😷 🦠🧤
video credit: cubaricangirl2.0 @ Costco https://t.co/zkMqfdGyJ0",California
"📚Day 25 of RONA Elementary - Off day for the Day Parade 😫, instead pediatrician appointment📚
.
.
.
#homeschool #quarantine #school #kindergarten #extendedspringbreak #coronavirus #covid19 #stayhome #stayhomeworksafe… https://t.co/YV6Retot34",Texas
https://t.co/q1bIRB22rA We'll be updating this story throughout the day Tuesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/0nh3Y5LQkh #atx #austin #all512,Texas
"You will not stop us COVID-19. Today, tomorrow, or next year, we will be back. We will return safely, with competence, and profound attentative to the health and happiness of our clients. We will rise like a Pheonix.… https://t.co/nbrKj08gJQ",California
"📚Day 26 of RONA Elementary - Future R.L. Stine 📚
.
.
.
#homeschool #quarantine #school #kindergarten #extendedspringbreak #coronavirus #covid19 #stayhome #stayhomeworksafe #learn #read #satx #instasatx #igsanantonio… https://t.co/ZtwFtvtOzb",Texas
"“Crowed streets all cleared away... one by one! 🎶” 😬🦠😷
.
#COVID_19 #Coronavirus #Pandemic #BakoLife #Quarantine #QuarantineLife #CaliLove #Pano #California #CaliQuarantine #StaySafe #SocialDistancing #StayAtHome… https://t.co/fxAB6brULr",California
"my mama, Victoria is on this because she got Covid as a nurse..she's ok now &amp; i didn't catch it. #nycnurse #mama #nursesrock #nursesofinstagram 
#westiesofinstagram #coronavirus #survivor 😍
@GypsyRN212 @… https://t.co/aIHF2eL7Mx",New York
"#Truth #WhileYouPutOnMasks @freedomsfaction
A new report from the Institute for Policy Studies found that, while tens of millions of #Americans have #lost their #jobs during the #coronavirus pandemic, #America’s… https://t.co/1kGCXoZCG9",California
"MOST RECENT COVID-19 UPDATE FROM THE TOWN OF PROVINCETOWN (4/28/2020) 

Select Board Approve Order to Requiring Wearing of Masks

The Provincetown Select Board implemented an Emergency Nuisance Order requiring
the… https://t.co/0eU73epqhI",Massachusetts
Downtown amid covid-19. @ Downtown Minneapolis https://t.co/WFebckPIFM,Minnesota
"#Truth #Covid19 #Coronavirus #Racism #China 
knowledge_hoarder
Damnnnnnnn 😠 this is why they are retaliating in #africa ...... A little message to all the covidiots #watching this, perpetuating your covidiotation,… https://t.co/AfCnJNbPNn",California
"“Can’t be afraid to live this out...
We got this far, don’t know how! 🎶”
😷🦠✌🏻❤️
.
#COVID_19 #Coronavirus #Pandemic #BakoLife #Quarantine #QuarantineLife #CaliLove #Pano #California #CaliQuarantine #StaySafe… https://t.co/1sv8rXtlGx",California
"statefortyeight clothing company stays upbeat amid Covid-19 pandemic.
😷👕📈
The growing need for protective wear led the company to produce non-medical face masks to help support the community.  A free branded mask is… https://t.co/9VaBW5Fui8",Arizona
https://t.co/j63MD34Bku The Human Rights Campaign Foundation (HRC) recently revealed the results of a study that highlighted the economic risks to LGBTQ people from the expected economic fallout due to the coronavirus. OSO TAX SERVICE https://t.co/4WPS8CgIEx,Utah
"Just being out, in #coronavirus #COVID19 #pandemic #tRumpVIRUS #COVID45 #tRumpDemic #HeWillKillUsALL times. 
.
.
All I want is the privilege, that's it. @ Waldorf, Maryland https://t.co/5FWdDeJ1pk",Maryland
"⠀⠀⠀⠀⠀⠀⠀⠀⠀
Don Edwards San Francisco Bay National Wildlife Refuge in Fremont, Calif.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#mercnews #fremont #mercnews #coronavirus #covid19 #donedwardswildliferefuge @ Don Edwards Wildlife Preserve and Bird Refuge https://t.co/qPTzuxaTlv",California
"No Caption #corona #mode @ Frisco, Texas https://t.co/EpzUjeHqXY",Texas
"Ghost town. #chinatown #dtla #downtown #losangeles #california #china #covid19 #coronavirus @ Chinatown, Los Angeles https://t.co/Q9G6OsbFYq",California
"“Crowed streets all cleared away... one by one! 🎶” 😬🦠😷
.
#COVID_19 #Coronavirus #Pandemic #BakoLife #Quarantine #QuarantineLife #CaliLove #Pano #California #CaliQuarantine #StaySafe #SocialDistancing #StayAtHome… https://t.co/8e5f9gsgnr",California
"“Crowed streets all cleared away... one by one! 🎶” 😬🦠😷
.
#COVID_19 #Coronavirus #Pandemic #BakoLife #Quarantine #QuarantineLife #CaliLove #Pano #California #CaliQuarantine #StaySafe #SocialDistancing #StayAtHome… https://t.co/RNgNuBGG9t",California
"📚Day 27 of RONA Elementary - 5 Food Groups 📚
.
.
.
#homeschool #quarantine #school #kindergarten #extendedspringbreak #coronavirus #covid19 #stayhome #stayhomeworksafe #learn #read #satx #instasatx #igsanantonio… https://t.co/rR94WozMw5",Texas
"“Can’t be afraid to live this out...
We got this far, don’t know how! 🎶”
😷🦠✌🏻❤️
.
#COVID_19 #Coronavirus #Pandemic #BakoLife #Quarantine #QuarantineLife #CaliLove #Pano #California #CaliQuarantine #StaySafe… https://t.co/MA3aUcvzTm",California
"“Can’t be afraid to live this out...
We got this far, don’t know how! 🎶”
😷🦠✌🏻❤️
.
#COVID_19 #Coronavirus #Pandemic #BakoLife #Quarantine #QuarantineLife #CaliLove #Pano #California #CaliQuarantine #StaySafe… https://t.co/hdkKFe4ZB2",California
"@realDonaldTrump Countries that have tested a higher portion of their population than 🇺🇸:

🇮🇸🇫🇴🇦🇪
🇫🇰🇧🇭🇲🇹
🇬🇮🇱🇺🇸🇲
🇨🇾🇱🇹🇪🇪
🇵🇹🇮🇱🇮🇲
🇳🇴🇧🇳🇶🇦
🇮🇹🇪🇸🇨🇭
🇧🇲🇩🇰🇱🇻
🇦🇹🇮🇪🇳🇿
🇩🇪🇸🇮🇱🇮
🇦🇩🇬🇱🇸🇬
🇷🇺🇨🇿🇦🇺
🇭🇰🇨🇦🇧🇪

#coronavirus
#COVID19 
#TrumpVirus",Virginia
"Countries that have tested a higher portion of their population than 🇺🇸:

🇮🇸🇫🇴🇦🇪
🇫🇰🇧🇭🇲🇹
🇬🇮🇱🇺🇸🇲
🇨🇾🇱🇹🇪🇪
🇵🇹🇮🇱🇮🇲
🇳🇴🇧🇳🇶🇦
🇮🇹🇪🇸🇨🇭
🇧🇲🇩🇰🇱🇻
🇦🇹🇮🇪🇳🇿
🇩🇪🇸🇮🇱🇮
🇦🇩🇬🇱🇸🇬
🇷🇺🇨🇿🇦🇺
🇭🇰🇨🇦🇧🇪

#coronavirus
#COVID19 
#TrumpVirus https://t.co/WCGp9xuGWa",Virginia
"Just a little Tuesday Coffee w a few DGA Members...we topped 200 today.   Together Apart.  Talking Covid19, DGA news and some fun chit chat. Fantastic turnout, great way to spend a Tuesday afternoon. #dga #tuesday… https://t.co/7PihgIFe2d",California
"Edisi #throwbacktuesday ♥️. Once upon a time in the Big Apple ♥️
.
.
.
Overloking the #chryslerbuilding at dusk.. I guess this is taken from the #empirestatebuilding 😇. And now #nyc is fighting for #covid19 spread,… https://t.co/ZQXbTs4Yyq",New York
This guy is on my podcast today for a little covid talk as well as a Q&amp; A. We somehow managed to make this episode the longest one yet. Look for the #LisaPaigeMadeMeDoItPodcast to pop up in your library mid- morning!… https://t.co/CoiZlFSHEr,Texas
"It’s my birthday so you better call me Big Daddy when you back that azz up 🎂
.
.
#socialdistancing #covid19 #youtuber #blogger #quarantine #gamer #fitness #fitfam #spagobeverlyhills #birthdaygirl #foodie #instafit… https://t.co/R1LqzxPqDa",California
"U. S. Navy Blue Angels and U.S. Air Force Thunderbirds fly over NY to salute Covid-19 responders. God bless 🇺🇸🗽☀️💈✂️

#usnavyblueangels #usairforcethunderbirds #longislandny #longisland #ladybarbers #longislandlife… https://t.co/o1MJsV6dk9",New York
"#Blessed to have seen another #revolution around the #sun, especially with the current state of the world. #COVID19 #Coronavirus  I certainly did not plan to be quarantined for my birthday, #LasVegas or #Atlanta… https://t.co/0j9gPdKpSQ",New York
"Wearing mask now! 

From yesterday! Yolo county has required all of people wear mask in the bus and supermarket in order to prevent Coronavirus via any type to spread! This is the great rule about keep me healthy. I… https://t.co/1XRYZw6Afu",California
#can #you #see #it #now babies #birn #in #2021 will already born with face mask   The new norm #covid_19 #covid19 #covid #covid19 #lovemylife #livewithinyourmeans #bankruptcy goes up along with our #income #yes… https://t.co/nKDCMcc3V5,New York
"I’ve lost some of people I love the most in this world, and the ones I didn’t almost lost me. But I’m here thank God 🙏🏽 supporting my bro @YoungChris #covidchallenge #pandemic #coronavirus #covid19 #stayhome… https://t.co/OstMNbGGR5",Pennsylvania
"Take out

#covid_19 #coronavirus #stayathome #takeout #beach #mask #masks #2020 #huningtonbeach #orangecounty #canonphotography #joeduran @ Huntington Beach, California https://t.co/h7n6r2axqq",California
"Damn they funny af lol
#coronavirus @ New York, New York https://t.co/pWBPIO8GDx",New York
"Because of the COVID-19 crisis, thousands of Baltimoreans are out of work, low income, and many are facing food insecurity. Rising Sun Baptist Church, @nmo2p &amp; gsj1806 along with 10+ organizations and churches will… https://t.co/vpQFB1krCI",Maryland
"Good news: Target has #toiletpaper 

Bad news: It's the kind of tp that takes about four layers of skin off your ass and taint with each wipe.

Beggars can't be choosers.

#target #covid19 #coronavirus #quarantine… https://t.co/5M2SVYxagK",Arizona
Family s**t ❤️❤️ (We to strong 💪🏽 for Covid -19 to stop us) #foreverfamily @ Washington D.C. https://t.co/78PfhIamWU,District of Columbia
"COVID-19 UODATE ❣️
Our Website is up and running for Pre-order for #nationwide shipping or local pick up! Remember to help us avoid food waste we will ONLY be baking for preorders placed 24 hrs in advance through… https://t.co/C2XOqlQhFI",California
"Day 30 of COVID Days Of Gratitude : getting the fella to help with an #artistinresidence audition for @kennedycasting &amp; suebluecasting 
Its all about doing what you can with the tools ya got 👍🎭👏💻  always fun to talk… https://t.co/beiZ3lBUTe",California
"#Covid19 takeover #2020 Update: #SecondAttempt as a #Self #Barber 💈#Instadaily #Instahair #Instagay #Instafly #gayswithiphones #guyswithiphones #Bored #AF @ Denver, Colorado https://t.co/ZC91ftw1Qd",Colorado
"Sunset Blvd ...Tuesday late afternoon...on the way home from work ..( quiet and much less traffic during this crisis Covid-19) ..Stay Safe Stay Healthy..(for a better tomorrow !) 🙂🙏
#inthistogether 
#staysafe… https://t.co/jLOJTcJy3u",California
"Mind Swirls. #alldressapril #alldressapril2020 #covid #covid2020 #timesawastin @ Queen Anne, Seattle https://t.co/2FmVub0DSF",Washington
"I made another batch. I just gotta attach the ties. $5  #masksforsale #coronavirus #wereallinthistogether #staysafe @ El Paso, Texas https://t.co/JDeQAjHQcu",Texas
"A very quiet moment.. walking down to this ( empty)  shopping area ..after work nearby ...during this crisis Covid-19 ..Stay Safe Stay Healthy Everyone 🙏 
#tuesdayafternoon 
#staysafe 
#santamonica 
#inthistogether… https://t.co/SgSgP6WI3q",California
"For today’s episode of the Coronavirus Cooking Diaries, I delve back into baking. I have never made focaccia bread before and I wanted to give it a try. It was easy and delicious other than the fact that I let it… https://t.co/5I1XNDftmV",New York
"I’ve still been smoking even tho corona virus going around pickin bitches off ..-_- 69redebt69 ##selfmodeartz #namastebitches @Drake #canttakeahjoke @ New York, New York https://t.co/dnsIicdqEI",New York
#SethMeyers #LateNightWithSethMeyers #Jogging 'Crop dusting us with corona': Seth Meyers tells joggers to keep their social distance https://t.co/Mhmx5Kx9Y5 https://t.co/1HzqXgMQwy,Florida
"The look the baby gives you during #COVID19 and you find yourself talking and sharing too much due to the social distancing @ Radford, Virginia https://t.co/X2NLhOKmrF",Virginia
"2020 day 119 - gloomy
.
.
.
.
.
#gloomy #tuesday #marinelayer #boardwalk #perspective #socialdistancing #covid19 #venice #veniceboardwalk #venicebeach #losangeles #losangelesgrammers #california #dank #dankmedia… https://t.co/t22aGw9XrO",California
"The COVID-19 Solution
#Share #CommentBelow
Afraid vs. Not Afraid
Choose @ Saint Paul, Minnesota https://t.co/a41iGA6mwF",Minnesota
"Hanging around patiently waiting for all this to clear up. #covid19 
Stay safe everyone.
.
.
#3dprinted #3dprinting #3dscanned #3dscanner #3dminime #3dfigurine #3dscanning #gamer #gaming #cosplay #cosplayers… https://t.co/C12V4riyll",California
California: Have you or your family member/ friend been LOCKED UP or impacted by the system during COVID-19?? Share your stories with us to help FREE THEM ALL because #DetentionIsDeadly!! (LINK IN BIO 📲📲)… https://t.co/dFWWva1tVe,California
"CORONA HASN'T CHANGED A THING. YOU BETTA NOT GET LEFT BEHIND. #CALLMENOW #REALESTATELADY #901REALTOR @ Tonya Covington, Realtor https://t.co/hu2wo5n9G4",Tennessee
#DonaldTrump #LateShowWithStephenColbert #Coronavirus Stephen Colbert points out Trump took swifter action to protect U.S. meat supply than human lives https://t.co/Ijum0Zn65w https://t.co/WjVBuQP1ey,Florida
"Leo’s reaction is a combination of the two. #coronavirus #pets @ Yuma, Arizona https://t.co/JQBNrXyAJd",Arizona
"I work for the greatest Brokerage @compassinc @nicksegal  🌴 Springtime Market Corona rebound 🌴Update: Repost from @robreffkin
• 
“This morning I was on @cnbc to talk about some positive signs in the real estate… https://t.co/W7EG0G7C72",California
"Trump and McConnell Aren’t Waging War on COVID. They’re Waging War on Us.

https://t.co/yZlX7yqBGy",District of Columbia
Governor has announced regarding our stages of the COVID 19 process. Right now we are stage 《 1 》 it will be weeks till we’re on stage 《2》 and a little while longer till we’re at 《3》 Salons are considered 《3》. I will… https://t.co/dql22YY3eG,California
"🇺🇸 US

#Covid19: Under control, and improving rapidly, epidemic. Est. 1.74% of pop. infected. Lot worse to come. Proj. death toll 203,966 in ~250 days.

🕗 29/04

1/4",Kansas
"🇺🇸 US: ⚪⚪✨✨⚪✨⚪⚪⚪✨

Official cases: 1,012,582 = 3,059.14/M
Est. cases: 5,764,376 = 17,414.89/M
Change: 24,385 = 2%

Deaths: 58,355 = 176.30/M
Change: 2,096 = 4%

Mort.: 5.76%

👨🏽‍⚕️Breathing: https://t.co/5Wesp6gEJf
🧘🏻 https://t.co/1c00guckaR

🕗 29/04

2/4 https://t.co/e98nivciYk",Kansas
"🇺🇸 US

10 day forecast of 80,701 dead. This wave may last ~260 days and see 14,568,998 cases and 203,966 deaths. Cases double every 24.6 days.

📈: https://t.co/7II8TOvToR

🕗 29/04 #CovidUS

3/4",Kansas
"🇺🇸 US

Notes: Partial Lock-down, Limited Testing, Chaotic

🏥: https://t.co/an5Q5LWRAu

🕗 29/04 #Covid19

4/4",Kansas
"The city that never sleeps
 has become the epicenter of coronavirus in the U.S with over 47,000 cases.

#internet #coronavirustravel  #nyc #newyork #inkahustler #pointhustlers #ccpm #cc #travel  #traveler #traveling… https://t.co/JvyaBh7N41",New York
"The city that never sleeps
 has become the epicenter of coronavirus in the U.S with over 47,000 cases.

#internet #coronavirustravel  #nyc #newyork #inkahustler #pointhustlers #ccpm #cc #travel  #traveler #traveling… https://t.co/fH8FeC13xI",New York
"Wall Street stands empty as people stay away from the area due to the coronavirus on March 30, 2020 in New York City.

#internet #coronavirustravel  #nyc #newyork #inkahustler #pointhustlers #ccpm #cc #travel… https://t.co/kitagAF0uo",New York
"Santa Monica Pier, end of Route 66, in normal time (top picture)and during the Covid-19 lockdown (bottom picture). Empty, quiet and eerie. #santamonica #santamonicapier #pier #covid_19 #coronavirus #lockdown… https://t.co/p1cOFZfqNs",California
"You have heard of backyard birding, thanks to #covid19 I am practicing living room birding. Lori Lightfoot would be pleased. #staythefuckhome @ Albany Park, Chicago https://t.co/C8UbOr62X5",Illinois
"The city that never sleeps
 has become the epicenter of coronavirus in the U.S with over 47,000 cases.

#internet #coronavirustravel  #nyc #newyork #inkahustler #pointhustlers #ccpm #cc #travel  #traveler #traveling… https://t.co/GZz163aV7B",New York
"Give away time! 
Because we understand covid-19 May have impacted many negatively we want to give back! With out any of you we wouldn’t be a successful continuing business, this is our way to say thank you 🙏🏻 we will… https://t.co/UIZHKTHzf9",California
#Insomnia ➕#covid19  means it’s #wineoclock any time. Mainly to cover up the fact we don’t know what time or day it is .. it’s a day right? Than ya we are golden #covidlife @ The Cabin Goddess https://t.co/vzHDCNKTlf,Indiana
"This n95 ain't no joke! I'm barely breathing in this mofo!
#corona
#n95 @ Time Square Subway 123 Train https://t.co/zT1S6MKHuS",New York
"Is it just me or has it felt like this month has April seriously DRAGGED on forever?!?!? No, thanks to the Coronavirus pandemic. 8 weeks and it's been almost 6 weeks. Things shouldn't open… https://t.co/1qxBYGylLL",South Dakota
Pre-Covid-19 I was planning to be outdoors in an Arctic environment. Filming and training. Or keeping my skills intact. Instead I am holed up inside a flat in temperate Malmö.  I had either Helags or Sylarna in my… https://t.co/lJrsNVQA0f,Florida
"The most #embarrassing photo I kud find of myself... #coronavirus 😓😅😅 #2009 Escobar 😎💪🏾🤦🏾‍♂️🤦🏾‍♂️😂🕟 Peep the side kick @T-Mobile @ Roanoke, Virginia https://t.co/fFYHlADqwb",Virginia
"If you’re like myself - a self-employed/independent contractor and you’re experiencing work challenges related to Covid-19, consider applying for this! It’s a new benefit specifically for those like us who got denied… https://t.co/Udjxx32SKw",California
#CincoDeMayo #Weekend at churchward_pub brought to you by @modelousa &amp; @corona w/ joecandy_presents bumpnbet djdavestebbins &amp; @congakinglive playing gonbopsofficial all night long #LetsGo #YouStayWePlay @ The… https://t.co/QEV2DUsUcn,California
"I ran out of #kleenex and decided to put a #toiletpaper roll inside. It really works lolol!!!!! #genius #quarantinelife #quarantine #coronavirus @ Los Angeles, California https://t.co/dpcRarjK9H",California
Dancing in the halls with a good buddy. #pulmonarytoilet #respiratorytherapist #ipv #rtlife #criticalcare #frontlinehero #covid19 #extrashift @ Inova Heart and Vascular Institute https://t.co/T4yP481VDa,Virginia
The Prime Minister is now a new dad just a few weeks after overcoming COVID-19 https://t.co/7chkctKbgx,District of Columbia
"A message to my family 

You wake up with a terrible cough, a fever, and severe body aches. Immediately, you run to the doctor, unfortunately you’re diagnosed with coronavirus. For the last two weeks, you’ve been… https://t.co/yUuQ2vNJXI",Ohio
"NAVC CEO Gene O'Neill talks COVID-19, VMX Challenges, and the Future of Veterinary CE   https://t.co/ZON5aTONVk",North Carolina
#MashableShopping #CoolGadgets #Culture This simple little tool is the perfect companion for the COVID-19 era https://t.co/vTY8fjtrf8 https://t.co/47ReoPaaGE,Florida
"🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥Billionaire Vending Member @BOOSIEOFFICIAL talks about his experiences during the coronavirus on @breakfastclubam and gives great product promotion! 🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾
Much appreciated my guy 
quavo_badazz__g… https://t.co/OmsAOs2GIX",Texas
"Trump reportedly ignored intel briefings on coronavirus threat!

https://t.co/LKxAXD6KKu",District of Columbia
"Stay at home and chill, quarantine! 🙏🏻🏡🤙🏻 #besafe #socialdistancing #quarantine #quarantineandchill #quarantinelife #quarantinetime #stayhome #coronavirus #chillandrelax #chillax #defeatcovid19 @ Los Angeles,… https://t.co/Nyer6qEdm6",California
"Just got my new fade #drip #sauce 
Best Caption wins Knot a damn thing . 
#memes #funny #comedy #knot #24 #rip #kobe #captionthis #lol #hairstyles #haircut #makeup #tutorial #fade #faded #quarantine #covid19… https://t.co/pn5JbmZ7he",Texas
I’m up late to register for covid unemployment benefits.  It opened at 2am and didn’t crash at night.  So I did some midnight practicing.  #juggling #circus #quarantineandchill #aarp #nerd #espn DM for zoom shows. @… https://t.co/4CIRo4RaDT,California
"To hear my kids, who have been in the house for seven weeks say, “mom this is amazing!” Really warmed my heart yesterday, as we watched the Flyover to salute those in our area working on the frontline of the COVID-19… https://t.co/WHWF4Mwrdj",New Jersey
New UNFPA projections predict calamitous impact on women’s health as COVID-19 pandemic continues https://t.co/za1xRdcJfs,Oregon
"Guidelines for Covid 19
@mbarakie  live what you do! Do what you 💜. #covid_19 #covid19 #covid #covid #mask #facemask #facemaskselfie #sale #ordernow #ventas @ Doral, Florida https://t.co/B40yarWftd",Florida
Learn how to use point-of-care lung ultrasound to diagnose COVID-19 in our latest post by Dr. Brandan Innes. Brown Sound: Lung Ultrasound for COVID-19,New York
Nonprofits were some of the first to respond to the impact caused by COVID-19. Now we can give back and help them reach even more families and communities in crisis. Join me in helping to mobilize the DMV during… https://t.co/MyjWscfUNQ,Maryland
"Throwbacc No Thursday. #goodtimes 
before #quarantine /#coronavirus 😒
When shit was so simple 😪
.
.
.
.
.
.
.
.
.
.
.
.
.
#blze #blaze @ New York, New York https://t.co/AGkj0snIVI",New York
Irresponsible and inaccurate reporting https://t.co/zgwmhoHxjk,Louisiana
"AWHPI All-Natural Remedies on proven cure for the coronavirus:

Blend: Ginger, garlic, lemon, honey, Uda, canyenne peppers, and red onion blended together into a soft paste. 

Start taking two teaspoon every 30… https://t.co/EkpPykWnXq",Texas
#SocialGood #Mattel #ActionFigures Mattel honors everyday heroes fighting coronavirus with action figure line https://t.co/YrslbQIWWq https://t.co/oW7Im3vS6y,Florida
What a beautiful morning❣️ #donthemask #donthemaskdonthecape #covid_19 #covid19 #coronavirus #essentialworkers #staysafe #stayhome #mask #socialdistancing #physicaldistancing #asseenincolumbus #cbus #614… https://t.co/OaAniPZqUy,Ohio
"Yeah! #Nantucket
STAY HOME SAFE LIVES
Coronavirus in Massachusetts
https://t.co/ctjHFI9ZCD
#Boston #Celtics #Bruins #RedSox #Patriots #massachusetts #rhodeisland #connecticut #ct #newyorkcity #newyork #nyc #ack… https://t.co/kF3qHZzQHu",Massachusetts
Hungarian Special Event / Award during COVID-19  https://t.co/SFyqmko20w  #ham #hamr #amateurr #amateurradio,New York
"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | April 2020
.
the Murphy family
East Elm Street
.
.
View all the photographs together on the blog (link in… https://t.co/547I6Rn10w",Ohio
"Wake up, Fort Lauderdale! 🌞
#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #april #spring #beach #sun #fun #wakeup #love #amazing #beautiful #pretty #pool #covid19 #photooftheday #coronavirus #wednesday #igers #wcw #friends #photography #smile #solauderdale https://t.co/cBmWkkB6px",Florida
"Slow Ballerinas
Digital mixed media art
.
Limited edition 1/10
100% of the profit of sales will be donated to the COVID-19 Emergency Relief Fund
.
.
.
.
.
.
#nyc #street #slow #candid #magnumphotos #intercollective… https://t.co/vY9vP2yuWa",New York
#Twitter #ElonMusk #Coronavirus Elon Musk goes on anti-lockdown Twitter spree https://t.co/vtmfRVVCvI https://t.co/pzUZPpZZ7D,Florida
"As quick of a trip I had down here listening to The New Fiona Apple “heavy ballon” was a special moment to hear it on Siesta Key. Though I doubt they’d play it for MTV season 4 show, the Corona Episodes",Florida
Covid19 will go down in history as the biggest HOAX in World history of White American Elites #BillGates #AnthonyFauci #CharlieBaker who are greedy racists with a hidden agenda? #Greed #Power #Legacy… https://t.co/EJyXw5XBPX,Massachusetts
"Knowledge is power 🤓
😷
I want nothing more than to restore my communities confidence and rest their fears surrounding the COVID-19 nightmare we are living.  I am so thrilled to be able to offer COVID-19 testing at… https://t.co/k8fORbDomi",New Hampshire
"#Uk #Nhs #Coronavirus Veteran receives 135,000 birthday cards after raising millions for healthcare workers https://t.co/OdfPJ02StP https://t.co/Lh5k3nqvmP",Florida
Quarantine mode!! #walkinthepark #exerciseinquarentinetime #coronapark #morningwalk #lockdown #6feetapart #NYC @ Flushing Meadows - Corona Park https://t.co/CirnO38UQw,New York
"Thank you @misscausa for the nomination for #seeasmilesendasmile . This smile goes out to all our front line heroes fighting against #covid. We are sending you all the smiles, appreciation and love to you.  Here are… https://t.co/fA89BeQBmm",Tennessee
Up early to head to my LAST chemo treatments! I will (God willingly) ring the bell Friday afternoon when I get my pump off! Planning to Facebook live it since none of my family can be there due to COVID-19… https://t.co/H1qAztTx9a,Texas
"⛳️🛒IYKYK.  Our Hump Day deal is here and if COVID-19 wasn't here we'd be out enjoying the Quail Hollow festivities this week.  To help cheer you up, our Selwyn Golf Cart Valet t-shirt is only $24 for the next 24… https://t.co/ppEJPKqzWr",North Carolina
"What are our goals? #iowa #needtoknow #covid19 @ Downtown Des Moines, Des Moines https://t.co/45akbNIuXu",Iowa
https://t.co/q1bIRB22rA We'll be updating this story throughout the day Wednesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/SqEz2LDbtI #atx #austin #all512,Texas
"1. Stay in Place (#StayHome &amp; only go out for essential activities).
2. Maintain your Space (stay 6 ft. away from others not in your household).
3. Cover your face (wear a cloth face covering when you're out).
Learn more about our Stay-at-Home Order at https://t.co/lerWCQG9Z0. https://t.co/48jKrxdaQn",North Carolina
Corona NY Wed Apr 29th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
"“Just tell’em, ‘car wreck, Covid-19’ and they’ll know to start the paperwork!” @ Memorial Hospital of South Bend https://t.co/j8jOdcmlI5",Indiana
