tweet,location
"#freereading #covid_19 #coronavirus #pandemic #shutdown @ Albany, New York https://t.co/kUojMXImGX",New York
"I’m ANNIE! Tammy and I have made mistakes in our dating life, but boy has it been fun. We could star in a lifetime movie marathon titled “I dated my stalker during the Corona Pandemic” WHAT A RIDE! #tammyismybestie… https://t.co/QdvfdSSSpo",Texas
"J.C. Penney Bankruptcy: Coronavirus Lockdowns Take Their Toll On Retailers : Coronavirus Live Updates : NPR
https://t.co/GkkFfNFFO9",New York
Knicks may get huge edge amid NBA’s coronavirus cap chaos https://t.co/z5C3ntYIOQ https://t.co/AKVClHfvX8,New York
"Reposted from @corriero_a Government better say sike tomorrow or we riot
-
-
-
-
-
#theoffice #memes #meme #coronamemes #coronavirus #top #trending #funny #epic #epicmemes #lol #michaelscott #dogs #cats #animals… https://t.co/Bx5R5xAEjq",Pennsylvania
"COVID-19: Living Donation
https://t.co/hcTJJxjrhO @ Community Hospital https://t.co/oAHsusFbfu",Indiana
"Good Morning. During the current Coronavirus (COVID-19) outbreak, the Township of Ocean Historical Museum will be closed.  We are currently closed through Saturday, June 6, 2020.  Please continue to check with us to see if that date has changed. https://t.co/EhhAXnxucc https://t.co/AjmjGwU0QI",New Jersey
"“No pads no helmets... just balls.”
•
It was a once in a lifetime opportunity! Skate the closed parkway while it’s nice, thanks covid! I would totally do it again!
•
Remember kids, safety first! #happyppandemic… https://t.co/AelIOKMFn9",North Carolina
Corona NY Sat May 16th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
"Some afternoon golf with my girls yesterday. Today we run 😊 only upside to COVID19 is more quality time with my sassy girls 🥰

#mommoments #fitfiftyandfabulous #familytime #golflife #runnergirls #blessed #grateful @… https://t.co/d3hzA8gAkI",Texas
"Just before COVID took over our lives, we had the pleasure of visiting one of our favorite spots in their new location for a handful of Amaretto Sours - augustlauranyc
🥚🥂🥚
Bars and restaurants continue to adapt with… https://t.co/92lohEdegS",New York
"Got a tip from a #friend for peaceful #weekend #hike w #mom in #maryland good time to visit a #buddhist #temple not far from the farm stands of Seneca Road

#socialdistancing #covid19 #coronavirus #flattenthecurve… https://t.co/QcmG35rs5S",Maryland
"Welcome to Covid Corner, our family fire pit.  Family project completed with minimum of complaints. As Connecticut starts to open, we’re having just 2-3 people over at a time to socialize in a safe way outdoors.… https://t.co/8HZ7wyFTRS",Connecticut
"Why Has Covid-19 Hit Seniors So Hard?

https://t.co/eaFEYhIedC @ Community Hospital https://t.co/tGv9sZzhQM",Indiana
Ready set COVID!  Many thanks to @TopStitchRVA for making hundreds of masks for frontline workers!!  And a couple few for the Freyer household!  Also check out the new georgia.freyer haircut... (Not the bed head… https://t.co/j5h6rcbZ17,Virginia
"After 13-day induced coma, Turlock man recovers from COVID-19. Here’s how it happened

https://t.co/6J8rBMYDE1 @ Community Hospital https://t.co/7ErmP7t1hJ",Indiana
"Finished artwork of Blue Owl 🦉 #coronavirus #pandemic2020 #artwork @ Norristown, Pennsylvania https://t.co/T7lOFk90wf",Pennsylvania
"🚜 Quarantine Confessionals 🚜
Shop here 👉 https://t.co/6CPVxdsyoh
1-631-901-4737
#rubbertracks #tracks #ctl #mtl #heavyequipment #corona #deere #heavyequipmentlife #ny #bobcat #undercarriage #cat #asv #terex #johndeere… https://t.co/NmarAXAVTt",New York
"Studies show subscribing to this channel helps prevent #coronavirus in boulders and their children, rock. #helpsaverock #supportrock #supportrocks @ Ann Arbor, Michigan https://t.co/haF6hTC2Ko",Michigan
"ASCRS Virtual Meeting 2020, keeping up to date with others colleagues in US and around the world #elpaso #elpaso #elp #ascrs2020 #covid19 #bestdoctor #eyedoctor #eye #cataractsurgery #lasereyesurgery #lasiksurgery… https://t.co/w15K4bROYY",Texas
https://t.co/7QgGeBVOTU.             #coronavirus #viral #covid19 #bodycaretreatment #spa #fcebookmarketing #instagram @ BodyCareTreatments https://t.co/8kUyw08SAa,Florida
"#HowTo #WashYourHands with the #CovidCowboy stay safe out there now ya’ll 🤠
—————————-
See more Skits &amp; Short Films on my #YoutubeChannel https://t.co/TZphFgXcfd 
——————————-
#covid19 #coronavirus #safety #health… https://t.co/NOM7Snrmql",North Carolina
"Florida Governor Ron DeSantis announced today that as of Monday, May 18, Florida will begin a “full” Phase 1 reopening in all counties. 
.
.
.
.
.
.
.
#COVID19 #DaytonaBeachRecovery #DaytonaBeachStrong #portorange… https://t.co/9raLJ71yYf",Florida
"Me on the beach when it reopens #covid19  #covid #coronavirus #beach #jerseyshore #memorialday #isitsafe? #canwecomeoutnow #2020 #animalcrossing #wearamask 😷 @ Wall, New Jersey https://t.co/n90GWlWPXd",New Jersey
"Market Statistics!! Thinking about selling your home? Upgrading/downgrading?Interest rates are low and resale home values in our market have stayed strong, even with COVID-19. Inventory is low, which means there’s a demand! ? Who do you know that I could help?954-779-6106 https://t.co/NkutuUXFQw",Florida
"‼️Update for Sat May 16th.‼️
Due to Covid 19, the Tasting Room and Grounds are closed to customers. We're CLOSED on Tuesdays and Wednesdays. 

👇You can still enjoy Fabb Wines 👇 

‼️CASE SALE‼️
30% discount on six… https://t.co/pZq5YX6Es0",Virginia
Crazy...this was less than 4 months ago at gratabar .  Wondering how the future will be in all aspects of life. #life #coronavirus #dj #music #dance #nebraska #facemask @ Grata Bar &amp; Lounge - Clocktower https://t.co/SYfKZY9aTC,Nebraska
"On May 14th, +1144 #covid19 cases, +10246 tests, +232 deaths in #nj according to #kff @ Busch Campus of Rutgers University https://t.co/XHeJggxxSq",New Jersey
Open for Business. Palm Beach County recently lifted some of the Covid-19 lockdown restrictions and allowed businesses to gradually reopen under certain restrictions. While on Assignmentfor 📷 nytimes - Abierto para… https://t.co/zwQQHeuUX8,Florida
Miss my peoples and RoKin Latin Nights at gratabar with Rico Suave himself djtoons. #latin #latinnights #life #coronavirus #dj #music #dance #nebraska #facemask @ Grata Bar &amp; Lounge - Clocktower https://t.co/HzOBCRt9fG,Nebraska
"Thank you Washington Art Association! 
'birchwood (spring)' has just SOLD! 

I have 5 new works (2020) currently on exhibition online at Washington Art Association's Covid-19 Virtual Members Exhibition. 

There is a… https://t.co/9vaV28PUjZ",Connecticut
"Before Covid-19 the doctor said, people that only sleep 4hrs was putting stress on their heart unknowingly, so here’s my new goal. You should try it also!💪🏾❤️ @ Endure Total Body Wellness https://t.co/fslN1Ml2SM",North Carolina
#walkingthedog past the church that is resisting the church lockdown #covid19 order. @ Beloved Church https://t.co/3f2huuFN1F,Illinois
"16MAY2020: another great pre-First Light (¡Gil!) cycle truncated due to NO WIND, which means continue re-painting the house! (COVID19 restrictions aren’t letting me go too far anyway) interestingly, today is two… https://t.co/kkY06RsU64",Texas
"God Morning...
The US Postal Service started out with this COVID 19 giving us blue face masks and hand sanitizer daily as we needed. They have now given us a 5 pack of panties... face masks😎
I am GRATEFUL to be an… https://t.co/7lMJMiOtAE",New Jersey
"Morning! Who is joining me at 8am PST today for my LIVE class for @WellandGoodNYC 
💯% of the proceeds are going to a charity to fight COVID

It’s not too late to sign up. 
Link is in my bio. 

See you soon xx @ West… https://t.co/dmGAshGB1j",California
GIT(GOD I TRUST) RIGHT ALL DAY EVERYDAY 🙏☝️🇺🇸#GITRIGHT #GODITRUST #GODSSOLDIERS #PSALM23 #BLESSED #JESUS #JESUSTRONG #JESUSISMYSUPERHERO #amjoy #athlete #athletesvscancer #mma #coronavirus #whittier #losangeles… https://t.co/u4SnPhscGy,California
"E S S E N T I A L - absolutely necessary; very important 📖

#MarkusTyrell #MoreThanHumble♊🙏🏽♊ #AceGang🐺❤ #LME #FOE #HardWorkPayzOff #EssentialWorker #COVID19 #QuarantineAndMONEY 😷🤧🤑💰💲💵 @ Washington D.C. https://t.co/dJJKcQaQsY",District of Columbia
"Nice Orlando morning walk, 2.37 miles, 46.55 minutes, #walkingdead ,#walks ,#running ,#run,#organic ,#orange ,#orlando ,#orlandoflorida ,#flowers ,#coronavirus @ Meadow Woods, Florida https://t.co/gxBywj6VWM",Florida
"🥂Congratulations🍾 to #TMT Wendy Bullens &amp; JB on the closing of another investment property! We are still closing investment deals during COVID-19, although the banks are holding on to their money a little tighter,… https://t.co/FC0OtgVA7X",Georgia
"It’s the last day of our “coronavirus sale”. Don’t miss out on a chance to save 30% on all furniture, art, lamps and rugs. Open today from 10-5.  #coronasale #shopedmond #shopokcmetro #tsgedmond #keepitlocalok… https://t.co/GcCRQLfgc7",Oklahoma
"#day1832 nygovcuomo #howtofix #coronavirus #simplethings #kidslogic #preschoolersofquarantine #soapandwater @ Fort Greene, Brooklyn https://t.co/pytkwWZog5",New York
"COVID19 menu..!!
Food Love..!!!
Call me or Dm me to order..!!♥️🍗🍾♥️ @ Point of Pines Private Beach https://t.co/wHeOvAKskb",Massachusetts
"#covid19 
#spanishflu
#secondwave
thanks 
@radiofreebronx @ Elmhurst Hospital https://t.co/p4hxv09skE",New York
"Here are this week's Orange County housing numbers.

COVID-19 isn't stopping demand. If you're on the fence about selling or buying, or would just like to ask questions about today's real estate market, give me a… https://t.co/47QPwVeLAQ",California
"life 2020,
.
.
.
.
#life #vsco #fujifilm #fuji #fujix100v #fujifilm_xseries #view #streetphotography #streetphoto #vscocam #bnw #bnwphotography #blackandwhite #brooklyn #nyc #newyorkcity #covid19 @ Williamsburg,… https://t.co/TfrqzaIHiO",New York
"I can't believe my time is finally here!! I was supposed to be walking at my graduation today, but due to COVID19, my graduation has been postponed until further notice... 

Anyways, I DID IT! All the tears, late… https://t.co/6RDeHgkcR5",Nevada
"💜 Orders Are Being Shipped 💜

Our Apologies in the delay of orders. Things haven’t been the same since #Covid19 hit. But we are still being diligent in processing orders received. Thank you for you patience 🙏🏾 and… https://t.co/9Pa5ZA018C",Pennsylvania
"Covid-19 fashion for May 16th, 2020. Good Lord, I am weary of face masking. But still much better than  taking something bad home to the girls or giving anything to anyone else. 😃👍 @ Fred Meyer https://t.co/g1UIbM6ZhC",Oregon
"#EmmaCaresSeries
#SaturdayDialogs

COVID-2019 shifted priorities for each of us, for governments and for companies worldwide. More importantly, it shifted how we make decisions.

Perfect timing to check out my book… https://t.co/ceFNCUUJUc",New York
"...today's bite...
People please do your part, #stayhome or when you are out #facemask #sunglasses at all times including the kids #savealife #BeSmart 

Free Covid-19 testing in 1320 Adams Street ~ Hoboken, NJ

If… https://t.co/h46FQl6YeT",New Jersey
I might be back to work but best believe I'm staying the fuck away from all of y'all! #workflow💰 #covid19 #socialdistancing #facemask #stayaway #stayhome @ Costco https://t.co/lrDEX2uRNn,Pennsylvania
"If you wanna check out my Lindi the Dragon Slayer zine, I have a preview up, now! ☞ https://t.co/vx7ihuHTWV

If you want to read the whole thing but can't buy the Kindle version (cuz of covid or whatever else), send me a message and I'll hook you up :)

#CZF2020 #zine #comic https://t.co/hFxeQhKYhH",Illinois
"I'm always updating my website with resources and information including COVID-19 updates, legislative session news, event information, volunteer opportunities, and more. 

Check it out at - https://t.co/Rx40DvXg2t - and subscribe to stay in touch!

#DelegateBagnall #GetInTheRoom https://t.co/MGkl4pxDfM",Maryland
All cap 🧢 i don’t know 🤷🏿‍♂️ anybody within a 50 mile radius who sick 😷 covid-19 what are these statistics Based on because this report is Fabricated somewhat if you ask me. #covid19 #iamnairobian #corona… https://t.co/Hc1YCFMhVE,Ohio
"Coronavirus homework in Paterson, New Jersey. #documentary #film #filmmaking #filmmaker #director #newproject #filmphotography #filmproduction #nj #newjersey #paterson #jcdeproductions #kids #teenager #nofilter… https://t.co/EtB05MtzEO",New Jersey
"Things change, friends leave, life doesn’t stop for anyone.  #covid19 #qurantinelife #flattenthecurve #shelterinplace #covid #inthistogether #quarantine #loveyourself #loveoneanother #lovelife #citylife #citygirl… https://t.co/2sxFCJE0vK",New York
"Yummy breakfast #colombian #arepas and #perico #mami #homeCooking #quarantinelife #covid #marietta #trivinostrong @ Marietta, Georgia https://t.co/gjasv1TQ3H",Georgia
37 percent of coronavirus patients at NYC hospitals had kidney failure… https://t.co/KULmJ94P5N,Indiana
"🤩Pomona Valley Certified Farmers Market 😍
🧐OPEN for Business Saturday 5/16 9am-1pm.
😁Fresh and Local.
Prices are less than surrounding Farmers Markets because it is run by Volunteers.
🧐Safe COVID practices are in… https://t.co/qsEvb5fxEQ",California
"🐱 Leave a Comment! 🐱
👇 #readbelow 👇 #caturday .
.
https://t.co/e9JO6i7tli
SALE! 15% OFF All Inventory!
We Ship WorldWide.
#lamortexiii .
.
Help Us #makeadifference to those Affected by #covid19 , profits from this sale… https://t.co/fyYl5JzPjK",California
"Study links coronavirus with acute kidney injury in NYC https://t.co/Jwki4pmKAm… via 

@zmescience @ Community Hospital https://t.co/S7K1Bwq2qu",Indiana
"I work and train virtually daily for me and you. 8-4pm. Per the shutdown and the nation’s Covid-19 troubles I have several prime training sessions available.  Monday-Sunday. Clean and safe as possible, intentionally… https://t.co/8L1A1waOVJ",Georgia
"My dear Twin City... What has the Coronavirus done to you? 🌁🏢🗡️❄️🥶🌫️🌫️🌫️🌫️🌫️🌫️🌫️
#coronavirus 
#COVID19 
#dtws
#twincity
#twincities 
#Winston
#Salem
#winstonsalem 
#northcarolina 
#forsythcounty 

@cdsxcalibur… https://t.co/z0ojleR9iR",North Carolina
"Look 👀 - when me &amp; the guys was out in #vegas before #covid19 #quarantine ... 😂🤷🏽‍♂️... ・・・
✨🎶🍿🎥 ⛽️ #arkansasmedia
•
. .
.
.
.
. . 🙌🏽🔥 —🙌🏽🙌🏽🙏🏽🙏🏽・・・ #littlerock  #arkansas #desibankscomedy 🎥 ▶️ #ogkush #s3nsimolly… https://t.co/TjhrKXFiWu",Nevada
Daniel sends his love. He’s still running a low grade temp. We are still waiting for his CoVid19 test to come back.   (I will be shocked if it’s positive).  But since we want to restart homecare nursing… https://t.co/eP5C3LGu7g,Connecticut
Rest up fredthegodsonmusic #Gordo I still can't believe this Corona Virus Shit took a real one. @ Boko's Home https://t.co/bWvCreswBE,Ohio
Hope? #coronavirus @ Cathedral Parkway – 110th Street https://t.co/X7VBrSTzrd,New York
"Covid Construction Days 7-10. I gained more land in the back so my yard is growing. New fencing in a week...framing continues Monday and trusses TUESDAY. #covidconstruction #deerlodge2.0 @ Cascade - City View,… https://t.co/aEkWOu8Ndh",Washington
"Seniors pick up cap gowns and yard/window signs while basking in euphoric cheers and adoration from HHS staff...  in COVID-19 drive-through style, of course.  #covid19graduation #madeinhayward #haywardhighgraduate @… https://t.co/99RkUHdjgy",California
"Time to Eat the Rich
-
-
#epsteindidntkillhimself
#corruption #trump #maga #kag #trump2020 #coronavirus #joebiden #coronamemes #america #joker #2020 #democrats #republican #billionaire #millionairemindset #wealth… https://t.co/51durgobyp",Texas
"STAY SAFE ! Let there be leaveing earth.
#tenderloinsf #sfart #sflocal #Sanfransico #designers  #covid19 #rickyuptergrove #redbubble #redbubbleartist #findyourthing #kincustom #teepublicshirts #printful #storenvy… https://t.co/YjQLxVeBsR",California
Susan Fixsen Pacific Oak Real Estate Services is proud to be part of a local campaign Community Strong #CommunityStrong2020 #smallbusinessowner Hyunah As the coronavirus pandemic leaves all of us in self-isolation… https://t.co/uH1vT5LTKQ,California
"""Human waste on stairs to Corona from tennis courts also clothing w waste"" (Corona Heights, D8) https://t.co/PLRF64zh50 https://t.co/GRXAEinl5u",
