,tweet,location,Confirmed
126,happening broncoraptor bronco ford 425hp blueprintengines fiberwerx coronavirus heldup american dream restoration,Florida,47471
127,ghost mall reopening covid19 quarantine,Florida,47471
128,ncdhhs issue interim guidance restaurant effective friday twenty-two restaurant nc covid19 reopennc,North Carolina,20262
129,fishing compliment covid19 catch trout three scaly mountain trout farm,North Carolina,20262
130,morning age nod covid19 thanks teahchinnmua beautiful craftswomanship buylocal gsonc ncart greensboro north carolina,North Carolina,20262
131,we 're observing memorialday monday twenty-five meaning employee teleworking covid19 unavailable here ' curbside trash amp recycling collection change week,North Carolina,20262
132,momming age covid19 thanks teahchinnmua beautiful craftswomanship buylocal gsonc ncart greensboro north carolina,North Carolina,20262
133,reposted wsoctv in governor cooper announces phase two reopening plan friday 5pm coronavirus case twenty thousand nc carolina tac regrann north carolina,North Carolina,20262
134,away covid grrrrrrrrrrrrr wicky wicky wow freeman kingdom,North Carolina,20262
135,gallatin county test wastewater coronavirus,Montana,478
136,ap billing woman ' father brother die covid nineteen,Montana,478
137,ravalli county add seven covid nineteen case twenty-two active statewide,Montana,478
138,air travel age covid nineteen msp airport,Minnesota,17670
139,scene walk walk covid19 covid19walks saint louis park minnesota,Minnesota,17670
140,pop up covid nineteen memorial downtown lansing michigan,Michigan,53009
141,good tip parent best parentingtalk parentingmemes covid19 homeschool homeschooling parenttips parenting dearborn michigan,Michigan,53009
142,suspect corona washington,District of Columbia,7551
143,psychopathic murderer trump morbidlyobese speed freak hole brain say it ' 'badge honor ' lead world coronavirus case amp death wtf trumphatesamericans traitortrump trumpvirus covid19 trumpbodycount,District of Columbia,7551
144,press play listen staymarketable interview chefaiden cookingwithaiden stayfocused rebranding covid19 quarantine create cheflife grateful home,District of Columbia,7551
145,sooo happened north korea call trump irresponsible country murdered it ' citizen ignoring coronavirus warning blame who covid19 trumpocalypse coronapocalypse trumpandemic failingtrump,District of Columbia,7551
146,trump commits mass genocide what ' left american indian tribe south korea pick slack responsible america providing ten thousand life saving mask native american veteran ppe coronavirus covid19,District of Columbia,7551
147,leaked pentagon memo warns that trump ' lack response coronavirus pandemic and it ' corresponding lockdown quarantine summer two thousand and twenty-one trumpvirus covid19 trumpcorruption failingtrump quarantinelife,District of Columbia,7551
148,one literally one pero los covid tapabocas washington,District of Columbia,7551
149,moving,District of Columbia,7551
150,unelected illegitimatepresident nazitrump call nevada ' constitutionally protected mail in primary ballot 'illegal ' threatens illegally withhold fund state ultra deadly covid19 coronavirus pandemic caused,District of Columbia,7551
151,`` he doesn ' want vote '' unelected illegitimatepresident nazitrump illegally threatens illegally block constitutionally protected funding michigan sending absentee ballot form fairly voter amid covid19 pandemic caused,District of Columbia,7551
152,hiking toddler wrong noinjuriesthistime quarantine coronavirus hiking toddlerlife washington,District of Columbia,7551
153,stylish comfortable durable size fit all ship twenty-four hour today mask covid19 mask gentleman ' closet,Maryland,42323
154,covid nineteen art series nancybysnac nancy snac,Maryland,42323
155,there ' good news covid era church leader amid familiar bad news,Maryland,42323
156,fuck corona got shit mcalteredstates mcaltcomedy wuwednesday brooklyn park maryland,Maryland,42323
157,covid nineteen force pool miss traditional summer opening silverspring takomapark moco,Maryland,42323
158,wfh day forty-three incubusofficial workingfromhome quarantine coronavirus perry hall maryland,Maryland,42323
159,d smith creative solution proud support mealswamission donation assist covid nineteen pandemic meal mission delivers shelter pantry transitional residence veteran soup kitchen homebound individual northern new jersey,Maryland,42323
160,updating website come ppemusic quarantine upgrade webdesign covid19 staysafe glen burnie maryland,Maryland,42323
161,good morning current coronavirus covid nineteen outbreak township ocean historical museum closed currently closed saturday june six two thousand and twenty continue check date changed,New Jersey,150776
162,walkinthepark afternoonwalk libertystatepark newjersey walkwithmask covid19walkinthepark covid mask shotononeplus oneplusmclaren liberty state park,New Jersey,150776
163,boss continued helping essential worker capital health donating lunch today essentialworkers coronavirus route1diner caphealthnj givingbacktothecommunity route one diner restaurant,New Jersey,150776
164,special information impacted covid19 orange new jersey,New Jersey,150776
165,believe virus covid19 manmade commentbelow thanks godbless amp staysafe juliagallardo cubana oshun jersey city new jersey,New Jersey,150776
166,vaccine covid19 iowa needtoknow downtown de moines de moines,Iowa,15620
167,haircut covid nineteen sport clip haircut ankeny north sportclipsia110 ankeny ia,Iowa,15620
168,admit drive by birthday favorite effect post covid world in hope stick around madison alabama,Alabama,13052
169,getting folk work stopping traffic eighty-five photo op,Alabama,13052
170,covid nineteen,Alabama,13052
171,isn ' true importantly what ' `` remedy '' drug didn ' work let ' natural herbal based tonic coronavirus covid19 andry rajoelina atlanta georgia,Georgia,39801
172,upgrade curbside checkin process iphonerepair amp computerrepair johnscreek amp alpharetta covid19 howtheworldchanged pc emt amp smartphone repair,Georgia,39801
173,honestly truly,Georgia,39801
174,wednesday midday vibe charlesmingus jazz themusicroom bass quarantine coronavirus atlanta georgia,Georgia,39801
175,eating thevarsity1928 bonus prize rapid covid nineteen test georgiatech test negative thevarsity whatiiyahave since1928 renwop powner varsity,Georgia,39801
176,meh wrong coronavirus distributionpoint jellybelly ellenwood georgia,Georgia,39801
177,quarantine kookoo here lil bit love need covid19 strong atlanta georgia,Georgia,39801
178,shit lambofgod amp megadeth postponed come corona ready pit east cobb georgia,Georgia,39801
179,light coronavirus ready whatevermaycome feeling this join tomorrow passthescopeedu worldwide,Georgia,39801
180,`` reminder `` showed year wont able march brother sister carrying tag nevada desert honor nevada fallen covid19 suck maccabee arm,Nevada,7388
181,lifelessons stayhealthy coronavirus joedamico thehostoflasvegas tip spanish trail community,Nevada,7388
182,mask coronavirus corona covid19 joedamico thehostoflasvegas spanish trail community,Nevada,7388
183,issue five comic amp amp lcs hit covid nineteen door opening again,Colorado,22797
184,covid nineteen graduation picture congratulation elia good luck high school altonamiddleschool silvercreekhighschool altona middle school,Colorado,22797
185,new orleans louisiana,Louisiana,35316
186,well fun covid nineteen testing covid19 saferathome draper utah,Utah,7710
187,covid nineteen blowing up forget one pushing promoting reciprocation downtown cleveland,Ohio,29436
188,hippiealert 2hippies spotted flat kickn rv party bus fun amp save memorial day weekend covid19 selfisolation inthistogetherohio flat east bank,Ohio,29436
189,donate boiserescue millersmission kidotalkradio teammazdasubaru townsquaremedia radio talkradio charity covid makeadifference idaho campingworld walmart nampa franklin rd,Idaho,2506
190,masked man lol playing covid19 stuff topeka kansa,Kansas,8507
191,livestreammusic buniteath corona shivaree,Tennessee,18412
192,haven ' `` friend zoned '' long time thanks lot covid friendzone bestbuy curbsidepickup best buy,South Carolina,9175
193,baffle me life time coronavirus nebraskastatepatrol coronavirus lifeinthefastlane kearney nebraska,Nebraska,11122
194,norfolk virginia drfauci coronavirus covid19 two thousand and twenty quarantinelife norfolk virginia,Virginia,32908
195,covid nineteen project complete fall church virginia,Virginia,32908
196,looking forward seeing soon june 2nd current plan watch covid19 update keeping safe new protocol new habit shining new rimage ' salon amp spa,Connecticut,39017
197,it ' day school barely survived it proud girl lastdayofschool quarantinelife covid19 stayathome schooldays snowcones waynesville missouri,Missouri,11528
198,drummer austin ppe covid nineteen covid19 coronavirus drummer supportlocalmusic fortwayne fort wayne indiana,Indiana,29274
199,unsual covid nineteen symptom hammond indiana,Indiana,29274
200,boyle county senior megan johnston lit danville city hall honor three hundred and seventy-six kentuckian died covid nineteen one six senior statewide named semifinalist presidential scholar program career technical education,Kentucky,8167
201,hope corona virus gone normal,Kentucky,8167
202,hey corona coronavirus covid19 covid nineteen two thousand and twenty kissmygrits morgantown west virginia,West Virginia,1567
203,uw madison post gentle covid reminder picnic point,Wisconsin,13413
