,tweet,location,Confirmed
27,thank incredible canadian technology company blue dot brilliant technology tracked the…,California,44966
28,silver lining covid nineteen it opportunity better faster stronger thanks ted ryce having on ———————— repost legendarylifepodcast ted ryce struggling the…,California,44966
29,worthlessnotes harrydent harrysdent coronavirus fyp petrodollar silver preciousmetals statistical derivative hyperinflation petroimplode los angeles california,California,44966
30,setting free covid19 drive testing center carsonca today carson california,California,44966
31,hyperemotional roomate episode ten flake quarantinelife shelterinplace coronavirus north hollywood california,California,44966
32,climate crisis lesson coronavirus pandemic three radical change main charge leveled climate change protester world “ isnt ready '' kind change addressing the…,California,44966
33,toll seriously enormous stay home house coronavirus corona iparkmusic oobang ipark music co,California,44966
34,post image real estate like industry impacted covid nineteen mean experience market crash according nardorealtor chief economist lawrence yun prices…,California,44966
35,well six foot apart covid19 halcyon common berkeley ca,California,44966
36,kick brand new week we ' like start thanking frontline worker dedication sacrifice fight covid nineteen thank service salute you red heart️ youareheros coronavirus essentialworkers frontliners thankyou,California,44966
37,wellnest hero time covid 19⁣ ⁣ intensive service team wellnest currently making use essential resource book game toy emotional well being child youth…,California,44966
38,new phone dis iphone11pro itsdjlimitless quarantinelife portraitmode corona california,California,44966
39,beach reopened san diego kinda restriction quick look new photo site celebrating progress normalcy covid nineteen coronavirus beachesreopen restrictions…,California,44966
40,corona ca mon apr 27th pm forecast tonight clear lo fifty-nine tuesday sunny hi ninety-three,California,44966
41,creative artist palette sign stop sign covid19 face with medical mask outbreak thumbs up pic jamminjo joannbush two thousand and twenty camera with flash flapper comedyclub takeout burbank losangeles burbankca ca burbank california,California,44966
42,"sold twenty-four thousand, four hundred and forty-eight kathleen drive laguna niguel ca selling home covid nineteen pandemic thank thomas family justsold lagunaniguel laguna niguel california",California,44966
43,two thousand and twenty coronavirus house arrest day forty-three worked valley restocked bar bar officially open free roam tonight ' elixir simple cocktail filled lemon lemon…,California,44966
44,monday night taco salad night • • • • • • tacosalad tacomonday mondaydinner covidcooking taco salad food homecooking foodphotography foodphoto cookingathome corona california,California,44966
45,door neighborhoodwalk quarantinelife lalife covid19 fairfax district los angeles,California,44966
46,time quarantine got ‘ soft pant ‘ hard pant wore ‘ house shoe face with medical mask coronavirus coronacation family nothingbuttime getdressed wearclothes…,California,44966
47,cherry blossomsparkling heartbouquetthis bella facebouquetsparkling heartcherry blossom met miss samantha father truck she ready family home drive immediately venue covid19 wait time be…,California,44966
48,picture me doggie sure picture doglife doglovers dogstagram pug parenting covid19 quarantine los angeles california,California,44966
49,new video posting tomorrow can ' wait share tip 've applying small business covid pandemic captionthis womeninbusiness businesstips affordable smallbusinesses tip …,California,44966
50,worthlessnotes harrydent harrysdent coronavirus fyp petrodollar silver preciousmetals statistical derivative hyperinflation petroimplode rig earnings come april 29th think good stock to…,California,44966
51,foggy surfing fog homeless beach huningtonbeach orangecounty covid nineteen coronavirus wetsuit stayathome two thousand and twenty canonphotography joeduran huntington beach california,California,44966
52,spreading 'rona libs person shruggingmedium-light skin tone‍male sign️,California,44966
53,silicon valley coronavirus relief fund nears twenty-five million needed silicon valley strong fund launched late month eleven million provided local nonprofit business county,California,44966
54,wonderful life inside outside home one “ rough road ” roffmanmagician say covid nineteen time great shot paul two strong pop colour monochrome…,California,44966
55,im glad share newmusic footage you let check lovedones friend family colleague neighbor phone possible coronavirus newyork stayhome journalist chicago…,New York,291996
56,covid nineteen update queen new york,New York,291996
57,' trynna eyeseyeseyes quarantine coronavirus aintclappingnocheeks new york new york,New York,291996
58,covid doesnt stand chance u nick gone forgotten tjs resident kovid killa kip bay manhattan,New York,291996
59,corona cabana new parody la bruja help laugh examine truth dark time labruja caridadelaluz coronacabana corona parody psa truth laugh think maraca chiquitabanana…,New York,291996
60,impact corona virus african american low income area,New York,291996
61,impact corona virus african american low income area,New York,291996
62,`` tuft home away home three week cut closed covid nineteen dear friend owner mile close shop temporarily got hit covid himself …,New York,291996
63,flood business bankruptcy likely coming month,New York,291996
64,corona ny mon apr 27th forecast today cloudy hi forty-five tonight partly cloudy lo thirty-one,New York,291996
65,old normal life covid nineteen stayhome staysafe stayhealthy throwback newyork newyorkcity nyc usa america leica leicam9 camera life lifestyle journey streetphotography new york new york,New York,291996
66,quarantine picture covid nineteen coronavirus quarantine exercise spring nature therapy walking walk happybirthdayguy freshair flower solace tree silence emptystreets queen sixfeetapart…,New York,291996
67,"covid nineteen update home one hundred fifteen 204th st queen ny eleven thousand, four hundred and twenty-three moved coffee maker room time checked it ' homeless shelter hra cityfheps voucher 311nyc housing connect home base work …",New York,291996
68,sleepy quarantined kitty kittylove cat lovelife loveoneanother catsofinstagram catlover animallover catmom brother lazy kitty covid19 quarantinelife flattenthecurve covid allinthistogether …,New York,291996
69,thank god naparimagirlscookbook coconut bake lockdown covid19 newyork brooklyn new york,New York,291996
70,new york survive folded hands timessquare newyork flama507 wewillsurvive coronavirus positive goodvibes godisgood time square new york city,New York,291996
71,new strategy change prism pandemic crisis,New York,291996
72,stuck indoors coronavirus pandemic too don ' fear we 're working home working diligently post wonderful antique decorative rug carpet vintage pillows…,New York,291996
73,time happyhour yet need drink on floor need good cleaning need medically proven handle task clorox cloroxmemes lysol covid nineteen coronavirus…,New York,291996
74,coronavirus albany new york,New York,291996
75,day cant inside forever weary face fun fact this like time 4th grade queen flushing flushingmeadows flushingmeadowpark coronavirus quarantine quarantinelife out…,New York,291996
76,people joined regular old block party formed new york pre covid liberal expression dancing laughter tear joy murray hill manhattan,New York,291996
77,ok summer covid free beach im ready you sun with facebeach with umbrella fucking love bikini ordered zaful official wait hot scary outside cat with tears of joycat with tears of joycat with tears of joy nyc brooklyn swimsuitseason…,New York,291996
78,healthcare worker myself piece deeply therapeutic make courageisbeautiful healthcare art socialdistancing covid19 lansingburgh new york,New York,291996
79,corona ny mon apr 27th pm forecast tonight partly cloudy lo thirty-one saturday sunny hi forty-one,New York,291996
80,go foodshortage grocerystore coronavirus covid19 supplychain tysonchicken new york new york,New York,291996
81,troubling time covid nineteen pandemic couple speciality face cover perfect family protection visit fullyprivilege…,New York,291996
82,need hear this gotyou today monday mondaymotivation yourewelcome covid19 quarantine dayoftheweekunderwear partynaked upstateny catskills catskill mountain,New York,291996
83,it seven oclock you loveyourself loveoneanother lovelife citylife citygirl nyc trustandbelieve reflect love liveoutloud life riseup quarantinelife flattenthecurve allinthistogether covid19…,New York,291996
84,food waste–and food insecurity–rising amid coronavirus panic food environment reporting network,New York,291996
85,mike davis reopening economy send hell,New York,291996
86,gemstone mask available purchase usa 🇺🇸 search covid site pop up twenty going charity face with medical mask ben garelick jeweler,New York,291996
87,"stock city chemist glove sanitizer mask thermometer pulse oximeter twenty-five twenty-nine 44th drive lic ny eleven thousand, one hundred and one covid19 city chemist",New York,291996
88,hero work here hero herosworkhere coronavirus covid19 nygrammer igdaily igerslongisland igersny medicalworkers frontlineworkers stony brook hospital,New York,291996
89,summer farmer tan coming soon wearefarmers jksimmons farmersinsurance advertising covidart covid19 coronavirus mask farmerstan illustration illustrator editorialillustration editorialillustrator…,New York,291996
90,oozing machismo way starting week queen flushing meadow corona park,New York,291996
91,carol carole rip died week complication covid nineteen second person generation die family aside uncle died early long time …,New York,291996
92,there tulip tulip spring flower time corona ues april two thousand and twenty igers ny1pic nyclockdownday37 lockdownfunpics upper east,New York,291996
93,covid cocktail krupa grocery,New York,291996
94,covid nineteen update gristedes supermarket fifty-nine,New York,291996
95,covid nineteen update new york new york,New York,291996
96,fashion brand come stronger covid nineteen fashion brand come stronger covid nineteen,New York,291996
97,quarantine birthday birthday cakeshortcakewrapped gift thanks wish hoping year virus birthdaymicrobe birthday lockdown coronavirus nyc manhattan covid19 cumpleaños newyork cake torta carrotcake…,New York,291996
98,youre window youre pain collie quarantine coronavirus stayathome msnbc dill roughcollie tryingtowatchthenews patchogue new york,New York,291996
99,emptiness nyc pandemic • photo taken april two thousand and twenty nyc newyorkcity covid19 coronavirus pandemic surreal empty stayhome manhattan new york city,New York,291996
100,covid nineteen quarantine day forty sunday funday off soulcandymusicmusical notemusical notes soulcandyrawks theskiesthelimitin2020 coronavirussuxs theshowmustgoon columbia south carolina,South Carolina,5613
101,impact covid nineteen home value big challenge facing housing industry determining impact current pandemic home value buyer hoping major price reduction health crisis straining…,South Carolina,5613
102,f16 flyby healthcare worker ' appreciation flyby f16 scang swampfox covid19 thankyouhealthcareworkers pawleys island south carolina,South Carolina,5613
103,covid19 big life interruption trying thought positive know together praying world globe showing Americas hoping eradication horrible disease stay safe yellow heartrainbow…,South Carolina,5613
104,'ll pay corona antibody drinking double blueberry amp boysenberry breakfast smoothie bowl westbrookbeer noddy buoy —,South Carolina,5613
105,chillin covid nineteen covidsucks panther training,Illinois,45883
106,we 're starting week dazzle diva happy monday red heart️yellow heartgem stone cheerleading corona chicagokids trainlikeagem allstarcheerleading dazzle cheer leaveitonthefloor blackgirlscheer level1 jump…,Illinois,45883
107,dog can ' speak corona shelter teetering emptied quickened pace know shouldn ' allowed adopt harm animal report them dog can ' check our…,Illinois,45883
108,"free quote six hundred and thirty seven hundred and ninety two thousand, five hundred chicago covid mover likeforlikes chicagoland chicagomovers chicago metropolitan area",Illinois,45883
109,"free quote six hundred and thirty seven hundred and ninety two thousand, five hundred chicago covid mover likeforlikes chicagoland chicagomovers chicago metropolitan area",Illinois,45883
110,social isolating myfruithasissues socialisolation psychology chicagoartist artandscience coronavirus artconsultant chicago bucktownchicago wickerpark…,Illinois,45883
111,join raise money brave 1st responder eztmart786 distractedtoday ezapparel chicago illinois,Illinois,45883
112,supposed prom weekend obviously wasnt happening way wed pictured beginning year prom covid nineteen style home house with garden managed invite ourselves …,Colorado,13879
113,apocalypse corona denver hiphop forever wavyseal it ' crazy try stay home tagged wayne showing best buy it denver international airport,Colorado,13879
114,mountain therapy pretty stellar hike yesterday lilymountain estes estespark lilymountaintrail mountain mountain nature mountaintherapy naturetherapy optoutside quarantine covid19 quarantinelife…,Colorado,13879
115,ive able shop little lately guitar jumped build list • cherry wood tele donated sweetreliefmusiciansfund raise fund covid 19…,Colorado,13879
116,me hear shelter place extended me hear shelter place lifted shelterinplace covid19 pandemic pandemicwedding covid19wedding pineyriverranch mountainwedding…,Colorado,13879
117,one hundred and eighteen three hundred and sixty-six beamo time covid fromthestill365 two thousand and twenty thornton colorado,Colorado,13879
118,this oh thats right wfaamike goprospirit drivethru banquet corona quarantinelife changing way life speak evan3fitzy amazing time new family …,Texas,25321
119,today day reopen 1st stay tuned ill post soon it official smiling face with smiling eyes instadaily mondaymotivation two heartstwo hearts crueltyfree mystinitans behindthegun mystinitans covid…,Texas,25321
120,street downtown west texas tumbleweed seen deserted coronavirus covid nineteen jeffersontexas easttexas brickstreet desert lonely boring…,Texas,25321
121,support education hello ig family tutoring like start tutoring fund student dallas afford tutoring service covid19 pandemic seeing…,Texas,25321
122,don ' let covid19 stop celebrating houstoncakes curbsidepickup staysafe cookieart cakeart cakedecoratingsupplieshouston cakedecoratingsupplies cakesupplies cakesuppliesshop houstoncookies…,Texas,25321
123,"five hundred one thousand, eight hundred people whove signed austin public health testing enrollment form met criterion needed warrant covid nineteen test atx austin all512",Texas,25321
124,"beat text two hundred and eighty-one two hundred and sixteen seven thousand, two hundred and sixty-three dm click link bio mixtape coverart beat drum studio producer beatmaker hiphop coronavirus nba explorepage music rap trap music artist quarantine sports…",Texas,25321
125,"beat text two hundred and eighty-one two hundred and sixteen seven thousand, two hundred and sixty-three dm click link bio mixtape coverart beat drum studio producer beatmaker hiphop coronavirus nba explorepage music rap trap music artist quarantine sports…",Texas,25321
126,governor abbott hoping salon reopen mid may praying decline covid nineteen case official word book remain closed look forward seeing soon two heartssg aledo…,Texas,25321
127,cant wait work proud kid beating heartbeating heartbeating heartbeating heartbeating heartposted withregram • chactingstudio covid nineteen decision forward virtual showcase kid conservatory…,Texas,25321
128,governor announced salon open 1st hoped said hopefully mid may stay safe crying face instadaily staysafe two heartstwo hearts crueltyfree mystinitans behindthegun mystinitans covid…,Texas,25321
129,feeling red heart️ company new avon owner lg amp sent care package perfect timing required wear mask public harris county thank newavon coronavirus avonrep…,Texas,25321
130,"five hundred one thousand, eight hundred people whove signed austin public health testing enrollment form met criterion needed warrant covid nineteen test atx austin all512",Texas,25321
131,“ so im covid nineteen goldfish hoard stockpile soooo church ” soon child soon beaming face with smiling eyes fbcjustin fbc justin,Texas,25321
132,chicken parm food foodporn foodphotography food foodstagram foodgasm foodlover foodpornshare instafood bonappetit foodbeast foodpic foodpics foodlove houston htx hou coronavirus houstontx…,Texas,25321
133,non covid alternate reality wouldve seen thebeachboysoffiacial concert yesterday flown today san diego board halcruises koningsdam vancouver instead slept noon canceled…,Texas,25321
134,we 'll updating story day monday latest local news coronavirus pandemic news tip question email atx austin all512,Texas,25321
135,enjoy sitting flame family thing didnt think covid19 theyre thing granted again covid nineteen helstar helstarmetal santaoscuridad…,Texas,25321
136,sweet pup family shes done attention liking shell iso adoption soon coronavirus lake highland dallas,Texas,25321
137,hello oversized oneofakind double exclamation mark handmade mothersday anniversary birthday justbecause imsorry local drop san antonio surrounding area shipdouble exclamation mark current inventory covid19 coronavirus…,Texas,25321
138,updated six forty-five et white house released blueprint state coronavirus testing monday daily news conference spiked atx austin all512,Texas,25321
139,great day socialdistancing knee breeze vega coronavirus pandemic quarantinevibes welcome fabulous la vega sign,Nevada,4700
140,ive decided board flight rolling on the floor laughingrolling on the floor laughingperson facepalmingmedium-dark skin tone‍male sign️ pandemicodysseys quarantine comedy lockdown coronavirus misadventuresofdiazmackie diazmackie mccarran international airport,Nevada,4700
141,need info getting married covid19 pandemic visit covid nineteen coronavirus covid19wedding covid 19wedding weddingphotography lasvegaselopement vega love…,Nevada,4700
142,covid we 've zoom nevertheless `` the on '' shoutout line ' bigs amp little let ' go cartoon playa family red heartoncoming fistthumbs up apounlv…,Nevada,4700
143,icp director jason cha reciprocated favor joined george fox ircs mathetes discipleship panel racialization covid nineteen check video gfu irc televisiontelevisiontelevisiontelevision aaccstatement imnotavirus…,Oregon,2354
144,request health worker involved covid nineteen management participating survey,Oregon,2354
145,truestory readyforcampingweathercamping ilovecampingandhiking tent️ praying fewer case coronavirus folded handsmedium skin tone roseburg oregon,Oregon,2354
146,ninth series sam sander covering presidential campaign campaign correspondent npr miss hearing campaign correspondents— know covid nineteen dominating…,Oregon,2354
147,covid nineteen real play safe stop virus officialcuttytv cutty event planning amp management llc,Maryland,19487
148,senegal developed world ' affordable coronavirus testing kit cost one each sixty 3d printed ventilator senegal highest coronavirus recovery rate world two hundred and eighty-three 671…,Maryland,19487
149,creative designer amp co founder differentregard baltimore md thought differentregard prepared covid nineteen like people amp business sale declined week nearly one hundred amp of…,Maryland,19487
150,covid nineteen covid covid19 spongebobmemes spongebob spongebobsquarepants stayhome staysafe handsanitizer salisbury maryland,Maryland,19487
151,link bio eps subscribe like share comment podcast zmbsqd zombieapocalypse glennericnelson glennericnelson comic quarantine nvrdun isolation corona…,Maryland,19487
152,mood chefcorday staystrong staysafe thedefinitionofrealdirector cardib trumpbullshit corona washyourhands dmv fashion instagram april2020 covid nineteen stayhome picoftheday maryland,Maryland,19487
153,stay home order expire later week mean business closed month latest gooddaycolumbus wsyx6 fox28columbus coronavirus ohio state house rotunda,Ohio,16325
154,itching fun wedding change think happen wedding coronavirus toledophotographer toledowedding toledobride toledoweddingphotographer toledolife…,Ohio,16325
155,photographer spring springphotoshoot springphotography mylife follow photo nowherebutup spring2020 coronavirus covid nineteen raven rock,Ohio,16325
156,struggling with weary face need help let hear thought personaltraining fatlossdiet accountability workout covid19 strive fitness performance,Ohio,16325
157,double workout built in hair fixing time face with tears of joy • • • • • • • • • • • • • • • • • • • crossfit lhdc corona quarantine home homeworkout athlete health fitness goal motivation…,Ohio,16325
158,start week strong monday covid19 columbus ohio,Ohio,16325
159,pregnant covid19 quarantine soca dance wash hand with fingers splayed stay house booty downtown jersey city jersey city,New Jersey,111188
160,good morning current coronavirus covid nineteen outbreak township ocean historical museum closed currently closed friday one two thousand and twenty continue check date changed,New Jersey,111188
161,bloomfield pulse condolence family essex county coronavirus case updated monday april twenty-seven two thousand and twenty • social distancing hand hygiene step prevent infection followed times…,New Jersey,111188
162,kentucky buffoonery kid cant play sport but “ student athlete play golf open golf facility family member a long enter golf tournament ” so covid doesnt spread people arent competing rolling on the floor laughing endtheshutdown,New Jersey,111188
163,nature reclaiming earth absence human took stroll building week look discovered nature stayhome covid19 waterfront jersey city,New Jersey,111188
164,covid nineteen testing available new brunswick redshaw elementary school located two hundred and sixteen livingston avenue register tuesday four twenty-eight thursday four thirty testing wednesday four twenty-nine friday five 1…,New Jersey,111188
165,information rental property eviction executive order one hundred and six belmar new jersey,New Jersey,111188
166,governor murphy superintendent callahan announce protection individual permanent housing visit up to date information belmarnj covid19 belmar new jersey,New Jersey,111188
167,monday night vibe quarantine smoke cigar dashing away cohiba bourbon whisky jeffersonoceanbourbon caskstrength covid nineteen coronavirus social fifty-nine eatery amp lounge,New Jersey,111188
168,coronavirus pandemic urban tandoor located harrison nj distributing individual packaged hot meal hospital clinic shelter responder community needed if…,New Jersey,111188
169,happens week quarantine meh 've seen worse beer wait nope secluded spot time wrong coronavirus…,New Jersey,111188
170,corona virus photowalk five rainy grey day sign hope peace daffodil homemade billboard home cooked rice pudding rain gear hope stone thank sign lawn easter cross …,New Jersey,111188
171,yeah nantucket stay home safe life coronavirus massachusetts boston celtic bruin redsox patriot massachusetts rhodeisland connecticut ct newyorkcity newyork nyc ack…,Massachusetts,56462
172,thanks covid long distance new norm safe healthy cant stay stay awake movie getting quarantine cant come soon enough love…,Massachusetts,56462
173,building business midst covid nineteen isnt who going let it who gunna try stop person shrugginglight skin tone‍female sign️flexed bicepsmedium-light skin tonecollision fired fire helping family achieve financial freedom making sure…,Massachusetts,56462
174,dming business unsolicited instagram advice covid era like creeper hidden agenda amp occurred me maybe time jump couple zoom ppl actually looking for…,Massachusetts,56462
175,happy finally share awesome news im making lesson plan outline memo why got word four week online course building digital marketing plan covid nineteen got approved by…,Massachusetts,56462
176,`` today midst pandemic company organization outside seek deliver coronavirus aid shipment island—including ventilator mask testing kits—the embargo prevents…,Massachusetts,56462
177,street lined sign beautiful sight longmeadow love healthcareheroes firstresponderheroes covid19 strong red heart massachusetts longmeadow,Massachusetts,56462
178,need video understand plant seedling based body amp hair care product restore hand backup weve assisted skin covid nineteen pandemic chime bellhop bell…,Massachusetts,56462
179,pint one weekend got scissors hairdresser amp stylist mask covid19 kavmask kavanaughmaskcompany bjornphoto staycovered swmi besafe handmade maker michiganmade mimade benton harbor…,Michigan,38210
180,print two daughter love these mask covid19 kavmask kavanaughmaskcompany bjornphoto staycovered swmi besafe handmade maker michiganmade mimade benton harbor michigan,Michigan,38210
181,pint one weekend got scissors hairdresser amp stylist mask covid19 kavmask kavanaughmaskcompany bjornphoto staycovered swmi besafe handmade maker michiganmade icmimarlikdergisi …,Michigan,38210
182,dearborn tcd state michigan reporting ninety-two people died coronavirus four hundred and thirty-two new case confirmed governor gretchen whitmer announces plan slowly reopen business the…,Michigan,38210
183,tired facebroken heartfolded handsrt nytimes dr lorna breen emergency room doctor manhattan hospital treated coronavirus patient died suicide sunday according father dr philip breen “ she tried job '' said `` and killed her ``,Michigan,38210
184,black inventor black scientist at raised fistmedium-dark skin tonehelp listen georgewashingtoncarver peanut peanuts surely vaccine covid19 age internet stem…,Michigan,38210
185,loving new quarantine bandana welldonegoods reflective type super bright blazeorange coronavirus mask pandemicwear quarantine reflective screenprinting stayback6feet corner fort park,Michigan,38210
186,quiet morning color rain gold willow punctuated burst birdsong spite covid19 pandemic shelterinplace recognize red heart reality red heart connecticutlife…,Connecticut,25997
187,coronavirus certainly taken toll me ale helping spirit up hic hic stay happy safe everyone scotland highlander feelinghappy coronadidit federal hill…,Connecticut,25997
188,special vip treatment country cow deli busy morning working town hall listening meeting small business covid nineteen funding delicious `` bacon egg amp cheese bec breakfast…,Connecticut,25997
189,feeling sketchy today did lot looking batch small drawing started added color late day curious feel tomorrow red heart lovely tree red heart covid19…,Connecticut,25997
190,care you preparation 2nd covid nineteen outbreak fall installed germcidal ultraviolet light classroom hallway office building campus that ' 30…,North Carolina,9428
191,aprilphotochallenge day27 band guitar definitely enjoyed seeing favourite local band thechemicallizards covid19 closure took place bright light brewing company,North Carolina,9428
192,want away thing return normal cltairport one hundred and seventy-eight nonstop destination search adventure camera with flash cltairport inthistogether airplane️ perfectpublicity covid19…,North Carolina,9428
193,stirrup coronavirus food drive start week can box donated lesson get working entire lesson stirrupswinking face food coming collecting parents…,North Carolina,9428
194,new video acapellaapp song half world it youtube check out musicvideo joanieleeds kidsmusic feminist rainbow coronavirus newtricks ashe county north carolina,North Carolina,9428
195,lenoir county confirms fourth death person tested positive covid nineteen,North Carolina,9428
196,big come determined allow covid nineteen ruin day amazon go to party decoration right cake topper piggy…,North Carolina,9428
197,looka covid flushed face cant stop greatness congratulation lil sister graduation winston salem state university majoring chemistry youre amazing role model…,North Carolina,9428
198,having weird dream have here envision fear vulnerability life covid world coviddreams collage collageart covidcollage raleigh north carolina,North Carolina,9428
199,27abr brook sandwich house se reinventa northcarolina charlotte quedemosnoencasa coronavirus,North Carolina,9428
200,bandaids covid hotspot local nurse called new york,Missouri,7305
201,it montuwedthfrisasunday farmerrod checked covid container garden happy green onion upper left thought bust funky started pop soil…,Missouri,7305
202,episode forty-three tmi teresa available online favorite podcast platform link bio week plasma help fight covid nineteen kccommunityblood deal with…,Missouri,7305
203,human sacrifice cat dog living together mass hysteria coronavirus fedex ups kansa city missouri,Missouri,7305
204,child advocacy covid nineteen connecting kid uncertain time challenging court appointed child advocacy attorney way connect support child client read what…,District of Columbia,3892
205,it ok spread homekitchen covid nineteen stay home amp cook clean bake washyourhands covid cheflife pastrychef quarantine homequarantine flattenthecurve togetherathome…,District of Columbia,3892
206,breaking president trump attempting communicate coronavirus native language trumpisthevirus trumpvirus45 removetrump repost thedailyshow ・・・ white house,District of Columbia,3892
207,repost bandcamp • • • • • • supporting musician covid nineteen pandemic waiving revenue share sale friday one midnight midnight pdt let come …,District of Columbia,3892
208,coronavirus lingers air crowded space settle everything new study find,District of Columbia,3892
209,it msnbc edition “ need mask ” close five hundred made dm address size available masksnow maskmonday maskchallenge masksforall usa coronavirus free decrimnaturedc activist rachelramone freedcnow maustermuhle,District of Columbia,3892
210,coronavirus chronicle need outside mask stay home safe acreativedc dchistory igers ourdistrictsart washingtoniansathome coronaviruschronicles quarentine stayhome besafe…,District of Columbia,3892
211,lie lie lie lie lysol founder sing tribute president trump realdonaldtrump gop bright idea injecting ingesting lysol clorox eradicate covid nineteen coronavirus …,District of Columbia,3892
212,apple iphone coronavirus apple delay iphone twelve mass production report say,Florida,32138
213,great news usa corona control „ living dog “ winning world great miami international science fiction film festival received award for…,Florida,32138
214,thots sunrise quarantined mind think follow tiktok u jbiii thotsoftheday privatearea tiktok follow jbiii lick blackboyjoy followme quarantine covid19 coronavirus…,Florida,32138
215,"happy monday you like sent message today enjoy kendall breeze dental center covid nineteen smile oralhealth dentalhygiene kendalldentist thirty-three thousand, one hundred and eighty-six",Florida,32138
216,wed like moment thank appreciate anthony vasquez deployment national guard administering covid19 test florida home able his…,Florida,32138
217,success story visit covid19 coronavirus mortgagebroker mortgagebrokers cashout cashoutrefi cashoutrefinance refinance refi officecondo bridgeloan bridgeloans brokersarebetter,Florida,32138
218,attending executive management meeting osceola county emergency operation center discussing new update covid nineteen coronavirus four hundred and seventy confirmed case osceola county see…,Florida,32138
219,mashableshopping coronavirus tech snag deal infrared thermometer work second,Florida,32138
220,you 've got this emerge stronger covid nineteen bos is flexed biceps strongfirst strongertogether faithoverfear strengthinnumbers godisincontrol toughlife betterdays lovelifered heart️…,Florida,32138
221,cutest invitation suite mintedweddings ton new stuff lot “ change date ” design covid bride bride with veilmedium-light skin tone ⠀ barefootphotography productphotography…,Florida,32138
222,coming soon rwb porsche911 911cabrio rauhweltbegriff rwbmiami tunerevomiami rwbcarolina yukinohana rwbyukinohana quarantine covid19quarantine covid19 miami florida,Florida,32138
223,like little drive beach friend covid19 friend beach daytona daytonabeach florida staysafe follow followback followme senic view beautiful daytona beach florida,Florida,32138
224,dressed kill grinning face with smiling eyes covid19 facemask coronavirus riverside park fort lauderdale,Florida,32138
225,reposted middleageriot `` member anti lockdown movement gathering large crowd ignoring social distancing guideline starting test positive coronavirus other…,Florida,32138
226,covid19 oncee identify problem solution raised fistblack heartflexed bicepshundred pointsfolded hands riviera beach florida,Florida,32138
227,scotlandville ' list boy basketball accomplishment get virtual postseason boost scotlandville…,Louisiana,27068
228,line crazy time thank you covid nineteen covid19 coronavirus survivor2020 pandemic2020 new orleans louisiana,Louisiana,27068
229,raising handsmedium-dark skin toneraising handsmedium-dark skin toneraising handsmedium-dark skin toneraising handsmedium-dark skin toneraising handsmedium-dark skin toneraising handsmedium-dark skin toneraising handsmedium-dark skin toneraising handsmedium-dark skin tone repost newtralgroundz get repost ・・・ ravenfrederickmemo today day month new orleans new death attributed covid19 later…,Louisiana,27068
230,red heart️ foremost praying affected covid nineteen outbreak continue pray everyone ' health safety time pray lord ' guidance the…,Louisiana,27068
