tweet,location
"Having fun while using @tiktok_us amd @justdancegame as a performance outlet during #covid_19 

#ccpa #love #dance #quarantine #videogames @ California Conservatory of Performing Arts https://t.co/6lNF0f6sHs",California
"Tag an Aggie! 

Limited Edition Aggieland Scrub Caps in 2 designs by graceforreal504 #texasam #tamu #ppe #gigemaggies #scrubcaps @ New Orleans, Louisiana https://t.co/ajiGy58xIl",Louisiana
"Today would have been the Pride Parade, but it was canceled due to Covid-19. On Friday, Mother Nature supplied some dazzling colors to help fill the void.? @ Chicago, Illinois https://t.co/1Erqbbv6mx",Illinois
@djohnsonpga just firing low rounds in the face of covid19 @ Travelers Championship https://t.co/hktU5QnLql,Connecticut
Week 5  https://t.co/UawsrtZeG5,New York
"Aren't these pastel tone Craspedia alot of fun?

We have a humble IG live show we have been running since the start of COVID. We are on our 70 show. The purpose of thw show is to Inspire, inform and connect our… https://t.co/FiAFxcMtjF",Florida
"""SUNDAY FUNDAY""

Can you believe it's 4th of July????

Having a barbeque or 4th get together?

Practicing safe social distancing of course!!! 

Our 3 pack of #independence #day masks!

One red/white/blue

Immediate… https://t.co/VV6oJScvel",New York
"🏥My current situation. No worries, this is not COVID-19 related. Probably just time for me to slow down a bit🏥 @ East Orange General Hospital https://t.co/I6chlIRh2t",New Jersey
"PLEASE!!!
#stop #thespread #covid19 
#wenotme @ Clemson, South Carolina https://t.co/4k4zhZ73Wc",South Carolina
"No Sunday scaries here! 😉

#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #june #spring #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #pool #photooftheday #coronavirus #sunday #sundayfunday #friends #photography #visitlauderdale",Florida
"Other: KENT - KENT FALLS STATE PARK CLOSED DUE TO COVID-19 (). Reported Sunday, June 28 at 6:56 am. #cttraffic",Connecticut
"Other: KENT - KENT FALLS STATE PARK CLOSED DUE TO COVID-19 (). Reported Sunday, June 28 at 6:56 am. #cttraffic",Connecticut
"Wading through Covid the one day at a time putting one foot in front of the others. Will it ever end...
#islandlife #floridakeys #floridakeyslife #keywest #sunrise #greatpyrenees #islanddog @ Geiger Key, FL https://t.co/LPtl0IfafM",Florida
I met a nurse yesterday who has been working the front lines of Covid 19. He says he saw it hit a local jail. It spread like wildfire. A few people got fevers. Maybe we need to maintain a little perspective. @… https://t.co/oDow2wXu3h,West Virginia
"As a couple who loves to travel internationally, just about every month. This pandemic has really changed our lives. With international travel at a halt, we have found that virtually traveling through our past… https://t.co/cs7AD5fstj",Maryland
"#lastweek #onourwalk #kids #family #son #daughter #exercise #quarantine #partialquarantine #summer #otsegocounty #upstateny #upstatenewyork @ Otsego County, New York https://t.co/sliEgyUUnI",New York
How do you feel after a really good dinner that you made at home for yourself and someone you love? That is the feeling I’m looking to capture while I work on this next painting in my lockdown series. Stay tuned...!… https://t.co/FgwLEBdx1d,New York
"Please read my special prayer post here:
https://t.co/YU7Oo4WhW7 #pandemic #prayer #Christian #HeavenlyFather #Lord @ Felton, Delaware https://t.co/DiyusFmlok",Delaware
"Please let wrestling start soon
#santécanada #combatsport #covid19 #ineedtowrestle #diecoviddie #covidruinedeverything #wrestlingprohibition
#godgivemewrestling #wrestlingbeast à Wrestling Show https://t.co/u51LXP8rlI",Idaho
"Aquitaine and Bourdain as the sun rises in the land of the enduring clusterfuck. #CoVid19 @ Austin, Texas https://t.co/C0kezr8HFR",Texas
We found some damn good Texas Brisket!!!! I was starting to think covid had killed the ability for good BBQ to be running but thank god I was wrong 😜👍... ty hutchins_bbq in Frisco for the grub!! it was solid!!! @… https://t.co/fFojbfvSE6,Texas
"""SUNDAY FUNDAY""

Can you believe it's 4th of July????

Having a barbeque or 4th get together?

Practicing safe social distancing of course!!! 

Our 3 pack of #independence #day masks!

One red/white/blue

Immediate… https://t.co/EgqRwyZ1W7",New York
I William McCullough 3rd ‘  Today is a Beautiful day in Newyork City (  USA ) inspite of everything being Closed due to the Coronavirus. ( King ) (  Ace of Spade and King of Spade ) ( I BeBelIa -  I Habibi ) @ 351… https://t.co/TdwvWkkepV,New York
I William McCullough 3rd ‘  Today is a Beautiful day in Newyork City (  USA ) inspite of everything being Closed due to the Coronavirus. ( King ) (  Ace of Spade and King of Spade ) ( I BeBelIa -  I Habibi ) @ 351… https://t.co/YACmU0f16u,New York
I William McCullough 3rd ‘  Today is a Beautiful day in Newyork City (  USA ) inspite of everything being Closed due to the Coronavirus. ( King ) (  Ace of Spade and King of Spade ) ( I BeBelIa -  I Habibi ) @ 351… https://t.co/Lt3SLIfeix,New York
"My first time outside OUTSIDE since COVID and it couldn’t have been a better day. Such a good time celebrating @Kells1 birthday. Champs, cupcakes, pretty ladies and awesome babies. (FYI: I’ve gone right back into… https://t.co/lfw6rI3JCf",New York
Corona NY Sun Jun 28th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
"Which one has to go? 

June 28th is the last Sunday we are scheduled to be closed for the pandemic! Join us for regular store hours beginning Monday, June 29th at danscrafts: 
Mon. Wed. Fri. 10am-6pm 
Tues. Thurs.… https://t.co/0kuUhHoJDd",New York
Listo para limpiar nuestro parque. Ready to clean our park. #qdrletsgooooo #itsinqueens nycparks #queensdistance @ Flushing Meadows - Corona Park https://t.co/6ByB0jRaF9,New York
Aww I’m glad to see there was flowers still there for Michael. Was thinking this stupid Covid 19 would prevent that. These are beautiful! ♥️♥️ #mjlove #kingofpop #forestlawn #flowers #rip #inlovingmemory… https://t.co/rf7S4M1Vip,California
I’m praying for us this morning North Glencoe. I really didn’t expect that we’d have to step backwards in our Corona plan so this morning I am praying that we would cling to Jesus. I am praying that we would remember… https://t.co/W6pIKxburE,Alabama
I’m back but I really never left New rules New schedule and  New price change DM me or text me I’m around #barbertalent #nastybarber #barber #nycbarber #Quarantinecuts #quarantine #quarantinelife #easter #eastercuts… https://t.co/LHX3DQlgMC,New York
"Lakefront COVID getaway to Asbury Park @ Asbury Park, New Jersey https://t.co/nrqvWpD6l2",New Jersey
"After 3 1/2 months of no events due to Covid-19, we had our first event yesterday June 27th. It was a casual yet beautiful day at the Cabana Pool at Plantation Bay Country Club in Ormond Beach. Thanks to Plantation… https://t.co/JDlrRtkb4N",Florida
"I’m not sure when this began growing, but it was sometime around the beginning of the pandemic in March/April. Every time I arrive at the building I see it and reflect on God’s faithfulness. 

It was soothing to my… https://t.co/hnrlhK4qG6",Florida
"Back at church. Lord, lay your healing hands on our world as only You can. @gainesvillefumc #socialdistancing #lakeside #family #peace #heaing @ Lake Lanier Gainesville, Georgia https://t.co/PevbAUQQHY",Georgia
"Every Sunday I make cinnamon rolls. Pre-pandemic they were quick and easy as I was busy on Sunday morning. 
🌞 Grace is my little Ms. Sunshine and wakes up with the sun. She would wake up and get to help me with them… https://t.co/b8qjXw6e8w",Texas
Filling my cup. I so appreciate the technology that allows me to still attend church. #hopecitychurch #fillingmycup #timewithgod #pandemic #quarantine #quarantinelife #worship @ Chez Elle https://t.co/gY8GqFbyMF,Texas
Good start to the 8:00am portion of the free community Class!!!  Great practicing of social distancing fellas!! @ Core Wellness Group https://t.co/7Eg0QcdbSe,Michigan
"I am super proud that my Mom is part of the reason Rhode Island is one of the two. 

https://t.co/38Ilkxj0do",Massachusetts
"#HappyGayPride!

.
.
.

🏳️‍🌈 🌈🏳️‍🌈🌈🏳️‍🌈🌈🏳️‍🌈

.
.
.

Gay Pride Sunday here in NYC is always one of the most special days of the year for us. This year, Pride will be different due to the COVID19 pandemic.… https://t.co/3NoFgTmSu3",New York
"Back to a full weekend of Masses.... #church #masses #musicdirector #organist #covid19 #wearamask #socialdistance #princessandpop #chefmichael #rosiethecat @ Hawthorne, New Jersey https://t.co/KUkrTzy88n",New Jersey
Just what the pandemic ordered.  Catching up with really great pals over some really great food. *Masks were worn when we weren’t eating* #vegasplanning #quesofundidoconchorizo #pandemicpals #carneasada @ Harbor East https://t.co/Gg31cwtS3T,Maryland
"The Covid social distancing #Burgundy wine dinner worked. Such a pleasure for debbielipoff &amp; me to share these beautiful wines, which all showed great, with the likes of @nickjacksn, @aleesteves7 &amp; her husband… https://t.co/ZvAmnM2aZ2",Florida
First puppicino since the pandemic #remuspippin  #dogsofinstagram #dogs_of_instagram #dogstagram #dogoftheday #pupdoggydog @ Starbucks https://t.co/gSNhVz5IxT,Maryland
"To our valued guests:
 
We’ve been informed that a Member of our Kitchen team has tested positive for COVID-19. This person has not been present in the Lodge since Friday, June 19 and has had no contact with any of… https://t.co/O1flGSkcT6",Texas
All of this COVID chaos has really been a journey and a half. I’ve gotten closer with all my nurses than I ever expected to be. We really are a big family and being able to help people has made me even more excited… https://t.co/BjFEZCMF6L,Kentucky
"Trump visits private golf course as US battles rapid surge in coronavirus cases: #TraitorTrump heads to Virginia a day after saying he’d stay in Washington DC to ‘make sure law and order is enforced’ amid ongoing anti-racism protests.

https://t.co/96JdbsDUOg",District of Columbia
"Quarantine Yoga Pose of the Day: Cow Face Pose.🧘🏻🐮
#sundaymorning #quarantine #yogapose #quarantinelife #yoga #fitness #yogagirl #practice #workout #fitnessmotivation #yogaeverydamnday #feet #soles #toes… https://t.co/aTRCS7ccG8",California
"YOU CAN'T HATE THE ROOTS OF A TREE AND NOT HATE THE TREE. YOU CAN'T HATE AFRICA AND NOT HATE YOURSELF.

MALCOM X

#Support  ➡️  @SocialYell1
@downtownlansing @MichCreative
#africa #malcolmx #covid19 #socialyell… https://t.co/dgqvIb7Zyh",Michigan
"How do I get one of these 6-Foot ‘Social Distancing Coolers’? #dosequis hook me up! @ Plainfield, Illinois https://t.co/wafOHBxI0s",Illinois
Only 2 days till Pandemic vacation exploration @ Pheasant Branch Conservatory https://t.co/fLbqxprdq0,Wisconsin
"#Sunday is indeed Funday. Y’all be safe out there and thanks for visiting Momo’s Donuts 🙌 Even in a pandemic my people still come say hi ❤️ 

#chocolate #food #cake #dessert #sweet #love #instafood #yummy #instagood #foodie #yum  #foods #breakfast #hungry #happy #momosdonuts https://t.co/OIG1xQTinA",Texas
Two JAX Beach police officers reminding people to stay off the beach due to the COVID-19. They had the ability to arrest and ticket people but stated that’s the last thing they wanted and hadn’t had to do that since… https://t.co/BCUUllTrRz,
"Need an appointment. Just book in the bio. 
.
.
.
#hairbynakisha #ithacany #cornelluniversity #cornell2020 #covid19 #ithacahair #ithacacommons #ithacahairextensions #ithacabraids #ithacahairstylist #ithacahairsalon… https://t.co/ii3GGqahV9",New York
"Did some lifting this week
.
.
#hairbynakisha #ithacany #cornelluniversity #cornell2020 #covid19 #ithacahair #ithacacommons #ithacahairextensions #ithacabraids #ithacahairstylist #ithacahairsalon @ Ithaca, New York https://t.co/OInQYtFiA4",New York
"#repost @EverymanNY
・・・
HEY PARK SLOPE WE ARE BACK! Shop is open with door service from 8AM - 3PM. #coffee #parkslope #covid19 #contactless #togo 📸: @rawkalways @ Everyman Espresso Park Slope https://t.co/4z2g2tDAQ8",New York
If you’re worried about COVID in the air maybe you should go a little higher 🧗🏻‍♀️ The higher off the ground I am the more happy I get 😁 #highledgehappiness #goodmorning #multipitch #highledges #liveontheedge… https://t.co/Ic69UyQGpb,Oregon
"COViD-19 testing at #sand_creek_fire! @ Pagosa Springs, Colorado https://t.co/gYEd69YcJ6",Colorado
"Not gonna let Covid-19 keep me from donating. Donating double red blood cells. 
@redcross 
#DoingMyPart 
#AlwaysANeed @ American Red Cross https://t.co/mYBxtrgfoE",North Carolina
"Order Brothers Divided by J.W. Worsham from Alibris https://t.co/e6NwMfo3p0
#ChaseBank #HappyBirthdayMarkiplier #UFCFightNight #ElonMusk #HappyBirthdayElonMusk #coronavirus #CHASE #books… https://t.co/DjjGkJ6Ejb",Mississippi
"They check my temperature, have a survey, and following the rules but having church. Strict rules due to Covid 19 but having church. @ Church on Atlantic https://t.co/bmfC4ppCr7",Florida
"Indie Bound NOW has Brothers Divided by J.W. Worsham https://t.co/mD421OHrCc
#ChaseBank #HappyBirthdayMarkiplier #UFCFightNight #ElonMusk #HappyBirthdayElonMusk #coronavirus #CHASE #books… https://t.co/nmRqbKNbnt",Mississippi
"We were invited out to try southerncoastseafood this week. With the pandemic, we still aren’t comfortable dining indoors, so we grabbed our food to go. We don’t live far so the food held up well, and the Fried Shrimp… https://t.co/rE8bO9UQua",
Sounds of sunset. Sights tinged with Sahara dust particles. People lining the Naples Pier for the experience. Moments captured on a weekend overshadowed by soaring numbers of Covid-19 cases shattering records in… https://t.co/YKNVPZ0qf3,Florida
"Beautiful day from Ft. Pierce Inlet to Sebastian Inlet with a few stops along the way 💦🏝🚤☀️ #verobeach #boatlife #boating #sebastianinlet #ftpierceinlet #summervibes #socialdistancing #floridalife @ Vero Beach, Florida https://t.co/gx1kF1o3mF",Florida
"Ari’s mad that the news is reporting what’s happening, instead of what he wishes was happening. https://t.co/NWQszeYfnu",Minnesota
Good morning!  Today we are launching a fundraiser that aims to reach two groups here in town.  Each gallon purchased on our website will go directly to our health care workers dealing with the recent surge of Covid… https://t.co/sr0z4NMN6p,Texas
WHO Suggests Drinking Alcohol Could Raise Risk of Getting COVID-19 https://t.co/T7k1O0eZQP via @latenightparent,New York
"Sunday is a time of refreshing, renewal and preparation for the week ahead! •  9:45 Sunday School • 10:45 Worship Service • 6:00 Worship Service

Remember to honor social distancing and mask guidelines. 

The… https://t.co/GWRhQxKZqV",Arizona
Today would have been my and donaljbrophy highlandsnyc pride party but due to covid we had to cancel. But i just wanted to share some amazing memories from the past years thanks for all your love and support… https://t.co/qmx9CykLXG,New York
"Celebrating 17 years of marriage with this amazing man today! Here are a few of my favorite pictures with him over the years, ending with a very 2020 photo of us on a social distancing walk. Lots of those this year.… https://t.co/keTgvaPQat",Missouri
#SwipeLeft for #more #Inventory #MetroMike.com 1263 #Broadway #Albany #NewYork 12204 We are by strict #appointment only due to #COVID19 #Rules and #Regulations so please call or text first (518)463-2277 We have… https://t.co/lazWcjieDR,New York
Texas Architect Michael Hsu Provides Design Tips to Define Your Work From Home Space and Maximize Productivity. Read all about it in our May / June edition at… https://t.co/clg3SZc21p,Texas
"Denver in the age COVID-19.   

#denver
#dembér
#dember
#colorado @ Confluence Park https://t.co/gxhZ0zNOHp",Colorado
"One of the few things I can appreciate about this Covid-Era is that when they are open, the bathrooms are clean!! Thanks #WestVirginia!! @ West Virginia Welcome Center https://t.co/F2894nV8Va",West Virginia
Mask wearing required in church due to Covid 19. I actually love the idea and always admire they way Muslim women adorn and covered themselves. I think it is fashionable. I love the church the bible does ask wear to… https://t.co/Z7Hi3RI99m,Florida
"Don’t be an ass. Wear a mask. 😷 
.
.
Face masks help prevent the spread of Covid-19. It’s possible to have the virus with no symptoms and this can help contain particles that naturally come from your mouth just by… https://t.co/16WjGUeN7P",Georgia
"Don’t COVID-29 or anything else stop you from doing what you were put on Earth to do! @ Sandestin, Florida https://t.co/2cLnl74Vfd",Florida
"Back to work VS last month during quarantine. 😭 #quarantine #quarantine15 #fat #gordo #googlefit #heartpoints #arlingtonny @ Arlington, New York https://t.co/B2hi01XYqh",New York
"Still time to make it at 10:15!! If you don’t plan to join us in person, catch us online. #fblr #online #church #socialdistancing marikbed @ First Baptist Little Rock https://t.co/upKDEVHnko",Arkansas
About to cancel our third planned trip this year (thanks covid 🙃) but thankful to still be able to explore AZ’s gorgeous backyard. 🏜💛 @ Horseshoe Bend https://t.co/4nM7I07iXM,Arizona
"I'm at Work From Home Desk in Detroit, MI https://t.co/U2J5mMd3dT",Michigan
"Sun kissed. Melanin poppin'. Goddessing on a daily. Making #quarantine do what it do. 2020, I'm not done with you yet. 💯Thanks techic_hair_studio for these gorgeous and convenient #crochetbraids. #crochethairstyles… https://t.co/cpYXpWGPQK",Georgia
"""Miss you too more!"". danny.ocean liftoff at the Unisphere ✈️ #queensdistance #itsinqueens #lafamilia #support #flushingmeadowscoronapark @ Flushing Meadows-Corona Park https://t.co/Umd4XfGpNt",New York
"Team Power 2026 back in the lab from #covid19 break; 2-0 @ngshoops and championship run today.  

Make them remember you! #PowerRise ⚡️🏀⚡️ @ Suwanee Sports Academy https://t.co/EicHAXbiKr",Georgia
Take out #2 since the lockdown pic. We have this one killer Chinese restaurant here in Nashville called Lucky Bamboo and while it's always great they must have slipped a new chef in under Trump's ban because this… https://t.co/ULxA2AdCi6,Tennessee
How hard are you struggling to find your sweetness in life with this pandemic and let your old habits fall away? We are at a new paradigm. What changes are you making? #liveandlovelifetothefullest #dreambig… https://t.co/7ykdB5AjFL,West Virginia
"Open House today, Jun 28th, from 1-3 pm!! Gorgeous spacious penthouse in Fulton Station!! COVID safety requirements. Masks required. #chicagoopenhouse #chicagorealestate #chicagorealtor #KWFab5 #simonsonsells… https://t.co/GeVHYU3P7M",Illinois
It was another #hotandhumid day! Riding hills today with a quick run off to benefit @RueMapp in @nuunhydration Miles for Solidarity campaign #ahmaudarbery #sayhisname #blacklivesmatter #socialjustice #covid19… https://t.co/plr33U8OaK,Texas
Corona CA Sun Jun 28th AM Forecast: REST OF TODAY Patchy Fog Hi 80 TONIGHT Patchy Fog Lo 55,California
"These business are making excuses for pandemic dropped of laundry 40lbs and bought 2 twix and a snickers drove away really hard to eat figured melted or something and date expired in April 2020

Oh sorry it was… https://t.co/oa1nPSG21c",Illinois
"#pride2020 #existentialism #wadingout #gayartist #queerartist #eastriver #randallsisland #nakedcity #nakedtruth #socialdistancing #socialisolation #safe #safesex @ East River, New York City https://t.co/3inCIv01Gg",New York
"Got this in the mail.💌📫
Go Bella! 😷🍪🚓 
Great job representing our troop and 
Girl Scouts!💚 #GirlScouts #GirlScout #TroopLeader #Troop50048 #GirlScoutTroop #GSNIM #GirlScoutsofNorthernIndianaMichiana #Covid #Covid19… https://t.co/1s6vrUDb3m",Indiana
CAN CONFIRM https://t.co/bGMyilEnMh,North Carolina
"Corona or not, I’m grateful that I get to walk with people and help them grow in their life and business. @ Minneapolis, Minnesota https://t.co/TTIDrpRO4V",Minnesota
#Sunday #socialdistancing Can you spot my walking buddy? @ Calvary Cemetery https://t.co/Tb67fmV25X,New York
"We are Open today!!! Come check out the new merch ! We think these charming paper plates and napkins are perfect for a picnic! We are asking Everyone, including young and healthy, that Social Distancing be respected.… https://t.co/c6ly4veZgB",New York
Before COVID - we could be together so looking forward for the next time ❤️🧡💛💚💙💜🌈 💋💕👩‍🦳#Pride! My #music #video w/ @Lovari @Adam_Barta  feat. #RHONJ @dolorescatania @MargaretJosephs @MMKISS #RPDR @Honey_Davenport @… https://t.co/eX4GZEkaP9,New Jersey
"When this pandemic shit is over and/or I feel really safe about traveling, my plan is to visit every single place that carries the @debonairbeardco brand. Restock headed to myshadeandtexture in Tampa, Florida but… https://t.co/rs4WqA2SPT",Texas
"Thank you Arizona… You never disappoint. Even during the pandemic you have brought me much joy and happiness. And yes masks were required and social distancing... including the cars. LOL
#arizona #roadtrip #masksup… https://t.co/xtb03DRoRq",Arizona
"Watching @facethenation right now, and this clown take credit for New York’s flattening of the curve after the #mikepence and #trump administration ridiculed nygovcuomo for his data based daily briefings, strong… https://t.co/Fk9jnRLiku",New York
"🌺Many locals are thankful for the beauty in their own backyard right now🌻 We have almost handed out all of our 500 ""Postcards from the Pandemic"" and so we ordered MORE to give to the community. 📬Keep sharing YOUR… https://t.co/c9nrSpehTv",California
"Whatever it takes!

Wear a mask. Socially distance from others.

Good luck. BE SAFE!

#coronavirus #corona #covid19 #covid_19 #coronamemes #socialdistancing
#besafe #speech #comedy #parody #humor @ Washington D.C. https://t.co/ps0ukYr5yX",District of Columbia
"Front step happy hour with Wife #NJ #NewJersey Early Summer 2020 #Dusk #BergenCounty #NJPalmTree #pandemic #socialdistancing2020 @ Bergen County, New Jersey https://t.co/k80kqFkMP2",New Jersey
Camp is on. Art or karate or combine for a fuller day. Great fun and we're not lion'. Social distancing. Read the CDC guidelines we are following on https://t.co/qm7efqW2Su. #camp #artcamp #karatecamp… https://t.co/JrHfnrmpPI,Connecticut
"#stilllife stilled life #artistsoninstagram #inthegarden #covid19 @ Pittsburgh, Pennsylvania https://t.co/kplMgA2gMO",Pennsylvania
