tweet,sentiment
#JimmyKimmelLive #Masks #Coronavirus 'It's so selfish': Jimmy Kimmel excoriates mask-free Memorial Day weekend partiers https://t.co/uMNAr9AfMw https://t.co/ELqbMSjNMG,-0.2
Music In The Time of Covid 19  https://t.co/wFFMaM80oJ,0.1787878787878788
https://t.co/q1bIRB22rA We'll be updating this story throughout the day Tuesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/lmmwm1fYsD #atx #austin #all512,0.0
"#staysafe ,#stayhome #coronavirus #thankyouhealthcareworkers🙏❤️  #thankyounurses @ Boston, Massachusetts https://t.co/NH2yOVDj1l",0.35
"LOL! Dialectical Behavioral Therapy group classes have helped me out a lot during this crazy Coronavirus pandemic. My aunt Carol says that you can F up, but you're not F'd up. @ Sioux… https://t.co/QojdlBcvKi",0.0
"Non stop Grinding thru this covid crap. __aquaholic__ with the killer edit. 🦖#topnotchhawaii 
#HulkSzn 
#multitasking 
#shonus @ Top Notch Automotive https://t.co/Uo7ah1gB3T",0.1
Terrible situation | Coronavirus live updates: Census bureau says third of Americans showing signs of depression and anxiety - The Washington Post https://t.co/1UZrHdLLhp,-0.4318181818181818
#memorialday2020 a day late but visited my parents at #hawaiistateveteransmemorialpark #army #noflags #covid19 @ Hawaii State Veterans Memorial Park https://t.co/oPK5RnzZvC,0.0
"#Ai #Robotics #Recycling Amid coronavirus, low-paid and risky recycling jobs are being filled by robots https://t.co/ZRJmjq4pnC https://t.co/OX1oE07acT",0.24545454545454545
"The end of COVID-19 lockdown in NY has got me feeling all sorts of nostalgia. Oh 2019 how I missed you, it almost feels like a lifetime ago. Hanging out with Kris ""Tanto"" the mother fucking hero of Bengazi and… https://t.co/IwhXeqiZYt",-0.15625
I got the first customer hair appointment with @rawknykz at rawknykzbarbershop POST #COVID lucky me! Email came out at 216AM and I booked it at 2:25 AM. Bye bye mop! 😜🤣🤣🙏 poor @rawknykz Nick lol see you also… https://t.co/2i3hZ7eq1O,0.4000000000000001
"ASSAULT - COLD at SE WATER AVE / SE MAIN ST [COVID-19 SHELTER, PORT [Portland Police #PP20000173722] 02:45 #pdx911",0.1922222222222222
"#Repost 8newsnow
• • • • • •
After learning of a possible exposure to COVID-19 Gov. Sisolak canceled his much anticipated in-person press conference Tuesday.  He then was set to deliver… https://t.co/T5lrY5sq6b",0.2927083333333333
I’m honored to be moderating this awesome line up of speakers.  Be sure to register at https://t.co/n0tMIDbH5g for Dim Sum Dialogues:  Addressing the Impact of COVID-19 Racism in the Creative Community #dimsumdialogues… https://t.co/jME4JgqfHr,-0.10925925925925928
"Went down to the strip tonight.  

#LasVegas #LasVegasStrip #Covid19 @ Las Vegas Strip https://t.co/bqW1jnP44d",-0.21666666666666667
Gov. Cooper appoints Kinston native to oversee COVID-19 county funding  https://t.co/NHH49wkyM1,0.0
"Wednesday is for pictures of clients breathing underwater 😍😍😍. Join Aqua Hut Scuba &amp; Travel and learn where you can go with no sound but your bubbles 😱. No COVID-19, No news, No negativity, just you and the… https://t.co/ntva3c7tzk",0.0
Here is a solo piano medley of The Beatles’ ”You Never Give Me Your Money” going directly into our song “Annie Oakley” from the Thin Skin And An Open Heart album recorded for our Coronavirus Facebook Live… https://t.co/qfsv8bH7I9,0.25
"This is my favorite quote of all time as I believe the metaphor pertains to all aspects of life not just sports.
•
•
•
Corona is just one example of this.
•
•
•
In regards to going back to the gym (for those of us… https://t.co/nZ2lDFXKgB",0.0
"Good morning, Fort Lauderdale! 😎.
#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #may #spring #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #pool #covid19 #photooftheday #coronavirus #wednesday #igers #wcw #friends #photography #smile https://t.co/lKFOW2Hevb",0.3733333333333333
"Due to the Covid 19 restrictions we had to reschedule the Big Smo show to Oct. 23rd 2020. SAME lineup, SAME venue, ALL TICKETS ARE GOOD!!!! @ Oddbody's https://t.co/2NBK24clH1",0.25
#Police #Ford #Coronavirus Ford heats police cars to 133 degrees to break down coronavirus https://t.co/22DgUiUTJ8 https://t.co/acPRbsCQMV,0.0658333333333333
"THIS WOMAN CREATED AN APP AIMED TO HELP ENTREPRENEURS IMPACTED BY COVID-19

https://t.co/IlmP6N20Xm @ The Konnected Radio Station https://t.co/PoLqW5dmHK",-0.5
"#ActionPost please share! NBC News @NBC NBC 6 &amp;”@NBC6  Although I was turned away, because I can’t #DonateBlood in exchange for #COVID19 #Antibodies #Test, I was told &amp; can confirm, if and when I take test, or YOU… https://t.co/NejGMPxoFR",0.0
"As we prepare for a new vaccine to fight COVID-19, the government is trying to take away the program designed to avoid lawsuits and maintain public confidence in our nationwide vaccine program.
Thousands of people… https://t.co/T0AGx244PP",0.5
"The Mayor of Minneapolis’ statement.
This man was killed for allegedly writing a bad check at the supermarket during Covid19 to feed his family!
I AM SICK TO MY STOMACH OVER THIS. 
REGARDLESS OF RACE, COLOR OR… https://t.co/mTURwpabHj",-0.275
"The Mayor of Minneapolis’ statement.
This man was killed for allegedly writing a bad check at the supermarket during Covid19 to feed his family!
I AM SICK TO MY STOMACH OVER THIS. 
REGARDLESS OF RACE, COLOR OR… https://t.co/fW68iAlThd",0.0
"The Mayor of Minneapolis’ statement.
This man was killed for allegedly writing a bad check at the supermarket during Covid19 to feed his family!
I AM SICK TO MY STOMACH OVER THIS. 
REGARDLESS OF RACE, COLOR OR… https://t.co/05Ld6pmR4b",0.0
#covid19 #Rsi #Vwap #Bitcoin #Blockchain #Cryptocurrency $Land #intradaytrading💱 #intellectualproperty #Bonds #Stocks #Etfs #Puts #Options #investing #Economics #Marketing #Workfromhome #Rmd #Roi #Ira #Rothira #Nyse… https://t.co/02jVy9P53I,0.0
"Good Morning. During the current Coronavirus (COVID-19) outbreak, the Township of Ocean Historical Museum will be closed.  We are currently closed through Saturday, June 6, 2020.  Please continue to check with us to see if that date has changed. https://t.co/EhhAXnxucc https://t.co/SY8ZsnJdSf",-0.2
Corona NY Wed May 27th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,-0.4723214285714286
Larenne is ready to keep her customers and employees safe at @zealandspa whenever the Governor gets around to putting them back in business. #covid19 #salon #michigan @ Zealand Spa Salon https://t.co/7Bk0hdj5EB,-0.4723214285714286
"Coronavirus Chronicles...express yourself, take a little walk, wear the mask. #besafe #washingtonians #quarentine #stayhome #washingtoniansathome #igersdc #igdc #coronaviruschronicles #igdaily #candid #streetphoto… https://t.co/u8Hewliyj4",0.5
"One of the true opportunities within the tragedy of Covid, has been the chance to appear as a podcast guest on the topic of entrepreneurship in challenging times.  

The Getting Started show with Sean Bustard  was a… https://t.co/pIbwsDfvLG",0.5
"Loving my new #green #cloak Also #icantadulttoday #saykoolmaye #brooklyn #newyorkcity #imahashtagbetch #photooftheday #goodmorning #covid19 @ New York, New York https://t.co/kOCEkjxFpR",0.07916666666666666
"When you had BOTH of your wedding plans changed because of COVID but you have a wedding planner that wears more hats than all the ladies at the Kentucky Derby... you gonna get married.

My sweet couple had always… https://t.co/THCepcbwNP",0.20625
"#Repost @balleralert
• • • • • •
Coronavirus Stats (updated 30 mins ago) @ New York, New York https://t.co/PvDCZ4kh1d",0.1875
"Do you know what Insurance you need Post  Covid-19? Paula Does! #insurance #cre #crewchs #commercialrealestate #covid19 @ Charleston, South Carolina https://t.co/k8e6HQV8Tb",0.3666666666666667
"For a moment there, when the covid arrived at America’s door, this type of treatment seemed to have miraculously went away. It took a global pandemic for police brutality and the unlawful treatment of black men to… https://t.co/5cwDidJO6S",0.0
"Seated waiting at lab, a young lady, waiting for COVID-19 test to be able to stay overnight with her baby in hospital talks to nurse crying, her husband is up in intensive care, he had a… https://t.co/PovO3UwtWZ",1.0
"Members, take a look at this important social event about Rent, Debt, and Recovery during COVID-19 Crisis and Beyond which can benefit you to a strong path to recovery!
 
New Economy Project invites you to an urgent… https://t.co/dlMOpXr95m",0.0
All clients who receive care at MyoFit Clinic get a FREE mask!! Yours to keep! #PhysicalTherapy #MovingForward #physicaltherapyfirst #mask  #covid19 #EvidenceBased @ MyoFit Clinic https://t.co/vSz74e6qLz,0.0
"Bloomfield Pulse: ESSEX COUNTY EXECUTIVE DIVINCENZO AND THE BOARD OF FREEHOLDERS TO PRESENT EMERGENCY FOOD DISTRIBUTION EVENT TO HELP THOSE IMPACTED BY CORONAVIRUS

Event is Thursday, May 28th at the Charles H.… https://t.co/A6aLK2hUcO",0.1875
"BOIL PINEAPPLE SKIN WITH GINGER, GARLIC, LIME WITH SKIN, TUMERIC, CLOVE, DRINK HOT WITH HONEY AS A CORONAVIRUS SUPPRESSION SHARE , LIKE, AND TAG A FRIEND OR LOVE ONE. @ New York, New York https://t.co/nUC0eKADul",0.2778409090909091
A beautiful card we received from a cleint we helped through the Covid situation.   So many of our clients also reach out during these difficult times.  All the outreach has been appreciated. So many realize that… https://t.co/NTGBhNzTsy,0.0500000000000001
Corvette’s and COVID-19.....not a likely combination. Some great track days #texasmotorspeedway and some excellent #caprockcorvetteclub trips have been cancelled. #grandsport #c7… https://t.co/3uTuRMkSks,0.0625
"Ladies! Do you trust your husband to cut your hair? I'm not going to a salon any time soon - at least until I feel like COVID-19 is better contained. Instead, I went to one of my favorite places - my patio! That's… https://t.co/ManWILrhnR",0.78125
Incredible to see the #miamiairport with so few people thanks to #Covid19 #Miami #CoronaVirus #me #Selfie #top #celeb #celebrity #celebstyle #chilenosenusa #chilenoseneeuu #pic #picoftheday #i #instachile #instagood… https://t.co/neZ5bGI3xz,-0.0625
"Social distancing being practiced at a local golf course. Good on ya!
.
.
.
#socialdistancing #socialdistancing2020 #quarantine #quarantinelife #covid_19 #covid19 #wegotthis #positivity #2020 #coyote #golf #golflife… https://t.co/HseVpdpIDm",0.6
"#GoogleMaps #Coronavirus #Tech Google Maps adds temporary closures, pandemic hours, and more to help small businesses https://t.co/ZLpVEEW9ah https://t.co/FT3IKeKFXk",0.275
"Brothers Divided by J.W. Worsham is
ONLY $10 when you download for Nook barnesandnoble @bntupelo 
https://t.co/ib6fUnI0qg
#coronavirus #COVID19… https://t.co/paaVXnnRfs",0.3916666666666666
Having a big birthday 🎂 during the time of covid offered up lots of time for reflection. Thank you to everyone who went out of their way to help make it a special day. Much ❤️ to you all. #kimlovesatlanta @… https://t.co/g16PXbfVCb,0.0
Two SEO Experts Weigh in on Search Engine Optimization for COVID-19  https://t.co/ZaQXQtr0of,0.0
"Available NOW Brothers Divided by J.W. Worsham is at @booksamillion
https://t.co/cW68sizJQr
#coronavirus #COVID19 #tiktokdown #WednesdayVibes #BrothersDivided… https://t.co/OaNH399KOe",-0.033333333333333326
"Sometimes the path in front may seem impassable, but when we walk together we can overcome any obstacles. Click the link in our bio to learn help us and @foodbank4nyc feed families in Queens. #allin @ Corona, New York https://t.co/ig5nFRhsN7",0.0
"NOW available at Indie Bound Brothers Divided by J.W. Worsham
https://t.co/mD421OHrCc
#coronavirus #COVID19 #tiktokdown #WednesdayVibes #BrothersDivided #wednesdaymorning #StarWars #StarTrek… https://t.co/wwc9Rbktnb",0.18571428571428567
"Although Crown Lanes has been forced to close temporarily because of #COVID-19, they are a breath of fresh air when it comes to bowling. As a family-owned business, they are increasingly rare in the Bowlero era. One… https://t.co/sZUECtjdCu",0.0
"#Rensselaer Global Game Changers Panel, Today at 2pm. 📌 The Impact of #Covid-19 on the Financial Markets. #RPI #LetsGoRed 🔴 #whynotchangetheworld 🌎 @ Rensselaer Polytechnic Institute https://t.co/glAITeH4lO",0.4
"Brothers Divided by J.W. Worsham is
Here at @bookdepository 
https://t.co/Lpn2LyOx5I
#coronavirus #COVID19 #tiktokdown… https://t.co/G3RmiCV1OZ",0.043181818181818175
"Covid Testing (@ CityMD Lenox Hill in New York, NY) https://t.co/JWuz3kDpVO",0.14583333333333331
"According to the latest CDC COVIDView report, adults 65 years and older have the highest COVID-19-associated hospitalization rates, followed by adults age 50 to 64 years. Children have the lowest rates of… https://t.co/lzlFOY0269",0.5
"** Fʀᴇᴇ Pʀɪɴᴛᴀʙʟᴇ! **

Here’s a little something I made to kind of take the ease off of my parenting friends who’ve been a bit stressed out with all of this mandatory homeschooling since the CoVid-19 Pandemic. This… https://t.co/e1QywnwSKB",0.15
@WillOremus yeah. when will people start writing about the downsides of getting covid,0.2
"Bloomfield Pulse Condolences to all of the families 

Essex County Coronavirus Cases Updated: Wednesday, May 27, 2020

• Social distancing, hand hygiene, and other steps to prevent infection must be followed at all… https://t.co/920mpA4ZUg",0.0
"Hey!😊
Hey you!🥰
It's Graduation Day!!
💥2020 Covid19 Zoom Edition, Day 1💥
•5:30pm
American Kenpo (Turtles, Tigers, Dragons and Karate Kids)
•7pm
Tang Soo Do
🖤🥋🖤
You Got This.
Honour, Respect &amp;… https://t.co/7zrbGVcIX9",0.2
Postponing your wedding due to Covid doesn't mean you can't celebrate with something special together! Quinn &amp; Rob celebrated with their pup this weekend while looking forward to their new September date!… https://t.co/p3Gfeflpux,0.0
"@StanfordChild therapists wearing face masks donated from Operation COVID-19 Garment Revival. Their Inpatient Rehabilitation team consists of occupational therapists, physical therapists, speech/language pathologists… https://t.co/vtSZUyKRj4",0.0
"“22 weeks out...COVID don’t stop the grind” chewy2199 drbillmoutzouros 
——————————————
#PostACLRehab #ACL #RemoteTrainForSixWeeks #ACLJourney #ACLComeback @ Innovative Training Solutions, LLC https://t.co/mYeOnoGtND",0.0
Missin Rosie Days 💕💞🌷🌸🌺 #todayiswednesday #quarantine #quarantinelife #quarantinethoughts #quarantinetime #rosydaysahead #rosydays #rosie #rosy #covid19 #covid_19 #exhausted #toughtimes #tired #wednesdayvibes… https://t.co/AQIvBZUGXq,-0.29166666666666663
"There’s a desease killing Americans. It has destroyed more lives than the corona virus, cancer or any other desease. It’s not a pandemic. It’s a genocide. It’s called racism. These racist institutions and systems… https://t.co/AL6VPfzvmk",0.13888888888888892
Construction on #SouthernStateParkway Both directions from Elmont Road to Exit 15 - North Corona Avenue https://t.co/SRQtIYdrn3,-0.07142857142857142
Construction on #SouthernStateParkway Both directions from Elmont Road to Exit 15 - North Corona Avenue https://t.co/no0rPufg8I,-0.3
"Hairazors Salon and Spa is proud to join #themaskofwellness community! 
  Check out our Facebook page to learn how we're changing to stay open responsibly during #COVID19
.
.
.
.
.
#LetsGetBetterTogether… https://t.co/gfVxtAmuQP",0.03
"Seen at a light on the boulevard while on my way for COVID-19 antibody testing. Anyone know the model? I need a piece of nice chrome. #chevrolet #hoodornament #eagle #silive #ny1pic #onthebrightside @ Staten Island,… https://t.co/KEy2ZTK8yK",0.15
"Black Boys | May 26, 2020 | Coney Island | #covidstoriesnyc #nyc #newyork #brooklyn #bk #coneyisland #boys #blackboys #coronavirus #covid_19 #covid19 #covid #corona @ Coney Island Beach and Boardwalk https://t.co/5VisXfXeJ7",0.1
"Company meeting. Hope this process is about done.

#COVID19 
#coronavirus 
#century21 
#century21realtor @ Brookings, South Dakota https://t.co/6RBk7G2ToV",-0.4
"Scenes from a quarantine.
+

Despite Coronavirus, Summer is still happening.
+

Beach day. Not to worry, we brought masks along and maintained a 6-foot distance from strangers.
+

Stay Home. Stay Safe. Stay… https://t.co/s2rtLuA6KF",0.2621212121212121
"Say what you want about COVID-19  and quarantine but I kind of like how the mask make all my clients  look like lash ninjas. 

I'm not saying that this time hasn't been trying or bad for a lot of people but… https://t.co/5Dq6CsCXzh",0.4
"Scenes from a quarantine.
+

Despite Coronavirus, Summer is still happening.
+

Beach day. Not to worry, we brought masks along and maintained a 6-foot distance from strangers.
+

Stay Home. Stay Safe. Stay… https://t.co/72KIj70DDf",0.5
Google class meeting in the teepee this morning ❤️ only 2.5 weeks of school left for the kids - then summer fun - corona style.  Social distancing. Staycations. Grilling outside. Local… https://t.co/RF4AfG14of,0.2333333333333333
"Scenes from a quarantine.
+

Despite Coronavirus, Summer is still happening.
+

Beach day. Not to worry, we brought masks along and maintained a 6-foot distance from strangers.
+

Stay Home. Stay Safe. Stay… https://t.co/QXfEFrYtG9",0.2
"The ER (and the world outside Covid) still a crazy place, I'd say this was hard to believe if I hadn't seen it countless times in my career to almost be numbed to this by now, but we had a 24 (as in, could legally… https://t.co/GpMeKaTMy2",0.08484848484848484
Philip: Essential Worker Working.  Philip is the Head Usher at Grand Central working on Covid19 frontlines on Memorial Day.  He works in Grand Central Station’s information booth that is crowned by famous clock in… https://t.co/viMQWrV8F1,0.2
"First day in SF. due to the covid19 pandemic, almost everything was closed still, But we managed to enjoy the city with less foot traffic and mesmerize the beauty of San Francisco. He was rockin’ the Louis Vuitton… https://t.co/A5kfPII1pT",-0.04999999999999993
"With stay-at-home orders starting to gradually lift throughout parts of the country, data indicates homebuyers are jumping back into the market. After many families put their plans on hold due to the COVID-19… https://t.co/BVKIDBU0PF",0.0
"A recent study by The Harris Poll revealed that the COVID-19 crisis has made more people in urban areas consider a move to the ‘burbs or beyond. ⁠
⁠
If you have questions about your options in today’s market⁠
📲… https://t.co/UDIi0CzhyY",0.5
"I bought #Moderna on the drop and I don’t regret it. The reason I bought was not for the #Covid19 vaccine, but for Moderna’s #Buoinformatics suite and #mRNA tech that they used to accelerate its development. That is… https://t.co/oHeNQN0vrw",0.05555555555555555
"Mercy Double Belt Hook Waist trainer

glogestore 😍
.
.
.
.
.
.
.
.
#butt #hip adorable #girl #nyc #pictureoftheday #dress #fitness #tagstagram #igersoftheday #cardib #glogeworld #coronavirus #wizkid #memories… https://t.co/P0iEiAIkNg",0.26785714285714285
"#LONELY #PROUD #DAD #MISSING HIS TWO #LOVELY#BEAUTIFUL #DAUGHTERS at #HOME ALONE !
#Crazy #Father #Loves #OldSchool #Music and #Singing the #CoronaVirus BLUES right NOW .

#Instacool #Guy Likes to #Eat #GOOD #FOOD… https://t.co/7tvApTyVGi",0.2837662337662338
NYC view down to the iconic Flatiron Building 💙 Walking the empty street of my beloved city still takes my breath away. We are far from the end of Covid19 but I am slowing getting use to a new daily routine and… https://t.co/aMs6VRwJEy,0.5
"Self-care is essential. I at least take a bath or shower every single day since this crazy Coronavirus pandemic quarantine started happening. @ Sioux Falls, South Dakota https://t.co/IZZRUvnRVs",-0.13833333333333336
"I’m very thankful for this one right here, who has stood beside me through thick and thin! Even more thankful for her extra hard work carrying us through Covid19 while fishing trips have been almost nonexistent!… https://t.co/tFwHIXDw80",0.0
"And all this while COVID19 is still a threat and unemployment is at it’s highest level. @ Gainesville, Florida https://t.co/K7hHf9sgbR",0.0
"Today’s mug. #butfirstcoffee #coffee #opinion #covid19 #covid_19 #stayhome #stayhealthy #coveryourface #washyourhandsyoufilthyanimal 

_ 
_
_.
_. 

_.
#instagramnyc #instanyc #picoftheday  #2020photoproject #2020… https://t.co/nAJptZNXls",0.25
"Just me and two of my good friends!

#lilbusybs #frogs #nature  #ponds #kermit #burleighathome #outdoors #pondlife #quarantinebyapond #quarantine #coronavirus #covid19 #muddy #froglegs @ Brookfield, Wisconsin https://t.co/63kDHXn8wN",0.024999999999999984
"Our little piece of Heaven in the time of Coronavirus. #deerfieldil #deerfieldillinois #coronavirus #covid19 #iphone11pro @ Deerfield, Illinois https://t.co/16aEo6QWwB",0.53
"Did you buy your Joe D’Amico, Portnoyed mug yet, with proceeds going to aid the Las Vegas Entertainment community hit by the covid19 virus? Go to https://t.co/rMptyPdFAb, buy a mug for $20 + S&amp;H and help out your favorite… https://t.co/iDC9BQZa0A",0.09375
"Getting ready for our June 2nd opening 😀!  Acrylic guards on counters just installed, face masks available, in store social distancing, sanitizing door handles, all covid precautions/procedures being taken to keep… https://t.co/92IT1f6xEZ",0.16666666666666666
"Been busy , but trust I’ve been making progress 🙏🏾 trust the process 💪🏾 

.
.
.
.
.
#dance #rap #hiphop #912shit #stormyweather #oakley #sxsw #covıd19 #explore #savannahgeorgia #newmusic #wanderfans #covid19… https://t.co/f4Vj2EGm19",0.0
"Trump's Corrupt Justice Department Forced To Close Probes Into 3 Republican Senators Over Clearly Illegal Stock Trades (Market Manipulation &amp; Insider Trading) Made Before The Market Corona Crash...

https://t.co/IaLlNVDCXB",0.2272727272727273
"I don't know either. 

#covid19 #coviddiaries @ Squirrel Hill South (Pittsburgh) https://t.co/jikUUvqeHa",0.25
"Coronavirus changed life in Italy, possibly forever. At the height of the outbreak in Northern Italy, the government in Lombardy asked nursing homes to relieve the devastating crush at hospitals by making room for… https://t.co/I0UtcGfHWh",0.16868686868686872
"Are game shows not funny enough for you? What if we made them funnier! Tonight we've got 3 game shows with all comic panels! 
W T Facts
Love in the Time of Coronavirus &amp;
SCAMtron

As well as music by the effervescent Sarah…

📸 https://t.co/Aa5RQrrH4l via https://t.co/DvcSElJgix https://t.co/NChaYvmiYr",-0.24285714285714285
Life in the Time of the Coronavirus: Voices from Silver Spring—Mei Powers https://t.co/9pvPAk8ccZ https://t.co/QUxvDXRigH,0.0
"Mrs. Shavonne is looking TEErific in her #comingtogetherevenwhenapart tee. Learn more about this #fundraiser for our school at https://t.co/YLxqlGvaFp @ Schenectady, New York https://t.co/KkAM3FeJ1i",0.0
"You deserve to still shine in these difficult times!  Tamarah's Closet Photography is offering you a $500 Gift Voucher for COVID-19 Recovery for your wedding day!  

SAVE THE DATE of your wedding with a 50%… https://t.co/nq4hUag4fv",0.0
#haircare #hairstyles #kidshaircuts #kidshairstyles #kidssalon #kidsspa #uppereastside #stayhome #quarantine #covid19 #milkandcookieskidsspa #spaday @ Milk &amp; Cookies Kids Spa &amp; Salon https://t.co/l6AcGwqW7J,0.0
"The Brewhouse is the heart of our brewery. It pumps out delicious liquid that systematically flows through the framework of our brewery; hoses, pumps, tanks, filters, packaging lines. Through COVID-19 our heart… https://t.co/Az1ClldGHz",-0.1875
"https://t.co/q1bIRBjDj8 As COVID-19 continues to spread across the country, state and local health officials rush to try to detect and contain outbreaks before they get out of https://t.co/xRjdyKrG0K #atx #austin #all512",0.20000000000000004
