tweet,location
One thing I will for sure miss when I go back to the office is work from home with no bra! Haha! TMI?! I don’t think so. Everybody is doing it! Also I can just step away from my computer and relax and chill with no… https://t.co/qqg9cZxn1N,California
"#MiGente We have a lot of stops INCLUDING A STOP IN BAKERSFIELD and SUNDAY in LONG BEACH (we don't typically open on Aaundays, however,  since the San Juan Festival was cancelled due to Covid 19, we will be stopping… https://t.co/9kkdC1OD4F",California
"Schedule 3 small things that can Bring you Joy Daily. “Build up Emotional Muscle at this time. Grow together with your friends &amp; coworkers”
DrAkira helps you to survive and thrive amid COVID19. Check out my… https://t.co/7HM0m6xx6z",California
"I finally got to touch base with out new Music News reporter, Wesley Woodson, since before the pandemic. 
You’ll be hearing and seeing more of him in the near future. Stay tuned 📻🎙📲 @ Chicago, Illinois https://t.co/HKZAYq4KLV",Illinois
"2020 day 176 - sailing away
.
.
.
.
.
#sailingaway #sailing #sailinglife #socialdistancing #venice #venicebeach #losangeles #losangelesgrammers #california #dank #dankmedia #dankvenice #366photo #abc7eyewitness… https://t.co/p2dj4gBWG5",California
"Trying to “practice social distancing” with one of my favorite people ever! Oh, Jolene.....#girl #alwayslaughing #greatestsmile #happymasking @ Hartig Drug https://t.co/wVmLqcGnB2",Iowa
"We are in this together - and we will get through this, together 🇺🇳 🙏🏻
#phase2 #covid19 #unitednations #coronavirus #wfhlife #mask4all #togetherwearestronger #unitednationsvolunteers #socialdistancing #pandemiclife… https://t.co/IZJuhplWtb",New York
Sneak peak of my birthday photoshoot! This was a gift! I love that my birthday is in June because it’s also PRIDE and this year regardless of the pandemic I am finding things to show gratitude for. Being queer went… https://t.co/HjNFlkRvYA,California
"The only place I’ve been since the pandemic started has been my Moms, necessary shopping, a birthday in a parking lot, BBQ with sis-in-law, protesting because #blacklivesmatter and this rooftop with 2 of the homies.… https://t.co/Y2Mvw2KQjr",Wisconsin
"Awesome challenge! #puzzle #quarantine #covid_19 @ Long Beach, California https://t.co/1ivocH1lEJ",California
"#DRB4ThePeople 
#DRB4TheSenate 
Please Be Safe
#COVID19  #coronavirus 
Is Real!!! @ Austell, Georgia https://t.co/sbdNB1jRcf",Georgia
"2020 has already been an extremely unsettling year with the COVID19, the Economic uncertainty, The Civil Unrest  it can all be overwhelming. The future is uncertain but so many people have woken up &amp; are seeing… https://t.co/Qq6lzA0YKr",California
"You can now Book a Appointment online. Just click the link Below
( Due to the Covid19 &amp; City Regulation Restrictions I work only by Appointment. DEPOSIT is Required to Book… https://t.co/qzJu0Sy7J3",Texas
I’m excited to see @barstandard and @TheHundred_co back in business again #safely #socialdistancing while banging out some #techhouse with @wessydeofficial from @QuiteRightRecs on the 1s and 2s yessss! @ Bar Standard https://t.co/r3vkDq95Nf,Colorado
@rachmeetsworld @loreestark Is this the plan for covid safe amusement parks?,Kentucky
I just want everyone to know that @dantechang is my gay lover and it’s his birthday 🎂 #happybirthday #losangeles #friends #socialdistancing #noho #asians @ Sherman Oaks https://t.co/ezaoaWdkFx,California
"Science is real whether you “believe it” or not. 

Vote for public health! 
Vote for worker safety!
Vote @StroudeD17 on November 3rd 

#kyvotersforhealth #TeamKentucky #togetherKY https://t.co/FjmTpxTlve",Kentucky
"Last day of lockdown!

.
.
.
.
.
.
.
#thursdaymotivation #thursday #lockdown #day106 #lastday #live #livedream #dream #behappy #happiness #jensu #greenphase #usa #pennsylvania #tiktok 
#wemadeit #happydance @… https://t.co/lWPtlMAYdb",Pennsylvania
#DonaldTrump #Arizona #LateShowWithStephenColbert Stephen Colbert rips into Trump's packed indoor rally in a coronavirus hotspot https://t.co/OcTUfrz0Jp https://t.co/DP4YoRSfYu,Florida
"Very thankful to be working on a commercial tomorrow for the first time in 3 months! Praise God 🙌🏼! Wow, and I thought I had long droughts before. Actually, I think I have... And that was WITHOUT covid! That's… https://t.co/EVRVwk0FWw",California
"So...for those who believe Covid-19 is a 'hoax'...or 'over'...how many Americans need to die before you understand that this pandemic is real?
NOT... asking for a friend, asking for myself! @ Redland, Oregon https://t.co/VgId6rkA17",Oregon
"This is getting worse as the turmoil and reprehensible action to COVID-19 continues. How much will Americans take before they really fight back? I am not talking about these Antifa jokers, the roits and looters.… https://t.co/cYKizhic41",Texas
"We can’t take our foot off the gas. We demand justice. I see people consumed by Trumps antics and the rise of Covid (Which I completely predicted) which are all real issues. That said in the midst of all this, we… https://t.co/KnARLrCola",California
"Killer day of Joe Dirtin’ with my homie keelerpatrick . Thank for keeping me Covid free and loaded down with two-wheelers bud. @ Long Beach, California https://t.co/FTspYhFCBe",California
I think this is social distancing? 🤭#adventure #girlsinmasks #tbt #sevenmagicmountains @ Seven Magic Mountains https://t.co/K7Fb6fuYyy,Nevada
"Test shots for my new short film that will be shot safely under the pandemic guildelines with one actress rumenad 
#shortfilm #director #cinematography #dtla #filmmaker #action #creative #storytelling @ Los Angeles,… https://t.co/4sqYxemdci",California
#CoVid @ Ellsworth Station Apartments https://t.co/mhjefmZzzz,Illinois
"'STATUES FALLING""
Masks wearing with pandemic in the war fight.
America eyes open with blood tears dripping.
The subject open with no ending.

https://t.co/v3akxnfPwR

#protest #blackart… https://t.co/ewGGVnkJip",Oregon
"My favorite thing to hear is people saying that they’re “over the coronavirus.”

As if some of us were really into it and just stayed fans of it.",California
Just posted a photo @ Corona Vista https://t.co/D2vekcj5Mk,California
"How long have we been in the house with this Coronavirus mess? Summer is here, we’re all starting to go out a little bit more. At this point, we are all tired of looking just ok.

Fire Engine Red Nu-Locs
Show all the… https://t.co/NbGwwzIPEr",New York
"How long have we been in the house with this Coronavirus mess? Summer is here, we’re all starting to go out a little bit more. At this point, we are all tired of looking just ok.

Fire Engine Red Nu-Locs
Show all… https://t.co/DoL42N84ct",New York
"Fixing his bike... blowing bubbles 
It’s hard to hold on to normalcy during a #pandemic yet every day we choose to push forward.  Find beauty in the little mundane things. @ Saint Petersburg, Florida https://t.co/1gYYomH5Q6",Florida
"https://t.co/q1bIRBjDj8 This post has local news on the coronavirus pandemic from Wednesday, June 24. If you have a news tip or question, email us at news@KUT.org . https://t.co/g9BTJUrmzw #atx #austin #all512",Texas
"If you happen to wonder what the pandemic has to do with baseball, or what baseball has to do with the pandemic, then read my new #flashfiction story to find… https://t.co/GYjtchjPMo",Delaware
"How do you wear your mask?
.
.
.
#wearyourmask #aleddy #chattanooga #marketing #digitalmarketing #socialmedia #leadership #branding #entrepreneur #encourage #quotes #WashYourHands #coronavirus #safeathome @… https://t.co/GR6qdVVabK",Tennessee
#WorkFromHome #MashableShopping #Tech Sick of Zoom? Here are 8 other video conferencing options to try. https://t.co/jJF6ofIxUB https://t.co/DJhVBdNg8F,Florida
"Baltimore Downtown Farmers Market - under the JFX
Sunday 6/28/20 7:15-12:15pm
—————————————
Due to COVID 19 Regulations we 
can only offer fully prepared cold items until further notice.
- Heat &amp; Serve… https://t.co/WzMJQp4I26",Maryland
"TREE BRAIDS BY US (Pre-pandemic picture)...

BOOK YOURS TODAY!

APPOINTMENTS REQUIRED

SAME DAY APPOINTMENTS AVAILABLE!

CALL 571-428-2608 
TEXT 571-662-6776

SEE YOU SOON! @ Best African Hair Braiding in… https://t.co/5N3f4fSt5J",Virginia
"#Pride #PrideMonth #LgbtqRights Protests, pandemic have refocused advocates fighting for LGBTQ rights https://t.co/cOwYImXGUH https://t.co/uTPBVLz7w9",Florida
"Pandemic said play if u want too 🤷🏽‍♀️ MASK ON 😷😷😷😷😷 #outside #uber #atlanta #quarantinelife #yesterdayslook @ Dunwoody, Georgia https://t.co/pxuVacPGa0",Georgia
New Index Reveals Impact of COVID-19 on Real Estate https://t.co/a7nQDM1hAq #ForBuyers #ForSellers #HousingMarketUpdates,Washington
New Index Reveals Impact of COVID-19 on Real Estate https://t.co/1JqUDHPmbw #realestateagent #realtorlife #realtor,Florida
"Boris Johnson confronted over claim no country has working coronavirus app - after 12m downloads in Germany!

 https://t.co/21655bfBUa #Tech #Technology #COVID19 #Coronavirus #App #Apps #ContactTracing",District of Columbia
Poetry for a Pandemic with Kim Stafford  https://t.co/B20lsCD5Me,Oregon
Well. There ya have it folks. Come get me. #bravery #courage #bebetter #nomore #love #covid19 #change. Make fun of me all u want but i will be true to myself. Everyone’s self esteem is so… https://t.co/8hQN2MEgbG,Tennessee
"Thu 25th June 2020 - 06:30 EDT
🇺🇸 | 124,282 deaths - one every 1m 37s since 6th Feb.

#Virginia | 1,661 deaths - one every 1h 29m 18s since 14th March.

#NorthCarolina | 1,318 deaths - one every 1h 40m 31s since 25th March.

#coronavirus
#COVID19
https://t.co/HEIBnOnkVd",Virginia
Well. There ya have it folks. Come get me. #bravery #courage #bebetter #nomore #love #covid19 #change. Make fun of me all u want but i will be true to myself. Everyone’s self esteem is so low right now that they… https://t.co/gXEYTgn4Bc,Tennessee
"On my NY Shit 📷: mr.bwa456photos #engineerlife #nyshit #graffiti #graffitiart #hiphop #audiovisual #audioengineer #quarantine #quarantinelife @ East Side, Buffalo https://t.co/Q6xgI9LiqZ",New York
"⊙.☉⊙.☉⊙.☉⊙.☉⊙.☉⊙.☉
.
.
.
.

pureflareagency brentbduncan
#safesetcertified #safeset #covid19 
#pass #test #actor #laactor #ready 
#director #producer #castingdirector 
#casting #reopening #backtowork #actorsaccess… https://t.co/pMHQyJStzm",California
"Pediatrician well visits look very different these days...
This photo is both beautiful and disturbing to me.
#pandemic #masks   

I believe our children will tell stories about how they remember a time when they… https://t.co/05Ba09FecA",Massachusetts
"HASD Community:
Practicing all social-distancing recommendations, today is a great day to take the family out &amp; introduce our children/students to one of our favorite childhood, frozen treats. Celebrate June 25th… https://t.co/hv99lP1Lz6",Pennsylvania
"Quarantine breakfast. Cauliflower/Broccoli  pancake w/ poached egg and garlic chips. Deliciousness verified by sophhiiiiia 
#food #grandrapids #quarantine #selfcooking #whoneedsarestaurant #cooking #beatsbreak… https://t.co/saKMR7Ynfu",Michigan
"New single “Burn” feat. miss_trezz 
Streaming 6|26|20 
•
•
•
•
•
#cyberpunk #techno #darkwave #future #retroaesthetic #vaporwave #ａｅｓｔｈｅｔｉｃ #covid19 #quarantine #beforequarantine #newmusic #listen #spotify #playlist… https://t.co/6j6mVEkN56",California
"Simplicity!!!!! Battle ropes, kettlebells, and a barbell!!!!
Week 4 knocking some more of this #Quarantine rust and fat off!!!
Barbell Row &amp; Press 3 x 5-10
Rope Lat Raise w/ Alt Kettle Rows 3 x 20 x 5(each arm)
Alt… https://t.co/M0JncCE3LI",Georgia
"Reposted from @nbcahalloffame Are we still staying safe?! COVID-19 is still very real and deadly! ⁣
⁣
Tune in tomorrow to hear from some of the most reputable in their profession.⁣
⁣
Register at… https://t.co/1i5oLS5BqS",Georgia
#StephenColbert #TheLateShowWithStephenColbert #JonStewart Stephen Colbert frees Jon Stewart from his desk drawer to compare lockdown hair https://t.co/hkaF1zm9MW https://t.co/JpX7naBb33,Florida
Yesterday I drove @apperdupper to Logan Airport to head to Iceland and surprise her teacher trainees. Bear in mind Iceland like the EU has banned Americans from traveling there during the pandemic. Alice got in only… https://t.co/7EsKT84YuR,Massachusetts
TheHuntTeam New Index Reveals Impact of COVID-19 on Real Estate https://t.co/95RxqY8wuC #ForBuyers #ForSellers #HousingMarketUpdates https://t.co/Pe6aMAl843,Oregon
New Index Reveals Impact of COVID-19 on Real Estate https://t.co/V9Qa58AbUs,Oregon
"#TBT repost from our graduates andrew.newhook &amp; @_extraordinary_heroine ☝️ before last year's #PrideParade 🏳️‍🌈 ⠀
⠀
Even though physical parades are off the cards this year due to COVID-19, there are a range of ways… https://t.co/9U7fahmgXM",New York
"#thursdayworkout a track, strap and a band. Covid lessons @ Manchester Memorial High School https://t.co/dlgJS5XHIg",New Hampshire
#onourwalk #yesterday #quarantine #exercise #stream #streambed #trees #sky #clouds #stones #pebbles #dirt #otsegocounty #upstateny #upstatenewyork @ New York https://t.co/n1FpFM6jBB,New York
New Index Reveals Impact of COVID-19 on Real Estate https://t.co/U6IdyrR7fT https://t.co/gV23eHmz0k,California
#thursdaymorning  Chickasaw District of NBC USA Oklahoma is Sponsoring an Accredited Christian Leadership School for those who want to become knowledgeable disciples of God’s Word... Due to COVID-19 impact on… https://t.co/TIkl8L4px2,Oklahoma
Fitness Facility Installs New IAQ to Prepare for Post-COVID Reopening https://t.co/Y7d6giUg3R https://t.co/uyZZbZTUrY,New York
"...but, these angles are #German
#onourwalk #yesterday #kids #family #exercise #constitutional #quarantine #quarantinelife #otsegocounty #upstateny #upstatenewyork #ny @ Otsego County, New York https://t.co/Y4fmJEUFeC",New York
In a pandemic 😷 stricken city you stay over there and I'll stay over here. 😁 #canonphotography #streetcandid #streetphotography #canon50mmf14 @ Upper West Side https://t.co/WGIx6Cu8Ea,New York
"New Index Reveals Impact of COVID-19 on Real Estate: Earlier this month, https://t.co/2HDyRzfSyC announced the release of their initial Housing Recovery Index, a weekly guide showing how the pandemic has impacted the residential real estate market. The… https://t.co/ml2uu3QoEN https://t.co/CCkpgR9uWO",Washington
We are cranking away on raising studio walls! Bonus: the supports make rad Wolverine hands. #madeatopenworks #covid19 #reopening @ Open Works https://t.co/cmWsPUryo3,Maryland
"Don't forget, Brainstorm Comics and Gaming is doing our first in-person #magicthegathering event since before the pandemic. We are taking extra precautions to maximize both safety and fun. Check out the calendar on… https://t.co/6QPGAhsOvi",Maryland
"These new water filled rowers wg_leonardtown are UH-MAZING...did a quick 1000m as a warm up...i am gassed...COVID19 GAIN19 put a hurting on me..😂😂 @ Leonardtown, Maryland https://t.co/LhRJlehfHz",Maryland
New Index Reveals Impact of COVID-19 on Real Estate https://t.co/rtP2j98IeD,California
"Has the pandemic and your need for home office space changed your feelings about your home? Would you buy your house again?  
#brokerbecki https://t.co/zh0fBbuvTl",Indiana
Deep cleaning and Covid-19 disinfectant spray down! We’re almost ready for you! Book your appointments online and shop@our current sale!  Link in bio. See everyone soon!!! @ CURE de Repos https://t.co/jWbS7B2s11,Pennsylvania
"😎 Have ya heard?? With stay-at-home orders lifting throughout parts of the country, data indicates homebuyers are jumping back into the market. After many families put their plans on hold due to the COVID-19… https://t.co/auGX680kU6",New Jersey
"Good Morning Athens, Georgia! Now wash your hands &amp; mask your face! #😷 #flattenthecurve @ Brain Aid https://t.co/DBf1KiPoeK",Georgia
"Paint my nails...please!
And while you are at it I may need some waxing after being in hibernation during this pandemic. 
💋
#SpaBellezza #Relax #FeelTheDifference #waxing #nails #feelgoodlookgood 
We offer #nailcare… https://t.co/UeyZGO6zVD",New York
New Index Reveals Impact of COVID-19 on Real Estate https://t.co/pibIlxq7iG #ForBuyers #ForSellers #HousingMarketUpdates https://t.co/5zhEC7lFOj,New Hampshire
"Since I can’t post about most of the things I’m doing these days, here’s a few pre-Covid moments (pre-Covid Philly Beards included! Lol). This was a random midday shed in the office dusting off chops at Morehouse… https://t.co/SHc74aVNaK",Georgia
"Thur - Sat / June 25-27
Hours:
Closed to allow for more Blueberries to ripen

Sun / June 28
Hours:
Open 6:30-8am for those considered at risk due to Covid-19

Open 8-4:30pm for all of our Blueberry picking… https://t.co/EpoCCBkwZS",Maryland
NIKE EARNINGS RELEASE TODAY AFTER THE BELL! With all of the coronavirus uncertainty investors are weighing the decision of whether NKE stock will move up or down after the call. Analyst have been upgrading their… https://t.co/5q8AlWYxJr,New York
"Hmm might be a hint 😛☺️
#covid19 #meme @ Hallandale Beach, Florida https://t.co/UzkfMKWg3J",Florida
Dentist appts look a little different these days. 😷#gainesherrington #harperdenise #kennedyjo #masks #covid #coronavirus @ Children's Dental Care https://t.co/QDC5bNf33u,Indiana
"Because #romance is not dead yet, just on #quarantine pause. @ Hallandale Beach, Florida https://t.co/2myRgAdiKN",Florida
"Thank you, Cate, for watching my ball of energy and love while I get better. 

My running streak ended Monday after I came down with something. I'm hoping it's just a bad flu but was tested for covid yesterday.… https://t.co/trQKBbCx9O",Oregon
Corona NY Thu Jun 25th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
"📝COVID-19 SALON GUIDELINES. 
We have shared on our website the detailed list on “WHAT TO EXCEPT DURING YOUR NEXT SALON EXPERIENCE”. . Please take a moment to review, find the link… https://t.co/A1SFbFqod6",Florida
"Chad and LaDawn, it was such a pleasure working with you a second time selling your beautiful home. From the custom wood floors to the tasteful color choices, you transformed the whole house into a gorgeous home… https://t.co/k7H26mjahz",Missouri
The first domino for a rude awakening https://t.co/AyGxS9SIvh,Arizona
"Finally picked back up the tennis racquets the other day! The courts were closed for awhile during COVID, but they’ve opened back up. Love that we can walk to this one in Fred Fletcher. 🎾🌳☀️// What are you doing to… https://t.co/c9wEhonatD",North Carolina
"Twitter posts reveal rapid politicization of #COVID19 issue in Congress. Using #AI, researchers could correctly classify the political party of the member who sent each #Coronavirus tweet 76% of the time, based only on the text of the tweet and it's date

https://t.co/uNxouHUKhe",District of Columbia
"Camp is on with social distancing.  Masks not required, but suggested. They give kids more freedom. Fun times. We've got this. Small camps, so register early. Art or Karate or combine for a longer day. Camps through… https://t.co/rYte4wPlzN",Connecticut
"Day 176 (yesterday). Happy Swim A Lap Day. This year (and probably next year) no one will be celebrating this unless they have access to a private pool. #SwimALapDay #Coronavirus #NoSwimming @ Columbia, Maryland https://t.co/PBfjzjXO6B",Maryland
"Need More Covid 19 Support?

Both here on Igtv and on youtube find updates on #covid19 , your health, keeping your immune system ready and more.  As we reopen with increased cases, knowledge is power and can help us… https://t.co/9PzGGnqG8q",New York
"Guys, according to the CDC, the numbers of COVID-19 cases are rising in Florida, Texas, Arizona and California. They are advising that everyone STAY HOME &amp; if you must go out to wear a mask, wash your hands and… https://t.co/Me8Gwm0FU6",Florida
"Beach &amp; coastal inspired wedding details are always a good idea, especially these oyster shell escort cards! 😍 If you find your wedding plans changed from the pandemic but you’re still having a smaller sit down… https://t.co/MIlvk2gVVI",New Jersey
"New mandatory work apparel. Brings out my eyes, no? #coronavirus #maskuppeople #notkiddingaroundanymore @ Schertz, Texas https://t.co/zrfcmoXesI",Texas
"Good morning fit fam! 🌞💪🏿
•
Been working on this new program I wrote up. The plan is to gain back the 12 POUNDS I lost during the covid lockdown🥴 
•
#obtainthesegains #backworkout #chestworkout #supersets #fitness… https://t.co/pEJ19e2bUm",Pennsylvania
"M.O.A. Logo T-Shirt 👕
.
.
$23.99
.
.
Shop Now! (Link in Bio)
.
.
Due to COVID-19 Shipping can take up to 2-6 weeks @ Houston, Texas https://t.co/3hYpMzZgbH",Texas
"It's getting very serious guys, don't be afraid just put the mask on!

Photo: best estate attorney in Tampa Bay @bryantdunivan 

#newreality #newworld #covid19 #whearamask #covidstyle @ Professional Headshots by… https://t.co/YdCHkBwfBF",Florida
"Dodging covid-19.
Made this as exemplar of space exploration inspite of the virus situation.

Medium: acrylics
Art: @Usernme_taken

#art #space #astronaut @ Still on Earth https://t.co/Z1ryE8CAL9",Georgia
"This is AmeriKKKa.. smh.. 🤦🏾‍♂️🤦🏾‍♂️.... #fdt #ftp #stayathome #staywoke #lookalive #trump #policebrutality #dictator #CORONAVIRUS #threat @ Houston, Texas https://t.co/LC1oOwLK9E",Texas
"This Friday 6/26, 6pm est., Conversations with TheBiggDM via FB Live, I’ll have special guest @cheraeleri on to discuss new project (#3 ITunes R&amp;B/Soul Chart) and being an Indy artist during a pandemic. You don’t… https://t.co/U7idX7dKvy",Georgia
Java ☕️ and getting Graduation 🎓 celebrations 🥳 #workfromhome #financialprofessional #supersinghs🙏🏽🕉🇺🇸 @ Shawn’s Fortress of Solitude https://t.co/6VddcmFmqb,New York
"#MortgageMonday #IGLive 
@LpstkChicSpcs x thefitlender 
Monday, Jun 29, 2020
“3 Reasons Amid #COVID19 You Should Buy a Condo in Miami”
#mortgage #lender #condosales #miamicondos #movingtomiami #buyersagent… https://t.co/6HGk18R48s",Florida
"Wait… ya'll still not Quarantining? Americans would rather return to #Lockdown as #Coronavirus cases spike beyond April's levels!

 https://t.co/BrirNhLAXH #Quarantine #LockdownLife #QuarantineLife #StayIn #WFH #WorkingFromHome #ReopeningIsMurder #COVID19 #Pandemic",District of Columbia
Eistrong Herbal  is where I get my Seamoss(flavored) immune booster all natural herbs to prepare my body for this Covid crisis. @ Believers Fitness Bootcamp https://t.co/A1O5Howjz1,Maryland
"WFH Day 66: Year of the Black Rainbow by @coheed 

#workingfromhome #quarantine @ Perry Hall, Maryland https://t.co/xZjZeSGHBR",Maryland
"We are excited to welcome back outdoor live music! As we transition back into the swing of things, you’ll see that things are a little different than they used to be. Social distancing will be observed and masks will… https://t.co/5Y1PaXzGs8",New York
When COVID stops a physical gathering we adapt to a digital gathering. Thanks to @TravisRea @zealjamaica @chrisbrownonair and #watersedgenetwork team for getting our WEN family together. @ Central Wesleyan Church https://t.co/htZqIb6b2n,Michigan
"How is African-American press handling news about protests, COVID-19 and churches?  https://t.co/VCXx9IZXuQ",Maryland
"Think about it. 
XO
.
#covid19 #contagious #sti #protectivestyles #wearamask #selflove #influencers #nikkinardizzi #nyc @ New York, New York https://t.co/jVfos0EHMX",New York
"Working from home in style thanks to 704shop. Love the new logo and #boldrush rebrand from the @charlotte49ers and can’t wait to see the new uniforms this fall! @ Charlotte, North Carolina https://t.co/UP43sGV9Kv",North Carolina
"Thank you to everyone who made Gracie’s 5th birthday so special!  It takes a village, especially in a pandemic. Every text, every “Like”, every post, cards in the mail, phone calls, videos, Amazon deliveries, and to… https://t.co/KHPTqgGci8",Florida
"It looks like Covid cases are rising, this so frustrating since most everyone I know stayed home, stayed distant and washed everything all the time. All we have been asked to do is wear masks (not that difficult)… https://t.co/KATV4IWNNx",California
I’ve actually been doing fine during this awful pandemic. Even with all of the restrictions it still hasn’t been so bad. I think this is because all that grief and loss taught me. #ThursdayThoughts,California
"Happy Thursday!! In Celebration of the Eiffel Towel reopening after a 104-day Coronavirus Shutdown. I’m going back to better days April 12, 2019 when I actually visited and ate dinner at the Eiffel Tower!! Make it a… https://t.co/V6xc5h4nRw",Tennessee
Anyone else noticing this in the feed? #sharingiscaring #wearamask #wearamask #wereallinthistogether #wereinthistogether #stayhome #staysafe #stayalive #covid19 #washyourhands #flattenthecurve #hero #heroes… https://t.co/YKguzls2xC,Texas
"Happy Thursday!! In Celebration of the Eiffel Towel reopening after a 104-day Coronavirus Shutdown. I’m going back to better days April 12, 2019 when I actually visited and ate dinner at the Eiffel Tower!! Make it a… https://t.co/UGUjDudTGD",Tennessee
"Happy Thursday!! In Celebration of the Eiffel Towel reopening after a 104-day Coronavirus Shutdown. I’m going back to better days April 12, 2019 when I actually visited and ate dinner at the Eiffel Tower!! Make it a… https://t.co/Pud1LmiVoF",Tennessee
Brightening up some eyebrows after COVID -19#facetats #feelinggood #feelingblessed #permanentmakeup @ Permanent Makeup by Amy https://t.co/YMncuHgzdC,New Jersey
"Will you join the effort to stop the spread of Covid 19? @ The Woodlands, Texas https://t.co/PxIv6atqkN",Texas
"Drive thru Community Food Drive benefiting House of Refuge 🌷
.
Through the pandemic, their food supply has depleted. Help us help them get restocked. 
.
Drive by and donate and receive:
.
✨A FREE NuVinAir ReFresh… https://t.co/hXzttIvXI2",Arizona
In case you can’t recognize us ‼️ here’s a picture of what we really look like under all these PPE’s. #terracesmilesdentistry #tampadentist #dentalhygienist #dentalassistant #covid19 @ Terrace Smiles https://t.co/vB8tjDX7sO,Florida
"25JUN2020: just heard that we’re (USA) is still #1 in more ways; not only are we way ahead with pandemic deaths (120,000+), but because of that we (USA) is FIRST to be blocked/quarantined when trying to visit other… https://t.co/1jHwFy3Ycn",Texas
Pretty flowers on the tables in Kapolei. With all the new covid-19 rules about spacing out tables you have to throw some color to fill in the gaps. #pretty #flowers #makeitnice #makeitpretty #addingcolor #kalapawai… https://t.co/iCMQhEdebA,Hawaii
"Share with us what you've learned about the Coronavirus pandemic by taking our Coronavirus Awareness Trivia!
By participating, you earn 20 points. If you're the winner, you'll earn 75 points!
100 points = $10 towards… https://t.co/gHvf6HEJ7U",Michigan
Due to the spike in COVID-19 cases our sexual health testing will now only be available on Monday’s and Tuesdays until further notice. If you wish to get tested please give us a call at (361) 814-2001 to schedule an… https://t.co/3K8hIxAr1l,Texas
Look today with @patmcgrathreal Mothership VII Divine Rose Eyeshadow Palette. Gotta look good for those #Zoom calls. #workfromhome #workappropriate #patmcgrath #beautyjudy #lotd #eotd #makeupaddict #orlando… https://t.co/vDusW0vNY9,Florida
"Thursday’s COVID Kicks: adidas x woodwood_berlin #ultraboost19 
Be kind to each other today! 👊🏻 @ Des Moines, Washington https://t.co/mVuAkTRBtz",Washington
