,tweet,location,Confirmed
125,caught angelakhabeb abc news holy trinity elca minneapolis sharing work congregation pandemic facing nation roseland,Illinois,131198
126,wear mask,Illinois,131198
127,prom ish two thousand and twenty covid nineteen style nine kid lot memory thebarnatallenacres promish wedding corporateevents builtbylove builtforlove barn allen acre,Illinois,131198
128,current covid nineteen lunch situation bottomdeskdrawer poptarts411 jacklinksjerky publichealth longweek arewethereyet outagamie county public health division,Wisconsin,22246
129,yeah chris wakethefuckup graffiti bathroomwisdom covid19 coronavirus pandemic socialdistancing spreadout artbarsc artbar artbarlife columbiasc colasc sodacity lifeinthe803 art bar,South Carolina,17170
130,pandemic changed thing amp we 're taking measure ensure safe delivery all learn we 're amp brand package safely securely amp quickly possible,Nevada,10704
131,cleaning fanatic treatment room prior covid two thousand and twenty watch out you 're safe me silverdale washington,Washington,25171
132,caravan strike back,Washington,25171
133,covid hair end ninety day era washougal washington,Washington,25171
134,covid nineteen restart plan motorcycle testing,Vermont,1119
135,national registry help defeat sepsis big contributor covid nineteen death sepsisalliance statnews,Connecticut,44689
136,read thought timely read it amreading theendofoctober lawrencewright pandemic book booksofinstagram niantic connecticut,Connecticut,44689
137,got yard prepped ready night fun covid prom two thousand and twenty fun spanish fork utah,Utah,13577
138,irs warning taxpayer covid nineteen related scam circulating month oso tax service,Utah,13577
139,precautionary measure blackearth java closed june 26th part time baristas exposed covid safety number priority blackearth java spencer iowa,Iowa,23350
140,petfinder fnd helping animal affected covid nineteen happy share fearless kitty rescue awarded petfinder foundation two thousand and twenty covid nineteen operation grant plan use grant money continue support foster program thank you catsoftwitter,Arizona,33039
141,aunt drove town warmed weber grilled chicken local bacon root sat veranda post covid miracle realtorgrub evening indianasummers shaded down,Indiana,39146
142,despicable,Indiana,39146
143,likely scenario defeat coronavirus hammond indiana,Indiana,39146
144,perform old old kidney transplant now covid nineteen virus hammond indiana,Indiana,39146
145,wisdom picture great aunt olivia coronavirus survivor virginia beach norfolk chesapeake,Virginia,53211
146,thought day lol churchilldowns there little eerie ghosttown two thousand and twenty coronavirus horseracing churchilldowns churchill down,Kentucky,12166
