,tweet,sentiment,tweet,location
10,"Join Hands Collection #12: Nathan Oliveira’s “Head and Shape II” is the final work featured as part of our fundraiser for the United Way COVID-19 Fund. This vintage lithograph, created in 1964 at the Tamarind… https://t.co/1Euc86RjRS",0.0,"Join Hands Collection #12: Nathan Oliveira’s “Head and Shape II” is the final work featured as part of our fundraiser for the United Way COVID-19 Fund. This vintage lithograph, created in 1964 at the Tamarind… https://t.co/1Euc86RjRS",California
11,"The #groceries these days.

#quarantine #grocerystore #covid19 #coronavirus #shopping @ Smart &amp; Final https://t.co/dxTuGNR5Ln",0.0,"The #groceries these days.

#quarantine #grocerystore #covid19 #coronavirus #shopping @ Smart &amp; Final https://t.co/dxTuGNR5Ln",California
12,"Scooter safety equipment in 2020. #coronavirus #covıd19 #quarantine #quarantinelife #mask #facecover #razor #scootee #cbsla @ Studio City, California https://t.co/pTkMwQxi2v",0.10714285714285714,"Scooter safety equipment in 2020. #coronavirus #covıd19 #quarantine #quarantinelife #mask #facecover #razor #scootee #cbsla @ Studio City, California https://t.co/pTkMwQxi2v",California
13,Could Retroviruses Play a Role in COVID-19? https://t.co/enGHQ2Uvuf https://t.co/urPHDE7DGo,0.0,Could Retroviruses Play a Role in COVID-19? https://t.co/enGHQ2Uvuf https://t.co/urPHDE7DGo,California
14,BACK UP AND RUNNING! Coming Soon!🍿The Thing tribute bust #thething #halloween #LosAngeles #coronavirus #moviemaking #movies #picoftheday #mua #tattoo #cosplay #collector #horror # #strangerthings #zombie #art #love… https://t.co/3m8cmhqLHo,0.20771604938271604,BACK UP AND RUNNING! Coming Soon!🍿The Thing tribute bust #thething #halloween #LosAngeles #coronavirus #moviemaking #movies #picoftheday #mua #tattoo #cosplay #collector #horror # #strangerthings #zombie #art #love… https://t.co/3m8cmhqLHo,California
15,"This is gonna be All the restaurants and shopping malla on Monday when cuatomers leave #Phase1 #🚫Coronavirus #Florida #Floridaliving Everyone stay safe!! We gon beat this thing!! #Duval @ Jacksonville, Florida https://t.co/YHCcd7odYq",0.25,"This is gonna be All the restaurants and shopping malla on Monday when cuatomers leave #Phase1 #🚫Coronavirus #Florida #Floridaliving Everyone stay safe!! We gon beat this thing!! #Duval @ Jacksonville, Florida https://t.co/YHCcd7odYq",
16,"Welcome to my *NEW* YouTube channel FROM THERE! Don't forget to share and subscribe.

https://t.co/hJ9Koiitrw
.
.
.
#covid19 #covid #covid_19 #covi̇d19 #FromThereYoutube #video #adventures #sanfrancisco #sf… https://t.co/VvnRfe5mKX",0.14,"Welcome to my *NEW* YouTube channel FROM THERE! Don't forget to share and subscribe.

https://t.co/hJ9Koiitrw
.
.
.
#covid19 #covid #covid_19 #covi̇d19 #FromThereYoutube #video #adventures #sanfrancisco #sf… https://t.co/VvnRfe5mKX",California
17,Survive and Thrive 2020-Dr. Akira helps you to survive and thrive amid COVID19. Check out my website-blog and articles@Medium for details! #drakira #resilience #exercise #medium #telepsychology #homeschool… https://t.co/qSPTe3an8z,-0.2533333333333333,Survive and Thrive 2020-Dr. Akira helps you to survive and thrive amid COVID19. Check out my website-blog and articles@Medium for details! #drakira #resilience #exercise #medium #telepsychology #homeschool… https://t.co/qSPTe3an8z,California
18,"#QuarantineGeneration #GrowingUpSoFast   I wonder how much these #Covid19 times will affect the younger generation for the  long term?   The good things.  The bad things.  Only God knows, but I wonder.  #Skrilogy… https://t.co/itJR9tFRNi",0.35,"#QuarantineGeneration #GrowingUpSoFast   I wonder how much these #Covid19 times will affect the younger generation for the  long term?   The good things.  The bad things.  Only God knows, but I wonder.  #Skrilogy… https://t.co/itJR9tFRNi",California
19,"Here to Share The Aloha!
Special Covid 19 Discounts on
20 beers Now on Tap
Full Case of bottles discount
Be Safe! Beer Happy! @ Big Island Brewhaus https://t.co/YGUwQJZtBA",0.0,"Here to Share The Aloha!
Special Covid 19 Discounts on
20 beers Now on Tap
Full Case of bottles discount
Be Safe! Beer Happy! @ Big Island Brewhaus https://t.co/YGUwQJZtBA",Hawaii
20,"#gqman #sportmagazin #covid19 #maskon #horsetime #timesmagazine #losangeles #toblessedtobestressed🙏 @ Los Angeles, California https://t.co/cE9fcOp8PR",0.0,"#gqman #sportmagazin #covid19 #maskon #horsetime #timesmagazine #losangeles #toblessedtobestressed🙏 @ Los Angeles, California https://t.co/cE9fcOp8PR",California
21,"COVID-19 Lockdown Protest
by me @PS__Photography 
.
#reportage #streetphotography #report #wehaverightsprotest  #protest #newsreport #covid19 #covid_19 #coronavirus #corona #masks #wearamask  #misinformation… https://t.co/3BVQzdkDki",0.0,"COVID-19 Lockdown Protest
by me @PS__Photography 
.
#reportage #streetphotography #report #wehaverightsprotest  #protest #newsreport #covid19 #covid_19 #coronavirus #corona #masks #wearamask  #misinformation… https://t.co/3BVQzdkDki",California
22,"solstressshop #custommade #ankara #ankarastyles #functionalfashionableFacemask #globalpandemic #africanfacemask #covid19 #StaySafe #wearamask😷 @ Fort Myers, Florida https://t.co/XV8FnyajYR",0.0,"solstressshop #custommade #ankara #ankarastyles #functionalfashionableFacemask #globalpandemic #africanfacemask #covid19 #StaySafe #wearamask😷 @ Fort Myers, Florida https://t.co/XV8FnyajYR",Florida
23,"#coronavirus #protest #kingsburywine .

With everything that is going on it only shows why government needs to be volunteer &amp; everyone INVOLVED! !!Obviously there are corporations that need to fail so there can be… https://t.co/WmkhHlUg2i",0.0,"#coronavirus #protest #kingsburywine .

With everything that is going on it only shows why government needs to be volunteer &amp; everyone INVOLVED! !!Obviously there are corporations that need to fail so there can be… https://t.co/WmkhHlUg2i",Ohio
24,"🏘 Is the Worst Over For Residential Real Estate? C.E.O Of https://t.co/w4V3DgoBSU Says Yes.⁣
⁣
👨‍💼 The coronavirus crisis hit residential real estate right before the start of its typically busy spring season—but Founder of… https://t.co/4R1b9VkPFK",-0.2375,"🏘 Is the Worst Over For Residential Real Estate? C.E.O Of https://t.co/w4V3DgoBSU Says Yes.⁣
⁣
👨‍💼 The coronavirus crisis hit residential real estate right before the start of its typically busy spring season—but Founder of… https://t.co/4R1b9VkPFK",Illinois
25,"#Repost from daphneposh by multisave_app
•••

Pro Life Trump Supporters Are All Fucking Idiots...

Happy Fucking Sunday
#covid19 #NOH8 #happyfuckingsunday @ Boise, Idaho https://t.co/HxX6LaP0OO",-0.16666666666666666,"#Repost from daphneposh by multisave_app
•••

Pro Life Trump Supporters Are All Fucking Idiots...

Happy Fucking Sunday
#covid19 #NOH8 #happyfuckingsunday @ Boise, Idaho https://t.co/HxX6LaP0OO",Idaho
26,"This is my life now. #COVID19 @ Sacramento, California https://t.co/YY6UGO7w8B",0.5,"This is my life now. #COVID19 @ Sacramento, California https://t.co/YY6UGO7w8B",California
27,"#KendallJenner released a capsule collection of T-Shirts to aid in #Coronavirus relief! Tap the 🔗 in our bio to get the details 💎 #TheBleauBook @ Houston, Texas https://t.co/l5zunIl99r",0.0,"#KendallJenner released a capsule collection of T-Shirts to aid in #Coronavirus relief! Tap the 🔗 in our bio to get the details 💎 #TheBleauBook @ Houston, Texas https://t.co/l5zunIl99r",Texas
28,"WRITE A CAPTION FOR THIS #FOOLERY #Repost yallknowwhat with make_repost
・・・
Hold up, y'all. Make this make sense. 🤔🤦🏽‍♀️ #coronavirus #masks #socialdistancing (📹 credit: Holy Cow!, Twitter)

#tumohastherange… https://t.co/ms0MppBYM4",0.4555555555555556,"WRITE A CAPTION FOR THIS #FOOLERY #Repost yallknowwhat with make_repost
・・・
Hold up, y'all. Make this make sense. 🤔🤦🏽‍♀️ #coronavirus #masks #socialdistancing (📹 credit: Holy Cow!, Twitter)

#tumohastherange… https://t.co/ms0MppBYM4",District of Columbia
29,"I promise you me and my brothers are doing good. You don’t have to worry people. Love you! 🙈😂💙

#QuarantineVibes
#StayHome
#COVID19
#WhenBoredomStrikes @ New York, New York https://t.co/7pWRqIinNn",0.2625,"I promise you me and my brothers are doing good. You don’t have to worry people. Love you! 🙈😂💙

#QuarantineVibes
#StayHome
#COVID19
#WhenBoredomStrikes @ New York, New York https://t.co/7pWRqIinNn",New York
30,"Ear saver for masks $$3 each or better offer #mascarillas #earsavers #coronavirus #covid19 #Handmade #dmmeformoreinfo @ Dale City, Virginia https://t.co/5pa67BakhP",0.2625,"Ear saver for masks $$3 each or better offer #mascarillas #earsavers #coronavirus #covid19 #Handmade #dmmeformoreinfo @ Dale City, Virginia https://t.co/5pa67BakhP",Virginia
31,"The Homeless Gospel Choir loves Boston! 
We love @greatscottrock 
We Love loud Rock music
After 44 years on music service Great Scott is in great danger of going under due to the financial strain of Covid 19.
 
Big… https://t.co/gQj8K3HfoX",0.0,"The Homeless Gospel Choir loves Boston! 
We love @greatscottrock 
We Love loud Rock music
After 44 years on music service Great Scott is in great danger of going under due to the financial strain of Covid 19.
 
Big… https://t.co/gQj8K3HfoX",Massachusetts
32,"Ear saver for masks $$3 each or better offer #mascarillas #earsavers #coronavirus #covid19 #Handmade #dmmeformoreinfo @ Dale City, Virginia https://t.co/PsxkmdwwqD",0.04166666666666666,"Ear saver for masks $$3 each or better offer #mascarillas #earsavers #coronavirus #covid19 #Handmade #dmmeformoreinfo @ Dale City, Virginia https://t.co/PsxkmdwwqD",Virginia
33,"Happy Coronavirus Graduation to this guy @TopperRyan @uindy uindyfootball ❤️🎓 ❤️🎓 🐾 #success #achievement #UIndygraduation2020 #gohounds #alphadogs #countlessmemories #weareproudofyou @machinegunsrus @ Bremen, Indiana https://t.co/w5mzBWPfD2",0.0,"Happy Coronavirus Graduation to this guy @TopperRyan @uindy uindyfootball ❤️🎓 ❤️🎓 🐾 #success #achievement #UIndygraduation2020 #gohounds #alphadogs #countlessmemories #weareproudofyou @machinegunsrus @ Bremen, Indiana https://t.co/w5mzBWPfD2",Indiana
34,"Happy Sunday! 🌞
#fortlauderdale #morning #coffee #southflorida #florida #may #spring #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #pool #covid19 #photooftheday #coronavirus #sunday #igers #sundayfunday #friends #instagood #photography #smile #solauderdale https://t.co/OfO0OR6ZEb",0.0,"Happy Sunday! 🌞
#fortlauderdale #morning #coffee #southflorida #florida #may #spring #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #pool #covid19 #photooftheday #coronavirus #sunday #igers #sundayfunday #friends #instagood #photography #smile #solauderdale https://t.co/OfO0OR6ZEb",Florida
35,"As the effects of the COVID-19 lockdown begin to show in the labour market, the future for many UCL students remains unclear. Anna Vall Navés reports.  https://t.co/KOnbg0Euvp",0.0,"As the effects of the COVID-19 lockdown begin to show in the labour market, the future for many UCL students remains unclear. Anna Vall Navés reports.  https://t.co/KOnbg0Euvp",New York
36,"credit: jbcchurchofficial...
 Calling all ladies! Women of Destiny will host a special ""Coping with COVID-19"" edition of WOD Conversations on Saturday, May 9. Join us on Zoom as we come together for prayer at 9:30am… https://t.co/OhWkHjYeRO",0.0,"credit: jbcchurchofficial...
 Calling all ladies! Women of Destiny will host a special ""Coping with COVID-19"" edition of WOD Conversations on Saturday, May 9. Join us on Zoom as we come together for prayer at 9:30am… https://t.co/OhWkHjYeRO",Georgia
37,Closure on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/VwIfTiCqeT,0.2575396825396825,Closure on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/VwIfTiCqeT,New York
38,Closure on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/98ZfUozCsJ,0.0,Closure on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/98ZfUozCsJ,New York
39,"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | April 2020
.
the Ladzinski family
Stone Creek Drive
.
.
View all the photographs together on the blog (link in… https://t.co/nqg6CHaFRu",0.0,"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | April 2020
.
the Ladzinski family
Stone Creek Drive
.
.
View all the photographs together on the blog (link in… https://t.co/nqg6CHaFRu",Ohio
40,"When you can't be with them when they cut the cake, you order a duplicate so you can Zoom together and share the birthday.
.
.
.
#zoombirthday #toiletpapercake #ShareTheEuphoria #covid19 #trendingcakes… https://t.co/TnMw21j6R1",0.125,"When you can't be with them when they cut the cake, you order a duplicate so you can Zoom together and share the birthday.
.
.
.
#zoombirthday #toiletpapercake #ShareTheEuphoria #covid19 #trendingcakes… https://t.co/TnMw21j6R1",New York
41,"a snapshot: overhead
May 3 2020 7:13am
54°F 
a shifting patchwork of clouds and blue sky

what's over your head? 

#theviewfromhere

#covid19 #shelterinplace
#quarantinedart

#artistinresidence… https://t.co/3BQFq6jH0Q",-0.04166666666666667,"a snapshot: overhead
May 3 2020 7:13am
54°F 
a shifting patchwork of clouds and blue sky

what's over your head? 

#theviewfromhere

#covid19 #shelterinplace
#quarantinedart

#artistinresidence… https://t.co/3BQFq6jH0Q",Connecticut
42,Updated: Closure on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/98ZfUozCsJ,0.0,Updated: Closure on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/98ZfUozCsJ,New York
43,Updated: Closure on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/VwIfTiCqeT,0.15151515151515152,Updated: Closure on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/VwIfTiCqeT,New York
44,10 mile bike ride through Hollywood for absolutely no reason because in quarantine nothing matters 🤷🏻‍♀️ #losangeles #coronavirus @ Hollywood https://t.co/w8WdbEwpAH,1.0,10 mile bike ride through Hollywood for absolutely no reason because in quarantine nothing matters 🤷🏻‍♀️ #losangeles #coronavirus @ Hollywood https://t.co/w8WdbEwpAH,California
45,"Coronavirus Chronicles, April 21, 2020: Blustery boat check. Launch day indefinitely suspended due to COVID-19 quarantine. Marina still hibernating, waiting out the shut down. I hope that the situation will improve… https://t.co/Cc6Tr5qman",-0.04166666666666666,"Coronavirus Chronicles, April 21, 2020: Blustery boat check. Launch day indefinitely suspended due to COVID-19 quarantine. Marina still hibernating, waiting out the shut down. I hope that the situation will improve… https://t.co/Cc6Tr5qman",New York
46,"https://t.co/CiKUhzCnPx

Call us today with all your Real Estate questions at 9092561766 or visit https://t.co/TSQBBnyfDs
#sellersagent… https://t.co/HqcF2baF0I",0.0,"https://t.co/CiKUhzCnPx

Call us today with all your Real Estate questions at 9092561766 or visit https://t.co/TSQBBnyfDs
#sellersagent… https://t.co/HqcF2baF0I",California
47,#monroevillechristianchurch #theplacetobe #mccfamily #pittsburghchurch #teachtraintransform #churchofchrist #christians #christianchurch #christian #coronavirus #monroeville @ Monroeville Christian Church https://t.co/1R7LdUTRTZ,0.15,#monroevillechristianchurch #theplacetobe #mccfamily #pittsburghchurch #teachtraintransform #churchofchrist #christians #christianchurch #christian #coronavirus #monroeville @ Monroeville Christian Church https://t.co/1R7LdUTRTZ,Pennsylvania
48,"Emil • @emilcohen • COVID-19 Self Portrait @ New York, New York https://t.co/OsU3bnqmD3",0.0,"Emil • @emilcohen • COVID-19 Self Portrait @ New York, New York https://t.co/OsU3bnqmD3",New York
49,"Happy Sunday!😇 Listen to this happy baby sing! This video was taken before the COVID-19 Pandemic.#RSBD #praise #sunday #adorable #sundayvibes #babysinging #singingvideos @ Moreno Valley, California https://t.co/SP0Rd8Q2p0",0.0,"Happy Sunday!😇 Listen to this happy baby sing! This video was taken before the COVID-19 Pandemic.#RSBD #praise #sunday #adorable #sundayvibes #babysinging #singingvideos @ Moreno Valley, California https://t.co/SP0Rd8Q2p0",California
50,Adults and Kids non-medical fashion face masks are available at our shop. Our products are for fashion decorative purposes only and they don’t protect you against the COVID-19. We sourced this face mask from a large… https://t.co/fU6HJXbBGl,0.13636363636363635,Adults and Kids non-medical fashion face masks are available at our shop. Our products are for fashion decorative purposes only and they don’t protect you against the COVID-19. We sourced this face mask from a large… https://t.co/fU6HJXbBGl,New York
51,Looking forward to having San Antonio Symphony musician Stephanie Key on my show. She survived coronavirus and has an important message for everyone. Tune in at 7:30 a.m. for her live… https://t.co/s9p4SdG6pK,0.48828125,Looking forward to having San Antonio Symphony musician Stephanie Key on my show. She survived coronavirus and has an important message for everyone. Tune in at 7:30 a.m. for her live… https://t.co/s9p4SdG6pK,Texas
52,"Coronavirus Chronicles, May 2, 2020: It was a spectacular day in the boatyard. Marina lifted enough of the COVID-19 restrictions for me to start dewinterizing Errant. Eureka! I’ve removed the winter cover, and now… https://t.co/GmV4W8WbKJ",0.0,"Coronavirus Chronicles, May 2, 2020: It was a spectacular day in the boatyard. Marina lifted enough of the COVID-19 restrictions for me to start dewinterizing Errant. Eureka! I’ve removed the winter cover, and now… https://t.co/GmV4W8WbKJ",New York
53,"Sign of the time #coronavirus #covid19 #running #runnersofinstagram #whereirun #lexingtonkentucky #kentucky #healthyathome #dopeychallenge #rundisney @ Lexington, Kentucky https://t.co/53uLCATrBm",0.2047619047619048,"Sign of the time #coronavirus #covid19 #running #runnersofinstagram #whereirun #lexingtonkentucky #kentucky #healthyathome #dopeychallenge #rundisney @ Lexington, Kentucky https://t.co/53uLCATrBm",Kentucky
54,Corona NY Sun May 3rd AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,0.1787878787878788,Corona NY Sun May 3rd AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
55,"I wanna celebrate moments..
'Cause this Covid-19 too, 
this one will pass..
.
.
#Elephantkind #Betterdays #Montage #Stageid #stageidbestdaily @ Montage https://t.co/lVgSoc6zVX",0.3499999999999999,"I wanna celebrate moments..
'Cause this Covid-19 too, 
this one will pass..
.
.
#Elephantkind #Betterdays #Montage #Stageid #stageidbestdaily @ Montage https://t.co/lVgSoc6zVX",Iowa
56,New @bftfilmfest #2021  poster born out of quarantine! We love it!  What do you think? #filmfestivals #indiefilmmaking #top100filmfestivals #freshposterimages #beauforthugs #beaufortsc #beauforthospitality #covid19… https://t.co/D7jvkTZBTf,0.0,New @bftfilmfest #2021  poster born out of quarantine! We love it!  What do you think? #filmfestivals #indiefilmmaking #top100filmfestivals #freshposterimages #beauforthugs #beaufortsc #beauforthospitality #covid19… https://t.co/D7jvkTZBTf,South Carolina
57,"Covid19
.
.
.
.
#brooklyn #covid19 #art #frame #inprnt @ Brooklyn, New York https://t.co/bcUUpJp4cW",0.2287878787878788,"Covid19
.
.
.
.
#brooklyn #covid19 #art #frame #inprnt @ Brooklyn, New York https://t.co/bcUUpJp4cW",New York
58,"Did not expect to see a ""Housing is a human right"" argument in a place like this, but here we are...

Supreme Court Justice Alito orders Gov. Wolf to respond to business shutdown lawsuit involving Bethlehem real estate agent - The Morning Call - https://t.co/DMg5Cdd2D6",0.30277777777777776,"Did not expect to see a ""Housing is a human right"" argument in a place like this, but here we are...

Supreme Court Justice Alito orders Gov. Wolf to respond to business shutdown lawsuit involving Bethlehem real estate agent - The Morning Call - https://t.co/DMg5Cdd2D6",New York
59,Have been missing my #305cafecito badly since the Cuban restaurant at the end of my block permanently closed (they were struggling before #COVID) and the other ventanita nearby is shut down while Latin Cafe's… https://t.co/GoIuwexYYI,0.2066666666666667,Have been missing my #305cafecito badly since the Cuban restaurant at the end of my block permanently closed (they were struggling before #COVID) and the other ventanita nearby is shut down while Latin Cafe's… https://t.co/GoIuwexYYI,Florida
60,https://t.co/s9VFmpRTBi @ Isadore Chiropractic https://t.co/ClOpMXi7Ho,0.0,https://t.co/s9VFmpRTBi @ Isadore Chiropractic https://t.co/ClOpMXi7Ho,North Carolina
61,"Do you have friends or family who need #COVID19 information in a different language? The @CDCgov's COVID-19 website has options in Spanish, simplified Chinese, Vietnamese, and Korean. Be sure to click the other language tabs here: https://t.co/WKzTD8hI2U https://t.co/3jI09W2kvQ",0.0,"Do you have friends or family who need #COVID19 information in a different language? The @CDCgov's COVID-19 website has options in Spanish, simplified Chinese, Vietnamese, and Korean. Be sure to click the other language tabs here: https://t.co/WKzTD8hI2U https://t.co/3jI09W2kvQ",North Carolina
62,"‼️Update for Sun. May 3rd.‼️
Due to Covid 19, the Tasting Room and Grounds are closed to customers. We're CLOSED on Tuesdays and Wednesdays. 

👇You can still enjoy Fabb Wines 👇 

❗ CASE SALE❗ 2016 Zinfandel Reserve… https://t.co/U3aSkD416a",0.4214285714285715,"‼️Update for Sun. May 3rd.‼️
Due to Covid 19, the Tasting Room and Grounds are closed to customers. We're CLOSED on Tuesdays and Wednesdays. 

👇You can still enjoy Fabb Wines 👇 

❗ CASE SALE❗ 2016 Zinfandel Reserve… https://t.co/U3aSkD416a",Virginia
63,"What you need? Need beats, an engineer, covid mask 😷, Custom clothes, etc. ‼️
👣👣 capbabyproductions NOW🗣 DM HIM WHAT YOU WANT🔥🔥🔥🔥
#capbabyproductions #allgoodrecords @ Allgood https://t.co/GNYDTmqW58",0.25,"What you need? Need beats, an engineer, covid mask 😷, Custom clothes, etc. ‼️
👣👣 capbabyproductions NOW🗣 DM HIM WHAT YOU WANT🔥🔥🔥🔥
#capbabyproductions #allgoodrecords @ Allgood https://t.co/GNYDTmqW58",Georgia
64,"Today on National News President Donald Trump moves closer to punishing China for the Coronavirus.

Tune into Downtown Hott Radio 24/7.

#trump #maga #donaldtrump #usa #republican #america #memes #conservative… https://t.co/bIjfFEHwO7",0.7,"Today on National News President Donald Trump moves closer to punishing China for the Coronavirus.

Tune into Downtown Hott Radio 24/7.

#trump #maga #donaldtrump #usa #republican #america #memes #conservative… https://t.co/bIjfFEHwO7",Pennsylvania
65,Real men know how to show what LOVE is. Thx Chrissie for donating bracelets to frontline workers: ED Techs Brian &amp; Mike and security guard Carlton care more closely for COVID patients than anyone else in the hospital… https://t.co/uk8KmrHgxp,0.025000000000000005,Real men know how to show what LOVE is. Thx Chrissie for donating bracelets to frontline workers: ED Techs Brian &amp; Mike and security guard Carlton care more closely for COVID patients than anyone else in the hospital… https://t.co/uk8KmrHgxp,California
66,"This study included 7,336 participants and found these key points:

#Diabetes status increased the need for medical interventions during COVID-19

Diabetes increased the mortality risk of patients with… https://t.co/Ba3HdbL6M2",-0.2561111111111111,"This study included 7,336 participants and found these key points:

#Diabetes status increased the need for medical interventions during COVID-19

Diabetes increased the mortality risk of patients with… https://t.co/Ba3HdbL6M2",Illinois
67,"Today’s Covid screen brightener is our North Herd, Ariel -14 year old mustang , Mystique - 2 year old mustang and Clover- 2 year old quarter horse . These mares are all rescued and in need a some training! #sponsor… https://t.co/9SgAvujj68",0.0,"Today’s Covid screen brightener is our North Herd, Ariel -14 year old mustang , Mystique - 2 year old mustang and Clover- 2 year old quarter horse . These mares are all rescued and in need a some training! #sponsor… https://t.co/9SgAvujj68",Colorado
68,"If y’all keep fucking around and ruin #Halloween...

#StayHomeSaveHalloween
#Quarantine
#QuarantineMemes
#CoronaVirus
#CoronaVirusMemes
#Covid_19
#Covid_19Memes @ Whiskey HQ https://t.co/rmkJQYthM5",0.275,"If y’all keep fucking around and ruin #Halloween...

#StayHomeSaveHalloween
#Quarantine
#QuarantineMemes
#CoronaVirus
#CoronaVirusMemes
#Covid_19
#Covid_19Memes @ Whiskey HQ https://t.co/rmkJQYthM5",New York
69,"Getting my gown ready for the Met Gala Ball tomorrow. Time to get glamourous.

#covid19 #stayhome #fakevacation #suicideprevention #eyespy #faketravel #quarantinequeen #isolation #alonetogether #MetGala #themetgala… https://t.co/sTGLFrb6Kq",0.5,"Getting my gown ready for the Met Gala Ball tomorrow. Time to get glamourous.

#covid19 #stayhome #fakevacation #suicideprevention #eyespy #faketravel #quarantinequeen #isolation #alonetogether #MetGala #themetgala… https://t.co/sTGLFrb6Kq",New York
70,"My goodness.....huge thanks to therealnightfood for their DELICIOUS ice cream, which ALSO helps me sleep during this unprecedented time we are having with #covid19.
.
.
At the end of the day....as beat as I am,… https://t.co/IQu5TdSsr4",0.25,"My goodness.....huge thanks to therealnightfood for their DELICIOUS ice cream, which ALSO helps me sleep during this unprecedented time we are having with #covid19.
.
.
At the end of the day....as beat as I am,… https://t.co/IQu5TdSsr4",North Carolina
71,Cleared: Closure on #SouthernStateParkway WB at Exit 15 - North Corona Avenue,0.0,Cleared: Closure on #SouthernStateParkway WB at Exit 15 - North Corona Avenue,New York
