,tweet,sentiment,tweet,location
10,"Very lucky.  On a boat.  Social distancing fireworks. @ Manitowish Waters, Wisconsin https://t.co/DVlfPc1Dzr",-0.09583333333333333,"Very lucky.  On a boat.  Social distancing fireworks. @ Manitowish Waters, Wisconsin https://t.co/DVlfPc1Dzr",Wisconsin
11,"No Sit, Clem’s #socialdistancing #socialdistancingdrinking #clemsbrooklyn #clems #clemsnumber1forever #clemsnumber1 #williamsburgbrooklynnyc #williamsburgbrooklyn #williamsburg #brooklynnyc #brooklyn #nyc #nofilter… https://t.co/kuY94b4WHP",0.2333333333333333,"No Sit, Clem’s #socialdistancing #socialdistancingdrinking #clemsbrooklyn #clems #clemsnumber1forever #clemsnumber1 #williamsburgbrooklynnyc #williamsburgbrooklyn #williamsburg #brooklynnyc #brooklyn #nyc #nofilter… https://t.co/kuY94b4WHP",New York
12,"Day at the beach, pandemic style. 
#Alkibeach #seattle #seattlewa #Alki #covid19 #pandemic #pudgetsound #daydream #summervibe #futurevlog @ Alki Beach Park https://t.co/2BVvjJs63Z",0.0,"Day at the beach, pandemic style. 
#Alkibeach #seattle #seattlewa #Alki #covid19 #pandemic #pudgetsound #daydream #summervibe #futurevlog @ Alki Beach Park https://t.co/2BVvjJs63Z",Washington
13,"Incredible #moon tonight over #hamlinlake for #covid19 #quarantine #fireworks #sparklers #boatlife #puremichigan #pureludington @ Hamlin Lake, Michigan https://t.co/gbMAE0O8L0",0.1875,"Incredible #moon tonight over #hamlinlake for #covid19 #quarantine #fireworks #sparklers #boatlife #puremichigan #pureludington @ Hamlin Lake, Michigan https://t.co/gbMAE0O8L0",Michigan
14,"Missing porch time with @mdub71 because it is too loud and smoky, so I am watching RAMY on Hulu and reading ""How to Be an Antiracist"" by Ibram X Kendi. #socialdistancing #covid_19 #blacklivesmatter @ Lincoln, Nebraska https://t.co/5YXAuSnj4D",0.2,"Missing porch time with @mdub71 because it is too loud and smoky, so I am watching RAMY on Hulu and reading ""How to Be an Antiracist"" by Ibram X Kendi. #socialdistancing #covid_19 #blacklivesmatter @ Lincoln, Nebraska https://t.co/5YXAuSnj4D",Nebraska
15,"Beautiful sunset and moonrise on our #daily walk this evening, with gorgeous flowers in between! #flattenthecurve #itsbetteroutside #motherdaughtertime @ Helen's Park https://t.co/WMsqC0rq39",-0.05,"Beautiful sunset and moonrise on our #daily walk this evening, with gorgeous flowers in between! #flattenthecurve #itsbetteroutside #motherdaughtertime @ Helen's Park https://t.co/WMsqC0rq39",Texas
16,"Independence Day was Lit! 🔥Every neighborhood had a million fireworks...never seen it like this before. All that pent up CoVid energy...ppl had to come and show out! @ Brooklyn, New York https://t.co/LzP7hn8IG0",0.5750000000000001,"Independence Day was Lit! 🔥Every neighborhood had a million fireworks...never seen it like this before. All that pent up CoVid energy...ppl had to come and show out! @ Brooklyn, New York https://t.co/LzP7hn8IG0",New York
17,"COVID-19 restrictions, concerns linger as NJ preps for 4th of July https://t.co/r4kHqJtHWH https://t.co/HROR0bNZFZ",0.13636363636363635,"COVID-19 restrictions, concerns linger as NJ preps for 4th of July https://t.co/r4kHqJtHWH https://t.co/HROR0bNZFZ",Oregon
18,"Hope you are all enjoying time with friends, family near and far! God Bless from ours to yours. See you next week!

Stay Positive and Safe!
Wash Hands, Hand Sanitizer, Face Masks &amp; Social Distancing.… https://t.co/dxwH6cw5Tj",0.0,"Hope you are all enjoying time with friends, family near and far! God Bless from ours to yours. See you next week!

Stay Positive and Safe!
Wash Hands, Hand Sanitizer, Face Masks &amp; Social Distancing.… https://t.co/dxwH6cw5Tj",Ohio
19,"Flowers, Lefrak City #flowers #lefrakcity #coronaqueensnyc #coronaqueens #corona #queens #nyc #nofilter #unedited #canon77d #canonphotography #canonphotographer #24mm70mmf4 @ Lefrak City Singapore Building https://t.co/pa4qrFEODW",0.2300865800865801,"Flowers, Lefrak City #flowers #lefrakcity #coronaqueensnyc #coronaqueens #corona #queens #nyc #nofilter #unedited #canon77d #canonphotography #canonphotographer #24mm70mmf4 @ Lefrak City Singapore Building https://t.co/pa4qrFEODW",New York
20,"COVID-19 update @ Queens, New York https://t.co/clhsfi87ns",0.20208333333333334,"COVID-19 update @ Queens, New York https://t.co/clhsfi87ns",New York
21,"Dueling smokers and sides with our neighbors was a success! The pandemic has taken many things away but it has given us other things to appreciate just as much, such a getting to know our neighbors better 😊. (Not… https://t.co/yi59xU5BCw",-0.2,"Dueling smokers and sides with our neighbors was a success! The pandemic has taken many things away but it has given us other things to appreciate just as much, such a getting to know our neighbors better 😊. (Not… https://t.co/yi59xU5BCw",Ohio
22,"Happy 4th of July. Wearing masks and social distancing @ Irvine, California https://t.co/EEdaLz8wHc",0.575,"Happy 4th of July. Wearing masks and social distancing @ Irvine, California https://t.co/EEdaLz8wHc",California
23,twistcreative design for outdoor pillows. 😍🇺🇸👍❤️ #covid19 #socialdistancing #campingatmohican @ Mohican State Park https://t.co/LT6jv2jImi,0.4166666666666667,twistcreative design for outdoor pillows. 😍🇺🇸👍❤️ #covid19 #socialdistancing #campingatmohican @ Mohican State Park https://t.co/LT6jv2jImi,Ohio
24,When Someone trying to Book #dj #alexanderjokinsky #2020 During Pandemic? @ Las Vegas Strip https://t.co/Hrk1OX7kly,0.0,When Someone trying to Book #dj #alexanderjokinsky #2020 During Pandemic? @ Las Vegas Strip https://t.co/Hrk1OX7kly,Nevada
25,Happy Fourth of July 2020 Fireworks from the Empire State Building during a full buck moon #macysfireworks #covid times #empirestatebuidling #nyc #fullbuckmoon #weehawken #njnails #magical… https://t.co/oOIrRIxqh8,0.0,Happy Fourth of July 2020 Fireworks from the Empire State Building during a full buck moon #macysfireworks #covid times #empirestatebuidling #nyc #fullbuckmoon #weehawken #njnails #magical… https://t.co/oOIrRIxqh8,New Jersey
26,Happy Fourth of July 2020 Fireworks from the Empire State Building during a full buck moon #macysfireworks #covid times #empirestatebuidling #nyc #fullbuckmoon #weehawken #njnails #magical… https://t.co/Vn0W3xPfhK,0.4125,Happy Fourth of July 2020 Fireworks from the Empire State Building during a full buck moon #macysfireworks #covid times #empirestatebuidling #nyc #fullbuckmoon #weehawken #njnails #magical… https://t.co/Vn0W3xPfhK,New Jersey
27,"Happy 244th B-Day America and hopeful for a chill 244 more past the worst pandemic in a century! 😷😉😁 @ Grand Prairie, Texas https://t.co/8sCooEQdKJ",0.3066666666666667,"Happy 244th B-Day America and hopeful for a chill 244 more past the worst pandemic in a century! 😷😉😁 @ Grand Prairie, Texas https://t.co/8sCooEQdKJ",Texas
28,"Happy 4th of July to everyone #4ofjuly🇺🇸 #besafe #useyourfacemask #temmybraids #socialdistancing @ Arlington, Texas https://t.co/6mS1C2AUVz",0.11,"Happy 4th of July to everyone #4ofjuly🇺🇸 #besafe #useyourfacemask #temmybraids #socialdistancing @ Arlington, Texas https://t.co/6mS1C2AUVz",Texas
29,"The Pandemic’s Big Mystery: How Deadly Is the Coronavirus?: Even with more than 500,000 dead worldwide, scientists are struggling to learn how often the virus kills. Here’s why. https://t.co/5EsLnzVVzv (vía NYtimes) https://t.co/AmWR8F8f2B",0.8,"The Pandemic’s Big Mystery: How Deadly Is the Coronavirus?: Even with more than 500,000 dead worldwide, scientists are struggling to learn how often the virus kills. Here’s why. https://t.co/5EsLnzVVzv (vía NYtimes) https://t.co/AmWR8F8f2B",New York
30,What Hong Kong’s Pandemic Experience Taught Uber About Other Cities: The city was among the first to close and among the first to reopen. But Uber’s lessons there could be difficult to duplicate elsewhere. https://t.co/fTUPdnBkzs (vía NYtimes) https://t.co/o0fBAFHF4C,0.17777777777777778,What Hong Kong’s Pandemic Experience Taught Uber About Other Cities: The city was among the first to close and among the first to reopen. But Uber’s lessons there could be difficult to duplicate elsewhere. https://t.co/fTUPdnBkzs (vía NYtimes) https://t.co/o0fBAFHF4C,New York
31,"DNA Linked to Covid-19 Was Inherited From Neanderthals, Study Finds: The stretch of six genes seems to increase the risk of severe illness from the coronavirus. https://t.co/1MKFGlSz2D (vía NYtimes) https://t.co/8gCU4PfHxu",0.4972222222222222,"DNA Linked to Covid-19 Was Inherited From Neanderthals, Study Finds: The stretch of six genes seems to increase the risk of severe illness from the coronavirus. https://t.co/1MKFGlSz2D (vía NYtimes) https://t.co/8gCU4PfHxu",New York
32,"239 Experts With 1 Big Claim: The Coronavirus Is Airborne: The W.H.O. has resisted mounting evidence that viral particles floating indoors are infectious, some scientists say. The agency maintains the research is still inconclusive. https://t.co/nODxlsLFQ6 (vía NYtimes) https://t.co/PQKcuMEWgh",0.025,"239 Experts With 1 Big Claim: The Coronavirus Is Airborne: The W.H.O. has resisted mounting evidence that viral particles floating indoors are infectious, some scientists say. The agency maintains the research is still inconclusive. https://t.co/nODxlsLFQ6 (vía NYtimes) https://t.co/PQKcuMEWgh",New York
33,"Rain storms! Mandated mask requirements! Social distancing! We are professionals! 

Behind the scenes with @lisampresnell at Kala and Andrew’s Independence Day Wedding Celebration. 

Four years ago I had the pleasure… https://t.co/Qe1A2PCPOZ",-0.03125,"Rain storms! Mandated mask requirements! Social distancing! We are professionals! 

Behind the scenes with @lisampresnell at Kala and Andrew’s Independence Day Wedding Celebration. 

Four years ago I had the pleasure… https://t.co/Qe1A2PCPOZ",Florida
34,"This is how you do the 4th of July and Addy’s birthday social distancing style. Fireworks for days and a great show put on by bamadrew323 and donaldbradberry, a beautiful birthday party… https://t.co/Y1gHTjxzm9",0.0,"This is how you do the 4th of July and Addy’s birthday social distancing style. Fireworks for days and a great show put on by bamadrew323 and donaldbradberry, a beautiful birthday party… https://t.co/Y1gHTjxzm9",Alabama
35,"When my man spannsonn told me this was his favorite cove at LKN State Park, I immediately understood why!  Tranquil.  Peaceful.  Quiet.  Perfect for social distancing...to the extent where we ran into one couple the… https://t.co/Ty2soClsMd",0.0,"When my man spannsonn told me this was his favorite cove at LKN State Park, I immediately understood why!  Tranquil.  Peaceful.  Quiet.  Perfect for social distancing...to the extent where we ran into one couple the… https://t.co/Ty2soClsMd",North Carolina
36,"I had a great untraditional #4thofjuly I even discovered stickers!!! Get like me!
THANKS #covid19
#happyindependenceday #july4th #dogsofinstagram @ Wyandotte https://t.co/iCDB3E6kbv",0.3816666666666667,"I had a great untraditional #4thofjuly I even discovered stickers!!! Get like me!
THANKS #covid19
#happyindependenceday #july4th #dogsofinstagram @ Wyandotte https://t.co/iCDB3E6kbv",Kentucky
37,"Trump official stupidly claims China ‘deliberately’ sent coronavirus to US as cases soar across country.

What's even the point anymore.

https://t.co/tymUtG1Y2r",0.0,"Trump official stupidly claims China ‘deliberately’ sent coronavirus to US as cases soar across country.

What's even the point anymore.

https://t.co/tymUtG1Y2r",District of Columbia
38,"DAY 186 OF 2020.
.
.
.
Fly boy in the buttermilk...
(Title of a Great avantgroidd writing collection)
.
Scenes from Social Distancing.
.
Shot with iPhone 11 Pro Max
.
April 2020 Downtown, Los… https://t.co/8DbuXZyOsU",-0.7999999999999999,"DAY 186 OF 2020.
.
.
.
Fly boy in the buttermilk...
(Title of a Great avantgroidd writing collection)
.
Scenes from Social Distancing.
.
Shot with iPhone 11 Pro Max
.
April 2020 Downtown, Los… https://t.co/8DbuXZyOsU",California
39,"Happy 4th of July. I've got surround sound of fireworks in my bedroom from Daly City, Pacifica and SF. spoiled. Plus a walk at Montara Mountain trail. #4thofjuly #fireworks #covid19 #socialdistancing2020 #dalycity… https://t.co/ANZ1mfvOgU",0.0,"Happy 4th of July. I've got surround sound of fireworks in my bedroom from Daly City, Pacifica and SF. spoiled. Plus a walk at Montara Mountain trail. #4thofjuly #fireworks #covid19 #socialdistancing2020 #dalycity… https://t.co/ANZ1mfvOgU",California
40,because open only on saturday just isn’t enough 💕💜 #shoes #handbags #clothing #dessert #sheabutter #glamsquad #girlboss #smallbusiness #shopsmall #quarantine #tiktok #zoom #solegirlfashionmarket #business #casual… https://t.co/zjHlOmcUJZ,0.2791666666666667,because open only on saturday just isn’t enough 💕💜 #shoes #handbags #clothing #dessert #sheabutter #glamsquad #girlboss #smallbusiness #shopsmall #quarantine #tiktok #zoom #solegirlfashionmarket #business #casual… https://t.co/zjHlOmcUJZ,Maryland
41,"Bingo in the time of COVID-19 #bingo #masks #gloves #covid19 @ Bingo Emporium Springfield, MO https://t.co/WeI9Q9HzBF",0.6000000000000001,"Bingo in the time of COVID-19 #bingo #masks #gloves #covid19 @ Bingo Emporium Springfield, MO https://t.co/WeI9Q9HzBF",Missouri
42,"😂😳😂😳😂😳😂😳😂😳😂😳
@UBThomas looking at the next COVID19 PAYMENT.

KENTUCKY DERBY 2020.......#READY OR NOT? #louisvillelip_

THE CHIN WILSON SHOW®™©

📰 THE PHELPS DAILY JOURNAL, LLC📰®™© @ Louisville, Kentucky https://t.co/qn4vdosNC8",0.634375,"😂😳😂😳😂😳😂😳😂😳😂😳
@UBThomas looking at the next COVID19 PAYMENT.

KENTUCKY DERBY 2020.......#READY OR NOT? #louisvillelip_

THE CHIN WILSON SHOW®™©

📰 THE PHELPS DAILY JOURNAL, LLC📰®™© @ Louisville, Kentucky https://t.co/qn4vdosNC8",Kentucky
43,"Went for a bike ride and caught the tail end of the @RapidsRafters  fireworks. #forthofjuly #socialdistancing #wisconsin #optoutside🌲 @ Wisconsin Rapids, Wisconsin https://t.co/vFUUPtiiRa",0.1787878787878788,"Went for a bike ride and caught the tail end of the @RapidsRafters  fireworks. #forthofjuly #socialdistancing #wisconsin #optoutside🌲 @ Wisconsin Rapids, Wisconsin https://t.co/vFUUPtiiRa",Wisconsin
44,"Social distancing 🌬⛵️ @ Sausalito, California https://t.co/VGVmypx7IJ",0.26666666666666666,"Social distancing 🌬⛵️ @ Sausalito, California https://t.co/VGVmypx7IJ",California
45,"Due to an increase in coronavirus cases in OC we will adjust our services a bit tomorrow to make sure everyone is safe from exposure. Our singing time will be slightly altered to scripture reading put to music, as… https://t.co/jeIE644s5K",0.0,"Due to an increase in coronavirus cases in OC we will adjust our services a bit tomorrow to make sure everyone is safe from exposure. Our singing time will be slightly altered to scripture reading put to music, as… https://t.co/jeIE644s5K",California
46,#4thofjuly #horrorfilm #production #nightshoot #cleanaudio #problemsolving when you have a 30 day shoot! #thankful #socialdistancing and #takingit #onesetup #atatime with #producing #directing Homie hwoodfilm and… https://t.co/7X8l8yeR9O,0.0,#4thofjuly #horrorfilm #production #nightshoot #cleanaudio #problemsolving when you have a 30 day shoot! #thankful #socialdistancing and #takingit #onesetup #atatime with #producing #directing Homie hwoodfilm and… https://t.co/7X8l8yeR9O,New York
47,"Loving the 4th of July although Covid limited the parties #4thofjuly #freedom #theycantakeourlivesbuttheycannevertakeourfreedom @ Seattle, Washington https://t.co/qTBFe9gm6N",0.0,"Loving the 4th of July although Covid limited the parties #4thofjuly #freedom #theycantakeourlivesbuttheycannevertakeourfreedom @ Seattle, Washington https://t.co/qTBFe9gm6N",Washington
48,"So great to #quarantine ourselves in #newmexico #thelandofenchantment. Heaven was a pair of #hikingboots, #walkingsticks, a #trail and Joel, my #hubby. Natural and wondrous beauty all around, our senses were on… https://t.co/D2zWDaQLvM",0.3,"So great to #quarantine ourselves in #newmexico #thelandofenchantment. Heaven was a pair of #hikingboots, #walkingsticks, a #trail and Joel, my #hubby. Natural and wondrous beauty all around, our senses were on… https://t.co/D2zWDaQLvM",New Mexico
49,"Corn hole. The ultimate social distancing game. 

#happy4th 🇺🇸 @ Auburn, Washington https://t.co/tBZeylNH5o",0.13636363636363635,"Corn hole. The ultimate social distancing game. 

#happy4th 🇺🇸 @ Auburn, Washington https://t.co/tBZeylNH5o",Washington
50,"We were able to have a fun little boat show on our lake (since we’re in high fire season, no fireworks were allowed &amp; CoVid sucks) 
#Happy4thofJuly🇺🇸✨ #Summer2020 #MatchingOutfits… https://t.co/U3aMWEAxx9",0.2642857142857143,"We were able to have a fun little boat show on our lake (since we’re in high fire season, no fireworks were allowed &amp; CoVid sucks) 
#Happy4thofJuly🇺🇸✨ #Summer2020 #MatchingOutfits… https://t.co/U3aMWEAxx9",California
51,AFRICAN-AMERICANS face a DOUBLE-WHAMMY coronavirus THREAT through NO fault OF their OWN because THEY are MORE likely TO have PRE-EXISTING conditions THAT can MAKE the CORONVIRUS more DANGEROUS and DEADLY - Dr A… https://t.co/4tPpygxldL,0.45,AFRICAN-AMERICANS face a DOUBLE-WHAMMY coronavirus THREAT through NO fault OF their OWN because THEY are MORE likely TO have PRE-EXISTING conditions THAT can MAKE the CORONVIRUS more DANGEROUS and DEADLY - Dr A… https://t.co/4tPpygxldL,Florida
52,"Happy 4th! We were social distancing but got together for this quick pic. @ Pacifica, California https://t.co/vMhV7kfR56",-0.12222222222222225,"Happy 4th! We were social distancing but got together for this quick pic. @ Pacifica, California https://t.co/vMhV7kfR56",California
53,"The only thing I captured yesterday. 😆🔥💨👍🏽 Celebrated the 4th, after getting home from work, by staying home doing smoke bombs and sparklers.  Had some neighborhood surprise fireworks though! 🎆🎇 AND had a good old… https://t.co/3FrLayDuYo",0.0945,"The only thing I captured yesterday. 😆🔥💨👍🏽 Celebrated the 4th, after getting home from work, by staying home doing smoke bombs and sparklers.  Had some neighborhood surprise fireworks though! 🎆🎇 AND had a good old… https://t.co/3FrLayDuYo",Ohio
54,"365+ Days of Strength: (Sound On)

Hot Todd Lincoln’s COVID-19 Capers: Volume 35

Sparkler Shenanigans 

I hope everyone had a safe and enjoyable 4th of July. Let’s reflect on this past year and see how we can let… https://t.co/T84YXTm0ky",0.4555555555555556,"365+ Days of Strength: (Sound On)

Hot Todd Lincoln’s COVID-19 Capers: Volume 35

Sparkler Shenanigans 

I hope everyone had a safe and enjoyable 4th of July. Let’s reflect on this past year and see how we can let… https://t.co/T84YXTm0ky",Maryland
55,H a p p y  4th!  Video taken while practicing social distancing from inside Tesla Model Y looking out the awesome glass roof. Bonus was that it was a nice climate-controlled 71 degrees and zero mosquitoes in the… https://t.co/w28sqJeQ68,-0.07142857142857142,H a p p y  4th!  Video taken while practicing social distancing from inside Tesla Model Y looking out the awesome glass roof. Bonus was that it was a nice climate-controlled 71 degrees and zero mosquitoes in the… https://t.co/w28sqJeQ68,Minnesota
56,How we do tourist stuff during COVID-19🙅🏻‍♀️🙅🏼‍♀️The nice part is there aren’t many people down town. Scroll through to see how Illinois flattened the curve! They do not play around with social distancing. We were… https://t.co/3Q5HkAywc2,-0.03333333333333335,How we do tourist stuff during COVID-19🙅🏻‍♀️🙅🏼‍♀️The nice part is there aren’t many people down town. Scroll through to see how Illinois flattened the curve! They do not play around with social distancing. We were… https://t.co/3Q5HkAywc2,Illinois
57,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
The landlord son yelled at through bathroom door and said dump the liquid coffee ????? The brother-in-law is a plumber upstairs????
HRA CityFHEPS 311NYC home… https://t.co/3Ps0qyg8Y8",0.45,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
The landlord son yelled at through bathroom door and said dump the liquid coffee ????? The brother-in-law is a plumber upstairs????
HRA CityFHEPS 311NYC home… https://t.co/3Ps0qyg8Y8",New York
58,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
The landlord son yelled at through bathroom door and said dump the liquid coffee outside????? The brother-in-law is a plumber upstairs????
HRA CityFHEPS… https://t.co/jv6CwfOnay",0.23472222222222225,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
The landlord son yelled at through bathroom door and said dump the liquid coffee outside????? The brother-in-law is a plumber upstairs????
HRA CityFHEPS… https://t.co/jv6CwfOnay",New York
59,"No BBQ, No Parade, and No Fireworks... No problem, I’ll just see something I’ve never been to before. What a awesome place to visit, bearizona outside of Williams AZ! Can’t let “The Corona” won’t dictate my life!… https://t.co/Gel0D1fjtm",0.0,"No BBQ, No Parade, and No Fireworks... No problem, I’ll just see something I’ve never been to before. What a awesome place to visit, bearizona outside of Williams AZ! Can’t let “The Corona” won’t dictate my life!… https://t.co/Gel0D1fjtm",Arizona
60,"Brain-destroying amoebas are now attacking America's dumbest state, Florida (not sure what their usual excuse for being so brain-dead is then), as they continue to set new #COVID19 #Coronavirus #Infection records every day too!

 https://t.co/fmulHSEWZS #FloridaMan #StupidStates",0.0,"Brain-destroying amoebas are now attacking America's dumbest state, Florida (not sure what their usual excuse for being so brain-dead is then), as they continue to set new #COVID19 #Coronavirus #Infection records every day too!

 https://t.co/fmulHSEWZS #FloridaMan #StupidStates",District of Columbia
61,#stupidisstupiddoes #donaldtrump #trumpliespeopledie #trumpmemes #trump #maga #ridinwithbiden #biden2020 #coronavirus #darwin #charlesdarwin #trumpmeme @ The White House https://t.co/H0oEClaagT,0.375,#stupidisstupiddoes #donaldtrump #trumpliespeopledie #trumpmemes #trump #maga #ridinwithbiden #biden2020 #coronavirus #darwin #charlesdarwin #trumpmeme @ The White House https://t.co/H0oEClaagT,District of Columbia
62,Presenter Article: Prominent Ham Operators Lead Major Covid-19 Pandemic Effort  https://t.co/AJa4SuUIqZ  #ham #hamr #amateurr #amateurradio,0.4111111111111112,Presenter Article: Prominent Ham Operators Lead Major Covid-19 Pandemic Effort  https://t.co/AJa4SuUIqZ  #ham #hamr #amateurr #amateurradio,New York
63,This Fat Impairs Immune System and Increases Risk of COVID https://t.co/qRjRvkggmH https://t.co/TONtR4liSo,0.0,This Fat Impairs Immune System and Increases Risk of COVID https://t.co/qRjRvkggmH https://t.co/TONtR4liSo,California
64,"Happy 4th, ""2020"" Everyone !!🔴⚪🔵💥🥳💫💞🌸 ❤🤍💙
#covid-19 #mymklife @ Ontario, California https://t.co/JuhUQuawFD",-0.125,"Happy 4th, ""2020"" Everyone !!🔴⚪🔵💥🥳💫💞🌸 ❤🤍💙
#covid-19 #mymklife @ Ontario, California https://t.co/JuhUQuawFD",California
65,#stupidisasstupiddoes #trumpmeme #trumpmemes #donaldtrump #rona #blacklivesmatter #trump #maga #coronavirus #fourthofjuly #trumplies #trumpliespeopledie #mountrushmore #racism #racisminamerica #maha #mada @ The White… https://t.co/HYR11q1SYf,0.0,#stupidisasstupiddoes #trumpmeme #trumpmemes #donaldtrump #rona #blacklivesmatter #trump #maga #coronavirus #fourthofjuly #trumplies #trumpliespeopledie #mountrushmore #racism #racisminamerica #maha #mada @ The White… https://t.co/HYR11q1SYf,District of Columbia
66,"War zone status... 2.5 hours so far... #covid19 #4thofjuly equals #loud 🧨💥💫 @ Alameda, California https://t.co/5Gkvk1FQnA",0.3121212121212121,"War zone status... 2.5 hours so far... #covid19 #4thofjuly equals #loud 🧨💥💫 @ Alameda, California https://t.co/5Gkvk1FQnA",California
67,Social Distancing While Watching Fireworks Across LA 🇺🇸🎇🎆🌴 @ Rocket Ship Park https://t.co/rAXOpN7psS,0.2263888888888889,Social Distancing While Watching Fireworks Across LA 🇺🇸🎇🎆🌴 @ Rocket Ship Park https://t.co/rAXOpN7psS,California
68,"Social Distancing While Watching Fireworks Across LA 🇺🇸🎇🎆🌴
📸: @Verus_Animus @ Rocket Ship Park https://t.co/gG2OVHIyDu",0.0,"Social Distancing While Watching Fireworks Across LA 🇺🇸🎇🎆🌴
📸: @Verus_Animus @ Rocket Ship Park https://t.co/gG2OVHIyDu",California
69,"Nothing is stopping us celebrating freedom on this 4th of July 2020. 
.
.
.
.
#4thofjuly2020 #independenceday #redwhiteblue #freedom #usa #covid19 #washyourhands #handsanitizer #family #love #peace #summer2020… https://t.co/E0HQTRVgKh",0.21666666666666667,"Nothing is stopping us celebrating freedom on this 4th of July 2020. 
.
.
.
.
#4thofjuly2020 #independenceday #redwhiteblue #freedom #usa #covid19 #washyourhands #handsanitizer #family #love #peace #summer2020… https://t.co/E0HQTRVgKh",Wisconsin
