,tweet,sentiment,tweet,location
10,"Black Oak Trail Landscape 22, B&amp;W
~ a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/2tUlfWly5U",0.1,"Black Oak Trail Landscape 22, B&amp;W
~ a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/2tUlfWly5U",California
11,We had a #funfamilyday practicing #socialdistancing to #staysafe while taking in the beauty of nature at @TheHuntington #botanicalgardens with yari_lupe and valentinagracedelacruz #family… https://t.co/QqqCpJOGzw,0.12222222222222225,We had a #funfamilyday practicing #socialdistancing to #staysafe while taking in the beauty of nature at @TheHuntington #botanicalgardens with yari_lupe and valentinagracedelacruz #family… https://t.co/QqqCpJOGzw,California
12,Sold! We listed this home at the very beginning of the pandemic. The owner was nervous as we had no idea what was going to happen with the market. We weren't even sure how we would show it... Sometimes you gotta… https://t.co/lwErFZvZ3G,0.0,Sold! We listed this home at the very beginning of the pandemic. The owner was nervous as we had no idea what was going to happen with the market. We weren't even sure how we would show it... Sometimes you gotta… https://t.co/lwErFZvZ3G,California
13,"I think even during a pandemic it’s safe to say Amare had an amazing birthday party, and of course I got to see my girl ❤️😍 @ Huntington, West Virginia https://t.co/sffz7lQ01j",0.25,"I think even during a pandemic it’s safe to say Amare had an amazing birthday party, and of course I got to see my girl ❤️😍 @ Huntington, West Virginia https://t.co/sffz7lQ01j",West Virginia
14,"Phase 3: low and slow. See you in 15 hours @ Corona del Mar, California https://t.co/BFTWbni4Wz",0.55,"Phase 3: low and slow. See you in 15 hours @ Corona del Mar, California https://t.co/BFTWbni4Wz",California
15,#arttherapy #weekendfun #saturday #maskup #socialdistancing @ Painting with a Twist https://t.co/6d8NSR0E5s,-0.15000000000000002,#arttherapy #weekendfun #saturday #maskup #socialdistancing @ Painting with a Twist https://t.co/6d8NSR0E5s,Texas
16,Justo antes de la pandemia del covid-19. @ The Rusty Pelican Restaurant in Miami https://t.co/3jn1hVQ4yd,-0.04166666666666666,Justo antes de la pandemia del covid-19. @ The Rusty Pelican Restaurant in Miami https://t.co/3jn1hVQ4yd,Florida
17,Stoked to be shooting Season 2 and just as thrilled to see Hollywood getting back to work! As our on-set Doctor/Covid wrangler explained our studio is one of the safest places in the world right now as everyone on… https://t.co/CDR8DpIupM,0.24545454545454545,Stoked to be shooting Season 2 and just as thrilled to see Hollywood getting back to work! As our on-set Doctor/Covid wrangler explained our studio is one of the safest places in the world right now as everyone on… https://t.co/CDR8DpIupM,California
18,"Black Oak Trail Landscape 23
~  a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/9t6aiY4cwn",0.3,"Black Oak Trail Landscape 23
~  a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/9t6aiY4cwn",California
19,"Lockdown Spicy Veggie Soup 🔥
.
.
.
This one is for my Veggie lovers ❤️
.
.
A delicious one to enjoy in ISO or out of ISO #uptoyou
.
.
No rules and very easy to adapt to what you have in the fridge really!
.
.
Chop… https://t.co/6IbEIyvgFc",0.0,"Lockdown Spicy Veggie Soup 🔥
.
.
.
This one is for my Veggie lovers ❤️
.
.
A delicious one to enjoy in ISO or out of ISO #uptoyou
.
.
No rules and very easy to adapt to what you have in the fridge really!
.
.
Chop… https://t.co/6IbEIyvgFc",Texas
20,"And, just when you thought #therona couldn't get any worse...@corona why? Why would you do that? No mames, güey! #coronavirus2020 #coronapalooza2020 #coronabeer #cervezacorona #seltzer #porqueria #theendisnear @ West… https://t.co/Br0N4z0HGg",0.5533333333333333,"And, just when you thought #therona couldn't get any worse...@corona why? Why would you do that? No mames, güey! #coronavirus2020 #coronapalooza2020 #coronabeer #cervezacorona #seltzer #porqueria #theendisnear @ West… https://t.co/Br0N4z0HGg",California
21,Did you catch tonight’s brilliant sunset?  It seems like it’s been forever since we had clouds and beautiful light at sunset. I think that and the pandemic had me really in a bit of depression for the last few weeks.… https://t.co/9cC1VCbnGx,-0.2375,Did you catch tonight’s brilliant sunset?  It seems like it’s been forever since we had clouds and beautiful light at sunset. I think that and the pandemic had me really in a bit of depression for the last few weeks.… https://t.co/9cC1VCbnGx,California
22,"Black Oak Trail Landscape 23, B&amp;W
~ a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/HCZxf1COBL",0.1875,"Black Oak Trail Landscape 23, B&amp;W
~ a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/HCZxf1COBL",California
23,"Elk Country RV Campground
#happycamper #f*covid #backtonature #july4th2020 #rvthereyet #escapethepandemic #friendswhobecomefamily @ Trinidad, California https://t.co/GZdJC2gFgL",-0.10000000000000002,"Elk Country RV Campground
#happycamper #f*covid #backtonature #july4th2020 #rvthereyet #escapethepandemic #friendswhobecomefamily @ Trinidad, California https://t.co/GZdJC2gFgL",California
24,"My neighbor always watches me when I come home from work... 🐱
.
.
.
.
.
#California #Chico #Redding #RedBluff #Oroville #Paradise #NorthValley #cat #cats #catsofinstagram #neighbor #neighbors #neighborsofinstagram @… https://t.co/HLXnK5fKgc",-0.0375,"My neighbor always watches me when I come home from work... 🐱
.
.
.
.
.
#California #Chico #Redding #RedBluff #Oroville #Paradise #NorthValley #cat #cats #catsofinstagram #neighbor #neighbors #neighborsofinstagram @… https://t.co/HLXnK5fKgc",California
25,"WHAT HUGO THINKS...
Our little #pug named Hugo it is super happy with this Pandemic. We are at home and he gets to hang out with us. He is being under the weather, but now recovering. ✨🙌🏽✨ We love him!
#Hugo #Dog… https://t.co/E7UwBnEFHK",0.0,"WHAT HUGO THINKS...
Our little #pug named Hugo it is super happy with this Pandemic. We are at home and he gets to hang out with us. He is being under the weather, but now recovering. ✨🙌🏽✨ We love him!
#Hugo #Dog… https://t.co/E7UwBnEFHK",Arizona
26,"Black Oak Trail Landscape 24
~  a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/ea1llXyBVF",0.2,"Black Oak Trail Landscape 24
~  a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/ea1llXyBVF",California
27,"Some of y’all have been asking about Lady Die...
Due to the pandemic, she’s had to teach her hip hop yoga classes online. Here’s a clip of her teaching despite her physical limitations. If she can do it, you can too… https://t.co/KzgLmw3Z1U",0.12222222222222225,"Some of y’all have been asking about Lady Die...
Due to the pandemic, she’s had to teach her hip hop yoga classes online. Here’s a clip of her teaching despite her physical limitations. If she can do it, you can too… https://t.co/KzgLmw3Z1U",California
28,"What's Inside?
#Mantras 
#affirmations 
#breathingexercises 
#prayer
+
#jesusrosary available inside mantra section.
Written during pandemic (Pray without Ceasing chapter has been partially included in Spiritual &amp;… https://t.co/02InCLbbxd",-0.0625,"What's Inside?
#Mantras 
#affirmations 
#breathingexercises 
#prayer
+
#jesusrosary available inside mantra section.
Written during pandemic (Pray without Ceasing chapter has been partially included in Spiritual &amp;… https://t.co/02InCLbbxd",California
29,"A behind the scenes pic inside my new working studio. My previous studio in Artspace was my ""home away from home"". This new undisclosed space is my ""Fortress of Solitude"". My paintings, collages and prints are on… https://t.co/M5uKdXHa3Z",0.10000000000000002,"A behind the scenes pic inside my new working studio. My previous studio in Artspace was my ""home away from home"". This new undisclosed space is my ""Fortress of Solitude"". My paintings, collages and prints are on… https://t.co/M5uKdXHa3Z",North Carolina
30,"Black Oak Trail Landscape 24, B&amp;W
~ a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/kYUiFyOyMb",-0.065,"Black Oak Trail Landscape 24, B&amp;W
~ a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/kYUiFyOyMb",California
31,"Life ain’t always beautiful,
But it’s a beautiful ride.

EMBRACE ACTIVE TRANSPORT!
Bike riding in the time of Coronavirus.
As the Coronavirus (COVID-19) pandemic continues to spread- now is not the time to stop… https://t.co/GHd5ZJt802",0.0,"Life ain’t always beautiful,
But it’s a beautiful ride.

EMBRACE ACTIVE TRANSPORT!
Bike riding in the time of Coronavirus.
As the Coronavirus (COVID-19) pandemic continues to spread- now is not the time to stop… https://t.co/GHd5ZJt802",Florida
32,"Black Oak Trail Landscape 25
~  a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/iLNQQL132j",0.13020833333333334,"Black Oak Trail Landscape 25
~  a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/iLNQQL132j",California
33,"Black Oak Trail Landscape 25, B&amp;W
~ a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/mTkgYG68LN",0.3333333333333333,"Black Oak Trail Landscape 25, B&amp;W
~ a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/mTkgYG68LN",California
34,#salud to everyone staying home on a Friday Night and being SAFE y'all the REAL #mvp #maskup 😷  #socialdistancing 🧍‍♂️...............🧍‍♀️ #godbless 🙏 #covid19 Ain't NO JOKE!!! @ Stone Oak https://t.co/JgiQCQ25UQ,0.12222222222222225,#salud to everyone staying home on a Friday Night and being SAFE y'all the REAL #mvp #maskup 😷  #socialdistancing 🧍‍♂️...............🧍‍♀️ #godbless 🙏 #covid19 Ain't NO JOKE!!! @ Stone Oak https://t.co/JgiQCQ25UQ,Texas
35,CYPHER IN THE PARK IS THIS COMING SATURDAY!!! COME SUPPORT MY BOY birdbennett 🥺❤️ Covid precautions. Bring a chair or blanket and come listen to the voices of the future!!! the_collectivepdx @friendsofnoise… https://t.co/T0g1dlzo0J,0.4453125,CYPHER IN THE PARK IS THIS COMING SATURDAY!!! COME SUPPORT MY BOY birdbennett 🥺❤️ Covid precautions. Bring a chair or blanket and come listen to the voices of the future!!! the_collectivepdx @friendsofnoise… https://t.co/T0g1dlzo0J,Oregon
36,"ACTIVATE in PANDEMIC while dreams &amp; Potentials are dwindling? I will be sharing explosive tips with Ms Charisa Myles-Munroe from Bahamas ( Daughter to one of my great mentors &amp; legendary, late Dr Myles Munroe ) @… https://t.co/Eu4KO9KWlg",0.016287878787878785,"ACTIVATE in PANDEMIC while dreams &amp; Potentials are dwindling? I will be sharing explosive tips with Ms Charisa Myles-Munroe from Bahamas ( Daughter to one of my great mentors &amp; legendary, late Dr Myles Munroe ) @… https://t.co/Eu4KO9KWlg",Ohio
37,"Please don’t slack off of wearing your masks, social distancing and washing your hands. Our soaps are considered true soaps. What’s a true soap? By FDA definition their only function is to clean the body and they are… https://t.co/5DKqFAGUbH",0.28939393939393937,"Please don’t slack off of wearing your masks, social distancing and washing your hands. Our soaps are considered true soaps. What’s a true soap? By FDA definition their only function is to clean the body and they are… https://t.co/5DKqFAGUbH",New Jersey
38,"Children. Though not the most cooperative models, they sure are the best at posing. Absolutely no bad angles!!!
___________
This was my first post-Covid shoot and I enjoyed every moment of it. She made me work for… https://t.co/gO6Z3LGcEF",0.0,"Children. Though not the most cooperative models, they sure are the best at posing. Absolutely no bad angles!!!
___________
This was my first post-Covid shoot and I enjoyed every moment of it. She made me work for… https://t.co/gO6Z3LGcEF",Illinois
39,"Here we go again.  😢   #coronavirus #covid19  #bayareacovid19 #thumpsoundDJ. #Djjoemanifesto #bayareaddj #bayareawedding #joemanifesto #weddingmusic #weddingday #uplights @ Dublin, California https://t.co/YXoLwUVzfl",-0.07777777777777779,"Here we go again.  😢   #coronavirus #covid19  #bayareacovid19 #thumpsoundDJ. #Djjoemanifesto #bayareaddj #bayareawedding #joemanifesto #weddingmusic #weddingday #uplights @ Dublin, California https://t.co/YXoLwUVzfl",California
40,"308/365: Our one year wedding anniversary is tomorrow (what?!!), so we had a little early celebration today over in Kona. It was our first time eating out since before Covid-19 which was… https://t.co/qDpx9fOYch",0.06818181818181818,"308/365: Our one year wedding anniversary is tomorrow (what?!!), so we had a little early celebration today over in Kona. It was our first time eating out since before Covid-19 which was… https://t.co/qDpx9fOYch",Hawaii
41,"Baby Yoda got that good medicine to protect us from COVID. Check them out at hustletribeco. #designedinnativeamerica @ Norman, Oklahoma https://t.co/ETcDsXdCxg",0.02481060606060606,"Baby Yoda got that good medicine to protect us from COVID. Check them out at hustletribeco. #designedinnativeamerica @ Norman, Oklahoma https://t.co/ETcDsXdCxg",Oklahoma
42,Happy Saturday #summer #picoftheday #photooftheday #bestoftheday #elite #finest #manilasfinest #fashion #style #pandemic #satcha #follow #hkig #followme #findme @ Camp Quarantina https://t.co/gzixGiL8ce,0.2,Happy Saturday #summer #picoftheday #photooftheday #bestoftheday #elite #finest #manilasfinest #fashion #style #pandemic #satcha #follow #hkig #followme #findme @ Camp Quarantina https://t.co/gzixGiL8ce,Arizona
43,"In Spanish &amp; En Inglès

Still Confused About Masks? Here’s the Science Behind How Face Masks Prevent Coronavirus
By Nina Ba

Woman wearing a cloth face mask in a grocery store
As states reopen from stay-at-home… https://t.co/anc9Cf9RIa",0.4000000000000001,"In Spanish &amp; En Inglès

Still Confused About Masks? Here’s the Science Behind How Face Masks Prevent Coronavirus
By Nina Ba

Woman wearing a cloth face mask in a grocery store
As states reopen from stay-at-home… https://t.co/anc9Cf9RIa",Florida
44,"We should be hosting our annual nbasummerleague party around this time. Attending cool events and catching up with our sports industry friends. 🖕🏾you covid! 

#summerleague #nbasummerleague #tbt #nba #fckcovid19… https://t.co/jPP0IXEaxd",0.3433982683982684,"We should be hosting our annual nbasummerleague party around this time. Attending cool events and catching up with our sports industry friends. 🖕🏾you covid! 

#summerleague #nbasummerleague #tbt #nba #fckcovid19… https://t.co/jPP0IXEaxd",Nevada
45,Shade Hotel 🏨 #outdoorliving #outdoordining #only #covid19 #rules #2020 #inforce #allowed #parties #6people #orless #california #calilove #staysafe #stayhealthy #supportlocal #localbusiness #makes #localculture… https://t.co/ColHYfenP7,0.0,Shade Hotel 🏨 #outdoorliving #outdoordining #only #covid19 #rules #2020 #inforce #allowed #parties #6people #orless #california #calilove #staysafe #stayhealthy #supportlocal #localbusiness #makes #localculture… https://t.co/ColHYfenP7,California
46,"#HomeOffice #WorkFromHome #MashableShopping 19 deals on desks, chairs, and accessories for your home office https://t.co/1alMh0yE4G https://t.co/2F4Xx6cKGl",0.0,"#HomeOffice #WorkFromHome #MashableShopping 19 deals on desks, chairs, and accessories for your home office https://t.co/1alMh0yE4G https://t.co/2F4Xx6cKGl",Florida
47,"Amid the new COVID-19 ‘normal,’ the laptop and smartphone need to merge https://t.co/iJiw36qE6w",0.5,"Amid the new COVID-19 ‘normal,’ the laptop and smartphone need to merge https://t.co/iJiw36qE6w",Illinois
48,"According to the National Association of Realtors (NAR), 54% of Buyers and 62% of Sellers strongly agree that a real estate agent’s guidance matters more than ever, especially during the pandemic our country has… https://t.co/o12PHMH2cv",0.0,"According to the National Association of Realtors (NAR), 54% of Buyers and 62% of Sellers strongly agree that a real estate agent’s guidance matters more than ever, especially during the pandemic our country has… https://t.co/o12PHMH2cv",Maryland
49,"Pre Covid Recently I had the São Paulo based musician Sessa come by KEXP to play some music and chat. He's been a fave for a while and his record seems to live on my turntable. It's a lovely mix of Arthur Verocai,… https://t.co/gSLHfEPcf5",0.0,"Pre Covid Recently I had the São Paulo based musician Sessa come by KEXP to play some music and chat. He's been a fave for a while and his record seems to live on my turntable. It's a lovely mix of Arthur Verocai,… https://t.co/gSLHfEPcf5",Washington
50,Advice from our friends in #Boston 🇺🇸 #COVID19 #socialdistancing #fitness #lawyer #fitlawyer #fitspo #igfit #igfitness #bodybuilding #wellness #health #fitfam #Dallas #mydtd #downtowndallas #UptownDallas #dallaslife… https://t.co/nKJYAfTZRz,0.2424242424242425,Advice from our friends in #Boston 🇺🇸 #COVID19 #socialdistancing #fitness #lawyer #fitlawyer #fitspo #igfit #igfitness #bodybuilding #wellness #health #fitfam #Dallas #mydtd #downtowndallas #UptownDallas #dallaslife… https://t.co/nKJYAfTZRz,Massachusetts
51,"Stay-at-home cooking week 11! #quarantine #quarantinelife #quarantineandchill #food #foodie #instafood #instagood #foodphotography #foodstagram #foodporn #yummy #yum #delicious #dinner @ Los Angeles, California https://t.co/OfkNUOixuc",0.2,"Stay-at-home cooking week 11! #quarantine #quarantinelife #quarantineandchill #food #foodie #instafood #instagood #foodphotography #foodstagram #foodporn #yummy #yum #delicious #dinner @ Los Angeles, California https://t.co/OfkNUOixuc",California
52,"How did yall go from #blacklivesmatter and being #woke.....to #willsmith in the middle of a ""pandemic"" this is why we lose lol @ South Philadelphia https://t.co/GkxrISQs5g",0.05000000000000001,"How did yall go from #blacklivesmatter and being #woke.....to #willsmith in the middle of a ""pandemic"" this is why we lose lol @ South Philadelphia https://t.co/GkxrISQs5g",Pennsylvania
53,"My world, still hoping this is a short lived series (a bit surprising how many #abandoned #masks I’ve seen). #mask #coronavirus #covid #covid19 #sequester #coronaviruspandemic at Central Park @ Central Park https://t.co/FixBANkD89",0.35,"My world, still hoping this is a short lived series (a bit surprising how many #abandoned #masks I’ve seen). #mask #coronavirus #covid #covid19 #sequester #coronaviruspandemic at Central Park @ Central Park https://t.co/FixBANkD89",New York
54,Stop over for a visit today from 11-1pm @ 23 Florence Circle in Upton. We’ll be showing folks around. Bring your mask and keep a safe distance. We’ll keep you safe. Social distancing is always practiced in our homes.… https://t.co/fNOtyRLMH9,0.14722222222222225,Stop over for a visit today from 11-1pm @ 23 Florence Circle in Upton. We’ll be showing folks around. Bring your mask and keep a safe distance. We’ll keep you safe. Social distancing is always practiced in our homes.… https://t.co/fNOtyRLMH9,Massachusetts
55,summer adventures amid a pandemic ☀️ | one of the things that i like about state parks is most of them have scenic loops that usually boasts the park’s picturesque landscape – and i took advantage of the sun roof of… https://t.co/hHItxDoIZD,0.25,summer adventures amid a pandemic ☀️ | one of the things that i like about state parks is most of them have scenic loops that usually boasts the park’s picturesque landscape – and i took advantage of the sun roof of… https://t.co/hHItxDoIZD,Nevada
56,@Patriotdeployed @Sherry_Hughes @WCPO COVID cases have hit their highest totals since the pandemic began,0.2747395833333333,@Patriotdeployed @Sherry_Hughes @WCPO COVID cases have hit their highest totals since the pandemic began,Tennessee
57,"ICED c o f f e e  kind of day! Happy Summer Saturday Charlestown!
.
.
.

➡️ Shop Local
➡️ Eat Local
➡️ Enjoy Local
.
.
.
#openinbos #icedcoffee #summervibes #socialdistancing #coffeeshopvibes #bostonfoodie… https://t.co/A10YrswPqj",-0.05000000000000002,"ICED c o f f e e  kind of day! Happy Summer Saturday Charlestown!
.
.
.

➡️ Shop Local
➡️ Eat Local
➡️ Enjoy Local
.
.
.
#openinbos #icedcoffee #summervibes #socialdistancing #coffeeshopvibes #bostonfoodie… https://t.co/A10YrswPqj",Massachusetts
58,"Happy Saturday, FTL! 🌊 An ocean breeze puts the mind at ease.
#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #july #summer #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #lauderdale #covid19 #photooftheday #coronavirus #saturday https://t.co/j5AZJVNVwR",0.0,"Happy Saturday, FTL! 🌊 An ocean breeze puts the mind at ease.
#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #july #summer #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #lauderdale #covid19 #photooftheday #coronavirus #saturday https://t.co/j5AZJVNVwR",Florida
59,Happy 18th Birthday to my oldest 7-11 baby @jpm0711!  How is it possible that I now have an adult child??  Love ya Bub!  Bummed that we won’t get to do our annual 7-11 free slurppie run because of Covid!  Just one… https://t.co/stouZTIWv6,0.0,Happy 18th Birthday to my oldest 7-11 baby @jpm0711!  How is it possible that I now have an adult child??  Love ya Bub!  Bummed that we won’t get to do our annual 7-11 free slurppie run because of Covid!  Just one… https://t.co/stouZTIWv6,Florida
60,"In the middle of a pandemic surge, St Pete opened a new pier (tourist attraction). Considering public health guidelines, and what’s been cancelled, it’s irresponsible. Oh, but masks and appointments are required.… https://t.co/RAFMwXSl68",0.515,"In the middle of a pandemic surge, St Pete opened a new pier (tourist attraction). Considering public health guidelines, and what’s been cancelled, it’s irresponsible. Oh, but masks and appointments are required.… https://t.co/RAFMwXSl68",Florida
61,@Rindakat Also: I better not catch any COVID here…,0.0,@Rindakat Also: I better not catch any COVID here…,Hawaii
62,"uniteagainstcovid19 - talk to him. #covid19 😜 @ Bithlo, Florida https://t.co/VEbGKoEsaE",0.5,"uniteagainstcovid19 - talk to him. #covid19 😜 @ Bithlo, Florida https://t.co/VEbGKoEsaE",Florida
63,"What are you and your family breathing and drinking in your homes, work places, and places you visit!  Due to the present day pandemic that has impacted us globally social distancing is a must!  Washing your hands… https://t.co/LHCEb6km4i",0.13856521760574492,"What are you and your family breathing and drinking in your homes, work places, and places you visit!  Due to the present day pandemic that has impacted us globally social distancing is a must!  Washing your hands… https://t.co/LHCEb6km4i",Minnesota
64,"Let's be a part of spreading the word...!!

#DigitalDivide #SchoolEducation ✍️📖📚
 #SpeardTheWord

#SwechaAp #notallarefine #lockdown @ Online Event https://t.co/Dik9CTQFIE",-0.15,"Let's be a part of spreading the word...!!

#DigitalDivide #SchoolEducation ✍️📖📚
 #SpeardTheWord

#SwechaAp #notallarefine #lockdown @ Online Event https://t.co/Dik9CTQFIE",Texas
65,Gave blood this morning. Everyone can help during the  COVID-19 pandemic. @ American Red Cross Blood Donation Center https://t.co/91viyUDLUM,0.13856521760574492,Gave blood this morning. Everyone can help during the  COVID-19 pandemic. @ American Red Cross Blood Donation Center https://t.co/91viyUDLUM,Virginia
66,"“Hand Washing”
Sketch
It’s been a few months since Covid-19 struck and it feels like folks are losing their resolve. Figured now is a good time to refresh some hand washing basics.

Check my other posts for… https://t.co/K8XUJNIxCV",0.0,"“Hand Washing”
Sketch
It’s been a few months since Covid-19 struck and it feels like folks are losing their resolve. Figured now is a good time to refresh some hand washing basics.

Check my other posts for… https://t.co/K8XUJNIxCV",District of Columbia
67,"For years I have had an old computer chair I inherited from a former job. I improvised lumbar support that sort of worked. But I didn’t work at home much so it was ok. Then we went into isolation, I reclaimed my… https://t.co/MxTZYPOKlC",0.475,"For years I have had an old computer chair I inherited from a former job. I improvised lumbar support that sort of worked. But I didn’t work at home much so it was ok. Then we went into isolation, I reclaimed my… https://t.co/MxTZYPOKlC",New York
68,"Hello 👋🏻 is Me Alison !
I’m back blond!
Post COVID -19 Makeover done by Dominika 

Book your appointment at 9732877174 or online… https://t.co/hLYGu18rDs",-0.3833333333333333,"Hello 👋🏻 is Me Alison !
I’m back blond!
Post COVID -19 Makeover done by Dominika 

Book your appointment at 9732877174 or online… https://t.co/hLYGu18rDs",New Jersey
69,"Hello 👋🏻 is Me Alison !
I’m back blond!
Post COVID -19 Makeover done by Dominika 

Book your appointment at 9732877174 or online… https://t.co/2LBRnQiP8X",0.2380952380952381,"Hello 👋🏻 is Me Alison !
I’m back blond!
Post COVID -19 Makeover done by Dominika 

Book your appointment at 9732877174 or online… https://t.co/2LBRnQiP8X",New Jersey
70,"“Hand Washing”
Animated Comic
As we continue living in the midst of a pandemic, let’s refresh some hand washing basics.

Check my other posts for process timelapses and sketches.

#psa #animation #framebyframe… https://t.co/vYmAV2liFe",0.125,"“Hand Washing”
Animated Comic
As we continue living in the midst of a pandemic, let’s refresh some hand washing basics.

Check my other posts for process timelapses and sketches.

#psa #animation #framebyframe… https://t.co/vYmAV2liFe",District of Columbia
