,tweet,sentiment,tweet,location
21,"Napping lions on the road in South Africa during the quarantine. #corona @ Austin, Texas https://t.co/3X0TZOjVJR",0.0,"Napping lions on the road in South Africa during the quarantine. #corona @ Austin, Texas https://t.co/3X0TZOjVJR",Texas
22,Items found at a small grocery store. I am not telling you where is it. Though I did post the general vicinity. Shopping in challenging times. #corona #ccpvirus #spazhousenorthamericantour #maryhilldumplings… https://t.co/qfxmYwwLOu,0.10000000000000002,Items found at a small grocery store. I am not telling you where is it. Though I did post the general vicinity. Shopping in challenging times. #corona #ccpvirus #spazhousenorthamericantour #maryhilldumplings… https://t.co/qfxmYwwLOu,
23,"When Corona says that beard season is over! Back to basic. #2020lockdown #corona2020 #healthcarelife #anesthesiatech #n95life @ Fort Worth, Texas https://t.co/4ZUFEaID7U",0.1,"When Corona says that beard season is over! Back to basic. #2020lockdown #corona2020 #healthcarelife #anesthesiatech #n95life @ Fort Worth, Texas https://t.co/4ZUFEaID7U",Texas
24,Have a truly blessed day all today and continue to exercise social distancing and stay home 🏠 stay and let’s continue to curb the spread of this nova corona virus 🦠 🙏🏿🙏🏿🙏🏿🙏🏿❤️❤️❤️❤️❤️❤️ @ Brownsville BKLYN https://t.co/jGbBr35Til,0.03333333333333333,Have a truly blessed day all today and continue to exercise social distancing and stay home 🏠 stay and let’s continue to curb the spread of this nova corona virus 🦠 🙏🏿🙏🏿🙏🏿🙏🏿❤️❤️❤️❤️❤️❤️ @ Brownsville BKLYN https://t.co/jGbBr35Til,New York
25,Did Mother Nature catch the #corona or something?? Why she mad? #april #snowstorm #dumb #tgif #friday @ Sikorski-Largo https://t.co/eHeSxBvdHX,-0.5,Did Mother Nature catch the #corona or something?? Why she mad? #april #snowstorm #dumb #tgif #friday @ Sikorski-Largo https://t.co/eHeSxBvdHX,Illinois
26,Today’s beautiful #fef comes to you with a side of bad news.  #corona #covid has caused a second rescheduling of the #broncosupercelebration 😭 We’ll have to wait until October 9-13 to see so many of our favorite… https://t.co/NaYMkaxQOS,0.23000000000000004,Today’s beautiful #fef comes to you with a side of bad news.  #corona #covid has caused a second rescheduling of the #broncosupercelebration 😭 We’ll have to wait until October 9-13 to see so many of our favorite… https://t.co/NaYMkaxQOS,Tennessee
27,#gameon #gethealthy #veggies #fruits #bingochallenge #active #corona #covid get the printout… https://t.co/WeO0aQZtn5,-0.13333333333333333,#gameon #gethealthy #veggies #fruits #bingochallenge #active #corona #covid get the printout… https://t.co/WeO0aQZtn5,Colorado
28,What It’s Like Cleaning Hospitals During Corona  https://t.co/HlVIK2fXBf,0.0,What It’s Like Cleaning Hospitals During Corona  https://t.co/HlVIK2fXBf,New York
29,"New show is coming check out last weeks episode.  Help the podcast out share with a friend, subscribe, give us a review.    

#podcast #podcasts   #comedy  #humor  #newshow #pandemic #corona @ Lake Minnetonka https://t.co/X4J7nTFvbh",0.06818181818181818,"New show is coming check out last weeks episode.  Help the podcast out share with a friend, subscribe, give us a review.    

#podcast #podcasts   #comedy  #humor  #newshow #pandemic #corona @ Lake Minnetonka https://t.co/X4J7nTFvbh",Minnesota
30,Welcome to the ARC Tiki Testing Lounge! 🌴😷🌴 #tentcrew #corona #covid #nurselife #essential #healthheros @ Austin Regional Clinic: ARC https://t.co/6xLqgWQetp,0.5,Welcome to the ARC Tiki Testing Lounge! 🌴😷🌴 #tentcrew #corona #covid #nurselife #essential #healthheros @ Austin Regional Clinic: ARC https://t.co/6xLqgWQetp,Texas
31,"#FlashbackFriday 4/17/2012 b.c. (Before Corona) Just received the most humbling book ever @MusicChanging was chosen amongst
 hundreds of organizations that benefit from the #ArtInstitutes #Nationally
 and we put the… https://t.co/z9w1VK1UHQ",0.5,"#FlashbackFriday 4/17/2012 b.c. (Before Corona) Just received the most humbling book ever @MusicChanging was chosen amongst
 hundreds of organizations that benefit from the #ArtInstitutes #Nationally
 and we put the… https://t.co/z9w1VK1UHQ",California
32,How to get groceries during corona virus in NYC ⚗️⚗️⚗️🦠🦠👀👀👀😭😭😭🛁🛁🛁🛁🛁🛁😈😈😈😈😈😢😢😢💎💎💎 🛁 j_soul26  #hahapaper  #paperboyprince  #nycstreets #brooklynny #coronamemes #bubbleboy #worldstar #subwaycreatures #paperboy @… https://t.co/s45YpipLeD,0.0,How to get groceries during corona virus in NYC ⚗️⚗️⚗️🦠🦠👀👀👀😭😭😭🛁🛁🛁🛁🛁🛁😈😈😈😈😈😢😢😢💎💎💎 🛁 j_soul26  #hahapaper  #paperboyprince  #nycstreets #brooklynny #coronamemes #bubbleboy #worldstar #subwaycreatures #paperboy @… https://t.co/s45YpipLeD,New York
33,Corona CA Fri Apr 17th AM Forecast: TODAY Chance Of Showers Hi 65 TONIGHT Chance Of Showers Lo 48,0.0,Corona CA Fri Apr 17th AM Forecast: TODAY Chance Of Showers Hi 65 TONIGHT Chance Of Showers Lo 48,California
34,"We have nothing to do so we’ve been boxing and wrestling everyday. Took a break to take a pic lol. #fatherhood #quarantine #corona #blancoboys jordanelliswhite @ Glen Allen, Virginia https://t.co/d4pliKn4Hi",0.30000000000000004,"We have nothing to do so we’ve been boxing and wrestling everyday. Took a break to take a pic lol. #fatherhood #quarantine #corona #blancoboys jordanelliswhite @ Glen Allen, Virginia https://t.co/d4pliKn4Hi",Virginia
35,"Fun work shirt Friday! @ Corona, California https://t.co/7YGzgi8T7u",0.375,"Fun work shirt Friday! @ Corona, California https://t.co/7YGzgi8T7u",California
36,#NewYorkers is this #FACTS or #NAH?? ••• #whorunsNYC? 👀👀 #nyc #rona #corona #socialdistancing #stayhome #quarantine #stimuluscheck #annoyingmemes @ NYC https://t.co/9ByouUvRZo,0.0,#NewYorkers is this #FACTS or #NAH?? ••• #whorunsNYC? 👀👀 #nyc #rona #corona #socialdistancing #stayhome #quarantine #stimuluscheck #annoyingmemes @ NYC https://t.co/9ByouUvRZo,New York
37,"LIMITED EDITION - VERY RARE 
#AGANORSA SIGNATURE SELECTION 4PACK w/ $10 JERRY'S BUCK REWARD 
6x44 Corona Gorda 4-PACK 
These Rare Beauties were a Limited Edition Release in January of 2019 - Only 800 Boxes Made!… https://t.co/9IxhPGkeH1",0.10942857142857143,"LIMITED EDITION - VERY RARE 
#AGANORSA SIGNATURE SELECTION 4PACK w/ $10 JERRY'S BUCK REWARD 
6x44 Corona Gorda 4-PACK 
These Rare Beauties were a Limited Edition Release in January of 2019 - Only 800 Boxes Made!… https://t.co/9IxhPGkeH1",Florida
38,We don’t say throwback no more. We say B.C. (Before corona) this was 2017 or 3 B.C.   #bc #SummerVibes ☀️ #JustLikeFamily 👥 #aRealOne ☝🏾 #2017 🗓 @ New Jersey https://t.co/0xXNx5HCm4,-0.05681818181818182,We don’t say throwback no more. We say B.C. (Before corona) this was 2017 or 3 B.C.   #bc #SummerVibes ☀️ #JustLikeFamily 👥 #aRealOne ☝🏾 #2017 🗓 @ New Jersey https://t.co/0xXNx5HCm4,New Jersey
39,Sunrise RSR with abbey_vince  Gorgeous morning and challenging swells.  She was nice and slowed down for her old man 😳   #gobigorgohome @ Corona del Mar State Beach https://t.co/HcN6H6vrsy,0.3488888888888889,Sunrise RSR with abbey_vince  Gorgeous morning and challenging swells.  She was nice and slowed down for her old man 😳   #gobigorgohome @ Corona del Mar State Beach https://t.co/HcN6H6vrsy,California
40,"Shout out to @ripndip for coming through with the fire. See you on the front line as soon as possible! 

#smilemore #nermal #ripndip #flex #corona #pandemic #stayathome @ Marietta, Georgia https://t.co/bd5Mui7phQ",0.0,"Shout out to @ripndip for coming through with the fire. See you on the front line as soon as possible! 

#smilemore #nermal #ripndip #flex #corona #pandemic #stayathome @ Marietta, Georgia https://t.co/bd5Mui7phQ",Georgia
41,"Dear Mr Corona, We’ll give you your lil props...but remember...You are “new to this” but not “true to this!!!!  We’ve been “LOCKING DOWN CITIES” in the SPIRIT OF UNITY for years!!!!  AUGUST IS COMING!!!… https://t.co/5g8Wbdxytf",-0.3442097159748527,"Dear Mr Corona, We’ll give you your lil props...but remember...You are “new to this” but not “true to this!!!!  We’ve been “LOCKING DOWN CITIES” in the SPIRIT OF UNITY for years!!!!  AUGUST IS COMING!!!… https://t.co/5g8Wbdxytf",Tennessee
42,"Dear Mr Corona, We’ll give you your lil props...but remember...You are “new to this” but not “true to this!!!!  We’ve been “LOCKING DOWN CITIES” in the SPIRIT OF UNITY for years!!!!  AUGUST IS COMING!!!… https://t.co/5g8WbdP9RP",-0.3442097159748527,"Dear Mr Corona, We’ll give you your lil props...but remember...You are “new to this” but not “true to this!!!!  We’ve been “LOCKING DOWN CITIES” in the SPIRIT OF UNITY for years!!!!  AUGUST IS COMING!!!… https://t.co/5g8WbdP9RP",Tennessee
43,"Drinking and driving the walker #CoronaBeer #BabyDrinking #DWI @ Corona, New York https://t.co/Wi6wZlqKLI",0.13636363636363635,"Drinking and driving the walker #CoronaBeer #BabyDrinking #DWI @ Corona, New York https://t.co/Wi6wZlqKLI",New York
44,"Data includes 126 new positive coronavirus (COVID-19) cases, bringing the District’s overall positive case total to 2,476 and five additional COVID-19 related deaths. [PR] Coronavirus Data for April 16, 2020  https://t.co/5bEUsT2TdS",0.0984848484848485,"Data includes 126 new positive coronavirus (COVID-19) cases, bringing the District’s overall positive case total to 2,476 and five additional COVID-19 related deaths. [PR] Coronavirus Data for April 16, 2020  https://t.co/5bEUsT2TdS",New York
45,"Sure feels like it. #coronavid19 #corona #coronavairus #corovid19 #backtowork 

This virus may become seasonal. Good luck y'all. @ Cleveland, Ohio https://t.co/jp50sY04XE",0.6,"Sure feels like it. #coronavid19 #corona #coronavairus #corovid19 #backtowork 

This virus may become seasonal. Good luck y'all. @ Cleveland, Ohio https://t.co/jp50sY04XE",Ohio
46,"#quarantineworkout #coronadelmar #newportbeach @ Goldenrod Ave, Corona Del Mar https://t.co/PjfwD3SlNc",0.0,"#quarantineworkout #coronadelmar #newportbeach @ Goldenrod Ave, Corona Del Mar https://t.co/PjfwD3SlNc",California
47,"Meanwhile people out here celebrating getting $1200 of their own tax dollars... 🙄🙄🙄🤡🤡🤡🇺🇸🇺🇸🇺🇸

#president #leadership #trump #donaldtrump #congress #America #merica #usa #maga #covid19 #coronavirus #corona #covid… https://t.co/KCQ7IEY6KK",0.6,"Meanwhile people out here celebrating getting $1200 of their own tax dollars... 🙄🙄🙄🤡🤡🤡🇺🇸🇺🇸🇺🇸

#president #leadership #trump #donaldtrump #congress #America #merica #usa #maga #covid19 #coronavirus #corona #covid… https://t.co/KCQ7IEY6KK",Florida
48,"The 3rd Corona Closing!! Things have changed and people still need homes! I’ve done 2 virtual listing appointments and 3 virtual buyer consultations, if you want a touch-less transaction, I’ve got you covered. :)… https://t.co/5YAJJ70wRA",0.25,"The 3rd Corona Closing!! Things have changed and people still need homes! I’ve done 2 virtual listing appointments and 3 virtual buyer consultations, if you want a touch-less transaction, I’ve got you covered. :)… https://t.co/5YAJJ70wRA",Texas
49,👼🏽 #corona #mortalkombat #mask #videogames #venice #coolin 👾🕹🎎☯️ #pixal #arcade @ Venice Beach https://t.co/ppVRdJWb60,0.0,👼🏽 #corona #mortalkombat #mask #videogames #venice #coolin 👾🕹🎎☯️ #pixal #arcade @ Venice Beach https://t.co/ppVRdJWb60,California
50,"It’s Donut Friday! @shauntfitness started Donut Friday and today, after a week of hard work, I wish I could treat myself to a delicious donut from @dunkindonuts! When all this Corona craziness is over, Dunkin will… https://t.co/0u4V5Q5Hvr",0.35416666666666663,"It’s Donut Friday! @shauntfitness started Donut Friday and today, after a week of hard work, I wish I could treat myself to a delicious donut from @dunkindonuts! When all this Corona craziness is over, Dunkin will… https://t.co/0u4V5Q5Hvr",South Carolina
51,"Follow @DaddyDaughterTi for #DailyFunnies
👆🏾ClickFollow &amp;/or a “😂”👆🏾 
.
#um #why #whynot #privatebusiness #familybusiness #justcall 
.
Upcoming Shows:
-They are normally posted here but #TheRona #aka #Corona… https://t.co/MJsZSZjkW1",0.15,"Follow @DaddyDaughterTi for #DailyFunnies
👆🏾ClickFollow &amp;/or a “😂”👆🏾 
.
#um #why #whynot #privatebusiness #familybusiness #justcall 
.
Upcoming Shows:
-They are normally posted here but #TheRona #aka #Corona… https://t.co/MJsZSZjkW1",Ohio
52,"cant wait to see her new look... #jeep #wrangler #jeepwrangler #rubicon #ecodiesel #jlur @ Corona, California https://t.co/h4H7thYkQd",0.13636363636363635,"cant wait to see her new look... #jeep #wrangler #jeepwrangler #rubicon #ecodiesel #jlur @ Corona, California https://t.co/h4H7thYkQd",California
53,"🇺🇸 US

10 day forecast of 59,949 dead. This wave may last ~143 days and see 10,338,556 cases and 144,740 deaths. Cases double every 5.6 days.

📈: https://t.co/7II8TOvToR

🕓 17/04 #CovidUS

3/4",0.17222222222222222,"🇺🇸 US

10 day forecast of 59,949 dead. This wave may last ~143 days and see 10,338,556 cases and 144,740 deaths. Cases double every 5.6 days.

📈: https://t.co/7II8TOvToR

🕓 17/04 #CovidUS

3/4",Kansas
54,"Link in the Bio for Full Eps.: 
https://t.co/mLfFMXT0my 
SUBSCRIBE, LIKE, SHARE, COMMENT 
#podcast
#zmbsqd 
#zombieapocalypse
@glennericnelson
@glennericnelson
#comics 
#quarantine 
#nvrdun
#isolation 
#corona… https://t.co/n4SjA6Jk5Y",-0.06666666666666668,"Link in the Bio for Full Eps.: 
https://t.co/mLfFMXT0my 
SUBSCRIBE, LIKE, SHARE, COMMENT 
#podcast
#zmbsqd 
#zombieapocalypse
@glennericnelson
@glennericnelson
#comics 
#quarantine 
#nvrdun
#isolation 
#corona… https://t.co/n4SjA6Jk5Y",Maryland
55,"So thankful that I was able to go on this trip to Mexico with my family before Corona Struck hard.

I missed seeing them at Christmas so it was like we had a do over on this little trip!

My @sharkcampbell… https://t.co/zBXgYW1fB9",0.5214285714285714,"So thankful that I was able to go on this trip to Mexico with my family before Corona Struck hard.

I missed seeing them at Christmas so it was like we had a do over on this little trip!

My @sharkcampbell… https://t.co/zBXgYW1fB9",Arizona
56,"Who needs some 10oz #covid19 silver bars?????? $250/bar - call 407-645-GOLD (4653) ASAP before they’re all gone!
#silver #silverbar #silverbars #investment #money #cash #corona #orlandojewelrybuyers #estatebuyer… https://t.co/HCQN0mAyEx",-0.008680555555555561,"Who needs some 10oz #covid19 silver bars?????? $250/bar - call 407-645-GOLD (4653) ASAP before they’re all gone!
#silver #silverbar #silverbars #investment #money #cash #corona #orlandojewelrybuyers #estatebuyer… https://t.co/HCQN0mAyEx",Florida
57,What would Abe do?  #thistooshallpass #thisisboise #idaho #idahome #america #abe #lincoln #ada #adacounty #corona #stayhome #staysafe @ Rose Garden At Julia Davis Park https://t.co/RVRlbMSjyU,0.0,What would Abe do?  #thistooshallpass #thisisboise #idaho #idahome #america #abe #lincoln #ada #adacounty #corona #stayhome #staysafe @ Rose Garden At Julia Davis Park https://t.co/RVRlbMSjyU,Idaho
58,"“The Corona” my latest artwork...  it ‘s a long ass story- this art piece started Dec.2019- ha! A few friends know the inside scoop on how this started 

I am still coming to my studio to work.  #artist #writer ☮️🌻 

Stay vigilant 
Stay healthy 💕 https://t.co/3kdxV3P2mr",0.6,"“The Corona” my latest artwork...  it ‘s a long ass story- this art piece started Dec.2019- ha! A few friends know the inside scoop on how this started 

I am still coming to my studio to work.  #artist #writer ☮️🌻 

Stay vigilant 
Stay healthy 💕 https://t.co/3kdxV3P2mr",Texas
59,"Confinement Tapes - Empty NYC. Garment District, midtown NYC.  
#confinement #covid19 #corona #virus #pandemic #empty #staysafe #stayhome #staystrong #staycreative #stayinformed #shelterinplace #nyc #garmentdistrict… https://t.co/UAJ0OPm4kV",0.184375,"Confinement Tapes - Empty NYC. Garment District, midtown NYC.  
#confinement #covid19 #corona #virus #pandemic #empty #staysafe #stayhome #staystrong #staycreative #stayinformed #shelterinplace #nyc #garmentdistrict… https://t.co/UAJ0OPm4kV",New York
60,Teamed up w iammajorbodyfitness to free the world of this madness...we ALMOST got it #fbf #superpowers #wondergirls #wonder #wonderwoman #superfriends #corona #coronachronicles #FitFam #soulsisters #soulsistahs… https://t.co/VgwtVRIVV6,-0.1,Teamed up w iammajorbodyfitness to free the world of this madness...we ALMOST got it #fbf #superpowers #wondergirls #wonder #wonderwoman #superfriends #corona #coronachronicles #FitFam #soulsisters #soulsistahs… https://t.co/VgwtVRIVV6,Minnesota
61,Zephyr is all of us at the end of another week during all of this. #overit #exhausted #covid #corona #shelterinplace #quarantine #friday #couchpotato #zephyrthecocker #cockerspaniel #cockerspanielsofinstagram #dog… https://t.co/SvtHv1oHZ3,0.4,Zephyr is all of us at the end of another week during all of this. #overit #exhausted #covid #corona #shelterinplace #quarantine #friday #couchpotato #zephyrthecocker #cockerspaniel #cockerspanielsofinstagram #dog… https://t.co/SvtHv1oHZ3,Illinois
62,Photographer Great Greg Reynolds on my mind wishing him the best breaking through this Corona mess.. Photo with him at an ICP opening a while back. Him in the blazer myself with the red glasses Much Love Dear Divo… https://t.co/zxpzFI9YqF,0.35714285714285715,Photographer Great Greg Reynolds on my mind wishing him the best breaking through this Corona mess.. Photo with him at an ICP opening a while back. Him in the blazer myself with the red glasses Much Love Dear Divo… https://t.co/zxpzFI9YqF,New York
63,"Three units of our C150+ ULV Fogger by Vector Fog arrive just in time today for our Disinfectant Application Services. SteamMaster is READY. WILLING. ABLE. Call 970.827.5555 Today! 
#COVID19 #coronavirus #corona… https://t.co/xf214f7zot",0.3541666666666667,"Three units of our C150+ ULV Fogger by Vector Fog arrive just in time today for our Disinfectant Application Services. SteamMaster is READY. WILLING. ABLE. Call 970.827.5555 Today! 
#COVID19 #coronavirus #corona… https://t.co/xf214f7zot",Colorado
64,"Since I can’t go nowhere ima jus look back at some old bday memories ! 36 never looked so good but never felt so boring fuck corona in my @BOOSIEOFFICIAL voice an happy quarantine bday to myself @ Atlanta, Georgia https://t.co/4S70JmzEd0",0.3583333333333333,"Since I can’t go nowhere ima jus look back at some old bday memories ! 36 never looked so good but never felt so boring fuck corona in my @BOOSIEOFFICIAL voice an happy quarantine bday to myself @ Atlanta, Georgia https://t.co/4S70JmzEd0",Georgia
65,Family walk in the woods.  #corona #exercise @ Washington D.C. https://t.co/FIbdXUbr6N,-0.06666666666666668,Family walk in the woods.  #corona #exercise @ Washington D.C. https://t.co/FIbdXUbr6N,District of Columbia
66,"Hello, from your friendly neighborhood brewtender. Thanks to our regular Amy, now I can be safe in style. #spiderman #marvel sweetunionbrewing #covid #corona #facemask @ Sweet Union Brewing https://t.co/VuRi8XW6fk",0.0,"Hello, from your friendly neighborhood brewtender. Thanks to our regular Amy, now I can be safe in style. #spiderman #marvel sweetunionbrewing #covid #corona #facemask @ Sweet Union Brewing https://t.co/VuRi8XW6fk",North Carolina
67,#comedy #comedian #quarantine #corona #coronavirus #coronamemes #standup #humor #laugh #joke #joking #jokinghazard #quarentinelife #lockdown @ Overdraft Pictures LLC https://t.co/KcfYI6pafa,0.285,#comedy #comedian #quarantine #corona #coronavirus #coronamemes #standup #humor #laugh #joke #joking #jokinghazard #quarentinelife #lockdown @ Overdraft Pictures LLC https://t.co/KcfYI6pafa,Alabama
68,"New Podcast up today! 
The podcast is about being positive and taking action during this corona virus lockdown. You’ll also get to know me a little more as well. Enjoy and leave a comment or share.😁👍 Click the link… https://t.co/f5Z25Ux60R",0.3,"New Podcast up today! 
The podcast is about being positive and taking action during this corona virus lockdown. You’ll also get to know me a little more as well. Enjoy and leave a comment or share.😁👍 Click the link… https://t.co/f5Z25Ux60R",California
69,"Well because of the corona virus I am stuck. The rental place said because going out of state have to pay for 3 weeks in cause he gets stuck here. I am so let down. @ Northglenn, Colorado https://t.co/Sb208oP1gr",-0.5,"Well because of the corona virus I am stuck. The rental place said because going out of state have to pay for 3 weeks in cause he gets stuck here. I am so let down. @ Northglenn, Colorado https://t.co/Sb208oP1gr",Colorado
