tweet,location
We are grateful to #TomGoldstonRoofing for participating in our community sponsorship program 💜 Their donations come at a critical time to assist us as we are out reaching to youth and adults during the COVID19.… https://t.co/F0xGrZleiO,Nevada
"Most critically ill patients with COVID-19 survive with standard treatment, study reveals https://t.co/LsUROKtJjN",Michigan
"Covid or not we building out here. 

#gtr #r35 #nissan #nj #streetlegends #covidbuilds @ New Jersey https://t.co/q26UI5rN6a",New Jersey
"Our interior cleaning &amp; sanitizing Services meet EPA’s criteria for use against COVID-19. #carinteriordetailing #cbc #acc @ Fort Lauderdale, Florida https://t.co/jsQJfBd4aT",Florida
"Painting with light #photografia #photography #nightphotography @ Corona, California https://t.co/MNEXXYx1Fh",California
#ophthalmology #cornea #corneatransplant #ilooklikeasurgeon #cataractsurgery #cataract #covid19 #wearamask #surgeonlife at Northwest Eye Surgeons we want to be sure that patients and staff stay safe and welcome our… https://t.co/NKqopWbUTT,Washington
"⛈⛈STOLEN⛈⛈ . 
Out now! 
Link in bio . 
#TOK865 #RC #Hiphop #sanantonio #texas #music #covid19 @ San Antonio, Texas https://t.co/mk1jHPQQ6i",Texas
"New video is gonna be out by tomorrow!! ""Quarantine"" with my boys hurox_imc and numenone.... California to Spain. Some real shit!! #california #spain #covid19 #quarantine #BigLegion #Hurox #NumenOne #newvideo… https://t.co/N1BUCn9aqB",California
"What we see, depends mainly on what you look for #flattenthecurve #covid19  #quarantinelife #shelterinplace #loveyourself #loveoneanother #lovelife #citylife #citygirl #nyc #trustandbelieve #reflect #love… https://t.co/33NyRhBZxE",New York
"My girl julieleanndouglas &amp; I finally stepped out the house after being in lockdown due to the #coronavirus , I”ve been keeping busy hosting my show #RealTalkRealTea , rearranging my closets, keeping my friends… https://t.co/x6WHLnvRLW",Florida
"#ICYMI: @MontgomeryParks announced that some park amenities would reopen beginning May 7. The facilities that will reopen include all outdoor tennis courts.

READ MORE: https://t.co/47bvYyIq0h

#MoCo #MoCoMD #COVID19 https://t.co/y85NX457g3",Maryland
"My girlfriends sent me a cake and flowers across the Pacific Ocean and pass the great Alaska mountain ranges.  So, #suckatoe #coronavirus becaus my #tridersisters still threw me a party via #zoom @ Anchorage, Alaska https://t.co/VeYI3DPfOv",Alaska
"📚Day 33 of RONA Elementary - Sight Words 📚
.
.
.
#homeschool #quarantine #school #kindergarten #extendedspringbreak #coronavirus #covid19 #stayhome #stayhomeworksafe #learn #read #satx #instasatx #igsanantonio… https://t.co/x4ptgeGixS",Texas
"5.7.2020: Good bye thequeenmary 👑! They said you were magical ✨, they said you were haunted 👻, they said you were historical 📜; maybe so. To me...you were family 🚢! #YoureFired #COVID19… https://t.co/ilYpseQc9e",California
"😁 SCORE!!!! What a great deal I found on eBay! 🧼💻❤️

- #coronavirus #covid2020 #covid19 #covıd19 #coronaviruspandemicrealness #coronavíruspandemia #covıd19pandemic #cornoaviruspandemic #panicbuying #lysol… https://t.co/MUqx6n3nQd",Illinois
"We would like to thanks you again for your order online and your support since we close due to Covid-19.....
We will re-open tomorrow, Friday, 05-08-20 through Sunday, 05-10-20. Our hours will be 7am to 12.30pm.… https://t.co/Nq7unBh440",Hawaii
"I don’t do Casual  often, But when I do, I try and make it cute.... Just like me! 👀😂 During this time  of lock down beccause of the #coronavirus , I want to put a little more focus on dating and getting to know some… https://t.co/pwNGZM1nyI",Florida
"We delivered over 300 #MahaloMeals to COVID-19 first responders these past couple of days 🎉 including healthcare workers, firefighters &amp; police officers in our communities ❤️
Thank you to Miller Coors smphawaii &amp;… https://t.co/0DtmcVlnV5",Hawaii
"Let the #sunshine 🌤️ IN🌞🍄

#SelfCare
#covid19 
#sanfrancisco 

Take some time to heal yourself so that you can heal others.

Let your light glow and be a beacon for others of Hope. @ San Francisco International… https://t.co/vSXbOywDS4",California
"Welp, add another casualty to the Plandemic,  sweettomatoes / soup_plantation is officially done for. They are closing all locations permanently. They are closing all 97 locations permanently in wake of the Corona… https://t.co/2r9mEoXtS2",Florida
Rest assured the staff will all have completed &amp; passed both @chardujardin Covid19 &amp; Proper Sanitation &amp; disinfection practices. The certificates will be displayed in the barbershop for your peace of mind in our… https://t.co/YE4uHOKQwF,New York
Spring is the air check out my custom made fashion @artinscottsdale #fashion #springfashion #clothing #supportsmallbusiness #smallbusinessowner #coronavirus @ Gallery Andrea https://t.co/AufNvEno9B,Arizona
THE BEST 3 NAUTRAL BERRIES TO EAT AFTER A WORK OUT....TO LIVE LONG GOTTA START WATCHING WHAT YOU INTAKE INTO YOUR BODY #staysafe #stayhealthy #covid19 #fruit #fruits #holistichealing #heal #healyourbody #workout… https://t.co/BZz4gL7Aow,Illinois
Coronavirus May Reproduce in Eyes for Weeks https://t.co/P0uqUmQCGj https://t.co/9RVd2kQdze,California
#Trump #LateNightWithSethMeyers #CoronavirusTesting Seth Meyers calls out the Trump White House's hypocrisy on coronavirus testing https://t.co/nnWpdA6w2h https://t.co/T3D2VC5Cvz,Florida
"Working on some fresh content for the channel. Check out my special #mothersday episode this weekend. This mamas boy is keeping the vid in #covid #deeperissues @ Orange, California https://t.co/lFtKlvm6hQ",California
"Criminals

#covid19 #coronavirus #stayathome #beach #volleyball #huntingtonbeach #orangecounty #2020 #exercise #ball #sunset #sand #canonphotography #joeduran @ Huntington Beach, California https://t.co/sZ6bLUBZgn",California
"#tbt
Before Corona started trippin’! I’m over it!!! Summer is coming!!! SHAT!!!!
#HighSchoolReunion #ThirtyYears #CatholicSchoolShenanigans #SFDS #ClassOf89 #ChiCity #ByeCorona @ Licorice Lounge https://t.co/EocwaoeNLY",Illinois
"always vibrant, even in spite of a pandemic 💖

#covid19 #ppe #socialdistancing #pinkhair #mask #weareinthistogether 

📸 aqueerian_rising @ Cathedral Heights https://t.co/XQ4XEETAeE",District of Columbia
"Congrats Max! 2018 Ford Raptor! #openroad #openroadac #openroadautoconcierge #ford #fordraptor #leadfoot #deliveredtoyourdoor #easycarbuyingexperience @ Corona, California https://t.co/d2LFjdJxAS",California
"#pandemicart#covid19art#expressyourself#covid19 #coronavirus #isolation#quarantinelife #quarantineart #queerartist #gayartistsoninstagram #hellskitchen#epicenter#manhattan @ Hell's Kitchen, Manhattan https://t.co/G6f06wNZIP",New York
"So staying home is actually the easiest way to contract Corona virus.  Cool.  You can try a toxic coping strategy (denial) or you can try a healthy one (acceptance).  Your choice. @ Logan County, West Virginia https://t.co/ObR7X0rTax",West Virginia
"What do you think? 
#coronavirus #covid_19 
MC Drastyck Meaxurez aka The Hardest Lyrical Street Poet 🎼🎶🎵#mcdmhiphop #music #goodmorning #gm 
#mcdm718 #mcdrastyckmeaxurez 
MC Drastyck Meaxurez 
#420 #raw #weed #rap… https://t.co/rKf6ldm7X2",New York
"Red, White &amp; Blue 🇩🇴 #mascarillas #dr  #coronavirus #cdc #dominicanrepublic🇩🇴 #custommade #handcrafted @ Woodbridge, Virginia https://t.co/jupIoWPKcs",Virginia
2am #running #stayaliveandthrive after #coronavirus #pandemic #2020 #culvercity #losangeles #hollywood #california @tinaeatsdrinks #c4jforever #nakedauthor #jasonmitchiner #jasonwilliammitchiner #GAOMG… https://t.co/s6kvYqqC8b,California
#Music #Science #Coronavirus The first quarantine concert foretells music's dystopian future https://t.co/0CMWwHOPc7 https://t.co/CflBLrUXQe,Florida
"BBYYYYYUUUUUURRRRRR🌊💦
#rafting🌊 #rafters #whitewaterrafting #paddle #basemarine @ Corona River Lakes https://t.co/mZUcU6PKHB",California
Impact of COVID-19 Stimulus Checks on Medicaid Eligibility M. Beth Burger  https://t.co/jXa2j3LjeX,Indiana
Seminary and COVID-19: Redeeming the Time  https://t.co/2lKSUSRb0S,New York
"We gone! #covid #essentialworkers #floridakeysbound @ Pembroke Pines, Florida https://t.co/HoZNxtajdJ",Florida
"#AmericaStrong

Excited for the @blueangels flyover TODAY? 🇺🇸 

Here's the #BlueAngels flyover path. This is a salute to front line #COVID-19 responders. 🚑 

#AmericaStrong #InThisTogether #HealthCareHeroes… https://t.co/PterJCTMKr",Florida
"#dcag #businessnews Businesses attempting to leverage insurance policies to cover pandemic losses are finding out the hard way that they don’t cover COVID-19. Companies are now suing insurers, arguing their policies… https://t.co/Z7sL6Ky9eP",District of Columbia
"COVID-19 effect - 7 weeks in

“Only six cents of a dollar spent at a big box retailer stays in the area.”
— Indiana Main Street Program
#covid19 #crisis #smallbusinesses @ Rias Hallmark Jewelry and Boutique https://t.co/hd99dQLgk9",New York
"@MYKEIA @TalkoftheSound What religion would that be? Five Percenters do not believe in religion.

No one “ran him off”. He withdrew. He says it was for family reasons related to coronavirus.",New York
"GETTING TRUMP HAIR DONE WHILE BULLSHITING ABOUT THE DEADLY CORONAVIRUS 🦠🦠🦠🦠⛳🏌️‍♀️🏌️‍♂️🏌️‍♂️🏆🏌️‍♀️🏌️‍♂️📯📯📯👍👍✔💯💯💯💯💯😄😄😄😄😄🥳🥳😄😄 @ Cambridge, Massachusetts https://t.co/g3MRn8VW2H",Massachusetts
"The Coronavirus Diaries, Day 57: Christine Morgan - Guest Post  https://t.co/OkqsLIeBQZ",New York
"May is gonna be crazy 😝 #coronavirus @ Miami Beach, Florida https://t.co/2c9oSlxoy8",Florida
@Rishingwell Thanks. This whole coronavirus stuff has got me emotionally unstable. I just don't know sometimes.,New York
"@ no. 11 we have @intanetz with her studio album #EgoDeath

I will be previewing some of the songs on my instagram stories every day.

#theyze #yzedecade #11 #friday #fbf #coronavirus #lockdown #usa #losangeles… https://t.co/mG9qaA8j35",California
"Red , white and blue 🇺🇸#mascarillas #usa🇺🇸 #coronavirus @ Woodbridge, Virginia https://t.co/824EPt1KMO",Virginia
"#ChicagoArtist made #MosaicTileArt out of filled potholes in the streets of Chicago called the #HolyTrinity to show the “modern day icons” of #COVID19 such as a can of Old Style, Purell Hand Sanitizer and the… https://t.co/eNHsIasOHo",Illinois
"Wake up, Fort Lauderdale! ☕

️#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #may #spring #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #pool #covid19 #photooftheday #coronavirus #thursday #igers #tbt #friends #photography #smile https://t.co/cq1KQQIQp9",Florida
"So they say the beach opens this weekend, will you be there?
_____
As much as I LOVE the #beach I can't say that I'm excited to go this season.  #covid19 is real! #stayhome @ Ocean City, Maryland https://t.co/EUAK52f2WA",Maryland
"Well, today is the day ""Herb Dusted World""! Phase II of opening the city back up and phase II of the Coronavirus spreading around again....So, as you begin your day....don't forget to put some greens on it and slap… https://t.co/cGu5YEnqQN",Texas
"Experts Knew a Pandemic Was Coming. Here’s What They’re Worried About Next. - POLITICO
https://t.co/Hy4QrFHum1",New York
We are so excited that our loyal guests continue to book their Summer on Cape Cod with us! Many of you have thanked us for our new “Stay Safe” Covid Aware program that creates truly touch- less stays with… https://t.co/sGYDTafsEC,Massachusetts
"We are LOVING stepping up the client service / experience for real estate, especially during the COVID environment.  ⚡⚡

Homes are still selling as obviously real estate is ESSENTIAL, regardless to what Gov Wolf… https://t.co/MPr72bhtDQ",Pennsylvania
"Start of the day with clean fuel. Don’t use or continue to use COVID-19 as an excuse to eat whatever, knowing that you’re going to regret it later. Depressed, bored 😑, stressed 😩 or happy 😊 and rested(Everyone isn’t… https://t.co/Ryk59vuBjQ",Tennessee
"As if COVID-19 was not enough 
Killing of black brothers now!
We need to raise a Voice 🔊

@wyclef @tsu_surf @yorkrecordsusa @headsmusic @ARSONALDAREBEL therealshotgunsuge 

#uncwyclefnephewniecechallenge… https://t.co/l97yu2SuC7",District of Columbia
https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Friday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/cYsUubisuE #atx #austin #all512,Texas
"One of the best lessons you can learn in life is to master how to remain calm.  Allah will answered your prayers on the best time, neither before nor later. #calm #covid19 #positive #staysafe #quoteoftheday… https://t.co/8g0ZTaf6Hk",Florida
"Thanks for posting RT @SonOfAlgos: ⚠️ #coronavirus good news:

Kineret (anakinra), improved lung function so much in hospitalized #COVID19 patients, it yielded a 90% survival rate! 

@petenajarian @jonnajarian @ReformedBroker @jimiuorio @KennyPolcari https://t.co/aY77nKRvLv",Illinois
"a walk
may 8 2020
5:59am
36°F
wonderful golden light!

in the midst of #covid19 #lifeinthetimeofcorona &amp; 
#shelterinplace 

🌞 this is also our reality 🌞

#awareness #wonder #spring #may #being #gratitude #walking… https://t.co/EtbiYBOq9k",Connecticut
"“Mary Jane”
Follow @xzoticlather! 
#luxurysoap #soap #ganga #bobmarley #smallbusiness #covid19 #essential #washyourhands #supportblackownedbusinesses #supportblackbusiness #littlerockarkansas #arkansas #photography… https://t.co/TYKCUWofXz",Arkansas
"✈️✈️🚀💙🚀💙 Look 👀 up !!!

••

Don’t miss the #BlueAngels flying  over BOCA RATON TODAY to honor and show support for those on the frontlines of the COVID-19 pandemic and salute health care and essential workers.
👉🏻… https://t.co/W0CBQfn7UT",Florida
"On May 6th , +1297 #covid19 cases, only +1297 tests, +305 deaths in #nj according to #kff @ New Jersey https://t.co/EaUx42ZypR",New Jersey
"Today’s show will feature a llama, Mike Love of The Beach Boys, and shopping! #iowa #needtoknow #covid19 @ Downtown Des Moines, Des Moines https://t.co/kdl90Nqwz7",Iowa
"Some predictions of what's next in 2020. Lol (swipe to see) 
#covid19 #coronavirus #corona #apocalypse #ridiculous #2020 🤣🤣 @ New York, New York https://t.co/saP9VoFx0z",New York
"Head Study, 37x27cm, Oil on Paper. 🔴
Part of artistsupportpledge #artistsupportpledge 

Due to the COVID-19 pandemic, many artists have found themselves without work, teaching, technical support, gallery work,… https://t.co/gfVI9tOaIR",Illinois
"#ICYMI: @MontgomeryParks announced that some park amenities would reopen beginning May 7. The facilities that will reopen include all outdoor tennis courts.

READ MORE: https://t.co/QokXy0NxU1

#MoCo #MoCoMD #COVID19 https://t.co/BOqqT6pv7p",Maryland
"Today it's @Embarco313 from @embarco313 . He manages artists, produces and books events, which, due to Covid19, are postponed or cancelled. As soon as it's safe, you can be sure that he'll have lots of live events… https://t.co/jCRKsAmCUp",Michigan
Corona NY Fri May 8th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
"Johnson County finally has enough people using the app to project infections. https://t.co/0jsHKRSyeo. @ Overland Park, Kansas https://t.co/pwO3QcgDYY",Kansas
"Sanitizing homes &amp; facilities of all sizes for prevention and remediation of germ spread. Certified OSHA and equipped with PPE gear. Contact W.R.C. SERVICES right now. 

#coronavirus #covid #corona #virus #rus… https://t.co/gJwnZJEZ9M",Michigan
"Introducing the COVID bun. (There’s nothing of substance on this post, I just like my bun 🤣) #quarantinehairstyles #bun #hairstyles @ Hickory, North Carolina https://t.co/oQrPhQbbuU",North Carolina
"Sanitizing homes &amp; facilities of all sizes for prevention and remediation of germ spread. Certified OSHA and equipped with PPE gear. Contact W.R.C. SERVICES right now. 

#coronavirus #covid #corona #virus #rus… https://t.co/WTl36TZgma",Indiana
"Sanitizing homes &amp; facilities of all sizes for prevention and remediation of germ spread. Certified OSHA and equipped with PPE gear. Contact W.R.C. SERVICES right now. 

#coronavirus #covid #corona #virus #rus… https://t.co/L1fgWeiAcx",Louisiana
"Sanitizing homes &amp; facilities of all sizes for prevention and remediation of germ spread. Certified OSHA and equipped with PPE gear. Contact W.R.C. SERVICES right now. 

#coronavirus #covid #corona #virus #rus… https://t.co/ARTQl7i044",Illinois
"Will be coming back soon! ❤️

#djphredlive #djphredlivedjset #djphredfans #hope #stayhome #staysafe #staystrong #quarantinelife #coronavirus #djlife #clubbing #nightlife @ San Juan, Puerto Rico https://t.co/yVr4xE4lmD",
"🏡 Real Estate Markets are local 📍 and despite COVID we are still having a good volume of transactions. Just in Orange County 🍊 201 people have become homeowners. 🗝
Homes are selling and there are plenty of buyers 👀… https://t.co/YUpV16S5OI",Florida
"Just in case you still don't think voting is important! I know it's blurry but just listen. I wonder what our country's death toll would be if the POTUS took Covid-19 as serious as it truly is in March?  Then, in… https://t.co/zOWaUUV3zj",Virginia
"Fashion &amp; Function!
.
.
.
#wearyourmask #coronavirus #fashionandfunction #donewiththis 
#backtonormallife @ The New Normal https://t.co/Q9HApmAPNm",California
News of the #Bizarre https://t.co/9oFm2fZaRI,Texas
"***VOTING TIME*** So, I've grown the goatee for two weeks (1st time I've EVER had any sort of ""beard"" or facial hair.) What are your thoughts? Comment below with your vote! Should I keep it or shave it? #Covid19… https://t.co/x5bnIctwZY",Kentucky
"#Repost acalltomen with make_repost
・・・
The #coronavirus is shining a light on the inequality of labor in many homes, and -- in some cases -- the crisis is making matters worse. Link to nytimes article in our… https://t.co/7xY0AEwmDy",Rhode Island
"Thank you everyone who bought a “Flowers for Mom” hydrangea print! Hopefully, they all have arrived safely by now. Today I’m sending donations to both the Acton-Boxborough United Way Covid-19 Relief Fund and the… https://t.co/9TMqfTjdzQ",Massachusetts
"YES!!!! Over 10 at 13MPH average including traffic, joggers and curbs. Earned that Starbucks this morning! COVID lung damage, bloody forearm causing crashes and knee injury pain - Fuck you. Fuck you. Anddddd fuck… https://t.co/oM7vveGhC5",North Carolina
"❤️Get Ready Tea Lovers ❤️

Our 2020 Japanese Shincha is here!! While our 1st Flush Darjeeling is arriving soon!! Spring crops were dramatically impacted by the COVID-19 shutdowns and many tea estates were simply… https://t.co/Ga7AyTrwWv",Nebraska
Day 281/300 days of movement! #neverflakeonafriday with @eshannz @jdroberto and @dailyburn. #thisis51 #db365 #30daysofmovement #sweatyselfie #PAUSElifeNYC #coronavirusnyc #covid19 #functionalfitness #stayhome… https://t.co/iSCqNe6Oca,New York
Here's your chance to tell the #government directly that you want some of that #HealthCare tax $ back for your own #selfCare use. This #WhiteHouse #Petition is requesting a $2k/mo. For 12 months #Covid19 #CoronaVirus… https://t.co/uCR1TAxcZI,Texas
"Do I have your consent? Because...you gon’ die. Follow me on @tiktok_us @ jbiii 💀💀💀
.
.
.
.
.

#yougondie #consent #tiktok #follow #jbiii #reopen #storyteller #followme #quarantine #date #coronavirus #single #love… https://t.co/j7w1mCxfsr",Florida
"Covid isolation-Day 13:
One more day and I’m outta here! @ Oak Park, Illinois https://t.co/TAnQaODeXc",Illinois
Small Business owners have been forgotten during COVID19 and they have been left to create solutions and remedies to their best abilities without much direction from the groups that state they support small… https://t.co/9yftkDk69O,Arizona
"You need something fun to do this weekend, and we have got it for ya! Stay safe from corona and murder hornets in your own Van with Drive In Comedy! @DratzBeer 5p, hosted by @BeerandBanter , with headliner… https://t.co/GX2Ex4MquV",Colorado
On the 7th day of #APAHM my AAPIs gave to me ... A COVID Convo with Jeremy Lin @ Columbia Heights https://t.co/zN52WCtfbT,District of Columbia
"https://t.co/UXQmsjFGdo

COVID-19 Church Update From Pastor Steve Hogg: May 08 https://t.co/CoTbtCABCT",South Carolina
"‼️Update for Fri. May 8th.‼️
Due to Covid 19, the Tasting Room and Grounds are closed to customers. We're CLOSED on Tuesdays and Wednesdays. 

👇You can still enjoy Fabb Wines 👇 

❗CASE SALE❗ NV Ladies Man, NV Perry… https://t.co/mWNJaLyUHr",Virginia
"Hallmarks of a new era: The Maskicene.  #maskup #covid19 @ Annapolis, Maryland https://t.co/ayk0IqpCDy",Maryland
We look forward to seeing you⛪️ #painting #paint #painter #church #clean #cleaning #ready #covid19 #coronavirus #mass #pray #riverhead #newyork #likeforlikes #like4likes #likeforfollow #likelike #likeforlikeback… https://t.co/N05F3kKpg3,New York
"What the best dressed New Yorkers are wearing. Thank you to our beloved niece estherdebusk for making us look so #Stylish #Masks #Facemasks #QuarantineFashion #Quarantine #coronavirus @ Hell's Kitchen, Manhattan https://t.co/AXaTDBbhao",New York
"Isn’t that the perfect corner to get inspired and write your post corona goals? ⁣
⁣
Are you taking the time to write down your goals the SMART way?⁣
⁣
𝗦 stands for specific: no “I want to make more money”. What is… https://t.co/xzdryFwboV",Florida
Love the new mask 😷 my brother made for me. Thanks Pat! Stay safe everyone. #quarantinehair #coronavirus #covid19 #staysafe #mask #philadelphia #philly #instaphilly #wharton #wemba #wemba34 @ Washington Square… https://t.co/qZfRBQlEgD,Pennsylvania
"How the Coronavirus Could Turn the U.S. Into a Surveillance State
https://t.co/yIXDlyaVru",New York
Lime green crop top and shorts for @MeggHanGoodest looking great as usual   #WhoCaresClothing #ToLiveAndInspire #mensfashion #fashion #skategear #skateboarding #bmx #cutandsew #covid19 #facemask #lowcardmag #complex… https://t.co/F3tlO7MUW7,Texas
"Coronavirus fun! Kids are free of past and future thoughts, allowing the mind to build for the purpose of being present. @ Loxahatchee, Florida https://t.co/p5RX20T4Xs",Florida
"14.7% Unemployment, 20.5 Million Jobs Wiped Away : Coronavirus Live Updates : NPR
https://t.co/qQJhD626Yn",New York
"Eta Omega Charter Week! In celebration of our 98th year, we remain fixed on helping those who are in need. That is why we partnered with Change Today, Change Tomorrow Inc., and created our “Impact Louisville COVID-19… https://t.co/Y5IrI0yhHY",Kentucky
"Good times. 
Have you or a friend had a birthday ruined by Coronavirus? Tag yourself (or them) for a chance to win some BMC love! 
.
.
.
.
.
#blackmountainchocolate #birthday #coronavirusbirthday #dtws #myws #wsnc… https://t.co/CNTViHPzMj",North Carolina
"| to be totally transparent, i haven’t been outdoors to run (or train) during the covid crisis. after seeing ahmaud arbery - a fellow young black man - lose his life to two bigots for jogging down a public road, i… https://t.co/KLS99a1nx7",Illinois
"Hope you are well and healthy!   Thank you for remembering #MadorePhotography for all of your marketing needs during the COVID-19 quarentine period.   

#FunnyFriday #MadorePhotography #massachusettsrealestate… https://t.co/Ea21PyRh1E",Massachusetts
"Bloomfield Pulse Condolences to all of the families. 
Essex County Coronavirus Cases Updated: Friday, May 8, 2020

• Social distancing, hand hygiene, and other steps to prevent infection must be followed at all times… https://t.co/9jMMlL2wj5",New Jersey
Stark reminder... #holiday #Europe #war #coronavirus  https://t.co/SGkWBKocpx,New York
"Viral Disinfection kits Are In! 

EPA Approved - Effective Against Contagious Viral &amp; Bacterial Pathogens Including: Human Corona Virus, Influenza,  H1N1, SARS, Adenovirus Type 4

How it works: The Defender uses… https://t.co/qxWp6ar5jN",Florida
"According to zillow Economist Jeff Tucker, “Real estate transactions and new listings have declined abruptly amidst the #coronavirus #pandemic, but we haven't yet seen prices significantly affected. Buyers have… https://t.co/0gIbb1OdYQ",Massachusetts
"They are NOT playing at Memorial Hospital! I do NOT HAVE COVID-19! But this dentist better open up and fill this cavity/exposed nerve cuz imma DIE! @ Memorial Medical Center (Modesto,… https://t.co/2RnYwESM36",California
"Hello 😀 Hola 😄Wishing you Happy Friday &amp; Happy Weekend😁
Remember to #Smile 😄#BeHappy 😀it is  #HappyFriday 😄
 I wish You begin this #NewDay Free of 🦠 #coronavirus  #coronavirusfree ...looking forward to a #Lovely… https://t.co/BHNStu0XS3",Florida
